"Path","Name","Type","Mode","Optionality","Label","Default Value","Async Input","Async Output"
"cds/layers/ceding_commission","ceding_commission","float","input","optional","Ceding
Commission","None","['advanced_features_task', 'rarc_task']","n/a"
"cds/layers/ncb","ncb","float","input","optional","NCB","None","['advanced_features_task', 'rarc_task']","n/a"
"cds/layers/profit_commission_rate","profit_commission_rate","float","input","optional","Profit
Commission
Rate","None","['advanced_features_task', 'rarc_task']","n/a"
"cds/layers/expense_allowance","expense_allowance","float","input","optional","Expense
Allowance","None","['advanced_features_task', 'rarc_task']","n/a"
"cds/layers/bkg_gross_or_net","bkg_gross_or_net","str","input","optional","Bkg Gross or
Net","None","['rarc_task']","n/a"
"cds/layers/cap_gross_pct","cap_gross_pct","float","input","optional","Cap Gross
Pct","None","['advanced_features_task', 'rarc_task']","n/a"
"cds/layers/loss_cap_used","loss_cap_used","bool","output","n/a","Loss Cap
Used","n/a","['advanced_features_task']","n/a"
"cds/layers/no_reinstatement","no_reinstatement","str","input","optional","No
Reinstatement","0","['rarc_task', 'advanced_features_task']","n/a"
"cds/layers/bpi_case_priced_100","bpi_case_priced_100","float","input","required","BPI Case
Priced 100","0","n/a","n/a"
"cds/layers/reinstatement_pct_1","reinstatement_pct_1","float","input","optional","1","None","['advanced_features_task', 'rarc_task']","n/a"
"cds/layers/reinstatement_pct_2","reinstatement_pct_2","float","input","optional","2","None","['advanced_features_task', 'rarc_task']","n/a"
"cds/layers/reinstatement_pct_3","reinstatement_pct_3","float","input","optional","3","None","['advanced_features_task', 'rarc_task']","n/a"
"cds/layers/reinstatement_pct_4","reinstatement_pct_4","float","input","optional","4","None","['advanced_features_task', 'rarc_task']","n/a"
"cds/layers/reinstatement_pct_5","reinstatement_pct_5","float","input","optional","5","None","['advanced_features_task', 'rarc_task']","n/a"
"cds/layers/reinstatement_pct_6","reinstatement_pct_6","float","input","optional","6","None","['advanced_features_task', 'rarc_task']","n/a"
"cds/layers/reinstatement_pct_7","reinstatement_pct_7","float","input","optional","7","None","['advanced_features_task', 'rarc_task']","n/a"
"cds/layers/reinstatement_pct_8","reinstatement_pct_8","float","input","optional","8","None","['advanced_features_task', 'rarc_task']","n/a"
"cds/layers/reinstatement_pct_9","reinstatement_pct_9","float","input","optional","9","None","['advanced_features_task', 'rarc_task']","n/a"
"cds/layers/reinstatement_pct_10","reinstatement_pct_10","float","input","optional","10","None","['advanced_features_task', 'rarc_task']","n/a"
"cds/layers/expected_loss","expected_loss","float","output","n/a","Expected
Loss","n/a","['advanced_features_task']","n/a"
"cds/layers/expected_aad","expected_aad","float","input","required","Expected AAD","0","['rarc_task']","['advanced_features_task', {'task': 'start_renewal_task', 'reset': True}]"
"cds/layers/loss_corridor_loss_cost","loss_corridor_loss_cost","float","input","required","Loss
Corridor Loss
Cost","0","['rarc_task']","['advanced_features_task', {'task': 'start_renewal_task', 'reset': True}]"
"cds/layers/expected_losses_after_loss_sensitive_features","expected_losses_after_loss_sensitive_features","float","output","n/a","Expected
Losses After
Loss
Sensitive
Features","n/a","n/a","n/a"
"cds/layers/upfront_premium_gross_100","upfront_premium_gross_100","float","output","n/a","Gross
Upfront
Premiums
(100%)","n/a","['advanced_features_task']","n/a"
"cds/layers/upfront_premium_net_100","upfront_premium_net_100","float","output","n/a","Net
Upfront
Premiums
(100%)","n/a","n/a","n/a"
"cds/layers/expected_premium_paid_gross_100","expected_premium_paid_gross_100","float","output","n/a","Gross
Expected
Premium
Paid
(100%)","n/a","n/a","n/a"
"cds/layers/expected_premium_paid_net_100","expected_premium_paid_net_100","float","output","n/a","Net
Expected
Premium
Paid
(100%)","n/a","n/a","n/a"
"cds/layers/expected_reinstatement_factor","expected_reinstatement_factor","float","input","required","Expected
Reinstatement
Factor","0","['rarc_task']","['advanced_features_task', {'task': 'start_renewal_task', 'reset': True}]"
"cds/layers/expected_ncb_pct","expected_ncb_pct","float","input","required","Expected NCB
Pct","0","['rarc_task']","['advanced_features_task', {'task': 'start_renewal_task', 'reset': True}]"
"cds/layers/profit_commission","profit_commission","float","input","required","Profit
Commission","0","['rarc_task']","['advanced_features_task', {'task': 'start_renewal_task', 'reset': True}]"
"cds/layers/swing_premium","swing_premium","float","input","required","Swing
Premium","0","['rarc_task']","['advanced_features_task', {'task': 'start_renewal_task', 'reset': True}]"
"cds/layers/number_of_rips","number_of_rips","int","output","n/a","Number of
RIPS","n/a","['advanced_features_task']","n/a"
"cds/layers/brokerage_inc_swing","brokerage_inc_swing","float","output","n/a","Brokerage
Inc Swing","n/a","['advanced_features_task']","n/a"
"cds/layers/expected_loss_inc_nmp","expected_loss_inc_nmp","float","output","n/a","Expected
Loss inc NMP","n/a","n/a","n/a"
"cds/layers/pure_rate","pure_rate","float","output","n/a","Pure Rate","n/a","n/a","n/a"
"cds/layers/line_size","line_size","float","output","n/a","Line Size","n/a","n/a","n/a"
"cds/layers/claim_frequency","claim_frequency","float","output","n/a","Claim
Frequency","n/a","n/a","['advanced_features_task']"
"cds/layers/average_cost_per_claim","average_cost_per_claim","float","output","n/a","Average Cost
per Claim","n/a","n/a","['advanced_features_task']"
"cds/layers/healthcare_cat/gross_portfolio_size","gross_portfolio_size","float","input","required","Gross
Portfolio
Size","0","n/a","n/a"
"cds/layers/healthcare_cat/detachment","detachment","float","output","n/a","Detachment","n/a","n/a","n/a"
"cds/layers/healthcare_cat/expected_cost_in_layer_total","expected_cost_in_layer_total","float","output","n/a","Expected
Cost in Layer
Total","n/a","n/a","n/a"
"cds/layers/healthcare_cat/expected_cost_in_layer_beazley_share","expected_cost_in_layer_beazley_share","float","output","n/a","Expected
Cost in Layer
Beazley Share","n/a","n/a","n/a"
"cds/layers/healthcare_cat","healthcare_cat","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/layers/glr","glr","float","output","n/a","Gross Loss Ratio","n/a","n/a","n/a"
"cds/layers/pricing_selection/final_selection/total_weighting","total_weighting","float","output","n/a","Total
Weighting","n/a","n/a","n/a"
"cds/layers/pricing_selection/final_selection/plr_method","plr_method","str","output","n/a","PLR Method","n/a","n/a","n/a"
"cds/layers/pricing_selection/final_selection/pure_rate","pure_rate","float","output","n/a","Pure Rate","n/a","n/a","n/a"
"cds/layers/pricing_selection/final_selection/pure_premium","pure_premium","float","output","n/a","Pure Premium","n/a","['advanced_features_task']","n/a"
"cds/layers/pricing_selection/final_selection/pure_rol","pure_rol","float","output","n/a","Pure ROL","n/a","n/a","n/a"
"cds/layers/pricing_selection/final_selection","final_selection","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/layers/pricing_selection/risk_profile_bdx/cedant_loss_ratio","cedant_loss_ratio","float","output","n/a","Cedant Loss
Ratio","n/a","n/a","n/a"
"cds/layers/pricing_selection/risk_profile_bdx/pure_rate","pure_rate","float","output","n/a","Pure Rate","n/a","n/a","n/a"
"cds/layers/pricing_selection/risk_profile_bdx/pure_premium","pure_premium","float","output","n/a","Pure Premium","n/a","['advanced_features_task']","n/a"
"cds/layers/pricing_selection/risk_profile_bdx/pure_rol","pure_rol","float","output","n/a","Pure ROL","n/a","n/a","n/a"
"cds/layers/pricing_selection/risk_profile_bdx/weighting","weighting","float","input","optional","Weighting","None","['rarc_task']","n/a"
"cds/layers/pricing_selection/risk_profile_bdx","risk_profile_bdx","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/layers/pricing_selection/limit_average_severity/pure_rate","pure_rate","float","output","n/a","Pure Rate","n/a","n/a","n/a"
"cds/layers/pricing_selection/limit_average_severity/pure_premium","pure_premium","float","output","n/a","Pure Premium","n/a","['advanced_features_task']","n/a"
"cds/layers/pricing_selection/limit_average_severity/pure_rol","pure_rol","float","output","n/a","Pure ROL","n/a","n/a","n/a"
"cds/layers/pricing_selection/limit_average_severity/weighting","weighting","float","input","optional","Weighting","None","['rarc_task']","n/a"
"cds/layers/pricing_selection/limit_average_severity","limit_average_severity","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/layers/pricing_selection/burning_cost/pure_rate","pure_rate","float","output","n/a","Pure Rate","n/a","n/a","n/a"
"cds/layers/pricing_selection/burning_cost/pure_premium","pure_premium","float","output","n/a","Pure Premium","n/a","['advanced_features_task']","n/a"
"cds/layers/pricing_selection/burning_cost/pure_rol","pure_rol","float","output","n/a","Pure ROL","n/a","n/a","n/a"
"cds/layers/pricing_selection/burning_cost/weighting","weighting","float","input","optional","Weighting","None","['rarc_task']","n/a"
"cds/layers/pricing_selection/burning_cost/ulr","ulr","float","output","n/a","ULR","n/a","n/a","n/a"
"cds/layers/pricing_selection/burning_cost","burning_cost","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/layers/pricing_selection/clash/pure_rate","pure_rate","float","output","n/a","Pure Rate","n/a","n/a","n/a"
"cds/layers/pricing_selection/clash/pure_premium","pure_premium","float","output","n/a","Pure Premium","n/a","['advanced_features_task']","n/a"
"cds/layers/pricing_selection/clash/pure_rol","pure_rol","float","output","n/a","Pure ROL","n/a","n/a","n/a"
"cds/layers/pricing_selection/clash/weighting","weighting","float","input","optional","Weighting","None","['rarc_task']","n/a"
"cds/layers/pricing_selection/clash","clash","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/layers/pricing_selection/healthcare_cat/pure_rate","pure_rate","float","output","n/a","Pure Rate","n/a","n/a","n/a"
"cds/layers/pricing_selection/healthcare_cat/pure_premium","pure_premium","float","output","n/a","Pure Premium","n/a","['advanced_features_task']","n/a"
"cds/layers/pricing_selection/healthcare_cat/pure_rol","pure_rol","float","output","n/a","Pure ROL","n/a","n/a","n/a"
"cds/layers/pricing_selection/healthcare_cat/weighting","weighting","float","input","optional","Weighting","None","['rarc_task']","n/a"
"cds/layers/pricing_selection/healthcare_cat","healthcare_cat","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/layers/pricing_selection/other_method/pure_rate","pure_rate","float","input","required","Pure Rate","0.0","['rarc_task']","n/a"
"cds/layers/pricing_selection/other_method/pure_premium","pure_premium","float","output","n/a","Pure Premium","n/a","['advanced_features_task']","n/a"
"cds/layers/pricing_selection/other_method/pure_rol","pure_rol","float","output","n/a","Pure ROL","n/a","n/a","n/a"
"cds/layers/pricing_selection/other_method/weighting","weighting","float","input","optional","Weighting","None","['rarc_task']","n/a"
"cds/layers/pricing_selection/other_method","other_method","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/layers/pricing_selection","pricing_selection","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/layers/risk_profile_bdx/pro_rata_premium","pro_rata_premium","float","output","n/a","Pro Rata
Premium","n/a","n/a","n/a"
"cds/layers/risk_profile_bdx/exposure_premium","exposure_premium","float","output","n/a","Exposure
Premium","n/a","n/a","n/a"
"cds/layers/risk_profile_bdx/glr_pick","glr_pick","str","input","optional","GLR Pick","Cedant LR","['rarc_task']","n/a"
"cds/layers/risk_profile_bdx/exposure_lr","exposure_lr","float","output","n/a","Exposure LR","n/a","n/a","n/a"
"cds/layers/risk_profile_bdx/el_at_loss_ratio","el_at_loss_ratio","float","output","n/a","EL at loss
ratio","n/a","n/a","n/a"
"cds/layers/risk_profile_bdx/rate_on_npi","rate_on_npi","float","output","n/a","Rate on NPI","n/a","n/a","n/a"
"cds/layers/risk_profile_bdx/loss_premium","loss_premium","float","output","n/a","Loss Premium","n/a","n/a","n/a"
"cds/layers/risk_profile_bdx/pure_rate","pure_rate","float","output","n/a","Pure Rate","n/a","n/a","n/a"
"cds/layers/risk_profile_bdx","risk_profile_bdx","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/layers","layers","list","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/currencies/target_currency","target_currency","str","input","optional","Target Currency","None","n/a","n/a"
"cds/currencies/source_currency","source_currency","str","input","optional","Source Currency","USD","['rarc_task', 'steer_format_raw_data_task']","[{'task': 'rarc_task', 'reset': False}]"
"cds/currencies/multi_currency_support","multi_currency_support","bool","input","required","Multi Currency Support","False","n/a","n/a"
"cds/currencies/rates/code","code","str","input","optional","Code","None","n/a","n/a"
"cds/currencies/rates/rate","rate","float","input","optional","Rate","None","n/a","n/a"
"cds/currencies/rates","rates","list","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/currencies","currencies","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/experience_rating/claims_available","claims_available","bool","input","required","Loss Data Avaialble","False","n/a","n/a"
"cds/experience_rating/claims_fgu","claims_fgu","bool","input","required","Claims From Ground Up","False","n/a","n/a"
"cds/experience_rating/claims_net_of_deductible","claims_net_of_deductible","bool","input","required","Are Claims net of Deductible","False","n/a","n/a"
"cds/experience_rating","experience_rating","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/risk_information/broker_contact","broker_contact","str","input","required","Broker Contact","","n/a","n/a"
"cds/risk_information/case_pricing_analysis_location","case_pricing_analysis_location","str","input","optional","Case Pricing Analysis Filepath","None","n/a","n/a"
"cds/risk_information/inception_year","inception_year","float","output","n/a","Inception Year","n/a","n/a","n/a"
"cds/risk_information/include_aad","include_aad","bool","input","required","Include AAD","False","['advanced_features_task', 'rarc_task']","n/a"
"cds/risk_information/include_loss_corridor","include_loss_corridor","bool","input","required","Include Loss Corridor","False","['advanced_features_task', 'rarc_task']","n/a"
"cds/risk_information/include_ncb","include_ncb","bool","input","required","Include NCB","False","['advanced_features_task']","n/a"
"cds/risk_information/include_swing_rates","include_swing_rates","bool","input","required","Include Swing Rates","False","['advanced_features_task', 'rarc_task']","n/a"
"cds/risk_information/include_profit_commission","include_profit_commission","bool","input","required","Include Profit Commission","False","['advanced_features_task']","n/a"
"cds/risk_information/comments","comments","str","input","required","Comments","","n/a","n/a"
"cds/risk_information","risk_information","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/metadata/policy_option_id","policy_option_id","int","output","n/a","Policy Option ID","n/a","n/a","n/a"
"cds/metadata/rater","rater","str","input","optional","Rater","STEER","['rarc_task']","n/a"
"cds/metadata/model_version_id","model_version_id","int","output","n/a","Policy Option ID","n/a","n/a","n/a"
"cds/metadata/skeleton_version","skeleton_version","str","input","optional","Skeleton Version","0.5.1","n/a","n/a"
"cds/metadata","metadata","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/rating_factors/policy_term","policy_term","float","output","n/a","Not set","n/a","n/a","n/a"
