StateCounty,Country,Statecode,County,WS Base Rate,EQ Base Rate,WS Gate,EQ Gate,Cresta Zone
COProwers County,US,CO,Prowers County,0.000000000000000000000,0.000001657946761517800,0,161,N/A
COPueblo County,US,CO,Pueblo County,0.000000000000000000000,0.000002113169321112310,0,161,N/A
CORio Blanco County,US,CO,Rio Blanco County,0.000000000000000000000,0.000008473014135221930,0,161,N/A
CORio Grande County,US,CO,Rio Grande County,0.000000000000000000000,0.000038939488962003800,0,161,N/A
CORoutt County,US,CO,Routt County,0.000000000000000000000,0.000013373918123699400,0,161,N/A
COSaguache County,US,CO,Saguache County,0.000000000000000000000,0.000048197293880335700,0,161,N/A
COSan Juan County,US,CO,San Juan County,0.000000000000000000000,0.000007419491436181280,0,161,N/A
COSan Miguel County,US,CO,San Miguel County,0.000000000000000000000,0.000004248924477256700,0,161,N/A
COSedgwick County,US,CO,Sedgwick County,0.000000000000000000000,0.000000471271420458901,0,161,N/A
COSummit County,US,CO,Summit County,0.000000000000000000000,0.000010420659858520000,0,161,N/A
COTeller County,US,CO,Teller County,0.000000000000000000000,0.000003227811062933180,0,161,N/A
COWashington County,US,CO,Washington County,0.000000000000000000000,0.000000889064653784691,0,161,N/A
COWeld County,US,CO,Weld County,0.000000000000000000000,0.000002004021258737750,0,161,N/A
COYuma County,US,CO,Yuma County,0.000000000000000000000,0.000000525006660204979,0,161,N/A
CTFairfield County,US,CT,Fairfield County,0.000425064123811227000,0.000036231701789966900,27.1,161,N/A
CTHartford County,US,CT,Hartford County,0.000186135792791778000,0.000024947190551254800,0,161,N/A
CTLitchfield County,US,CT,Litchfield County,0.000100040811180248000,0.000019102404990106000,0,161,N/A
CTMiddlesex County,US,CT,Middlesex County,0.000283116883091343000,0.000029249059322581100,27.1,161,N/A
CTNew Haven County,US,CT,New Haven County,0.000221502652176109000,0.000028305925305505800,27.1,161,N/A
CTNew London County,US,CT,New London County,0.000406922592966429000,0.000025201294017018100,27.1,161,N/A
CTTolland County,US,CT,Tolland County,0.000176160318010137000,0.000021423707936754700,0,161,N/A
CTWindham County,US,CT,Windham County,0.000219521718855317000,0.000022623301393232200,0,161,N/A
DCDistrict of Columbia,US,DC,District of Columbia,0.000056086050376640100,0.000025333436477807000,0,161,South East
DEKent County,US,DE,Kent County,0.000234855687222681000,0.000016924228486826200,23.1,161,South East
DENew Castle County,US,DE,New Castle County,0.000157406196398248000,0.000022491867949489800,0,161,South East
DESussex County,US,DE,Sussex County,0.000421498756647105000,0.000012349398550534000,23.1,161,South East
FLAlachua County,US,FL,Alachua County,0.000508576683864044000,0.000007159652054636670,9.2,161,South East
FLBaker County,US,FL,Baker County,0.000274550720172173000,0.000008764890375582030,9.2,161,South East
FLBay County,US,FL,Bay County,0.001140815595130100000,0.000006422395212472340,8.1,161,South East
FLBradford County,US,FL,Bradford County,0.000376411335960194000,0.000008890674514587450,16.2,161,South East
FLBrevard County,US,FL,Brevard County,0.002480240323745650000,0.000006653140621229900,15.1,161,South East
FLBroward County,US,FL,Broward County,0.003024280284820250000,0.000006584958740106050,13.1,161,South East
FLCalhoun County,US,FL,Calhoun County,0.000467518904460300000,0.000005741783591755670,8.2,161,South East
FLCharlotte County,US,FL,Charlotte County,0.006044170074763420000,0.000004564772937590540,11.1,161,South East
FLCitrus County,US,FL,Citrus County,0.003006907966955350000,0.000005934808633450710,9.1,161,South East
FLClay County,US,FL,Clay County,0.000404601263341309000,0.000011357974150515500,16.2,161,South East
FLCollier County,US,FL,Collier County,0.007935112331127820000,0.000005222393682190710,11.1,161,South East
FLColumbia County,US,FL,Columbia County,0.000377776367898564000,0.000006575499056736570,9.2,161,South East
FLDesoto County,US,FL,Desoto County,0.001501854691267780000,0.000006071749679226610,10.2,161,South East
FLDixie County,US,FL,Dixie County,0.005538770831330340000,0.000005459179111035600,9.1,161,South East
FLDuval County,US,FL,Duval County,0.000700310076164461000,0.000012160667120227600,16.1,161,South East
FLEscambia County,US,FL,Escambia County,0.001351828660633340000,0.000012016858126979100,7.1,161,South East
FLFlagler County,US,FL,Flagler County,0.001308009985201590000,0.000008483813159812100,16.1,161,South East
FLFranklin County,US,FL,Franklin County,0.003161488058653010000,0.000007491457588619590,8.1,161,South East
FLGadsden County,US,FL,Gadsden County,0.000298356745587995000,0.000004673755373801140,8.2,161,South East
FLGilchrist County,US,FL,Gilchrist County,0.000664851297768410000,0.000005610397585769420,9.2,161,South East
FLGlades County,US,FL,Glades County,0.002448708009760640000,0.000006564778314932300,11.2,161,South East
FLGulf County,US,FL,Gulf County,0.001167289702775120000,0.000007455062726054050,8.1,161,South East
FLHamilton County,US,FL,Hamilton County,0.000279124231968302000,0.000005375609548040200,9.2,161,South East
FLHardee County,US,FL,Hardee County,0.001336547729193190000,0.000006021888392605250,10.2,161,South East
FLHendry County,US,FL,Hendry County,0.002480196843221440000,0.000006163711812180290,11.2,161,South East
FLHernando County,US,FL,Hernando County,0.001755194496820430000,0.000005529092666981750,9.1,161,South East
FLHighlands County,US,FL,Highlands County,0.001791810017013580000,0.000005727276023071410,14.2,161,South East
FLHillsborough County,US,FL,Hillsborough County,0.002959427466615880000,0.000005724058289549210,10.1,161,South East
FLHolmes County,US,FL,Holmes County,0.000446348492110156000,0.000005601014062906260,8.2,161,South East
FLIndian River County,US,FL,Indian River County,0.002774319317906480000,0.000005496700125458590,14.1,161,South East
FLJackson County,US,FL,Jackson County,0.000410799088887088000,0.000004961244899931310,8.2,161,South East
FLJefferson County,US,FL,Jefferson County,0.000499262296281467000,0.000005061736917425740,8.1,161,South East
FLLafayette County,US,FL,Lafayette County,0.000381370016798243000,0.000005006931266112200,9.2,161,South East
FLLake County,US,FL,Lake County,0.001094772558666750000,0.000007145015228519920,15.2,161,South East
FLLee County,US,FL,Lee County,0.005777408777300870000,0.000004847427343683130,11.1,161,South East
FLLeon County,US,FL,Leon County,0.000305384066414235000,0.000004754285413671020,8.2,161,South East
FLLevy County,US,FL,Levy County,0.003879387701354990000,0.000005976986456304880,9.1,161,South East
FLLiberty County,US,FL,Liberty County,0.000424452595982005000,0.000006604161067024250,8.2,161,South East
FLMadison County,US,FL,Madison County,0.000279302481924753000,0.000004884824132229500,9.2,161,South East
FLManatee County,US,FL,Manatee County,0.003293820824117610000,0.000005030377167098010,10.1,161,South East
FLMarion County,US,FL,Marion County,0.000783376595884415000,0.000006831830291116330,16.2,161,South East
FLMartin County,US,FL,Martin County,0.003329778070969240000,0.000005512942410364790,14.1,161,South East
FLMiami-Dade County,US,FL,Miami-Dade County,0.004088534733509520000,0.000006168896322025190,13.1,161,South East
FLMonroe County,US,FL,Monroe County,0.010718937737348500000,0.000002199399382705460,12.1,161,South East
FLNassau County,US,FL,Nassau County,0.000605060075583680000,0.000013558397677068100,16.1,161,South East
FLOkaloosa County,US,FL,Okaloosa County,0.001157143148751410000,0.000008097397574475600,8.1,161,South East
FLOkeechobee County,US,FL,Okeechobee County,0.002671247043593990000,0.000005853418359399680,14.2,161,South East
FLOrange County,US,FL,Orange County,0.001040091146729540000,0.000006297099674422650,15.2,161,South East
FLOsceola County,US,FL,Osceola County,0.001210989217441420000,0.000006448386469366630,15.2,161,South East
FLPalm Beach County,US,FL,Palm Beach County,0.002784146417740060000,0.000006181531192887930,13.1,161,South East
FLPasco County,US,FL,Pasco County,0.002564378952113300000,0.000005783122749818160,9.1,161,South East
FLPinellas County,US,FL,Pinellas County,0.003547333476604070000,0.000005460124777891100,10.1,161,South East
FLPolk County,US,FL,Polk County,0.001316587320044500000,0.000005953783600733280,10.2,161,South East
FLPutnam County,US,FL,Putnam County,0.000578430815096049000,0.000010619446076076400,16.2,161,South East
FLSanta Rosa County,US,FL,Santa Rosa County,0.001498040120418430000,0.000012473719973622800,7.1,161,South East
FLSarasota County,US,FL,Sarasota County,0.002832608006480250000,0.000004721800522425910,10.1,161,South East
FLSeminole County,US,FL,Seminole County,0.000924242726064367000,0.000006698428590506070,15.2,161,South East
FLSt. Johns County,US,FL,St. Johns County,0.002055013099409640000,0.000010455928325879700,16.1,161,South East
FLSt. Lucie County,US,FL,St. Lucie County,0.002538111333993750000,0.000005504197725598270,14.1,161,South East
FLSumter County,US,FL,Sumter County,0.000949235666587861000,0.000005847659494540760,9.2,161,South East
FLSuwannee County,US,FL,Suwannee County,0.000445776731415705000,0.000005254921236219350,9.2,161,South East
FLTaylor County,US,FL,Taylor County,0.000566798951895176000,0.000004688442016792580,9.1,161,South East
FLUnion County,US,FL,Union County,0.000377859044281901000,0.000007373905793686780,16.2,161,South East
FLVolusia County,US,FL,Volusia County,0.001770633923894650000,0.000007616737641559250,15.1,161,South East
FLWakulla County,US,FL,Wakulla County,0.005493560749818600000,0.000005532729823908950,8.1,161,South East
FLWalton County,US,FL,Walton County,0.001284782942895010000,0.000006931216056729840,8.1,161,South East
FLWashington County,US,FL,Washington County,0.000561374491598785000,0.000005267967105511270,8.2,161,South East
GAAppling County,US,GA,Appling County,0.000363934574992681000,0.000025777930979832500,0,161,South East
GAAtkinson County,US,GA,Atkinson County,0.000282212044420209000,0.000006464366831961500,0,161,South East
GABacon County,US,GA,Bacon County,0.000368294778529822000,0.000014181982157261600,0,161,South East
GABaker County,US,GA,Baker County,0.000343098596910960000,0.000004158672268588470,0,161,South East
GABaldwin County,US,GA,Baldwin County,0.000097329484375247300,0.000016651664321484100,0,161,South East
GABanks County,US,GA,Banks County,0.000049365138434981200,0.000007236994826464280,0,161,South East
GABarrow County,US,GA,Barrow County,0.000058924189768299300,0.000004784007210654080,0,161,South East
GABartow County,US,GA,Bartow County,0.000037107007839608400,0.000021652272845995300,0,161,South East
GABen Hill County,US,GA,Ben Hill County,0.000224340777795127000,0.000007173393676640810,0,161,South East
GABerrien County,US,GA,Berrien County,0.000282371351013322000,0.000005004609707440790,0,161,South East
GABibb County,US,GA,Bibb County,0.000090777938256636500,0.000013171745512043600,0,161,South East
GABleckley County,US,GA,Bleckley County,0.000158710357918512000,0.000019604970420988000,0,161,South East
GABrantley County,US,GA,Brantley County,0.000421855227851617000,0.000027959100841707400,17.2,161,South East
GABrooks County,US,GA,Brooks County,0.000413694359195608000,0.000004334583469230770,0,161,South East
GABryan County,US,GA,Bryan County,0.000810047775383315000,0.000180629064287315000,17.1,161,South East
GABulloch County,US,GA,Bulloch County,0.000484407715914303000,0.000070272201998687700,17.2,161,South East
GABurke County,US,GA,Burke County,0.000277113358894153000,0.000034630278415134200,0,161,South East
GAButts County,US,GA,Butts County,0.000067736254056609900,0.000008263022782288530,0,161,South East
GACalhoun County,US,GA,Calhoun County,0.000301277539872776000,0.000004386924713024920,0,161,South East
GACamden County,US,GA,Camden County,0.001367300812190080000,0.000019148662592407200,17.1,161,South East
GACandler County,US,GA,Candler County,0.000417435379211508000,0.000077505693235657200,0,161,South East
GACarroll County,US,GA,Carroll County,0.000048802751801478100,0.000008766786042346140,0,161,South East
GACatoosa County,US,GA,Catoosa County,0.000023764815178428700,0.000052027100045927500,0,161,South East
GACharlton County,US,GA,Charlton County,0.000448087892766800000,0.000009047675270325960,17.2,161,South East
GAChatham County,US,GA,Chatham County,0.002298225205539200000,0.000154975901562431000,17.1,161,South East
GAChattahoochee County,US,GA,Chattahoochee County,0.000091717396854638900,0.000004881284650168060,0,161,South East
GAChattooga County,US,GA,Chattooga County,0.000026192713843030500,0.000059656197704249700,0,161,South East
GACherokee County,US,GA,Cherokee County,0.000034419961296909300,0.000012931002498589600,0,161,South East
GAClarke County,US,GA,Clarke County,0.000062268051073666900,0.000007848929308534220,0,161,South East
GAClay County,US,GA,Clay County,0.000312335812793865000,0.000004764993037111940,0,161,South East
GAClayton County,US,GA,Clayton County,0.000048132131020688000,0.000005802385035689300,0,161,South East
GAClinch County,US,GA,Clinch County,0.000287112130696529000,0.000005771160192494960,0,161,South East
GACobb County,US,GA,Cobb County,0.000038222444344247000,0.000011868899919315600,0,161,South East
GACoffee County,US,GA,Coffee County,0.000285094458124496000,0.000008701405073346530,0,161,South East
GAColquitt County,US,GA,Colquitt County,0.000334525703996313000,0.000004188218470016460,0,161,South East
GAColumbia County,US,GA,Columbia County,0.000156216940355932000,0.000011830537779172600,0,161,South East
GACook County,US,GA,Cook County,0.000327049809058917000,0.000004544280150388020,0,161,South East
GACoweta County,US,GA,Coweta County,0.000053308155889650500,0.000004719417120799530,0,161,South East
GACrawford County,US,GA,Crawford County,0.000085229542907863200,0.000007291544047057450,0,161,South East
GACrisp County,US,GA,Crisp County,0.000207939821924005000,0.000008102278040641760,0,161,South East
GADade County,US,GA,Dade County,0.000018887615072226400,0.000044602176986380300,0,161,South East
GADawson County,US,GA,Dawson County,0.000031602688367145800,0.000010730933653284700,0,161,South East
GADecatur County,US,GA,Decatur County,0.000492049792449436000,0.000004095941310928640,0,161,South East
GADekalb County,US,GA,Dekalb County,0.000042904614619564200,0.000007331262385988070,0,161,South East
GADodge County,US,GA,Dodge County,0.000161209869802357000,0.000015236618142270500,0,161,South East
GADooly County,US,GA,Dooly County,0.000191098549465879000,0.000010235211596524600,0,161,South East
GADougherty County,US,GA,Dougherty County,0.000223762224139198000,0.000004776672682727360,0,161,South East
GADouglas County,US,GA,Douglas County,0.000038874975563009200,0.000009221522293305960,0,161,South East
GAEarly County,US,GA,Early County,0.000459093270467968000,0.000004379006002639970,0,161,South East
GAEchols County,US,GA,Echols County,0.000270126593804596000,0.000004672448993323450,0,161,South East
GAEffingham County,US,GA,Effingham County,0.000563485646107970000,0.000161805787081283000,17.2,161,South East
GAElbert County,US,GA,Elbert County,0.000073999112025814500,0.000014147445568544800,0,161,South East
GAEmanuel County,US,GA,Emanuel County,0.000264885380013192000,0.000053205038917341400,0,161,South East
GAEvans County,US,GA,Evans County,0.000461430495021276000,0.000079845391821379400,17.2,161,South East
GAFannin County,US,GA,Fannin County,0.000018499336443255800,0.000045922631782848500,0,161,South East
GAFayette County,US,GA,Fayette County,0.000054128620122407800,0.000004897976591845760,0,161,South East
GAFloyd County,US,GA,Floyd County,0.000032025670295965600,0.000045433994495943700,0,161,South East
GAForsyth County,US,GA,Forsyth County,0.000047194074744827700,0.000007170771503551280,0,161,South East
GAFranklin County,US,GA,Franklin County,0.000067329738208491500,0.000011110778483970100,0,161,South East
GAFulton County,US,GA,Fulton County,0.000042411961520077700,0.000007616003483145070,0,161,South East
