StateCounty,Unknown,Regular,Irregular
FLHernando County,0.00000000000000000,-0.04514996522515520,0.14055110613071200
FLHighlands County,0.00000000000000000,-0.04638652692144330,0.14278489203705000
FLHillsborough County,0.00000000000000000,-0.04156269296583090,0.13802295842650900
FLHolmes County,0.00000000000000000,-0.04768978178366930,0.14441160510661500
FLIndian River County,0.00000000000000000,-0.04437602627121340,0.13681479305362600
FLJackson County,0.00000000000000000,-0.04832464172486480,0.14580333888215200
FLJefferson County,0.00000000000000000,-0.04742246215936190,0.14391595722231800
FLLafayette County,0.00000000000000000,-0.04790706074943550,0.14505889627927600
FLLake County,0.00000000000000000,-0.04410270126577460,0.13923304879427600
FLLee County,0.00000000000000000,-0.04385054321227620,0.13808307791432700
FLLeon County,0.00000000000000000,-0.04697485744365770,0.14316325744836000
FLLevy County,0.00000000000000000,-0.04592342844328000,0.14163133623470500
FLLiberty County,0.00000000000000000,-0.04819128627403680,0.14521854994084000
FLMadison County,0.00000000000000000,-0.04817777829201360,0.14573932000884900
FLManatee County,0.00000000000000000,-0.04366257136194070,0.13794018323049300
FLMarion County,0.00000000000000000,-0.04560747383181780,0.14095237264120500
FLMartin County,0.00000000000000000,-0.04291953749199730,0.13323823355097700
FLMiami-Dade County,0.00000000000000000,-0.04048470628863480,0.13062573215077200
FLMonroe County,0.00000000000000000,-0.04472442673182400,0.13654385426944300
FLNassau County,0.00000000000000000,-0.04626997612386940,0.14206413202624500
FLOkaloosa County,0.00000000000000000,-0.04607271877580210,0.14062220181656700
FLOkeechobee County,0.00000000000000000,-0.04561927982482980,0.14117323875177100
FLOrange County,0.00000000000000000,-0.04174980173291000,0.13985582353799200
FLOsceola County,0.00000000000000000,-0.04385635719646070,0.13893460436358900
FLPalm Beach County,0.00000000000000000,-0.04203145772695770,0.13339801438077000
FLPasco County,0.00000000000000000,-0.04330005816611830,0.13631266594888200
FLPinellas County,0.00000000000000000,-0.04339334460169320,0.13780081857330700
FLPolk County,0.00000000000000000,-0.04468302843956660,0.14091592697697300
FLPutnam County,0.00000000000000000,-0.04529027334454010,0.13957158529400000
FLSanta Rosa County,0.00000000000000000,-0.04440670466887110,0.13521173100490900
FLSarasota County,0.00000000000000000,-0.04392223355493330,0.13820982532798800
FLSeminole County,0.00000000000000000,-0.04316780400025670,0.13756135348944000
FLSt. Johns County,0.00000000000000000,-0.04373211982455450,0.13525621843219500
FLSt. Lucie County,0.00000000000000000,-0.04396715781635830,0.13618052477451000
FLSumter County,0.00000000000000000,-0.04477877789567930,0.13940790262425200
FLSuwannee County,0.00000000000000000,-0.04745088864330860,0.14374629823296000
FLTaylor County,0.00000000000000000,-0.04821986336386490,0.14542628995174600
FLUnion County,0.00000000000000000,-0.04616745101087540,0.14316182232276000
FLVolusia County,0.00000000000000000,-0.04378249476655680,0.13628257200467300
FLWakulla County,0.00000000000000000,-0.04732995886034490,0.14267146587415900
FLWalton County,0.00000000000000000,-0.04645738757040210,0.14144889740733800
FLWashington County,0.00000000000000000,-0.04739554261829890,0.14398652970982900
