StateCounty,Unknown,No Signs of Fatigue / Good Maintenance,Few Signs of Fatigue / Average Maintenance,Obvious Signs of Fatigue / Poor Maintenance
MDCaroline County,0.000000000000000000,0.000000000000000000,0.048616400217945900,0.096103443997696000
MDCarroll County,0.000000000000000000,0.000000000000000000,0.048203446389340600,0.094472953817542800
MDCecil County,0.000000000000000000,0.000000000000000000,0.048337660302835600,0.095032552119895800
MDCharles County,0.000000000000000000,0.000000000000000000,0.048389879853544500,0.094870798953902600
MDDorchester County,0.000000000000000000,0.000000000000000000,0.047822388826117300,0.094485475340101700
MDFrederick County,0.000000000000000000,0.000000000000000000,0.048631022980579300,0.095501551615537500
MDGarrett County,0.000000000000000000,0.000000000000000000,0.049485572911592600,0.098364593041329700
MDHarford County,0.000000000000000000,0.000000000000000000,0.048352182133977600,0.094659272083087900
MDHoward County,0.000000000000000000,0.000000000000000000,0.048404520531166500,0.094312777177941100
MDKent County,0.000000000000000000,0.000000000000000000,0.048224769212091400,0.095036083793661500
MDMontgomery County,0.000000000000000000,0.000000000000000000,0.048431486558885700,0.094240104914011400
MDPrince George's County,0.000000000000000000,0.000000000000000000,0.048646488667588400,0.094654649905275600
MDQueen Anne's County,0.000000000000000000,0.000000000000000000,0.048406825874663300,0.095466284089265700
MDSomerset County,0.000000000000000000,0.000000000000000000,0.047642803697027100,0.094232139953812400
MDSt. Mary's County,0.000000000000000000,0.000000000000000000,0.048540929315263200,0.095678075341323800
MDTalbot County,0.000000000000000000,0.000000000000000000,0.047481212311577500,0.093584670185301600
MDWashington County,0.000000000000000000,0.000000000000000000,0.048773287562370800,0.096148964817977900
MDWicomico County,0.000000000000000000,0.000000000000000000,0.048118457298379900,0.094981143629937300
MDWorcester County,0.000000000000000000,0.000000000000000000,0.047536919856824300,0.093748510742384300
MEAndroscoggin County,0.000000000000000000,0.000000000000000000,0.047918257662303800,0.094321039673825900
MEAroostook County,0.000000000000000000,0.000000000000000000,0.049842009594639900,0.099542210252049100
MECumberland County,0.000000000000000000,0.000000000000000000,0.047972710977123500,0.094267118007745000
MEFranklin County,0.000000000000000000,0.000000000000000000,0.049311695244172800,0.097931151846736300
MEHancock County,0.000000000000000000,0.000000000000000000,0.048848763079937500,0.097057212161951500
MEKennebec County,0.000000000000000000,0.000000000000000000,0.048233036698426500,0.095205368952083800
MEKnox County,0.000000000000000000,0.000000000000000000,0.048502932546939000,0.096191126878076200
MELincoln County,0.000000000000000000,0.000000000000000000,0.048234516371951300,0.095283495881374600
MEOxford County,0.000000000000000000,0.000000000000000000,0.049042097481637000,0.097060568741173000
MEPenobscot County,0.000000000000000000,0.000000000000000000,0.048729425433975400,0.096783534217865100
MEPiscataquis County,0.000000000000000000,0.000000000000000000,0.049407142368223600,0.098322249129391400
MESagadahoc County,0.000000000000000000,0.000000000000000000,0.047646780270353700,0.093856715527204800
MESomerset County,0.000000000000000000,0.000000000000000000,0.048954260341007800,0.097144115275489700
MEWaldo County,0.000000000000000000,0.000000000000000000,0.048675181948471400,0.096321200544053700
MEWashington County,0.000000000000000000,0.000000000000000000,0.048763940222060800,0.096978397799732700
MEYork County,0.000000000000000000,0.000000000000000000,0.048114319973152600,0.094464509661461600
MIAlcona County,0.000000000000000000,0.000000000000000000,0.049366135097326200,0.098169298469800400
MIAlger County,0.000000000000000000,0.000000000000000000,0.049671289546700000,0.098933734086833500
MIAllegan County,0.000000000000000000,0.000000000000000000,0.048768298311651300,0.095636378941944100
MIAlpena County,0.000000000000000000,0.000000000000000000,0.049634049948077200,0.098786024515872300
MIAntrim County,0.000000000000000000,0.000000000000000000,0.049317085266983300,0.097989443383546900
MIArenac County,0.000000000000000000,0.000000000000000000,0.048916611804456200,0.096826927787690100
MIBaraga County,0.000000000000000000,0.000000000000000000,0.049677779319995200,0.098724466389652500
MIBarry County,0.000000000000000000,0.000000000000000000,0.048598861208194900,0.095459086466471500
MIBay County,0.000000000000000000,0.000000000000000000,0.049539085636056200,0.097549373708468700
MIBenzie County,0.000000000000000000,0.000000000000000000,0.049219288941645800,0.097682658281006600
MIBerrien County,0.000000000000000000,0.000000000000000000,0.048890603023206400,0.095621593833151100
MIBranch County,0.000000000000000000,0.000000000000000000,0.048927682798579400,0.096421565771840800
MICalhoun County,0.000000000000000000,0.000000000000000000,0.048993189964458000,0.096179049259397900
MICass County,0.000000000000000000,0.000000000000000000,0.048778153616610800,0.095731837619369900
MICharlevoix County,0.000000000000000000,0.000000000000000000,0.049446978588890900,0.098176625408567600
MICheboygan County,0.000000000000000000,0.000000000000000000,0.049545554105740400,0.098577829877012400
MIChippewa County,0.000000000000000000,0.000000000000000000,0.049680808987120400,0.098793405847426900
MIClare County,0.000000000000000000,0.000000000000000000,0.048840957824996600,0.096780146137903400
MIClinton County,0.000000000000000000,0.000000000000000000,0.049155607367860100,0.096639378848182100
MICrawford County,0.000000000000000000,0.000000000000000000,0.049186368591523700,0.097367566226449700
MIDelta County,0.000000000000000000,0.000000000000000000,0.049300003465233600,0.098124243176351800
MIDickinson County,0.000000000000000000,0.000000000000000000,0.049644940442526800,0.098849247355871700
MIEaton County,0.000000000000000000,0.000000000000000000,0.049004099655011400,0.096294335086795700
MIEmmet County,0.000000000000000000,0.000000000000000000,0.049314818047486900,0.098122739123720900
MIGenesee County,0.000000000000000000,0.000000000000000000,0.049148209136366900,0.095991794509240300
MIGladwin County,0.000000000000000000,0.000000000000000000,0.048946602461789700,0.096986935894951600
MIGogebic County,0.000000000000000000,0.000000000000000000,0.049600384923851100,0.098841403395499800
MIGrand Traverse County,0.000000000000000000,0.000000000000000000,0.049078286023189500,0.097162326647905600
MIGratiot County,0.000000000000000000,0.000000000000000000,0.049132246711839600,0.096984198768954600
MIHillsdale County,0.000000000000000000,0.000000000000000000,0.049216757109086700,0.097243760572446100
MIHoughton County,0.000000000000000000,0.000000000000000000,0.049598971447322600,0.098848988767107800
MIHuron County,0.000000000000000000,0.000000000000000000,0.049436191370743700,0.097930130796217900
MIIngham County,0.000000000000000000,0.000000000000000000,0.049293185270875800,0.096509433320033800
MIIonia County,0.000000000000000000,0.000000000000000000,0.048925175373593100,0.096331733369724900
MIIosco County,0.000000000000000000,0.000000000000000000,0.049495757662306500,0.098292529154173600
MIIron County,0.000000000000000000,0.000000000000000000,0.049580371830354700,0.098678357791420800
MIIsabella County,0.000000000000000000,0.000000000000000000,0.049232968452513000,0.097220475981920400
MIJackson County,0.000000000000000000,0.000000000000000000,0.049025532312322100,0.096322940616217200
MIKalamazoo County,0.000000000000000000,0.000000000000000000,0.048329011421441400,0.094462534033349100
MIKalkaska County,0.000000000000000000,0.000000000000000000,0.048978925115772200,0.097197535333296600
MIKent County,0.000000000000000000,0.000000000000000000,0.049186126367543300,0.095668386922253700
MIKeweenaw County,0.000000000000000000,0.000000000000000000,0.049717047907673800,0.098952376882955000
MILake County,0.000000000000000000,0.000000000000000000,0.049300909509799200,0.097615827125241900
MILapeer County,0.000000000000000000,0.000000000000000000,0.049324002871505200,0.096376483157633000
MILeelanau County,0.000000000000000000,0.000000000000000000,0.049396974095439200,0.098157203037764200
MILenawee County,0.000000000000000000,0.000000000000000000,0.049055221474956200,0.096367226561330200
MILivingston County,0.000000000000000000,0.000000000000000000,0.049305413057660500,0.096236053057010300
MILuce County,0.000000000000000000,0.000000000000000000,0.049621788386518400,0.098685033147839500
MIMackinac County,0.000000000000000000,0.000000000000000000,0.049677401974666900,0.098860257786139500
MIMacomb County,0.000000000000000000,0.000000000000000000,0.048176523680474800,0.093427646970841300
MIManistee County,0.000000000000000000,0.000000000000000000,0.049278923412566100,0.097756245732325600
MIMarquette County,0.000000000000000000,0.000000000000000000,0.049598600592424700,0.098809074485698900
MIMason County,0.000000000000000000,0.000000000000000000,0.049660825598091300,0.098553464967405400
MIMecosta County,0.000000000000000000,0.000000000000000000,0.049090123814396600,0.097236938996781100
MIMenominee County,0.000000000000000000,0.000000000000000000,0.049548370266871800,0.098607922106976200
MIMidland County,0.000000000000000000,0.000000000000000000,0.049333199515800600,0.097041692814622700
MIMissaukee County,0.000000000000000000,0.000000000000000000,0.049292881460987900,0.097969594660101400
MIMonroe County,0.000000000000000000,0.000000000000000000,0.047486869815399200,0.092650207593770100
MIMontcalm County,0.000000000000000000,0.000000000000000000,0.048846179390877400,0.096488464634186100
MIMontmorency County,0.000000000000000000,0.000000000000000000,0.049320071571652600,0.098111152678209900
MIMuskegon County,0.000000000000000000,0.000000000000000000,0.048568074161459800,0.095255793018862400
MINewaygo County,0.000000000000000000,0.000000000000000000,0.049328400232379500,0.097330466523009700
MIOakland County,0.000000000000000000,0.000000000000000000,0.048959992763094800,0.095014641323191800
MIOceana County,0.000000000000000000,0.000000000000000000,0.049225753281277900,0.097547252973368300
MIOgemaw County,0.000000000000000000,0.000000000000000000,0.049520276524498000,0.098238294839403800
MIOntonagon County,0.000000000000000000,0.000000000000000000,0.049718216472541600,0.099001751561460100
MIOsceola County,0.000000000000000000,0.000000000000000000,0.049623691571509600,0.098488230079349700
MIOscoda County,0.000000000000000000,0.000000000000000000,0.049292914441463800,0.097921915699663800
MIOtsego County,0.000000000000000000,0.000000000000000000,0.049285726562003300,0.097976853345962800
MIOttawa County,0.000000000000000000,0.000000000000000000,0.048832905957584900,0.095484963905875700
MIPresque Isle County,0.000000000000000000,0.000000000000000000,0.049444589681862300,0.098369632349719000
MIRoscommon County,0.000000000000000000,0.000000000000000000,0.048811578250505900,0.096739773702372500
MISaginaw County,0.000000000000000000,0.000000000000000000,0.048752724882475100,0.095612050495565300
MISanilac County,0.000000000000000000,0.000000000000000000,0.049628020550726000,0.097855260336946900
MISchoolcraft County,0.000000000000000000,0.000000000000000000,0.049587402760437300,0.098721523984009400
MIShiawassee County,0.000000000000000000,0.000000000000000000,0.048964363345297000,0.096247843838676000
MISt. Clair County,0.000000000000000000,0.000000000000000000,0.048298784068176600,0.094157794169750700
MISt. Joseph County,0.000000000000000000,0.000000000000000000,0.048626729227617900,0.095596108868321900
MITuscola County,0.000000000000000000,0.000000000000000000,0.049504535761919000,0.097464490343075200
MIVan Buren County,0.000000000000000000,0.000000000000000000,0.049099348988946900,0.096373862669280300
MIWashtenaw County,0.000000000000000000,0.000000000000000000,0.049152396901016100,0.095667288910567400
MIWayne County,0.000000000000000000,0.000000000000000000,0.038868021184800900,0.075358000926486900
MIWexford County,0.000000000000000000,0.000000000000000000,0.049194455446558200,0.097554627016338500
MNAitkin County,0.000000000000000000,0.000000000000000000,0.049696027764284600,0.099001017214198400
MNAnoka County,0.000000000000000000,0.000000000000000000,0.049014113756376900,0.095834522630601200
MNBecker County,0.000000000000000000,0.000000000000000000,0.049708161592218600,0.099044221723908900
MNBeltrami County,0.000000000000000000,0.000000000000000000,0.049713386162954000,0.099056858394322500
MNBenton County,0.000000000000000000,0.000000000000000000,0.049137896567792000,0.097369157116340900
MNBig Stone County,0.000000000000000000,0.000000000000000000,0.049757839065591100,0.099107455594686500
MNBlue Earth County,0.000000000000000000,0.000000000000000000,0.049285227019353800,0.097991990350372800
MNBrown County,0.000000000000000000,0.000000000000000000,0.049479350550598600,0.098471796727652500
MNCarlton County,0.000000000000000000,0.000000000000000000,0.049557008248548600,0.098615056893892200
MNCarver County,0.000000000000000000,0.000000000000000000,0.048300643429350300,0.095443423794556300
MNCass County,0.000000000000000000,0.000000000000000000,0.049684850410077800,0.098987600929075100
