Country,Statecode,County,StateCounty,HA Buildings,HA Contents,HA BI
US,VA,Bath County,VABath County,2.52601E-05,2.52601E-07,6.56763E-06
US,VA,Bedford County,VABedford County,2.5629E-05,2.5629E-07,6.66353E-06
US,VA,Bland County,VABland County,3.03354E-05,3.03354E-07,7.88721E-06
US,VA,Botetourt County,VABotetourt County,2.31134E-05,2.31134E-07,6.00947E-06
US,VA,Bristol City,VABristol City,1.74715E-05,1.74715E-07,4.54259E-06
US,VA,Brunswick County,VABrunswick County,2.84134E-05,2.84134E-07,7.38747E-06
US,VA,Buchanan County,VABuchanan County,4.15463E-05,4.15463E-07,1.0802E-05
US,VA,Buckingham County,VABuckingham County,2.4373E-05,2.4373E-07,6.33699E-06
US,VA,Buena Vista City,VABuena Vista City,1.94836E-05,1.94836E-07,5.06572E-06
US,VA,Campbell County,VACampbell County,2.92893E-05,2.92893E-07,7.61522E-06
US,VA,Caroline County,VACaroline County,2.4678E-05,2.4678E-07,6.41628E-06
US,VA,Carroll County,VACarroll County,2.95816E-05,2.95816E-07,7.69122E-06
US,VA,Charles City County,VACharles City County,2.23705E-05,2.23705E-07,5.81632E-06
US,VA,Charlotte County,VACharlotte County,3.26114E-05,3.26114E-07,8.47896E-06
US,VA,Charlottesville City,VACharlottesville City,1.87252E-05,1.87252E-07,4.86855E-06
US,VA,Chesapeake City,VAChesapeake City,2.17237E-05,2.17237E-07,5.64816E-06
US,VA,Chesterfield County,VAChesterfield County,2.22836E-05,2.22836E-07,5.79373E-06
US,VA,Clarke County,VAClarke County,9.14069E-05,9.14069E-07,2.37658E-05
US,VA,Colonial Heights City,VAColonial Heights City,2.3337E-05,2.3337E-07,6.06762E-06
US,VA,Covington City,VACovington City,2.10768E-05,2.10768E-07,5.47996E-06
US,VA,Craig County,VACraig County,2.43212E-05,2.43212E-07,6.32351E-06
US,VA,Culpeper County,VACulpeper County,5.94354E-05,5.94354E-07,1.54532E-05
US,VA,Cumberland County,VACumberland County,2.42917E-05,2.42917E-07,6.31584E-06
US,VA,Danville City,VADanville City,3.08128E-05,3.08128E-07,8.01132E-06
US,VA,Dickenson County,VADickenson County,3.73935E-05,3.73935E-07,9.72231E-06
US,VA,Dinwiddie County,VADinwiddie County,2.42423E-05,2.42423E-07,6.30301E-06
US,VA,Essex County,VAEssex County,2.35269E-05,2.35269E-07,6.11698E-06
US,VA,Fairfax City,VAFairfax City,1.97466E-05,1.97466E-07,5.13411E-06
US,VA,Fairfax County,VAFairfax County,2.17939E-05,2.17939E-07,5.6664E-06
US,VA,Falls Church City,VAFalls Church City,2.08495E-05,2.08495E-07,5.42086E-06
US,VA,Fauquier County,VAFauquier County,6.55654E-05,6.55654E-07,1.7047E-05
US,VA,Floyd County,VAFloyd County,3.0241E-05,3.0241E-07,7.86266E-06
US,VA,Fluvanna County,VAFluvanna County,2.39839E-05,2.39839E-07,6.23581E-06
US,VA,Franklin City,VAFranklin City,2.57941E-05,2.57941E-07,6.70647E-06
US,VA,Franklin County,VAFranklin County,3.27324E-05,3.27324E-07,8.51041E-06
US,VA,Frederick County,VAFrederick County,7.70332E-05,7.70332E-07,2.00286E-05
US,VA,Fredericksburg City,VAFredericksburg City,2.23303E-05,2.23303E-07,5.80588E-06
US,VA,Galax City,VAGalax City,2.92711E-05,2.92711E-07,7.6105E-06
US,VA,Giles County,VAGiles County,2.83787E-05,2.83787E-07,7.37845E-06
US,VA,Gloucester County,VAGloucester County,2.34367E-05,2.34367E-07,6.09355E-06
US,VA,Goochland County,VAGoochland County,2.25324E-05,2.25324E-07,5.85841E-06
US,VA,Grayson County,VAGrayson County,3.14681E-05,3.14681E-07,8.18171E-06
US,VA,Greene County,VAGreene County,3.08313E-05,3.08313E-07,8.01613E-06
US,VA,Greensville County,VAGreensville County,2.71181E-05,2.71181E-07,7.05071E-06
US,VA,Halifax County,VAHalifax County,3.82198E-05,3.82198E-07,9.93716E-06
US,VA,Hampton City,VAHampton City,2.4747E-05,0,0
US,VA,Hanover County,VAHanover County,2.16284E-05,2.16284E-07,5.62339E-06
US,VA,Harrisonburg City,VAHarrisonburg City,2.83988E-05,2.83988E-07,7.38369E-06
US,VA,Henrico County,VAHenrico County,2.14783E-05,2.14783E-07,5.58437E-06
US,VA,Henry County,VAHenry County,3.46993E-05,3.46993E-07,9.02182E-06
US,VA,Highland County,VAHighland County,2.60936E-05,2.60936E-07,6.78435E-06
US,VA,Hopewell City,VAHopewell City,2.14478E-05,2.14478E-07,5.57643E-06
US,VA,Isle Of Wight County,VAIsle Of Wight County,2.41149E-05,2.41149E-07,6.26988E-06
US,VA,James City County,VAJames City County,2.33206E-05,2.33206E-07,6.06335E-06
US,VA,King And Queen County,VAKing And Queen County,2.28442E-05,2.28442E-07,5.93948E-06
US,VA,King George County,VAKing George County,2.40248E-05,2.40248E-07,6.24644E-06
US,VA,King William County,VAKing William County,2.21475E-05,2.21475E-07,5.75834E-06
US,VA,Lancaster County,VALancaster County,2.57078E-05,2.57078E-07,6.68403E-06
US,VA,Lee County,VALee County,3.21625E-05,3.21625E-07,8.36224E-06
US,VA,Loudoun County,VALoudoun County,4.97351E-05,4.97351E-07,1.29311E-05
US,VA,Louisa County,VALouisa County,2.65866E-05,2.65866E-07,6.91251E-06
US,VA,Lunenburg County,VALunenburg County,3.18434E-05,3.18434E-07,8.27928E-06
US,VA,Lynchburg City,VALynchburg City,2.36456E-05,2.36456E-07,6.14787E-06
US,VA,Madison County,VAMadison County,4.1384E-05,4.1384E-07,1.07598E-05
US,VA,Manassas City,VAManassas City,2.62512E-05,2.62512E-07,6.82532E-06
US,VA,Manassas Park City,VAManassas Park City,2.81486E-05,2.81486E-07,7.31865E-06
US,VA,Martinsville City,VAMartinsville City,3.03175E-05,3.03175E-07,7.88256E-06
US,VA,Mathews County,VAMathews County,2.64593E-05,2.64593E-07,6.87942E-06
US,VA,Mecklenburg County,VAMecklenburg County,3.8397E-05,3.8397E-07,9.98323E-06
US,VA,Middlesex County,VAMiddlesex County,2.4552E-05,2.4552E-07,6.38351E-06
US,VA,Montgomery County,VAMontgomery County,2.69179E-05,2.69179E-07,6.99865E-06
US,VA,Nelson County,VANelson County,2.36824E-05,2.36824E-07,6.15741E-06
US,VA,New Kent County,VANew Kent County,2.23203E-05,2.23203E-07,5.80328E-06
US,VA,Newport News City,VANewport News City,2.19944E-05,2.19944E-07,5.71854E-06
US,VA,Norfolk City,VANorfolk City,2.89786E-05,0,0
US,VA,Northampton County,VANorthampton County,2.47179E-05,2.47179E-07,6.42664E-06
US,VA,Northumberland County,VANorthumberland County,2.51126E-05,2.51126E-07,6.52927E-06
US,VA,Norton City,VANorton City,2.24444E-05,2.24444E-07,5.83554E-06
US,VA,Nottoway County,VANottoway County,2.58841E-05,2.58841E-07,6.72985E-06
US,VA,Orange County,VAOrange County,3.2406E-05,3.2406E-07,8.42556E-06
US,VA,Page County,VAPage County,4.74431E-05,4.74431E-07,1.23352E-05
US,VA,Patrick County,VAPatrick County,3.21882E-05,3.21882E-07,8.36892E-06
US,VA,Petersburg City,VAPetersburg City,2.04384E-05,2.04384E-07,5.31399E-06
US,VA,Pittsylvania County,VAPittsylvania County,3.9482E-05,3.9482E-07,1.02653E-05
US,VA,Poquoson City,VAPoquoson City,1.75353E-05,0,0
US,VA,Portsmouth City,VAPortsmouth City,2.54571E-05,0,0
US,VA,Powhatan County,VAPowhatan County,2.2896E-05,2.2896E-07,5.95296E-06
US,VA,Prince Edward County,VAPrince Edward County,2.66499E-05,2.66499E-07,6.92898E-06
US,VA,Prince George County,VAPrince George County,2.29279E-05,2.29279E-07,5.96126E-06
US,VA,Prince William County,VAPrince William County,2.78883E-05,2.78883E-07,7.25096E-06
US,VA,Pulaski County,VAPulaski County,2.78311E-05,2.78311E-07,7.23608E-06
US,VA,Radford City,VARadford City,2.17578E-05,2.17578E-07,5.65702E-06
US,VA,Rappahannock County,VARappahannock County,6.1631E-05,6.1631E-07,1.60241E-05
US,VA,Richmond City,VARichmond City,2.34852E-05,2.34852E-07,6.10616E-06
US,VA,Richmond County,VARichmond County,2.24578E-05,2.24578E-07,5.83903E-06
US,VA,Roanoke City,VARoanoke City,1.83989E-05,1.83989E-07,4.78372E-06
US,VA,Roanoke County,VARoanoke County,2.16095E-05,2.16095E-07,5.61847E-06
US,VA,Rockbridge County,VARockbridge County,2.33583E-05,2.33583E-07,6.07315E-06
US,VA,Rockingham County,VARockingham County,3.0521E-05,3.0521E-07,7.93545E-06
US,VA,Russell County,VARussell County,3.02081E-05,3.02081E-07,7.8541E-06
US,VA,Salem City,VASalem City,2.15875E-05,2.15875E-07,5.61274E-06
US,VA,Scott County,VAScott County,3.10349E-05,3.10349E-07,8.06907E-06
US,VA,Shenandoah County,VAShenandoah County,6.62333E-05,6.62333E-07,1.72207E-05
US,VA,Smyth County,VASmyth County,3.28435E-05,3.28435E-07,8.5393E-06
US,VA,Southampton County,VASouthampton County,2.47783E-05,2.47783E-07,6.44237E-06
US,VA,Spotsylvania County,VASpotsylvania County,2.76019E-05,2.76019E-07,7.17649E-06
US,VA,Stafford County,VAStafford County,2.75331E-05,2.75331E-07,7.15861E-06
US,VA,Staunton City,VAStaunton City,1.7329E-05,1.7329E-07,4.50554E-06
US,VA,Suffolk City,VASuffolk City,2.38419E-05,2.38419E-07,6.19889E-06
US,VA,Surry County,VASurry County,2.34374E-05,2.34374E-07,6.09373E-06
US,VA,Sussex County,VASussex County,2.40417E-05,2.40417E-07,6.25084E-06
US,VA,Tazewell County,VATazewell County,3.57842E-05,3.57842E-07,9.3039E-06
US,VA,Virginia Beach City,VAVirginia Beach City,2.44643E-05,2.44643E-07,6.36071E-06
US,VA,Warren County,VAWarren County,8.55011E-05,8.55011E-07,2.22303E-05
US,VA,Washington County,VAWashington County,2.9169E-05,2.9169E-07,7.58393E-06
US,VA,Waynesboro City,VAWaynesboro City,1.85074E-05,1.85074E-07,4.81193E-06
US,VA,Westmoreland County,VAWestmoreland County,2.26324E-05,2.26324E-07,5.88442E-06
US,VA,Williamsburg City,VAWilliamsburg City,1.80043E-05,1.80043E-07,4.68112E-06
US,VA,Winchester City,VAWinchester City,5.39475E-05,5.39475E-07,1.40263E-05
US,VA,Wise County,VAWise County,3.28793E-05,3.28793E-07,8.54862E-06
US,VA,Wythe County,VAWythe County,3.01208E-05,3.01208E-07,7.8314E-06
US,VA,York County,VAYork County,2.33029E-05,2.33029E-07,6.05874E-06
US,VT,Addison County,VTAddison County,2.9948E-05,2.9948E-07,7.78647E-06
US,VT,Bennington County,VTBennington County,3.52517E-05,3.52517E-07,9.16544E-06
US,VT,Caledonia County,VTCaledonia County,2.86632E-05,2.86632E-07,7.45244E-06
US,VT,Chittenden County,VTChittenden County,2.92532E-05,2.92532E-07,7.60584E-06
US,VT,Essex County,VTEssex County,3.21751E-05,3.21751E-07,8.36552E-06
US,VT,Franklin County,VTFranklin County,2.90516E-05,2.90516E-07,7.55342E-06
US,VT,Grand Isle County,VTGrand Isle County,3.5746E-05,3.5746E-07,9.29396E-06
US,VT,Lamoille County,VTLamoille County,2.91194E-05,2.91194E-07,7.57105E-06
US,VT,Orange County,VTOrange County,2.90175E-05,2.90175E-07,7.54456E-06
US,VT,Orleans County,VTOrleans County,2.87722E-05,2.87722E-07,7.48078E-06
US,VT,Rutland County,VTRutland County,3.08137E-05,3.08137E-07,8.01155E-06
US,VT,Washington County,VTWashington County,2.8971E-05,2.8971E-07,7.53245E-06
US,VT,Windham County,VTWindham County,3.56499E-05,3.56499E-07,9.26897E-06
US,VT,Windsor County,VTWindsor County,3.08448E-05,3.08448E-07,8.01964E-06
US,WA,Adams County,WAAdams County,0.000190829,1.90829E-06,4.96155E-05
US,WA,Asotin County,WAAsotin County,5.37026E-05,5.37026E-07,1.39627E-05
US,WA,Benton County,WABenton County,0.000517194,5.17194E-06,0.000134471
US,WA,Chelan County,WAChelan County,0.000441621,4.41621E-06,0.000114822
US,WA,Clallam County,WAClallam County,5.60547E-05,5.60547E-07,1.45742E-05
US,WA,Clark County,WAClark County,3.98302E-05,3.98302E-07,1.03558E-05
US,WA,Columbia County,WAColumbia County,5.4687E-05,5.4687E-07,1.42186E-05
US,WA,Cowlitz County,WACowlitz County,4.89188E-05,4.89188E-07,1.27189E-05
US,WA,Douglas County,WADouglas County,0.000516168,5.16168E-06,0.000134204
US,WA,Ferry County,WAFerry County,0.000287272,2.87272E-06,7.46908E-05
US,WA,Franklin County,WAFranklin County,0.000380303,3.80303E-06,9.88787E-05
US,WA,Garfield County,WAGarfield County,5.09427E-05,5.09427E-07,1.32451E-05
US,WA,Grant County,WAGrant County,0.000572652,5.72652E-06,0.000148889
US,WA,Grays Harbor County,WAGrays Harbor County,4.91023E-05,4.91023E-07,1.27666E-05
US,WA,Island County,WAIsland County,8.35213E-05,8.35213E-07,2.17155E-05
US,WA,Jefferson County,WAJefferson County,5.55688E-05,5.55688E-07,1.44479E-05
US,WA,King County,WAKing County,0.000122884,1.22884E-06,3.19499E-05
US,WA,Kitsap County,WAKitsap County,6.93239E-05,6.93239E-07,1.80242E-05
US,WA,Kittitas County,WAKittitas County,0.000328522,3.28522E-06,8.54157E-05
US,WA,Klickitat County,WAKlickitat County,0.000201697,2.01697E-06,5.24412E-05
US,WA,Lewis County,WALewis County,5.98507E-05,5.98507E-07,1.55612E-05
US,WA,Lincoln County,WALincoln County,0.00016538,1.6538E-06,4.29988E-05
US,WA,Mason County,WAMason County,5.81401E-05,5.81401E-07,1.51164E-05
US,WA,Okanogan County,WAOkanogan County,0.000494288,4.94288E-06,0.000128515
US,WA,Pacific County,WAPacific County,4.45785E-05,4.45785E-07,1.15904E-05
US,WA,Pend Oreille County,WAPend Oreille County,9.34191E-05,9.34191E-07,2.4289E-05
US,WA,Pierce County,WAPierce County,7.61416E-05,7.61416E-07,1.97968E-05
US,WA,San Juan County,WASan Juan County,6.68993E-05,6.68993E-07,1.73938E-05
US,WA,Skagit County,WASkagit County,0.000212121,2.12121E-06,5.51514E-05
US,WA,Skamania County,WASkamania County,5.92977E-05,5.92977E-07,1.54174E-05
US,WA,Snohomish County,WASnohomish County,0.000167102,1.67102E-06,4.34464E-05
US,WA,Spokane County,WASpokane County,7.43646E-05,7.43646E-07,1.93348E-05
US,WA,Stevens County,WAStevens County,0.000131982,1.31982E-06,3.43152E-05
US,WA,Thurston County,WAThurston County,5.52301E-05,5.52301E-07,1.43598E-05
US,WA,Wahkiakum County,WAWahkiakum County,3.96051E-05,3.96051E-07,1.02973E-05
US,WA,Walla Walla County,WAWalla Walla County,0.000115438,1.15438E-06,3.00139E-05
US,WA,Whatcom County,WAWhatcom County,0.00015283,1.5283E-06,3.97357E-05
US,WA,Whitman County,WAWhitman County,6.2762E-05,6.2762E-07,1.63181E-05
US,WA,Yakima County,WAYakima County,0.00034377,3.4377E-06,8.93803E-05
US,WI,Adams County,WIAdams County,0.000466129,4.66129E-06,0.000121193
US,WI,Ashland County,WIAshland County,0.000125686,1.25686E-06,3.26783E-05
US,WI,Barron County,WIBarron County,0.000256367,2.56367E-06,6.66553E-05
US,WI,Bayfield County,WIBayfield County,0.000188443,1.88443E-06,4.89953E-05
US,WI,Brown County,WIBrown County,0.000354513,3.54513E-06,9.21734E-05
US,WI,Buffalo County,WIBuffalo County,0.000677688,6.77688E-06,0.000176199
US,WI,Burnett County,WIBurnett County,0.000623729,6.23729E-06,0.00016217
US,WI,Calumet County,WICalumet County,0.000619722,6.19722E-06,0.000161128
US,WI,Chippewa County,WIChippewa County,0.000287125,2.87125E-06,7.46524E-05
US,WI,Clark County,WIClark County,0.000175931,1.75931E-06,4.57421E-05
US,WI,Columbia County,WIColumbia County,0.000639241,6.39241E-06,0.000166203
US,WI,Crawford County,WICrawford County,0.001631355,1.63135E-05,0.000424152
US,WI,Dane County,WIDane County,0.000345557,3.45557E-06,8.98449E-05
US,WI,Dodge County,WIDodge County,0.000649274,6.49274E-06,0.000168811
US,WI,Door County,WIDoor County,0.000321921,3.21921E-06,8.36995E-05
US,WI,Douglas County,WIDouglas County,0.000242887,2.42887E-06,6.31505E-05
US,WI,Dunn County,WIDunn County,0.000498925,4.98925E-06,0.00012972
US,WI,Eau Claire County,WIEau Claire County,0.000410793,4.10793E-06,0.000106806
US,WI,Florence County,WIFlorence County,0.0001932,1.932E-06,5.0232E-05
US,WI,Fond Du Lac County,WIFond Du Lac County,0.000980073,9.80073E-06,0.000254819
US,WI,Forest County,WIForest County,0.000217211,2.17211E-06,5.6475E-05
US,WI,Grant County,WIGrant County,0.001927502,1.9275E-05,0.00050115
US,WI,Green County,WIGreen County,0.000394632,3.94632E-06,0.000102604
US,WI,Green Lake County,WIGreen Lake County,0.000751547,7.51547E-06,0.000195402
US,WI,Iowa County,WIIowa County,0.000889273,8.89273E-06,0.000231211
US,WI,Iron County,WIIron County,0.000115225,1.15225E-06,2.99586E-05
US,WI,Jackson County,WIJackson County,0.0004499,4.499E-06,0.000116974
US,WI,Jefferson County,WIJefferson County,0.000354581,3.54581E-06,9.21911E-05
US,WI,Juneau County,WIJuneau County,0.000762217,7.62217E-06,0.000198176
US,WI,Kenosha County,WIKenosha County,0.000113719,1.13719E-06,2.9567E-05
US,WI,Kewaunee County,WIKewaunee County,0.000324444,3.24444E-06,8.43553E-05
US,WI,La Crosse County,WILa Crosse County,0.000609732,6.09732E-06,0.00015853
US,WI,Lafayette County,WILafayette County,0.000507826,5.07826E-06,0.000132035
US,WI,Langlade County,WILanglade County,0.000221097,2.21097E-06,5.74852E-05
US,WI,Lincoln County,WILincoln County,0.000155103,1.55103E-06,4.03267E-05
US,WI,Manitowoc County,WIManitowoc County,0.000531303,5.31303E-06,0.000138139
US,WI,Marathon County,WIMarathon County,0.000222516,2.22516E-06,5.78541E-05
US,WI,Marinette County,WIMarinette County,0.000167565,1.67565E-06,4.3567E-05
US,WI,Marquette County,WIMarquette County,0.000581727,5.81727E-06,0.000151249
US,WI,Menominee County,WIMenominee County,0.000215622,2.15622E-06,5.60616E-05
US,WI,Milwaukee County,WIMilwaukee County,0.000127514,1.27514E-06,3.31536E-05
US,WI,Monroe County,WIMonroe County,0.00049383,4.9383E-06,0.000128396
US,WI,Oconto County,WIOconto County,0.000210679,2.10679E-06,5.47765E-05
US,WI,Oneida County,WIOneida County,0.000146349,1.46349E-06,3.80506E-05
US,WI,Outagamie County,WIOutagamie County,0.000377677,3.77677E-06,9.8196E-05
US,WI,Ozaukee County,WIOzaukee County,0.000209994,2.09994E-06,5.45984E-05
US,WI,Pepin County,WIPepin County,0.000787252,7.87252E-06,0.000204685
US,WI,Pierce County,WIPierce County,0.000907512,9.07512E-06,0.000235953
US,WI,Polk County,WIPolk County,0.000816619,8.16619E-06,0.000212321
US,WI,Portage County,WIPortage County,0.000291019,2.91019E-06,7.56649E-05
US,WI,Price County,WIPrice County,0.000131664,1.31664E-06,3.42328E-05
US,WI,Racine County,WIRacine County,0.000117434,1.17434E-06,3.0533E-05
US,WI,Richland County,WIRichland County,0.001458158,1.45816E-05,0.000379121
US,WI,Rock County,WIRock County,0.000232235,2.32235E-06,6.03812E-05
US,WI,Rusk County,WIRusk County,0.00019539,1.9539E-06,5.08015E-05
US,WI,Sauk County,WISauk County,0.001214953,1.21495E-05,0.000315888
US,WI,Sawyer County,WISawyer County,0.000178179,1.78179E-06,4.63265E-05
US,WI,Shawano County,WIShawano County,0.000225818,2.25818E-06,5.87128E-05
US,WI,Sheboygan County,WISheboygan County,0.00033865,3.3865E-06,8.8049E-05
US,WI,St. Croix County,WISt. Croix County,0.000842829,8.42829E-06,0.000219135
US,WI,Taylor County,WITaylor County,0.000163628,1.63628E-06,4.25433E-05
US,WI,Trempealeau County,WITrempealeau County,0.00048518,4.8518E-06,0.000126147
US,WI,Vernon County,WIVernon County,0.001129645,1.12964E-05,0.000293708
US,WI,Vilas County,WIVilas County,0.000132256,1.32256E-06,3.43864E-05
US,WI,Walworth County,WIWalworth County,0.000122741,1.22741E-06,3.19126E-05
US,WI,Washburn County,WIWashburn County,0.000226532,2.26532E-06,5.88984E-05
US,WI,Washington County,WIWashington County,0.000357026,3.57026E-06,9.28268E-05
US,WI,Waukesha County,WIWaukesha County,0.000170531,1.70531E-06,4.43381E-05
US,WI,Waupaca County,WIWaupaca County,0.000209272,2.09272E-06,5.44107E-05
US,WI,Waushara County,WIWaushara County,0.00040357,4.0357E-06,0.000104928
US,WI,Winnebago County,WIWinnebago County,0.000538833,5.38833E-06,0.000140097
US,WI,Wood County,WIWood County,0.000288227,2.88227E-06,7.4939E-05
US,WV,Barbour County,WVBarbour County,4.49618E-05,4.49618E-07,1.16901E-05
US,WV,Berkeley County,WVBerkeley County,5.85032E-05,5.85032E-07,1.52108E-05
US,WV,Boone County,WVBoone County,6.64979E-05,6.64979E-07,1.72895E-05
US,WV,Braxton County,WVBraxton County,6.76594E-05,6.76594E-07,1.75914E-05
US,WV,Brooke County,WVBrooke County,7.37665E-05,7.37665E-07,1.91793E-05
US,WV,Cabell County,WVCabell County,9.04047E-05,9.04047E-07,2.35052E-05
US,WV,Calhoun County,WVCalhoun County,9.91304E-05,9.91304E-07,2.57739E-05
US,WV,Clay County,WVClay County,7.9428E-05,7.9428E-07,2.06513E-05
US,WV,Doddridge County,WVDoddridge County,8.06256E-05,8.06256E-07,2.09627E-05
US,WV,Fayette County,WVFayette County,4.83809E-05,4.83809E-07,1.2579E-05
US,WV,Gilmer County,WVGilmer County,9.20342E-05,9.20342E-07,2.39289E-05
US,WV,Grant County,WVGrant County,4.81962E-05,4.81962E-07,1.2531E-05
US,WV,Greenbrier County,WVGreenbrier County,2.85062E-05,2.85062E-07,7.41161E-06
US,WV,Hampshire County,WVHampshire County,4.97164E-05,4.97164E-07,1.29263E-05
US,WV,Hancock County,WVHancock County,7.59273E-05,7.59273E-07,1.97411E-05
US,WV,Hardy County,WVHardy County,4.67104E-05,4.67104E-07,1.21447E-05
US,WV,Harrison County,WVHarrison County,5.85372E-05,5.85372E-07,1.52197E-05
US,WV,Jackson County,WVJackson County,0.000114725,1.14725E-06,2.98284E-05
US,WV,Jefferson County,WVJefferson County,6.0324E-05,6.0324E-07,1.56842E-05
US,WV,Kanawha County,WVKanawha County,8.77981E-05,8.77981E-07,2.28275E-05
US,WV,Lewis County,WVLewis County,6.51341E-05,6.51341E-07,1.69349E-05
US,WV,Lincoln County,WVLincoln County,8.02315E-05,8.02315E-07,2.08602E-05
US,WV,Logan County,WVLogan County,5.62103E-05,5.62103E-07,1.46147E-05
US,WV,Marion County,WVMarion County,5.39625E-05,5.39625E-07,1.40302E-05
US,WV,Marshall County,WVMarshall County,6.38112E-05,6.38112E-07,1.65909E-05
US,WV,Mason County,WVMason County,9.33521E-05,9.33521E-07,2.42715E-05
