Zip Code,Index,WS Gate,EQ Gate,Country,State Code,County,Cresta Zone,WS Base Rate,EQ Base Rate,TRIA Rate
36580,326,7.1,161,US,AL,Baldwin County,South East,0.002590369,1.06922E-05,0.05
36004,327,0,161,US,AL,Barbour County,South East,0.000293027,4.49578E-06,0.05
36016,328,0,161,US,AL,Barbour County,South East,0.000194391,4.58528E-06,0.05
36017,329,0,161,US,AL,Barbour County,South East,0.000269502,5.54218E-06,0.05
36027,330,0,161,US,AL,Barbour County,South East,0.000227645,4.48193E-06,0.05
36048,331,0,161,US,AL,Barbour County,South East,0.000257725,4.42159E-06,0.05
36072,332,0,161,US,AL,Barbour County,South East,0.000293027,4.24623E-06,0.05
35034,333,0,161,US,AL,Bibb County,South East,8.00606E-05,5.30842E-05,0.05
35035,334,0,161,US,AL,Bibb County,South East,8.40931E-05,2.69995E-05,0.05
35042,335,0,161,US,AL,Bibb County,South East,8.55007E-05,4.47557E-05,0.05
35074,336,0,161,US,AL,Bibb County,South East,5.81578E-05,3.85921E-05,0.05
35184,337,0,161,US,AL,Bibb County,South East,6.28592E-05,3.09907E-05,0.05
35188,338,0,161,US,AL,Bibb County,South East,5.9711E-05,3.5387E-05,0.05
36792,339,0,161,US,AL,Bibb County,South East,8.88059E-05,2.16054E-05,0.05
36793,340,0,161,US,AL,Bibb County,South East,9.19531E-05,2.58843E-05,0.05
35013,341,0,161,US,AL,Blount County,South East,4.01825E-05,2.02245E-05,0.05
35031,342,0,161,US,AL,Blount County,South East,4.20257E-05,1.8122E-05,0.05
35049,343,0,161,US,AL,Blount County,South East,4.12807E-05,1.88355E-05,0.05
35079,344,0,161,US,AL,Blount County,South East,3.90298E-05,1.97768E-05,0.05
35097,345,0,161,US,AL,Blount County,South East,4.09234E-05,2.18333E-05,0.05
35121,346,0,161,US,AL,Blount County,South East,4.01678E-05,2.05145E-05,0.05
35133,347,0,161,US,AL,Blount County,South East,3.76094E-05,2.45692E-05,0.05
35172,348,0,161,US,AL,Blount County,South East,3.97689E-05,2.34074E-05,0.05
36029,349,0,161,US,AL,Bullock County,South East,0.000172163,5.43348E-06,0.05
36031,350,0,161,US,AL,Bullock County,South East,0.00014967,3.73371E-06,0.05
36053,351,0,161,US,AL,Bullock County,South East,0.000153171,2.62059E-06,0.05
36089,352,0,161,US,AL,Bullock County,South East,0.000154907,3.02961E-06,0.05
36015,353,0,161,US,AL,Butler County,South East,0.000277846,1.12618E-05,0.05
36030,354,0,161,US,AL,Butler County,South East,0.000222367,1.02822E-05,0.05
36033,355,0,161,US,AL,Butler County,South East,0.000276753,1.09544E-05,0.05
36037,356,0,161,US,AL,Butler County,South East,0.000238904,9.88051E-06,0.05
36456,357,0,161,US,AL,Butler County,South East,0.00033007,9.60535E-06,0.05
36201,358,0,161,US,AL,Calhoun County,South East,3.49161E-05,1.93934E-05,0.05
36202,359,0,161,US,AL,Calhoun County,South East,3.54613E-05,1.95663E-05,0.05
36203,360,0,161,US,AL,Calhoun County,South East,3.53643E-05,2.11736E-05,0.05
36204,361,0,161,US,AL,Calhoun County,South East,3.54613E-05,1.95663E-05,0.05
36205,362,0,161,US,AL,Calhoun County,South East,3.35992E-05,1.55916E-05,0.05
36206,363,0,161,US,AL,Calhoun County,South East,3.87539E-05,1.65068E-05,0.05
36207,364,0,161,US,AL,Calhoun County,South East,3.41896E-05,1.86755E-05,0.05
36210,365,0,161,US,AL,Calhoun County,South East,3.54613E-05,1.86756E-05,0.05
36250,366,0,161,US,AL,Calhoun County,South East,3.84451E-05,2.3139E-05,0.05
36253,367,0,161,US,AL,Calhoun County,South East,3.50009E-05,2.06679E-05,0.05
36254,368,0,161,US,AL,Calhoun County,South East,3.55856E-05,1.74833E-05,0.05
36257,369,0,161,US,AL,Calhoun County,South East,3.54613E-05,1.95652E-05,0.05
36260,370,0,161,US,AL,Calhoun County,South East,4.27307E-05,1.79092E-05,0.05
36265,371,0,161,US,AL,Calhoun County,South East,3.26373E-05,1.97972E-05,0.05
36271,372,0,161,US,AL,Calhoun County,South East,4.03237E-05,2.7626E-05,0.05
36272,373,0,161,US,AL,Calhoun County,South East,3.18252E-05,2.53213E-05,0.05
36277,374,0,161,US,AL,Calhoun County,South East,3.96917E-05,1.76614E-05,0.05
36279,375,0,161,US,AL,Calhoun County,South East,3.60972E-05,3.13912E-05,0.05
36854,376,0,161,US,AL,Chambers County,South East,7.85992E-05,4.23615E-06,0.05
36855,377,0,161,US,AL,Chambers County,South East,7.34595E-05,5.57565E-06,0.05
36862,378,0,161,US,AL,Chambers County,South East,7.18536E-05,6.12914E-06,0.05
36863,379,0,161,US,AL,Chambers County,South East,7.52029E-05,4.07768E-06,0.05
36872,380,0,161,US,AL,Chambers County,South East,7.2552E-05,4.27176E-06,0.05
35959,381,0,161,US,AL,Cherokee County,South East,4.54218E-05,3.72479E-05,0.05
35960,382,0,161,US,AL,Cherokee County,South East,5.05773E-05,3.83971E-05,0.05
35973,383,0,161,US,AL,Cherokee County,South East,3.24428E-05,4.76127E-05,0.05
35983,384,0,161,US,AL,Cherokee County,South East,4.5388E-05,3.56911E-05,0.05
36275,385,0,161,US,AL,Cherokee County,South East,5.60282E-05,4.13375E-05,0.05
35045,386,0,161,US,AL,Chilton County,South East,0.000103356,1.72727E-05,0.05
35046,387,0,161,US,AL,Chilton County,South East,8.2252E-05,1.82547E-05,0.05
35085,388,0,161,US,AL,Chilton County,South East,8.7109E-05,2.27032E-05,0.05
35171,389,0,161,US,AL,Chilton County,South East,9.77553E-05,1.73363E-05,0.05
36091,390,0,161,US,AL,Chilton County,South East,9.67618E-05,1.46153E-05,0.05
36750,391,0,161,US,AL,Chilton County,South East,9.89114E-05,3.33789E-05,0.05
36758,392,0,161,US,AL,Chilton County,South East,0.000106204,2.77427E-05,0.05
36790,393,0,161,US,AL,Chilton County,South East,9.84113E-05,3.82966E-05,0.05
36903,394,0,161,US,AL,Choctaw County,South East,0.000400015,2.1692E-05,0.05
36904,395,0,161,US,AL,Choctaw County,South East,0.000251035,2.26265E-05,0.05
36906,396,0,161,US,AL,Choctaw County,South East,0.000248173,2.17788E-05,0.05
36908,397,0,161,US,AL,Choctaw County,South East,0.00033497,2.39832E-05,0.05
36910,398,0,161,US,AL,Choctaw County,South East,0.000216338,3.49811E-05,0.05
36911,399,0,161,US,AL,Choctaw County,South East,0.000197008,3.69071E-05,0.05
36912,400,0,161,US,AL,Choctaw County,South East,0.000218707,2.26873E-05,0.05
36913,401,0,161,US,AL,Choctaw County,South East,0.000304618,2.10586E-05,0.05
36915,402,0,161,US,AL,Choctaw County,South East,0.000294602,2.01145E-05,0.05
36916,403,0,161,US,AL,Choctaw County,South East,0.000201871,3.68992E-05,0.05
36919,404,0,161,US,AL,Choctaw County,South East,0.000379125,2.19337E-05,0.05
36921,405,0,161,US,AL,Choctaw County,South East,0.000302256,2.39463E-05,0.05
36419,406,0,161,US,AL,Clarke County,South East,0.000336856,1.6164E-05,0.05
36436,407,0,161,US,AL,Clarke County,South East,0.000299082,1.75366E-05,0.05
36446,408,0,161,US,AL,Clarke County,South East,0.000336856,2.22256E-05,0.05
36451,409,0,161,US,AL,Clarke County,South East,0.000372934,1.68856E-05,0.05
36482,410,0,161,US,AL,Clarke County,South East,0.000381659,1.74117E-05,0.05
36501,411,0,161,US,AL,Clarke County,South East,0.000498057,1.75638E-05,0.05
36515,412,0,161,US,AL,Clarke County,South East,0.000571983,1.51201E-05,0.05
36524,413,0,161,US,AL,Clarke County,South East,0.000335744,2.46036E-05,0.05
36540,414,0,161,US,AL,Clarke County,South East,0.000476393,1.62808E-05,0.05
36545,415,0,161,US,AL,Clarke County,South East,0.000495056,1.63075E-05,0.05
36570,416,0,161,US,AL,Clarke County,South East,0.000361511,1.61464E-05,0.05
36586,417,0,161,US,AL,Clarke County,South East,0.000419586,1.6868E-05,0.05
36727,418,0,161,US,AL,Clarke County,South East,0.000283707,2.69166E-05,0.05
36762,419,0,161,US,AL,Clarke County,South East,0.000262313,2.11848E-05,0.05
36784,420,0,161,US,AL,Clarke County,South East,0.000272853,2.11874E-05,0.05
35082,421,0,161,US,AL,Clay County,South East,5.47136E-05,1.55869E-05,0.05
36251,422,0,161,US,AL,Clay County,South East,4.89373E-05,1.55877E-05,0.05
36255,423,0,161,US,AL,Clay County,South East,5.18327E-05,1.14035E-05,0.05
36258,424,0,161,US,AL,Clay County,South East,3.81198E-05,1.49391E-05,0.05
36266,425,0,161,US,AL,Clay County,South East,4.94056E-05,1.4049E-05,0.05
36267,426,0,161,US,AL,Clay County,South East,4.82597E-05,1.37373E-05,0.05
36261,427,0,161,US,AL,Cleburne County,South East,3.52628E-05,1.67136E-05,0.05
36262,428,0,161,US,AL,Cleburne County,South East,3.33383E-05,2.58197E-05,0.05
36264,429,0,161,US,AL,Cleburne County,South East,3.74148E-05,1.3715E-05,0.05
36269,430,0,161,US,AL,Cleburne County,South East,3.89378E-05,1.66977E-05,0.05
36273,431,0,161,US,AL,Cleburne County,South East,5.23215E-05,8.13956E-06,0.05
36323,432,0,161,US,AL,Coffee County,South East,0.000365471,6.56568E-06,0.05
36330,433,0,161,US,AL,Coffee County,South East,0.000439728,4.65689E-06,0.05
36331,434,0,161,US,AL,Coffee County,South East,0.000432643,4.67624E-06,0.05
36346,435,0,161,US,AL,Coffee County,South East,0.000285292,5.38461E-06,0.05
36351,436,0,161,US,AL,Coffee County,South East,0.000401621,4.8635E-06,0.05
36453,437,0,161,US,AL,Coffee County,South East,0.000632671,5.708E-06,0.05
35616,438,0,161,US,AL,Colbert County,South East,3.33081E-05,1.19968E-05,0.05
35646,439,0,161,US,AL,Colbert County,South East,3.38738E-05,1.07598E-05,0.05
35660,440,0,161,US,AL,Colbert County,South East,3.71362E-05,1.05436E-05,0.05
35661,441,0,161,US,AL,Colbert County,South East,3.60616E-05,1.13703E-05,0.05
35662,442,0,161,US,AL,Colbert County,South East,3.59736E-05,1.11278E-05,0.05
35674,443,0,161,US,AL,Colbert County,South East,3.38222E-05,1.10154E-05,0.05
36401,444,0,161,US,AL,Conecuh County,South East,0.000379883,1.31644E-05,0.05
36429,445,0,161,US,AL,Conecuh County,South East,0.000394534,1.33686E-05,0.05
36432,446,0,161,US,AL,Conecuh County,South East,0.000486798,1.65265E-05,0.05
36454,447,0,161,US,AL,Conecuh County,South East,0.000525149,1.59564E-05,0.05
36473,448,0,161,US,AL,Conecuh County,South East,0.000534567,1.60711E-05,0.05
36475,449,0,161,US,AL,Conecuh County,South East,0.000461654,1.46682E-05,0.05
35072,450,0,161,US,AL,Coosa County,South East,4.78625E-05,1.32165E-05,0.05
35089,451,0,161,US,AL,Coosa County,South East,5.68752E-05,1.27864E-05,0.05
35136,452,0,161,US,AL,Coosa County,South East,5.89821E-05,1.26599E-05,0.05
35183,453,0,161,US,AL,Coosa County,South East,6.03948E-05,1.60673E-05,0.05
36026,454,0,161,US,AL,Coosa County,South East,7.57812E-05,9.56915E-06,0.05
36028,455,0,161,US,AL,Covington County,South East,0.000365094,7.37964E-06,0.05
36038,456,0,161,US,AL,Covington County,South East,0.000461035,5.6706E-06,0.05
36420,457,0,161,US,AL,Covington County,South East,0.000543562,7.99465E-06,0.05
36421,458,0,161,US,AL,Covington County,South East,0.000489837,6.46414E-06,0.05
36442,459,0,161,US,AL,Covington County,South East,0.000701979,6.19165E-06,0.05
36455,460,0,161,US,AL,Covington County,South East,0.001077978,6.20169E-06,0.05
36467,461,0,161,US,AL,Covington County,South East,0.000561728,6.28879E-06,0.05
36474,462,0,161,US,AL,Covington County,South East,0.000416858,8.76677E-06,0.05
36476,463,0,161,US,AL,Covington County,South East,0.000500007,7.45404E-06,0.05
36483,464,0,161,US,AL,Covington County,South East,0.00063675,9.44923E-06,0.05
36009,465,0,161,US,AL,Crenshaw County,South East,0.00028644,7.95093E-06,0.05
36041,466,0,161,US,AL,Crenshaw County,South East,0.000195888,7.11574E-06,0.05
36042,467,0,161,US,AL,Crenshaw County,South East,0.00022229,7.84667E-06,0.05
36046,468,0,161,US,AL,Crenshaw County,South East,0.000179237,6.39463E-06,0.05
36049,469,0,161,US,AL,Crenshaw County,South East,0.000257714,7.52241E-06,0.05
36062,470,0,161,US,AL,Crenshaw County,South East,0.000215966,6.44589E-06,0.05
36071,471,0,161,US,AL,Crenshaw County,South East,0.000281305,8.58261E-06,0.05
35019,472,0,161,US,AL,Cullman County,South East,3.98475E-05,1.51886E-05,0.05
35033,473,0,161,US,AL,Cullman County,South East,4.44504E-05,2.04416E-05,0.05
35053,474,0,161,US,AL,Cullman County,South East,4.6644E-05,1.75152E-05,0.05
35055,475,0,161,US,AL,Cullman County,South East,4.0533E-05,1.56626E-05,0.05
35056,476,0,161,US,AL,Cullman County,South East,4.01108E-05,1.50684E-05,0.05
35057,477,0,161,US,AL,Cullman County,South East,3.91266E-05,1.62088E-05,0.05
35058,478,0,161,US,AL,Cullman County,South East,4.17283E-05,1.41279E-05,0.05
35070,479,0,161,US,AL,Cullman County,South East,4.29904E-05,1.80472E-05,0.05
35077,480,0,161,US,AL,Cullman County,South East,4.03331E-05,1.80182E-05,0.05
35083,481,0,161,US,AL,Cullman County,South East,4.32917E-05,1.57359E-05,0.05
35098,482,0,161,US,AL,Cullman County,South East,3.6831E-05,1.68687E-05,0.05
35179,483,0,161,US,AL,Cullman County,South East,3.57177E-05,1.42139E-05,0.05
36311,484,0,161,US,AL,Dale County,South East,0.000292081,4.92237E-06,0.05
36322,485,0,161,US,AL,Dale County,South East,0.000464016,4.55541E-06,0.05
36350,486,0,161,US,AL,Dale County,South East,0.000462656,4.23638E-06,0.05
36360,487,0,161,US,AL,Dale County,South East,0.000336462,4.17393E-06,0.05
36361,488,0,161,US,AL,Dale County,South East,0.00033984,4.24438E-06,0.05
36362,489,0,161,US,AL,Dale County,South East,0.000345293,4.12322E-06,0.05
36371,490,0,161,US,AL,Dale County,South East,0.000463741,4.10016E-06,0.05
36374,491,0,161,US,AL,Dale County,South East,0.000265883,4.90163E-06,0.05
36701,492,0,161,US,AL,Dallas County,South East,0.000171201,2.8081E-05,0.05
36702,493,0,161,US,AL,Dallas County,South East,0.000170962,2.79277E-05,0.05
36703,494,0,161,US,AL,Dallas County,South East,0.000166386,2.95473E-05,0.05
36759,495,0,161,US,AL,Dallas County,South East,0.000252757,2.9977E-05,0.05
36761,496,0,161,US,AL,Dallas County,South East,0.000187591,8.71228E-06,0.05
36767,497,0,161,US,AL,Dallas County,South East,0.000207499,2.05894E-05,0.05
36773,498,0,161,US,AL,Dallas County,South East,0.000264208,1.54471E-05,0.05
36775,499,0,161,US,AL,Dallas County,South East,0.000191046,1.44498E-05,0.05
35961,500,0,161,US,AL,Dekalb County,South East,3.42392E-05,3.09229E-05,0.05
35962,501,0,161,US,AL,Dekalb County,South East,4.19071E-05,3.45159E-05,0.05
35963,502,0,161,US,AL,Dekalb County,South East,4.10084E-05,3.6188E-05,0.05
35967,503,0,161,US,AL,Dekalb County,South East,2.81167E-05,4.52585E-05,0.05
35968,504,0,161,US,AL,Dekalb County,South East,3.13199E-05,4.85245E-05,0.05
35971,505,0,161,US,AL,Dekalb County,South East,4.23516E-05,3.42238E-05,0.05
35974,506,0,161,US,AL,Dekalb County,South East,4.47947E-05,2.9063E-05,0.05
35975,507,0,161,US,AL,Dekalb County,South East,3.98137E-05,2.74898E-05,0.05
35978,508,0,161,US,AL,Dekalb County,South East,3.30031E-05,4.74785E-05,0.05
35979,509,0,161,US,AL,Dekalb County,South East,2.30389E-05,6.14843E-05,0.05
35981,510,0,161,US,AL,Dekalb County,South East,2.79886E-05,5.91459E-05,0.05
35984,511,0,161,US,AL,Dekalb County,South East,2.40233E-05,5.67273E-05,0.05
35986,512,0,161,US,AL,Dekalb County,South East,3.8346E-05,4.2481E-05,0.05
35988,513,0,161,US,AL,Dekalb County,South East,3.80051E-05,4.16049E-05,0.05
35989,514,0,161,US,AL,Dekalb County,South East,2.66425E-05,5.67172E-05,0.05
36020,515,0,161,US,AL,Elmore County,South East,0.000160643,2.05794E-05,0.05
36022,516,0,161,US,AL,Elmore County,South East,0.000122684,1.47895E-05,0.05
36023,517,0,161,US,AL,Elmore County,South East,0.000118438,1.15721E-05,0.05
36024,518,0,161,US,AL,Elmore County,South East,0.000103952,7.24415E-06,0.05
36025,519,0,161,US,AL,Elmore County,South East,0.000148739,1.41262E-05,0.05
36045,520,0,161,US,AL,Elmore County,South East,0.000106504,1.36841E-05,0.05
36054,521,0,161,US,AL,Elmore County,South East,0.000164216,1.42871E-05,0.05
36078,522,0,161,US,AL,Elmore County,South East,0.000115073,1.13309E-05,0.05
36080,523,0,161,US,AL,Elmore County,South East,9.10444E-05,1.00179E-05,0.05
36092,524,0,161,US,AL,Elmore County,South East,0.000113306,1.62255E-05,0.05
36093,525,0,161,US,AL,Elmore County,South East,0.000124036,1.21416E-05,0.05
36426,526,0,161,US,AL,Escambia County,South East,0.000684834,1.61749E-05,0.05
36427,527,0,161,US,AL,Escambia County,South East,0.000703262,1.5399E-05,0.05
36441,528,0,161,US,AL,Escambia County,South East,0.001013429,1.57561E-05,0.05
36502,529,0,161,US,AL,Escambia County,South East,0.001132336,1.80095E-05,0.05
36503,530,0,161,US,AL,Escambia County,South East,0.001359815,1.77336E-05,0.05
36504,531,0,161,US,AL,Escambia County,South East,0.001359815,1.77336E-05,0.05
36543,532,0,161,US,AL,Escambia County,South East,0.000857802,2.12897E-05,0.05
35901,533,0,161,US,AL,Etowah County,South East,3.6845E-05,2.63815E-05,0.05
35902,534,0,161,US,AL,Etowah County,South East,3.25939E-05,2.55422E-05,0.05
35903,535,0,161,US,AL,Etowah County,South East,3.96465E-05,4.91508E-05,0.05
35904,536,0,161,US,AL,Etowah County,South East,3.4418E-05,2.51448E-05,0.05
35905,537,0,161,US,AL,Etowah County,South East,3.94216E-05,2.90439E-05,0.05
35906,538,0,161,US,AL,Etowah County,South East,4.34395E-05,2.30807E-05,0.05
35907,539,0,161,US,AL,Etowah County,South East,4.67837E-05,1.94255E-05,0.05
35952,540,0,161,US,AL,Etowah County,South East,3.89194E-05,2.26437E-05,0.05
35954,541,0,161,US,AL,Etowah County,South East,3.32777E-05,2.79087E-05,0.05
35956,542,0,161,US,AL,Etowah County,South East,3.89931E-05,2.44022E-05,0.05
35972,543,0,161,US,AL,Etowah County,South East,3.53665E-05,1.86356E-05,0.05
35990,544,0,161,US,AL,Etowah County,South East,4.1199E-05,1.86921E-05,0.05
35999,545,0,161,US,AL,Etowah County,South East,3.25939E-05,2.54456E-05,0.05
35542,546,0,161,US,AL,Fayette County,South East,3.65093E-05,2.26986E-05,0.05
35545,547,0,161,US,AL,Fayette County,South East,4.53993E-05,2.86048E-05,0.05
35546,548,0,161,US,AL,Fayette County,South East,4.1077E-05,2.62857E-05,0.05
35554,549,0,161,US,AL,Fayette County,South East,3.7101E-05,2.77927E-05,0.05
35555,550,0,161,US,AL,Fayette County,South East,4.09081E-05,3.48943E-05,0.05
35559,551,0,161,US,AL,Fayette County,South East,3.61007E-05,2.8066E-05,0.05
35571,552,0,161,US,AL,Franklin County,South East,3.25228E-05,3.53241E-05,0.05
35581,553,0,161,US,AL,Franklin County,South East,3.20753E-05,2.30541E-05,0.05
35582,554,0,161,US,AL,Franklin County,South East,3.72714E-05,8.74873E-05,0.05
35585,555,0,161,US,AL,Franklin County,South East,3.09395E-05,2.52945E-05,0.05
35593,556,0,161,US,AL,Franklin County,South East,3.30319E-05,7.4572E-05,0.05
35653,557,0,161,US,AL,Franklin County,South East,2.85055E-05,5.72203E-05,0.05
35654,558,0,161,US,AL,Franklin County,South East,3.05031E-05,1.38146E-05,0.05
36313,559,0,161,US,AL,Geneva County,South East,0.000671057,5.4865E-06,0.05
36314,560,0,161,US,AL,Geneva County,South East,0.000861599,4.2867E-06,0.05
36316,561,0,161,US,AL,Geneva County,South East,0.000656903,6.03038E-06,0.05
36318,562,0,161,US,AL,Geneva County,South East,0.000659187,6.27389E-06,0.05
36340,563,0,161,US,AL,Geneva County,South East,0.000784512,5.82825E-06,0.05
36344,564,0,161,US,AL,Geneva County,South East,0.000776995,4.62347E-06,0.05
36349,565,0,161,US,AL,Geneva County,South East,0.000695189,4.14731E-06,0.05
36375,566,0,161,US,AL,Geneva County,South East,0.000729089,4.17254E-06,0.05
36477,567,0,161,US,AL,Geneva County,South East,0.000753809,5.54471E-06,0.05
35443,568,0,161,US,AL,Greene County,South East,0.00014275,4.94862E-05,0.05
35448,569,0,161,US,AL,Greene County,South East,0.000116345,2.65164E-05,0.05
35462,570,0,161,US,AL,Greene County,South East,0.000105792,2.64954E-05,0.05
35469,571,0,161,US,AL,Greene County,South East,7.9918E-05,5.03715E-05,0.05
35491,572,0,161,US,AL,Greene County,South East,0.000111199,4.83032E-05,0.05
36740,573,0,161,US,AL,Greene County,South East,0.000165607,5.38156E-05,0.05
35441,574,0,161,US,AL,Hale County,South East,9.77171E-05,5.34656E-05,0.05
35474,575,0,161,US,AL,Hale County,South East,8.24478E-05,6.75231E-05,0.05
36744,576,0,161,US,AL,Hale County,South East,0.000156675,2.01899E-05,0.05
36765,577,0,161,US,AL,Hale County,South East,0.000234394,2.72995E-05,0.05
36776,578,0,161,US,AL,Hale County,South East,0.000127963,2.04129E-05,0.05
36310,579,0,161,US,AL,Henry County,South East,0.000272846,4.93684E-06,0.05
36317,580,0,161,US,AL,Henry County,South East,0.000245785,4.78408E-06,0.05
36345,581,0,161,US,AL,Henry County,South East,0.000484476,4.24588E-06,0.05
36353,582,0,161,US,AL,Henry County,South East,0.000355825,4.21889E-06,0.05
36373,583,0,161,US,AL,Henry County,South East,0.000291359,4.21518E-06,0.05
36301,584,0,161,US,AL,Houston County,South East,0.000566166,4.24603E-06,0.05
36302,585,0,161,US,AL,Houston County,South East,0.00052148,4.37766E-06,0.05
36303,586,0,161,US,AL,Houston County,South East,0.000499912,4.29304E-06,0.05
36304,587,0,161,US,AL,Houston County,South East,0.00052148,4.3777E-06,0.05
36305,588,0,161,US,AL,Houston County,South East,0.000521062,4.15233E-06,0.05
36312,589,0,161,US,AL,Houston County,South East,0.000583949,4.52021E-06,0.05
36319,590,0,161,US,AL,Houston County,South East,0.000431343,5.52469E-06,0.05
36320,591,0,161,US,AL,Houston County,South East,0.000636525,4.19543E-06,0.05
36321,592,0,161,US,AL,Houston County,South East,0.000567022,4.44865E-06,0.05
36343,593,0,161,US,AL,Houston County,South East,0.000514816,4.58612E-06,0.05
36352,594,0,161,US,AL,Houston County,South East,0.000539912,4.29763E-06,0.05
36370,595,0,161,US,AL,Houston County,South East,0.000534055,4.61703E-06,0.05
36376,596,0,161,US,AL,Houston County,South East,0.000560829,4.15242E-06,0.05
35740,597,0,161,US,AL,Jackson County,South East,2.55737E-05,4.13645E-05,0.05
35744,598,0,161,US,AL,Jackson County,South East,3.82434E-05,3.30107E-05,0.05
35745,599,0,161,US,AL,Jackson County,South East,1.23407E-05,1.94902E-05,0.05
35746,600,0,161,US,AL,Jackson County,South East,2.28723E-05,2.72966E-05,0.05
35751,601,0,161,US,AL,Jackson County,South East,1.45684E-05,1.96157E-05,0.05
35752,602,0,161,US,AL,Jackson County,South East,3.5471E-05,3.42003E-05,0.05
35764,603,0,161,US,AL,Jackson County,South East,2.17352E-05,1.86122E-05,0.05
35765,604,0,161,US,AL,Jackson County,South East,3.34723E-05,4.14194E-05,0.05
35766,605,0,161,US,AL,Jackson County,South East,1.43398E-05,1.94714E-05,0.05
35768,606,0,161,US,AL,Jackson County,South East,2.91672E-05,2.8331E-05,0.05
35769,607,0,161,US,AL,Jackson County,South East,3.78464E-05,2.64841E-05,0.05
35771,608,0,161,US,AL,Jackson County,South East,4.30003E-05,2.78518E-05,0.05
35772,609,0,161,US,AL,Jackson County,South East,2.67046E-05,3.70536E-05,0.05
35774,610,0,161,US,AL,Jackson County,South East,1.78149E-05,2.20615E-05,0.05
35776,611,0,161,US,AL,Jackson County,South East,2.20343E-05,2.0437E-05,0.05
35958,612,0,161,US,AL,Jackson County,South East,2.3958E-05,5.92715E-05,0.05
35966,613,0,161,US,AL,Jackson County,South East,2.56888E-05,5.03049E-05,0.05
35005,614,0,161,US,AL,Jefferson County,South East,4.50018E-05,3.35123E-05,0.05
35006,615,0,161,US,AL,Jefferson County,South East,4.2214E-05,2.98665E-05,0.05
35015,616,0,161,US,AL,Jefferson County,South East,4.33199E-05,2.87828E-05,0.05
35020,617,0,161,US,AL,Jefferson County,South East,5.1252E-05,3.31787E-05,0.05
35021,618,0,161,US,AL,Jefferson County,South East,5.39286E-05,3.22668E-05,0.05
35022,619,0,161,US,AL,Jefferson County,South East,5.28453E-05,3.5802E-05,0.05
35023,620,0,161,US,AL,Jefferson County,South East,4.54976E-05,3.31095E-05,0.05
35036,621,0,161,US,AL,Jefferson County,South East,4.91651E-05,3.32012E-05,0.05
