country,risk_name,historic_updated_value,historic_updated_date
BF,Economic,2.4,2020-03-17
BF,Economic,2.5,2019-08-13
BF,Economic,2.4,2018-02-14
BF,Economic,2.5,2017-05-09
BF,Economic,2.6,2015-08-11
BF,Economic,2.7,2015-05-14
BF,Economic,2.8,2015-02-09
BF,Expropriation,2.9,2024-09-18
BF,Expropriation,2.9,2024-03-19
BF,Expropriation,2.9,2023-06-19
BF,Expropriation,2.7,2022-03-29
BF,Expropriation,2.7,2022-01-07
BF,Expropriation,2.7,2021-01-18
BF,Expropriation,2.7,2020-06-23
BF,Expropriation,2.9,2019-11-18
BF,Expropriation,2.8,2018-06-18
BF,Expropriation,2.9,2017-12-11
BF,Expropriation,2.8,2016-11-21
BF,Expropriation,3,2015-01-12
BF,GovernmentStability,4.3,2024-09-18
BF,GovernmentStability,4.3,2024-03-19
BF,GovernmentStability,4.3,2023-01-19
BF,GovernmentStability,4.1,2022-10-04
BF,GovernmentStability,3.7,2022-06-21
BF,GovernmentStability,3.5,2022-03-29
BF,GovernmentStability,3,2022-01-07
BF,GovernmentStability,2.5,2021-02-01
BF,GovernmentStability,4.3,2021-01-18
BF,GovernmentStability,4.2,2020-06-23
BF,GovernmentStability,4,2020-03-31
BF,GovernmentStability,2.9,2020-03-23
BF,GovernmentStability,2.8,2019-03-18
BF,GovernmentStability,2.5,2017-09-05
BF,GovernmentStability,2.3,2016-08-16
BF,GovernmentStability,2.8,2016-06-20
BF,GovernmentStability,3.5,2015-10-12
BF,GovernmentStability,4,2015-09-23
BF,Inflation,2.6,2025-02-05
BF,Inflation,2.5,2024-05-13
BF,Inflation,2.4,2024-02-08
BF,Inflation,2.6,2023-08-02
BF,Inflation,2.8,2023-05-04
BF,Inflation,3.1,2023-02-07
BF,Inflation,3.6,2022-11-03
BF,Inflation,3,2022-05-06
BF,Inflation,1.9,2022-02-02
BF,Inflation,1.7,2021-11-05
BF,Inflation,0.9,2021-08-04
BF,Inflation,0.8,2021-05-06
BF,Inflation,0.5,2020-03-17
BF,Inflation,1.1,2019-11-14
BF,Inflation,1.2,2019-02-13
BF,Inflation,1.4,2016-02-09
BF,Inflation,1.9,2015-05-14
BF,Inflation,2.1,2015-02-09
BF,InfrastructureDisruption,3.9,2024-09-18
BF,InfrastructureDisruption,3.9,2023-06-19
BF,InfrastructureDisruption,3.9,2022-03-29
BF,InfrastructureDisruption,3.8,2022-01-07
BF,InfrastructureDisruption,3.7,2020-01-31
BF,InfrastructureDisruption,3.6,2018-02-02
BF,InfrastructureDisruption,3.5,2017-02-01
BF,InterstateWar,2.2,2024-09-18
BF,InterstateWar,2.2,2024-03-19
BF,InterstateWar,2.4,2023-08-01
BF,InterstateWar,2,2023-06-19
BF,InterstateWar,2,2022-10-04
BF,InterstateWar,1.7,2022-03-29
BF,InterstateWar,1.5,2022-01-07
BF,InterstateWar,1.3,2021-01-18
BF,InterstateWar,1.3,2020-06-23
BF,InterstateWar,1.3,2017-09-05
BF,InterstateWar,1.4,2016-06-20
BF,InterstateWar,0.7,2015-08-10
BF,LabourStrikes,3.4,2024-09-18
BF,LabourStrikes,3.4,2024-03-19
BF,LabourStrikes,3.4,2023-06-19
BF,LabourStrikes,3.3,2022-03-29
BF,LabourStrikes,3.3,2022-01-07
BF,LabourStrikes,3.3,2020-06-23
BF,LabourStrikes,3.2,2019-11-18
BF,LabourStrikes,3,2016-11-21
BF,LabourStrikes,2.7,2015-05-18
BF,Legal,3.2,2024-09-18
BF,Legal,3.1,2023-06-19
BF,Legal,3,2022-10-04
BF,Legal,2.8,2019-11-18
BF,Legal,2.9,2016-06-27
BF,Legal,3,2015-12-21
BF,Legal,3.1,2015-01-12
BF,Operational,3.3,2020-06-23
BF,Operational,3.2,2019-11-18
BF,Operational,3.1,2016-07-11
BF,Operational,3.2,2016-02-08
BF,Operational,3.3,2015-05-18
BF,PolicyStability,4,2024-09-18
BF,PolicyStability,3.9,2024-03-19
BF,PolicyStability,3.9,2023-01-19
BF,PolicyStability,3.9,2022-10-04
BF,PolicyStability,3.3,2022-03-29
BF,PolicyStability,3.1,2022-01-07
BF,PolicyStability,3.1,2021-01-18
BF,PolicyStability,3,2020-06-23
BF,PolicyStability,2.8,2020-03-23
BF,PolicyStability,2.8,2017-09-05
BF,PolicyStability,2.8,2016-11-21
BF,Political,4.3,2024-09-18
BF,Political,4.2,2022-10-04
BF,Political,3.8,2022-03-29
BF,Political,3.5,2022-01-07
BF,Political,3.3,2021-02-01
BF,Political,3.9,2021-01-18
BF,Political,3.8,2020-06-23
BF,Political,3.7,2020-03-31
BF,Political,3,2020-03-23
BF,Political,2.9,2019-03-18
BF,Political,2.8,2017-09-05
BF,Political,2.7,2017-05-22
BF,Political,2.6,2016-11-21
BF,Political,2.7,2016-10-24
BF,Political,2.6,2016-08-16
BF,Political,2.8,2016-06-20
BF,Political,3,2015-10-12
BF,Political,3.2,2015-09-23
BF,ProtestsAndRiots,4.2,2024-09-18
BF,ProtestsAndRiots,4.2,2024-03-19
BF,ProtestsAndRiots,4.1,2023-06-19
BF,ProtestsAndRiots,4.1,2023-01-19
BF,ProtestsAndRiots,4.1,2022-10-04
BF,ProtestsAndRiots,3.9,2022-06-21
BF,ProtestsAndRiots,3.8,2022-03-29
BF,ProtestsAndRiots,4,2022-01-07
BF,ProtestsAndRiots,3.7,2021-01-18
BF,ProtestsAndRiots,3.8,2020-08-03
BF,ProtestsAndRiots,3.7,2020-06-23
BF,ProtestsAndRiots,3.5,2020-03-23
BF,ProtestsAndRiots,3.6,2019-11-18
BF,ProtestsAndRiots,3.5,2019-03-18
BF,ProtestsAndRiots,3.4,2017-09-05
BF,ProtestsAndRiots,3.3,2016-11-07
BF,ProtestsAndRiots,3.1,2016-08-16
BF,ProtestsAndRiots,2.9,2015-08-03
BF,ProtestsAndRiots,3.1,2015-06-29
BF,ProtestsAndRiots,3,2015-05-18
BF,Recession,4.6,2025-02-05
BF,Recession,4.5,2024-08-13
BF,Recession,4.6,2024-05-13
BF,Recession,4.8,2024-02-08
BF,Recession,5.1,2023-11-06
BF,Recession,4.9,2023-08-02
BF,Recession,4.6,2023-05-04
BF,Recession,4.9,2023-02-07
BF,Recession,5.2,2022-11-03
BF,Recession,4.9,2022-08-04
BF,Recession,5.1,2022-05-06
BF,Recession,4.6,2021-08-04
BF,Recession,4.9,2021-05-06
BF,Recession,5.9,2021-02-03
BF,Recession,5.7,2020-11-05
BF,Recession,5.6,2020-08-06
BF,Recession,6.6,2020-04-23
BF,Recession,2.8,2020-03-17
BF,Recession,2.7,2019-11-14
BF,Recession,2.5,2019-08-13
BF,Recession,2.3,2018-08-15
BF,Recession,2.6,2018-02-14
BF,Recession,2.9,2017-05-09
BF,Recession,3.1,2016-08-09
BF,Recession,3.4,2016-02-09
BF,Recession,2.9,2015-05-13
BF,Recession,3.1,2015-02-09
BF,RegulatoryBurden,3.1,2024-01-15
BF,RegulatoryBurden,3.1,2022-03-29
BF,RegulatoryBurden,3.1,2019-03-18
BF,RegulatoryBurden,3.1,2016-11-21
BF,RegulatoryBurden,3.6,2016-02-08
BF,Security,3.8,2024-09-18
BF,Security,3.7,2024-03-19
BF,Security,3.8,2023-08-01
BF,Security,3.7,2023-01-19
BF,Security,3.5,2022-10-04
BF,Security,3.3,2022-06-21
BF,Security,3.2,2022-01-07
BF,Security,3,2021-05-04
BF,Security,2.9,2020-06-23
BF,Security,2.8,2019-09-17
BF,Security,2.7,2019-03-11
BF,Security,2.6,2017-08-28
BF,Security,2.5,2016-11-07
BF,Security,2.4,2016-06-20
BF,Security,2.2,2016-01-25
BF,Security,2.1,2015-08-10
BF,Security,2.3,2015-08-03
BF,Security,2.4,2015-05-18
BF,SovereignDefault,6.5,2022-05-06
BF,SovereignDefault,3.5,2021-08-04
BF,StateFailure,4.5,2023-01-19
BF,StateFailure,4.5,2022-03-29
BF,StateFailure,4.3,2022-01-07
BF,StateFailure,4.2,2020-03-31
BF,StateFailure,3.3,2020-03-23
BF,StateFailure,3.2,2019-03-18
BF,StateFailure,3.1,2017-09-05
BF,StateFailure,3,2017-05-22
BF,StateFailure,2.7,2016-10-24
BF,StrategicOverall,3.6,2023-08-01
BF,StrategicOverall,3.5,2023-05-04
BF,StrategicOverall,3.6,2022-11-03
BF,StrategicOverall,3.5,2022-10-04
BF,StrategicOverall,3.4,2022-05-06
BF,StrategicOverall,3.2,2022-01-07
BF,StrategicOverall,3.1,2021-02-01
BF,StrategicOverall,3.2,2020-05-05
BF,StrategicOverall,3.1,2020-04-23
BF,StrategicOverall,3,2020-03-31
BF,StrategicOverall,2.9,2017-08-28
BF,StrategicOverall,2.8,2016-11-21
BF,StrategicOverall,2.9,2015-12-21
BF,StrategicOverall,3,2015-09-23
BF,StrategicOverall,2.9,2015-08-10
BF,StrategicOverall,3,2015-02-09
BF,Tax,3.2,2024-03-19
BF,Tax,3.1,2022-01-07
BF,Tax,3.2,2019-11-18
BF,Tax,3.3,2016-11-21
BF,Tax,3.5,2015-12-21
BF,Tax,3.8,2015-09-23
BF,TaxConsistency,3.2,2024-03-19
BF,TaxConsistency,3.1,2023-01-19
BF,TaxConsistency,3.1,2022-03-29
BF,TaxConsistency,3.1,2022-01-10
BF,TaxConsistency,3.1,2019-11-18
BF,TaxConsistency,3.5,2016-11-21
BF,TaxIncrease,3.2,2024-03-19
BF,TaxIncrease,3.1,2023-01-19
BF,TaxIncrease,3.1,2022-03-29
BF,TaxIncrease,3.1,2022-01-07
BF,TaxIncrease,3.3,2020-03-23
BF,TaxIncrease,3.2,2019-11-18
BF,TaxIncrease,3.1,2019-03-18
BF,TaxIncrease,3.1,2015-12-21
BF,TaxIncrease,3.7,2015-09-23
BF,Terrorism,5.6,2024-09-18
BF,Terrorism,5.5,2024-03-19
BF,Terrorism,5.5,2023-06-19
BF,Terrorism,5.4,2023-01-19
BF,Terrorism,5.1,2022-10-04
BF,Terrorism,4.8,2022-06-21
BF,Terrorism,4.6,2022-03-29
BF,Terrorism,4.5,2022-01-07
BF,Terrorism,4.4,2021-05-04
BF,Terrorism,4.3,2021-01-18
BF,Terrorism,4.2,2020-06-23
BF,Terrorism,4.1,2019-03-18
BF,Terrorism,4,2018-11-20
BF,Terrorism,3.9,2018-06-11
BF,Terrorism,3.7,2017-08-28
BF,Terrorism,3.5,2016-01-25
BF,UnderDevelopment,3.1,2023-07-07
BF,UnderDevelopment,3.3,2022-07-20
BF,UnderDevelopment,3.7,2021-07-13
BF,UnderDevelopment,3.8,2020-07-10
BF,UnderDevelopment,3.9,2019-07-09
BF,UnderDevelopment,3.6,2018-07-11
BF,UnderDevelopment,3.8,2015-04-28
BG,BriberyAndCorruption,3.3,2025-01-13
BG,BriberyAndCorruption,3.2,2023-10-17
BG,BriberyAndCorruption,3.2,2023-02-27
BG,BriberyAndCorruption,3,2022-02-14
BG,BriberyAndCorruption,3.2,2021-06-21
BG,BriberyAndCorruption,3.2,2021-02-08
BG,BriberyAndCorruption,3.2,2020-08-17
BG,BriberyAndCorruption,3.2,2020-03-23
BG,BriberyAndCorruption,3,2019-11-04
BG,BriberyAndCorruption,3,2018-09-24
BG,BriberyAndCorruption,3.2,2017-09-11
BG,BriberyAndCorruption,3.2,2017-01-03
BG,BriberyAndCorruption,3.5,2016-11-14
BG,BriberyAndCorruption,3.4,2015-12-21
BG,BriberyAndCorruption,3.2,2015-08-24
BG,BriberyAndCorruption,3.3,2015-03-09
BG,CapitalTransfer,0.4,2023-08-02
BG,CapitalTransfer,0.4,2021-09-16
BG,CivilWar,0.7,2025-01-13
BG,CivilWar,0.7,2023-10-17
BG,CivilWar,0.3,2023-02-27
BG,CivilWar,0.3,2021-09-13
BG,CivilWar,0.3,2020-08-03
BG,CivilWar,0.2,2020-01-13
BG,CivilWar,0.3,2018-12-10
BG,CivilWar,0.2,2016-11-14
BG,ContractAlteration,2.3,2025-01-13
BG,ContractAlteration,2.3,2023-10-17
BG,ContractAlteration,3.3,2023-01-10
BG,ContractAlteration,3.3,2022-08-04
BG,ContractAlteration,3.1,2022-01-31
BG,ContractAlteration,3.1,2021-10-18
BG,ContractAlteration,3.3,2021-05-04
BG,ContractAlteration,3.2,2021-02-08
BG,ContractAlteration,3.2,2020-08-24
BG,ContractAlteration,3.2,2020-03-31
BG,ContractAlteration,3.1,2020-01-13
BG,ContractAlteration,3.1,2019-11-04
BG,ContractAlteration,3.1,2018-09-11
BG,ContractAlteration,3.5,2017-11-06
BG,ContractAlteration,3.4,2017-09-11
BG,ContractAlteration,3.4,2016-11-14
BG,ContractAlteration,3.3,2016-03-21
BG,ContractAlteration,3.1,2015-12-21
BG,ContractAlteration,2.9,2015-03-30
BG,ContractAlteration,2.8,2015-01-26
BG,ContractEnforcement,2.2,2025-01-13
BG,ContractEnforcement,2.2,2023-10-17
BG,ContractEnforcement,2.2,2023-02-23
BG,ContractEnforcement,2.2,2022-06-23
BG,ContractEnforcement,2.1,2022-01-31
BG,ContractEnforcement,2.2,2021-04-19
BG,ContractEnforcement,2.4,2020-11-02
BG,ContractEnforcement,2.3,2020-03-31
BG,ContractEnforcement,2.1,2019-10-14
BG,ContractEnforcement,2.3,2018-07-02
BG,ContractEnforcement,2.4,2017-11-20
BG,ContractEnforcement,2.5,2016-06-20
BG,ContractEnforcement,2.7,2015-12-21
BG,ContractEnforcement,2.4,2015-03-30
BG,ContractEnforcement,2.3,2015-02-09
BG,CurrencyDepreciation,2.9,2025-02-05
BG,CurrencyDepreciation,3.2,2024-05-13
BG,CurrencyDepreciation,3.1,2023-08-02
BG,CurrencyDepreciation,2.9,2023-05-04
BG,CurrencyDepreciation,3.3,2023-02-07
BG,CurrencyDepreciation,3.7,2022-11-03
BG,CurrencyDepreciation,3.3,2022-08-04
BG,CurrencyDepreciation,2.9,2022-05-06
BG,CurrencyDepreciation,2.2,2021-11-05
BG,CurrencyDepreciation,2.1,2021-05-06
BG,CurrencyDepreciation,1.6,2021-02-03
BG,CurrencyDepreciation,1.8,2020-11-05
BG,CurrencyDepreciation,1.6,2020-08-06
BG,CurrencyDepreciation,2.5,2020-05-05
BG,CurrencyDepreciation,2.3,2020-03-13
BG,CurrencyDepreciation,1.8,2019-11-14
BG,CurrencyDepreciation,1.7,2019-08-13
BG,CurrencyDepreciation,1.6,2018-11-14
BG,CurrencyDepreciation,1.6,2018-08-15
BG,CurrencyDepreciation,1.4,2018-05-17
BG,CurrencyDepreciation,1.1,2018-02-14
BG,CurrencyDepreciation,1.3,2017-11-17
BG,CurrencyDepreciation,1.1,2017-08-16
BG,CurrencyDepreciation,1.3,2017-05-09
BG,CurrencyDepreciation,1.6,2016-08-09
BG,CurrencyDepreciation,1.2,2016-05-10
BG,CurrencyDepreciation,1,2016-02-09
BG,CurrencyDepreciation,1.3,2015-11-10
BG,CurrencyDepreciation,1.8,2015-05-15
BG,CurrencyDepreciation,2.3,2015-02-09
BG,Economic,2,2025-02-05
BG,Economic,2.1,2023-05-04
BG,Economic,2.3,2023-02-07
BG,Economic,2.5,2022-11-03
BG,Economic,2.3,2022-08-04
BG,Economic,2,2022-05-06
BG,Economic,1.4,2021-11-05
BG,Economic,1.2,2021-07-13
BG,Economic,1.3,2021-05-06
BG,Economic,1.5,2021-02-03
BG,Economic,1.4,2020-11-05
BG,Economic,1.3,2020-08-06
BG,Economic,2.5,2020-04-23
BG,Economic,1.4,2020-03-13
BG,Economic,1,2019-02-13
BG,Economic,0.9,2018-05-17
BG,Economic,0.8,2018-02-14
BG,Economic,0.9,2017-08-16
BG,Economic,1,2017-02-17
BG,Economic,1.1,2016-08-09
BG,Economic,1,2016-02-09
BG,Economic,1.1,2015-11-11
BG,Economic,1.2,2015-08-11
BG,Economic,1.3,2015-05-15
BG,Economic,1.4,2015-05-12
BG,Economic,1.3,2015-02-09
BG,Expropriation,1.6,2025-01-13
BG,Expropriation,1.6,2024-09-26
BG,Expropriation,1.6,2023-10-17
BG,Expropriation,1.5,2023-02-23
BG,Expropriation,1.5,2022-03-31
BG,Expropriation,1.5,2021-09-13
BG,Expropriation,1.7,2020-09-18
BG,Expropriation,1.7,2020-02-10
BG,Expropriation,1.6,2019-10-14
BG,Expropriation,1.9,2018-03-12
BG,Expropriation,1.7,2017-09-11
BG,Expropriation,1.6,2017-05-15
BG,Expropriation,1.7,2016-11-14
BG,Expropriation,1.6,2015-09-08
BG,Expropriation,2.2,2015-04-27
BG,GovernmentStability,2.8,2025-01-13
BG,GovernmentStability,2.7,2024-09-18
BG,GovernmentStability,2.4,2024-06-14
BG,GovernmentStability,2.4,2024-04-11
BG,GovernmentStability,1.4,2023-10-17
BG,GovernmentStability,2.4,2023-05-31
BG,GovernmentStability,2.4,2023-01-16
BG,GovernmentStability,2.4,2022-10-05
BG,GovernmentStability,2.4,2022-08-04
BG,GovernmentStability,2,2022-06-23
BG,GovernmentStability,1.8,2022-06-09
BG,GovernmentStability,1.6,2022-04-22
BG,GovernmentStability,1.5,2022-03-11
BG,GovernmentStability,1.4,2021-12-14
BG,GovernmentStability,1.5,2021-11-16
BG,GovernmentStability,1.6,2021-07-26
BG,GovernmentStability,1.6,2021-05-17
BG,GovernmentStability,1.6,2021-04-19
BG,GovernmentStability,1.6,2021-02-22
BG,GovernmentStability,2.4,2020-11-30
BG,GovernmentStability,2.4,2020-08-24
BG,GovernmentStability,2.4,2020-07-06
BG,GovernmentStability,2.3,2020-04-27
BG,GovernmentStability,2.3,2020-02-10
BG,GovernmentStability,2.2,2019-11-04
BG,GovernmentStability,2.3,2019-02-11
BG,GovernmentStability,2.5,2018-09-11
BG,GovernmentStability,2.4,2018-01-08
BG,GovernmentStability,2.3,2017-05-15
BG,GovernmentStability,2.7,2016-11-14
BG,GovernmentStability,2.6,2016-03-21
BG,GovernmentStability,2.4,2015-12-21
BG,GovernmentStability,2.6,2015-03-09
BG,GovernmentStability,2.5,2015-02-16
BG,Inflation,3.5,2025-02-05
BG,Inflation,3.7,2024-05-13
BG,Inflation,3.6,2024-02-08
BG,Inflation,3.5,2023-08-02
BG,Inflation,3.7,2023-05-04
BG,Inflation,4.1,2023-02-07
BG,Inflation,4.6,2022-11-03
BG,Inflation,4.1,2022-08-04
BG,Inflation,3.1,2022-05-06
BG,Inflation,1.6,2021-11-05
BG,Inflation,1,2021-08-04
BG,Inflation,0.7,2021-05-06
BG,Inflation,0.3,2020-03-13
BG,Inflation,0.4,2019-11-14
BG,Inflation,0.5,2019-08-13
BG,Inflation,0.6,2019-02-13
BG,Inflation,0.7,2018-08-15
BG,Inflation,0.6,2018-05-17
BG,Inflation,0.7,2018-02-14
BG,Inflation,0.6,2017-11-17
BG,Inflation,0.4,2017-05-09
BG,Inflation,0.3,2016-11-10
BG,Inflation,0.4,2016-08-09
BG,Inflation,0.3,2015-08-11
BG,InfrastructureDisruption,1.7,2024-12-20
BG,InfrastructureDisruption,1.6,2024-02-12
BG,InfrastructureDisruption,1.5,2023-10-17
BG,InfrastructureDisruption,1.5,2023-01-19
BG,InfrastructureDisruption,1.6,2020-01-31
BG,InfrastructureDisruption,1.7,2019-01-31
BG,InfrastructureDisruption,1.9,2018-02-02
BG,InterstateWar,2,2025-01-13
BG,InterstateWar,1.9,2023-10-17
BG,InterstateWar,1.9,2023-02-09
BG,InterstateWar,1.9,2022-02-25
BG,InterstateWar,1.8,2021-09-16
BG,InterstateWar,1.8,2020-09-18
BG,InterstateWar,1.8,2020-02-03
BG,InterstateWar,1.8,2019-07-30
BG,InterstateWar,1.8,2017-10-16
BG,InterstateWar,1.7,2016-06-20
BG,InterstateWar,1.8,2016-02-08
BG,LabourStrikes,1.3,2025-01-13
BG,LabourStrikes,1.3,2023-10-17
BG,LabourStrikes,1.6,2023-02-27
BG,LabourStrikes,1.5,2022-03-30
BG,LabourStrikes,1.5,2021-11-05
BG,LabourStrikes,1.6,2021-04-19
BG,LabourStrikes,1.8,2020-12-07
BG,LabourStrikes,1.7,2020-05-04
BG,LabourStrikes,1.7,2020-02-17
BG,LabourStrikes,2,2019-11-04
BG,LabourStrikes,2.1,2019-04-02
BG,LabourStrikes,2.3,2017-11-20
BG,LabourStrikes,2.4,2016-03-21
BG,LabourStrikes,2.6,2015-09-08
BG,LabourStrikes,3.1,2015-01-12
BG,Legal,2,2023-10-17
BG,Legal,2.3,2022-06-23
BG,Legal,2.2,2022-01-31
BG,Legal,2.3,2021-09-13
BG,Legal,2.4,2020-03-31
BG,Legal,2.3,2019-10-14
BG,Legal,2.4,2018-09-11
BG,Legal,2.6,2018-03-12
BG,Legal,2.5,2017-11-20
BG,Legal,2.6,2017-11-06
BG,Legal,2.5,2015-12-21
BG,Legal,2.3,2015-09-08
BG,Legal,2.5,2015-04-27
BG,Legal,2.4,2015-03-30
BG,Legal,2.3,2015-02-09
BG,Legal,2.2,2015-01-26
BG,Operational,2.2,2024-12-20
BG,Operational,2.1,2023-10-17
BG,Operational,2.2,2023-02-27
BG,Operational,2.1,2022-02-14
BG,Operational,2.2,2021-11-05
BG,Operational,2.3,2020-03-23
BG,Operational,2.1,2020-02-17
BG,Operational,2.2,2019-11-04
BG,Operational,2.3,2019-04-02
BG,Operational,2.4,2017-01-03
BG,Operational,2.5,2016-03-21
BG,Operational,2.6,2015-12-21
BG,Operational,2.5,2015-09-08
BG,Operational,2.7,2015-04-13
BG,PolicyStability,3,2025-01-13
BG,PolicyStability,3,2024-09-18
BG,PolicyStability,2.9,2024-06-14
BG,PolicyStability,2.9,2024-04-11
BG,PolicyStability,1.5,2023-10-17
BG,PolicyStability,3,2023-01-19
BG,PolicyStability,2.9,2022-10-05
BG,PolicyStability,2.9,2022-08-04
BG,PolicyStability,2.8,2022-06-23
BG,PolicyStability,2.7,2022-06-09
BG,PolicyStability,2.6,2022-04-22
BG,PolicyStability,2.5,2021-12-14
BG,PolicyStability,2.6,2021-11-16
BG,PolicyStability,2.6,2021-07-26
BG,PolicyStability,2.6,2021-04-19
BG,PolicyStability,2.6,2020-11-30
BG,PolicyStability,2.6,2020-07-20
BG,PolicyStability,2.5,2020-06-01
BG,PolicyStability,2.5,2020-03-31
BG,PolicyStability,2.3,2020-02-10
BG,PolicyStability,2.3,2019-04-02
BG,PolicyStability,2.2,2019-02-11
BG,PolicyStability,2.3,2018-01-08
BG,PolicyStability,2.2,2017-05-15
BG,PolicyStability,2.5,2016-11-14
BG,Political,2.6,2024-09-18
BG,Political,2.4,2024-04-11
BG,Political,1.6,2023-10-17
BG,Political,2.5,2023-05-31
BG,Political,2.6,2023-01-19
BG,Political,2.5,2022-08-04
BG,Political,2.4,2022-06-23
BG,Political,2.3,2022-06-09
BG,Political,2.2,2022-04-22
BG,Political,2.1,2021-11-16
BG,Political,2.2,2021-04-19
BG,Political,2.1,2021-02-22
BG,Political,2.4,2020-07-20
BG,Political,2.3,2020-06-15
BG,Political,2.4,2020-03-31
BG,Political,2.3,2019-04-02
BG,Political,2.2,2019-02-11
BG,Political,2.3,2018-01-08
BG,Political,2.2,2017-05-15
BG,Political,2.4,2016-03-21
BG,Political,2.3,2015-12-21
BG,Political,2.4,2015-03-09
BG,ProtestsAndRiots,2.5,2024-12-03
BG,ProtestsAndRiots,2.4,2024-04-11
BG,ProtestsAndRiots,2.3,2024-02-12
BG,ProtestsAndRiots,2.1,2023-10-13
BG,ProtestsAndRiots,2.1,2023-02-13
BG,ProtestsAndRiots,2.1,2022-06-23
BG,ProtestsAndRiots,2,2022-05-20
BG,ProtestsAndRiots,2,2022-04-01
BG,ProtestsAndRiots,2.1,2021-12-14
BG,ProtestsAndRiots,2.1,2021-08-16
BG,ProtestsAndRiots,2,2021-04-19
BG,ProtestsAndRiots,2.2,2021-01-25
BG,ProtestsAndRiots,2,2020-11-02
BG,ProtestsAndRiots,2.2,2020-07-20
BG,ProtestsAndRiots,2,2020-06-01
BG,ProtestsAndRiots,1.9,2020-04-14
BG,ProtestsAndRiots,2.3,2020-02-10
BG,ProtestsAndRiots,2.2,2019-11-04
BG,ProtestsAndRiots,2.1,2018-09-24
BG,ProtestsAndRiots,2.4,2018-01-08
BG,ProtestsAndRiots,2.3,2017-11-20
BG,ProtestsAndRiots,2.5,2017-07-10
BG,ProtestsAndRiots,2.4,2015-12-21
BG,ProtestsAndRiots,2.2,2015-06-01
BG,ProtestsAndRiots,2.5,2015-04-27
BG,ProtestsAndRiots,2.4,2015-03-09
BG,ProtestsAndRiots,2.3,2015-02-09
BG,ProtestsAndRiots,2.5,2015-01-19
BG,ProtestsAndRiots,2.4,2015-01-12
BG,Recession,3.7,2024-05-13
BG,Recession,3.6,2024-02-08
BG,Recession,3.9,2023-08-02
BG,Recession,3.7,2023-05-04
BG,Recession,4,2023-02-07
BG,Recession,4.6,2022-11-03
BG,Recession,4.1,2022-08-04
BG,Recession,3.6,2022-05-06
BG,Recession,1.9,2021-11-05
BG,Recession,1.7,2021-08-04
BG,Recession,2.1,2021-05-06
BG,Recession,4.6,2021-02-03
BG,Recession,3.6,2020-11-05
BG,Recession,3.1,2020-08-06
BG,Recession,9.7,2020-04-23
BG,Recession,3.1,2020-03-13
BG,Recession,1.4,2020-02-25
BG,Recession,1.2,2019-08-13
BG,Recession,1.1,2019-02-13
BG,Recession,0.8,2018-08-15
BG,Recession,0.7,2018-02-14
BG,Recession,0.9,2017-11-17
BG,Recession,1.1,2017-08-16
BG,Recession,1.5,2017-05-09
BG,Recession,1.7,2017-02-17
BG,Recession,1.8,2016-11-10
BG,Recession,1.9,2016-08-09
BG,Recession,2.1,2016-05-10
BG,Recession,2.5,2016-02-09
BG,Recession,2.7,2015-08-11
BG,Recession,2.9,2015-05-13
BG,RegulatoryBurden,2.5,2024-12-20
BG,RegulatoryBurden,2.4,2024-11-06
BG,RegulatoryBurden,2.4,2023-10-17
BG,RegulatoryBurden,2.4,2023-02-27
BG,RegulatoryBurden,2.4,2022-02-25
BG,RegulatoryBurden,2.3,2022-01-31
BG,RegulatoryBurden,2.6,2021-10-28
BG,RegulatoryBurden,2.6,2021-03-01
BG,RegulatoryBurden,2.5,2020-06-01
BG,RegulatoryBurden,2.7,2020-04-14
BG,RegulatoryBurden,2.5,2020-03-23
BG,RegulatoryBurden,2.2,2019-08-28
BG,RegulatoryBurden,2.4,2018-11-19
BG,RegulatoryBurden,2.3,2017-12-04
BG,RegulatoryBurden,2.2,2016-11-14
BG,RegulatoryBurden,2.3,2016-03-21
BG,RegulatoryBurden,2.5,2015-05-04
BG,RegulatoryBurden,2.4,2015-04-13
BG,Security,1.6,2024-12-03
BG,Security,1.5,2023-10-17
BG,Security,1.4,2022-06-23
BG,Security,1.3,2022-04-01
BG,Security,1.4,2022-02-25
BG,Security,1.3,2021-04-19
BG,Security,1.4,2021-01-25
BG,Security,1.3,2020-11-02
BG,Security,1.4,2020-08-03
BG,Security,1.3,2020-04-14
BG,Security,1.4,2020-02-10
BG,Security,1.3,2020-01-13
BG,Security,1.4,2019-11-04
BG,Security,1.3,2019-07-22
BG,Security,1.4,2018-11-20
BG,Security,1.5,2017-11-20
BG,Security,1.6,2017-10-16
BG,Security,1.5,2017-10-10
BG,Security,1.6,2017-07-10
BG,Security,1.5,2016-06-20
BG,Security,1.6,2015-12-21
BG,SovereignDefault,1,2016-05-11
BG,SovereignDefault,0.5,2015-11-11
BG,SovereignDefault,1,2015-05-12
BG,SovereignDefault,0.5,2015-02-09
BG,StateFailure,2,2025-01-13
BG,StateFailure,2,2024-09-18
BG,StateFailure,2,2023-10-17
BG,StateFailure,2.2,2023-05-31
BG,StateFailure,2.3,2022-10-05
BG,StateFailure,2.3,2022-03-11
BG,StateFailure,2.3,2021-04-19
BG,StateFailure,2.1,2020-06-15
BG,StateFailure,2.3,2020-02-10
BG,StateFailure,2.3,2019-07-22
BG,StateFailure,2.2,2018-07-09
BG,StateFailure,2.1,2016-11-14
