StateCounty,TN Buildings,TN Contents,TN BI,HA Buildings,HA Contents,HA BI,WTS Buildings,WTS Contents,WTS BI,FL Buildings,FL Contents,FL BI,WF Buildings,WF Contents,WF BI
SCEdgefield County,4.43723E-05,3.77523E-05,4.28858E-05,9.04604E-06,9.04604E-08,2.35197E-06,0.000116832,0.000116832,0.000116832,6.3689E-05,6.3689E-05,6.3689E-05,1.22753E-05,1.22753E-05,1.22753E-05
SCFairfield County,6.92317E-05,5.8102E-05,6.59636E-05,2.43807E-05,2.43807E-07,6.33898E-06,0.00010715,0.00010715,0.00010715,6.3689E-05,6.3689E-05,6.3689E-05,1.22753E-05,1.22753E-05,1.22753E-05
SCFlorence County,3.73805E-05,3.16605E-05,3.57484E-05,2.02981E-05,2.02981E-07,5.27751E-06,0.000101035,0.000101035,0.000101035,6.3689E-05,6.3689E-05,6.3689E-05,1.22753E-05,1.22753E-05,1.22753E-05
SCGeorgetown County,2.21012E-05,1.88939E-05,2.1317E-05,7.20843E-06,7.20843E-08,1.87419E-06,0.000141406,0.000141406,0.000141406,6.3689E-05,6.3689E-05,6.3689E-05,1.22753E-05,1.22753E-05,1.22753E-05
SCGreenville County,3.35272E-05,2.7946E-05,3.19725E-05,2.92686E-05,2.92686E-07,7.60984E-06,5.62047E-05,5.62047E-05,5.62047E-05,6.3689E-05,6.3689E-05,6.3689E-05,1.22753E-05,1.22753E-05,1.22753E-05
SCGreenwood County,4.66994E-05,3.98788E-05,4.51551E-05,1.27975E-05,1.27975E-07,3.32735E-06,7.21915E-05,7.21915E-05,7.21915E-05,6.3689E-05,6.3689E-05,6.3689E-05,1.22753E-05,1.22753E-05,1.22753E-05
SCHampton County,1.31212E-05,1.13595E-05,1.27912E-05,1.2498E-06,1.2498E-08,3.24949E-07,0.000101142,0.000101142,0.000101142,6.3689E-05,6.3689E-05,6.3689E-05,1.22753E-05,1.22753E-05,1.22753E-05
SCHorry County,4.81619E-05,4.02812E-05,4.54623E-05,1.50821E-05,1.50821E-07,3.92136E-06,0.000102715,0.000102715,0.000102715,6.3689E-05,6.3689E-05,6.3689E-05,1.22753E-05,1.22753E-05,1.22753E-05
SCJasper County,8.77524E-06,7.5495E-06,8.49992E-06,1.38786E-06,1.38786E-08,3.60843E-07,0.000108792,0.000108792,0.000108792,6.3689E-05,6.3689E-05,6.3689E-05,1.22753E-05,1.22753E-05,1.22753E-05
SCKershaw County,5.40667E-05,4.58821E-05,5.23463E-05,1.8501E-05,1.8501E-07,4.81026E-06,0.000138918,0.000138918,0.000138918,6.3689E-05,6.3689E-05,6.3689E-05,1.22753E-05,1.22753E-05,1.22753E-05
SCLancaster County,5.53065E-05,4.71099E-05,5.41166E-05,2.29E-05,2.29E-07,5.95399E-06,7.72068E-05,7.72068E-05,7.72068E-05,6.3689E-05,6.3689E-05,6.3689E-05,1.22753E-05,1.22753E-05,1.22753E-05
SCLaurens County,6.19721E-05,5.24975E-05,5.9737E-05,3.08348E-05,3.08348E-07,8.01705E-06,7.18376E-05,7.18376E-05,7.18376E-05,6.3689E-05,6.3689E-05,6.3689E-05,1.22753E-05,1.22753E-05,1.22753E-05
SCLee County,4.62451E-05,3.94077E-05,4.51069E-05,1.42787E-05,1.42787E-07,3.71246E-06,0.000101961,0.000101961,0.000101961,6.3689E-05,6.3689E-05,6.3689E-05,1.22753E-05,1.22753E-05,1.22753E-05
SCLexington County,6.67528E-05,5.69402E-05,6.42699E-05,9.46357E-06,9.46357E-08,2.46053E-06,9.39952E-05,9.39952E-05,9.39952E-05,6.3689E-05,6.3689E-05,6.3689E-05,1.22753E-05,1.22753E-05,1.22753E-05
SCMarion County,4.92054E-05,4.18031E-05,4.7281E-05,1.77583E-05,1.77583E-07,4.61717E-06,7.102E-05,7.102E-05,7.102E-05,6.3689E-05,6.3689E-05,6.3689E-05,1.22753E-05,1.22753E-05,1.22753E-05
SCMarlboro County,5.53376E-05,4.68974E-05,5.36397E-05,3.20414E-05,3.20414E-07,8.33078E-06,0.000121207,0.000121207,0.000121207,6.3689E-05,6.3689E-05,6.3689E-05,1.22753E-05,1.22753E-05,1.22753E-05
SCMccormick County,3.79704E-05,3.23189E-05,3.64699E-05,1.14316E-05,1.14316E-07,2.97222E-06,9.13504E-05,9.13504E-05,9.13504E-05,6.3689E-05,6.3689E-05,6.3689E-05,1.22753E-05,1.22753E-05,1.22753E-05
SCNewberry County,7.93319E-05,6.68184E-05,7.58748E-05,2.56037E-05,2.56037E-07,6.65695E-06,8.0462E-05,8.0462E-05,8.0462E-05,6.3689E-05,6.3689E-05,6.3689E-05,1.22753E-05,1.22753E-05,1.22753E-05
SCOconee County,2.11527E-05,1.7973E-05,2.04921E-05,2.296E-05,2.296E-07,5.96961E-06,5.89023E-05,5.89023E-05,5.89023E-05,6.3689E-05,6.3689E-05,6.3689E-05,1.22753E-05,1.22753E-05,1.22753E-05
SCOrangeburg County,2.50627E-05,2.15728E-05,2.43619E-05,2.35588E-06,2.35588E-08,6.12529E-07,6.43736E-05,6.43736E-05,6.43736E-05,6.3689E-05,6.3689E-05,6.3689E-05,1.22753E-05,1.22753E-05,1.22753E-05
SCPickens County,2.25878E-05,1.88888E-05,2.17455E-05,1.45444E-05,1.45444E-07,3.78154E-06,5.90384E-05,5.90384E-05,5.90384E-05,6.3689E-05,6.3689E-05,6.3689E-05,1.22753E-05,1.22753E-05,1.22753E-05
SCRichland County,5.52079E-05,4.65513E-05,5.2832E-05,8.4815E-06,8.4815E-08,2.20519E-06,0.000114459,0.000114459,0.000114459,6.3689E-05,6.3689E-05,6.3689E-05,1.22753E-05,1.22753E-05,1.22753E-05
SCSaluda County,7.32344E-05,6.2252E-05,7.08499E-05,1.40666E-05,1.40666E-07,3.65731E-06,8.53259E-05,8.53259E-05,8.53259E-05,6.3689E-05,6.3689E-05,6.3689E-05,1.22753E-05,1.22753E-05,1.22753E-05
SCSpartanburg County,4.84491E-05,4.04993E-05,4.59904E-05,4.11386E-05,4.11386E-07,1.0696E-05,5.92708E-05,5.92708E-05,5.92708E-05,6.3689E-05,6.3689E-05,6.3689E-05,1.22753E-05,1.22753E-05,1.22753E-05
SCSumter County,4.20365E-05,3.56686E-05,4.0527E-05,9.57603E-06,9.57603E-08,2.48977E-06,9.6774E-05,9.6774E-05,9.6774E-05,6.3689E-05,6.3689E-05,6.3689E-05,1.22753E-05,1.22753E-05,1.22753E-05
SCUnion County,6.96787E-05,5.87959E-05,6.67218E-05,3.92742E-05,3.92742E-07,1.02113E-05,7.07105E-05,7.07105E-05,7.07105E-05,6.3689E-05,6.3689E-05,6.3689E-05,1.22753E-05,1.22753E-05,1.22753E-05
SCWilliamsburg County,2.20456E-05,1.88818E-05,2.11843E-05,7.05353E-06,7.05353E-08,1.83392E-06,8.05173E-05,8.05173E-05,8.05173E-05,6.3689E-05,6.3689E-05,6.3689E-05,1.22753E-05,1.22753E-05,1.22753E-05
SCYork County,5.93168E-05,5.0061E-05,5.69268E-05,3.35106E-05,3.35106E-07,8.71275E-06,6.36888E-05,6.36888E-05,6.36888E-05,6.3689E-05,6.3689E-05,6.3689E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDAurora County,0.00022964,0.000114763,0.000141505,0.000525187,5.25187E-06,0.000136549,0.000104716,0.000104716,0.000104716,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDBeadle County,0.000203816,0.00010837,0.000119675,0.000263821,2.63821E-06,6.85934E-05,9.46159E-05,9.46159E-05,9.46159E-05,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDBennett County,7.23591E-05,4.03181E-05,4.91233E-05,0.000291821,2.91821E-06,7.58734E-05,0.000168269,0.000168269,0.000168269,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDBon Homme County,0.000436572,0.00028364,0.000334724,0.000415437,4.15437E-06,0.000108014,0.000101173,0.000101173,0.000101173,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDBrookings County,0.00015502,9.10895E-05,0.000107724,0.000541028,5.41028E-06,0.000140667,7.45062E-05,7.45062E-05,7.45062E-05,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDBrown County,0.000194897,0.000106492,0.000117112,0.000135345,1.35345E-06,3.51898E-05,0.000103406,0.000103406,0.000103406,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDBrule County,0.000160202,8.67636E-05,0.0001062,0.000352339,3.52339E-06,9.16082E-05,0.000126175,0.000126175,0.000126175,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDBuffalo County,0.000127946,6.76769E-05,8.21281E-05,0.000133913,1.33913E-06,3.48174E-05,9.16548E-05,9.16548E-05,9.16548E-05,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDButte County,7.7285E-05,3.4614E-05,4.43489E-05,0.000349651,3.49651E-06,9.09093E-05,0.000270267,0.000270267,0.000270267,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDCampbell County,0.000117075,4.8392E-05,6.26801E-05,0.000178452,1.78452E-06,4.63974E-05,0.000110375,0.000110375,0.000110375,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDCharles Mix County,0.000334299,0.000188981,0.000228852,0.000518296,5.18296E-06,0.000134757,0.000122427,0.000122427,0.000122427,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDClark County,0.000191332,9.52669E-05,0.000117129,0.000184409,1.84409E-06,4.79464E-05,9.20955E-05,9.20955E-05,9.20955E-05,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDClay County,0.000534793,0.000338318,0.000396766,0.000503649,5.03649E-06,0.000130949,8.78785E-05,8.78785E-05,8.78785E-05,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDCodington County,0.000163354,9.06261E-05,0.000109006,0.000229534,2.29534E-06,5.96789E-05,8.46446E-05,8.46446E-05,8.46446E-05,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDCorson County,0.000103144,4.75354E-05,6.05059E-05,0.000264521,2.64521E-06,6.87755E-05,0.000115459,0.000115459,0.000115459,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDCuster County,9.51777E-05,4.51891E-05,5.03948E-05,0.000395472,3.95472E-06,0.000102823,0.000295525,0.000295525,0.000295525,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDDavison County,0.000294352,0.000146252,0.000180663,0.00049076,4.9076E-06,0.000127598,9.22831E-05,9.22831E-05,9.22831E-05,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDDay County,0.000175837,9.22247E-05,0.000112986,0.000126662,1.26662E-06,3.29321E-05,9.46556E-05,9.46556E-05,9.46556E-05,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDDeuel County,0.000149968,9.40551E-05,0.000109296,0.000416984,4.16984E-06,0.000108416,7.15262E-05,7.15262E-05,7.15262E-05,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDDewey County,8.74278E-05,3.64984E-05,4.71706E-05,0.000244056,2.44056E-06,6.34546E-05,0.000119807,0.000119807,0.000119807,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDDouglas County,0.000300591,0.000163699,0.000200012,0.00043969,4.3969E-06,0.000114319,0.000107939,0.000107939,0.000107939,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDEdmunds County,0.000143057,7.43631E-05,9.05804E-05,0.000101331,1.01331E-06,2.63461E-05,0.000118127,0.000118127,0.000118127,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDFall River County,9.16708E-05,4.15321E-05,5.23823E-05,0.000459503,4.59503E-06,0.000119471,0.000142576,0.000142576,0.000142576,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDFaulk County,0.000134623,7.31742E-05,7.88646E-05,9.62844E-05,9.62844E-07,2.5034E-05,0.000112096,0.000112096,0.000112096,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDGrant County,0.000153796,9.56095E-05,0.000112575,0.000256509,2.56509E-06,6.66923E-05,6.72829E-05,6.72829E-05,6.72829E-05,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDGregory County,0.000241802,0.000134077,0.000162597,0.000464759,4.64759E-06,0.000120837,0.000178587,0.000178587,0.000178587,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDHaakon County,8.31923E-05,3.7579E-05,4.81161E-05,0.000208943,2.08943E-06,5.43252E-05,0.000167631,0.000167631,0.000167631,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDHamlin County,0.000166701,9.10313E-05,0.00010948,0.000380922,3.80922E-06,9.90398E-05,7.73161E-05,7.73161E-05,7.73161E-05,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDHand County,0.000123739,7.02162E-05,6.84503E-05,0.000134706,1.34706E-06,3.50236E-05,0.000104227,0.000104227,0.000104227,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDHanson County,0.000293466,0.0001455,0.000180787,0.000424315,4.24315E-06,0.000110322,8.63438E-05,8.63438E-05,8.63438E-05,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDHarding County,8.21122E-05,3.60096E-05,4.63381E-05,0.000389025,3.89025E-06,0.000101146,0.000262287,0.000262287,0.000262287,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDHughes County,9.65527E-05,5.01631E-05,6.09427E-05,0.000108379,1.08379E-06,2.81785E-05,8.55169E-05,8.55169E-05,8.55169E-05,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDHutchinson County,0.000360238,0.000198956,0.000241293,0.000463309,4.63309E-06,0.00012046,8.78521E-05,8.78521E-05,8.78521E-05,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDHyde County,0.000117282,6.09562E-05,7.19657E-05,0.000123634,1.23634E-06,3.21448E-05,0.000107289,0.000107289,0.000107289,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDJackson County,7.4757E-05,3.64324E-05,4.54771E-05,0.000178088,1.78088E-06,4.63028E-05,0.00016398,0.00016398,0.00016398,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDJerauld County,0.000214969,0.000115953,0.000126843,0.000477569,4.77569E-06,0.000124168,0.000102843,0.000102843,0.000102843,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDJones County,0.000107323,5.71878E-05,6.96241E-05,0.000176731,1.76731E-06,4.595E-05,0.000139793,0.000139793,0.000139793,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDKingsbury County,0.000220505,0.000115197,0.000141243,0.000388252,3.88252E-06,0.000100945,7.66699E-05,7.66699E-05,7.66699E-05,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDLake County,0.000286003,0.000157539,0.00019017,0.000634885,6.34885E-06,0.00016507,7.10184E-05,7.10184E-05,7.10184E-05,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDLawrence County,7.31313E-05,3.49065E-05,4.41789E-05,0.000391235,3.91235E-06,0.000101721,0.000466194,0.000466194,0.000466194,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDLincoln County,0.000438335,0.000267437,0.000315774,0.00055948,5.5948E-06,0.000145465,7.43446E-05,7.43446E-05,7.43446E-05,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDLyman County,0.000127012,7.00443E-05,8.53566E-05,0.000164516,1.64516E-06,4.27741E-05,0.000110244,0.000110244,0.000110244,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDMarshall County,0.000175159,8.99579E-05,0.0001107,0.000130483,1.30483E-06,3.39257E-05,0.000102138,0.000102138,0.000102138,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDMccook County,0.000330689,0.00016843,0.000207942,0.000478127,4.78127E-06,0.000124313,7.78225E-05,7.78225E-05,7.78225E-05,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDMcpherson County,0.000155519,8.04115E-05,9.85789E-05,0.000116207,1.16207E-06,3.02139E-05,0.000136344,0.000136344,0.000136344,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDMeade County,8.44381E-05,3.93998E-05,5.02867E-05,0.000324414,3.24414E-06,8.43476E-05,0.000328248,0.000328248,0.000328248,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDMellette County,9.47275E-05,5.2014E-05,6.33545E-05,0.000220926,2.20926E-06,5.74407E-05,0.000165094,0.000165094,0.000165094,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDMiner County,0.000308449,0.000158357,0.000194867,0.000463717,4.63717E-06,0.000120566,8.10778E-05,8.10778E-05,8.10778E-05,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDMinnehaha County,0.000360589,0.000192895,0.000232683,0.00056397,5.6397E-06,0.000146632,8.76924E-05,8.76924E-05,8.76924E-05,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDMoody County,0.000260795,0.000160327,0.000188098,0.000561471,5.61471E-06,0.000145983,7.47187E-05,7.47187E-05,7.47187E-05,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDOglala Lakota County,0,0,0,0,0,0,0.000173051,0.000173051,0.000173051,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDPennington County,9.51463E-05,4.4004E-05,5.54908E-05,0.000366779,3.66779E-06,9.53624E-05,0.000312109,0.000312109,0.000312109,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDPerkins County,8.02712E-05,3.84093E-05,4.87329E-05,0.000409753,4.09753E-06,0.000106536,0.000189673,0.000189673,0.000189673,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDPotter County,9.63602E-05,4.97458E-05,6.11685E-05,0.000172022,1.72022E-06,4.47256E-05,0.000110251,0.000110251,0.000110251,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDRoberts County,0.000173278,0.000100358,0.000120209,0.000195672,1.95672E-06,5.08746E-05,8.1298E-05,8.1298E-05,8.1298E-05,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDSanborn County,0.000270505,0.000138501,0.00016783,0.000499592,4.99592E-06,0.000129894,9.23993E-05,9.23993E-05,9.23993E-05,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDSpink County,0.00018763,0.000106856,0.000100352,0.000150863,1.50863E-06,3.92243E-05,0.000101786,0.000101786,0.000101786,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDStanley County,9.17523E-05,4.34325E-05,5.43735E-05,0.000178885,1.78885E-06,4.65101E-05,0.000124332,0.000124332,0.000124332,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDSully County,9.48969E-05,4.53144E-05,5.54603E-05,0.000142856,1.42856E-06,3.71425E-05,9.30377E-05,9.30377E-05,9.30377E-05,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDTodd County,9.70314E-05,5.50725E-05,6.60564E-05,0.000245393,2.45393E-06,6.38022E-05,0.00021714,0.00021714,0.00021714,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDTripp County,0.000128909,7.27931E-05,8.74899E-05,0.000273414,2.73414E-06,7.10877E-05,0.000205943,0.000205943,0.000205943,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDTurner County,0.000375892,0.000215349,0.000257248,0.000465127,4.65127E-06,0.000120933,7.43616E-05,7.43616E-05,7.43616E-05,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDUnion County,0.000579492,0.000424153,0.000483115,0.00045883,4.5883E-06,0.000119296,8.13645E-05,8.13645E-05,8.13645E-05,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDWalworth County,0.000107829,4.82493E-05,6.14428E-05,0.000200646,2.00646E-06,5.21679E-05,9.44122E-05,9.44122E-05,9.44122E-05,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDYankton County,0.000470615,0.000304345,0.000357167,0.00048419,4.8419E-06,0.000125889,9.02089E-05,9.02089E-05,9.02089E-05,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
SDZiebach County,9.56467E-05,4.18212E-05,5.42559E-05,0.000261054,2.61054E-06,6.78741E-05,0.00016958,0.00016958,0.00016958,5.28614E-05,5.28614E-05,5.28614E-05,1.22753E-05,1.22753E-05,1.22753E-05
TNAnderson County,5.10276E-05,3.80896E-05,4.33337E-05,6.77251E-06,6.77251E-08,1.76085E-06,4.61135E-05,4.61135E-05,4.61135E-05,6.60768E-05,6.60768E-05,6.60768E-05,1.22753E-05,1.22753E-05,1.22753E-05
TNBedford County,9.03988E-05,6.3314E-05,7.32702E-05,5.40353E-06,5.40353E-08,1.40492E-06,3.60042E-05,3.60042E-05,3.60042E-05,6.60768E-05,6.60768E-05,6.60768E-05,1.22753E-05,1.22753E-05,1.22753E-05
TNBenton County,0.000374688,0.000270855,0.00031083,1.48636E-05,1.48636E-07,3.86454E-06,2.82526E-05,2.82526E-05,2.82526E-05,6.60768E-05,6.60768E-05,6.60768E-05,1.22753E-05,1.22753E-05,1.22753E-05
TNBledsoe County,8.65581E-05,6.17793E-05,7.02777E-05,4.18921E-06,4.18921E-08,1.08919E-06,5.22629E-05,5.22629E-05,5.22629E-05,6.60768E-05,6.60768E-05,6.60768E-05,1.22753E-05,1.22753E-05,1.22753E-05
TNBlount County,3.83188E-05,2.92328E-05,3.2901E-05,2.7289E-06,2.7289E-08,7.09514E-07,3.57398E-05,3.57398E-05,3.57398E-05,6.60768E-05,6.60768E-05,6.60768E-05,1.22753E-05,1.22753E-05,1.22753E-05
TNBradley County,8.6353E-05,6.8268E-05,7.74339E-05,6.03122E-06,6.03122E-08,1.56812E-06,4.89422E-05,4.89422E-05,4.89422E-05,6.60768E-05,6.60768E-05,6.60768E-05,1.22753E-05,1.22753E-05,1.22753E-05
TNCampbell County,4.84575E-05,3.58167E-05,4.07827E-05,9.2976E-06,9.2976E-08,2.41738E-06,3.49433E-05,3.49433E-05,3.49433E-05,6.60768E-05,6.60768E-05,6.60768E-05,1.22753E-05,1.22753E-05,1.22753E-05
TNCannon County,6.43402E-05,4.43138E-05,5.14446E-05,4.33594E-06,4.33594E-08,1.12735E-06,4.08862E-05,4.08862E-05,4.08862E-05,6.60768E-05,6.60768E-05,6.60768E-05,1.22753E-05,1.22753E-05,1.22753E-05
TNCarroll County,0.000445257,0.00032974,0.000376877,2.54033E-05,2.54033E-07,6.60486E-06,2.5746E-05,2.5746E-05,2.5746E-05,6.60768E-05,6.60768E-05,6.60768E-05,1.22753E-05,1.22753E-05,1.22753E-05
TNCarter County,8.80275E-06,6.65496E-06,7.50696E-06,1.83919E-06,1.83919E-08,4.7819E-07,3.38947E-05,3.38947E-05,3.38947E-05,6.60768E-05,6.60768E-05,6.60768E-05,1.22753E-05,1.22753E-05,1.22753E-05
TNCheatham County,0.00015465,0.000106989,0.000124607,5.21374E-06,5.21374E-08,1.35557E-06,3.03097E-05,3.03097E-05,3.03097E-05,6.60768E-05,6.60768E-05,6.60768E-05,1.22753E-05,1.22753E-05,1.22753E-05
TNChester County,0.000268762,0.000201182,0.000228192,2.26619E-05,2.26619E-07,5.8921E-06,3.83966E-05,3.83966E-05,3.83966E-05,6.60768E-05,6.60768E-05,6.60768E-05,1.22753E-05,1.22753E-05,1.22753E-05
TNClaiborne County,3.66325E-05,2.62943E-05,2.98938E-05,4.1166E-06,4.1166E-08,1.07032E-06,3.19417E-05,3.19417E-05,3.19417E-05,6.60768E-05,6.60768E-05,6.60768E-05,1.22753E-05,1.22753E-05,1.22753E-05
TNClay County,0.000100795,5.84329E-05,6.97517E-05,4.76338E-06,4.76338E-08,1.23848E-06,3.53461E-05,3.53461E-05,3.53461E-05,6.60768E-05,6.60768E-05,6.60768E-05,1.22753E-05,1.22753E-05,1.22753E-05
TNCocke County,2.80184E-05,2.102E-05,2.36959E-05,2.31892E-06,2.31892E-08,6.02918E-07,4.40442E-05,4.40442E-05,4.40442E-05,6.60768E-05,6.60768E-05,6.60768E-05,1.22753E-05,1.22753E-05,1.22753E-05
TNCoffee County,6.17155E-05,4.28413E-05,4.95858E-05,5.47007E-06,5.47007E-08,1.42222E-06,4.34425E-05,4.34425E-05,4.34425E-05,6.60768E-05,6.60768E-05,6.60768E-05,1.22753E-05,1.22753E-05,1.22753E-05
TNCrockett County,0.000432519,0.000329931,0.000374479,2.79679E-05,2.79679E-07,7.27165E-06,2.43183E-05,2.43183E-05,2.43183E-05,6.60768E-05,6.60768E-05,6.60768E-05,1.22753E-05,1.22753E-05,1.22753E-05
TNCumberland County,7.89665E-05,5.73341E-05,6.52603E-05,6.84921E-06,6.84921E-08,1.7808E-06,5.15437E-05,5.15437E-05,5.15437E-05,6.60768E-05,6.60768E-05,6.60768E-05,1.22753E-05,1.22753E-05,1.22753E-05
TNDavidson County,0.000126412,9.98622E-05,0.000111974,7.5327E-06,7.5327E-08,1.9585E-06,2.70594E-05,2.70594E-05,2.70594E-05,6.60768E-05,6.60768E-05,6.60768E-05,1.22753E-05,1.22753E-05,1.22753E-05
TNDecatur County,0.000282508,0.000210856,0.000239386,1.09352E-05,1.09352E-07,2.84315E-06,4.18466E-05,4.18466E-05,4.18466E-05,6.60768E-05,6.60768E-05,6.60768E-05,1.22753E-05,1.22753E-05,1.22753E-05
TNDekalb County,7.47101E-05,4.88797E-05,5.69315E-05,5.52871E-06,5.52871E-08,1.43746E-06,3.28289E-05,3.28289E-05,3.28289E-05,6.60768E-05,6.60768E-05,6.60768E-05,1.22753E-05,1.22753E-05,1.22753E-05
