Zip Code,City,State Abbreviation,State Name,County,BG1 Terr,BG2 Terr
02554,Nantucket,MA,Massachusetts,Nantucket,08,Territory III
02556,North Falmouth,MA,Massachusetts,Barnstable,08,Territory III
02557,Oak Bluffs,MA,Massachusetts,Dukes,08,Territory III
02558,Onset,MA,Massachusetts,Plymouth,08,Territory II
02559,Pocasset,MA,Massachusetts,Barnstable,08,Territory III
02561,Sagamore,MA,Massachusetts,Barnstable,08,Territory III
02562,Sagamore Beach,MA,Massachusetts,Barnstable,08,Territory III
02563,Sandwich,MA,Massachusetts,Barnstable,08,Territory III
02564,Siasconset,MA,Massachusetts,Nantucket,08,Territory III
02568,Vineyard Haven,MA,Massachusetts,Dukes,08,Territory III
02571,Wareham,MA,Massachusetts,Plymouth,08,Territory III
02575,West Tisbury,MA,Massachusetts,Dukes,08,Territory III
02576,West Wareham,MA,Massachusetts,Plymouth,08,Territory II
02584,Nantucket,MA,Massachusetts,Nantucket,08,Territory III
02601,Hyannis,MA,Massachusetts,Barnstable,08,Territory III
02630,Barnstable,MA,Massachusetts,Barnstable,08,Territory III
02631,Brewster,MA,Massachusetts,Barnstable,08,Territory III
02632,Centerville,MA,Massachusetts,Barnstable,08,Territory III
02633,Chatham,MA,Massachusetts,Barnstable,08,Territory III
02635,Cotuit,MA,Massachusetts,Barnstable,08,Territory III
02637,Cummaquid,MA,Massachusetts,Barnstable,08,Territory III
02638,Dennis,MA,Massachusetts,Barnstable,08,Territory III
02639,Dennis Port,MA,Massachusetts,Barnstable,08,Territory III
02641,East Dennis,MA,Massachusetts,Barnstable,08,Territory III
02642,Eastham,MA,Massachusetts,Barnstable,08,Territory III
02643,East Orleans,MA,Massachusetts,Barnstable,08,Territory III
02644,Forestdale,MA,Massachusetts,Barnstable,08,Territory III
02645,Harwich,MA,Massachusetts,Barnstable,08,Territory III
02646,Harwich Port,MA,Massachusetts,Barnstable,08,Territory III
02647,Hyannis Port,MA,Massachusetts,Barnstable,08,Territory III
02648,Marstons Mills,MA,Massachusetts,Barnstable,08,Territory III
02649,Mashpee,MA,Massachusetts,Barnstable,08,Territory III
02650,North Chatham,MA,Massachusetts,Barnstable,08,Territory III
02651,North Eastham,MA,Massachusetts,Barnstable,08,Territory III
02652,North Truro,MA,Massachusetts,Barnstable,08,Territory III
02653,Orleans,MA,Massachusetts,Barnstable,08,Territory III
02655,Osterville,MA,Massachusetts,Barnstable,08,Territory III
02657,Provincetown,MA,Massachusetts,Barnstable,08,Territory III
02659,South Chatham,MA,Massachusetts,Barnstable,08,Territory III
02660,South Dennis,MA,Massachusetts,Barnstable,08,Territory III
02663,South Wellfleet,MA,Massachusetts,Barnstable,08,Territory III
02664,South Yarmouth,MA,Massachusetts,Barnstable,08,Territory III
02666,Truro,MA,Massachusetts,Barnstable,08,Territory III
02667,Wellfleet,MA,Massachusetts,Barnstable,08,Territory III
02668,West Barnstable,MA,Massachusetts,Barnstable,08,Territory III
02669,West Chatham,MA,Massachusetts,Barnstable,08,Territory III
02670,West Dennis,MA,Massachusetts,Barnstable,08,Territory III
02671,West Harwich,MA,Massachusetts,Barnstable,08,Territory III
02672,West Hyannisport,MA,Massachusetts,Barnstable,08,Territory III
02673,West Yarmouth,MA,Massachusetts,Barnstable,08,Territory III
02675,Yarmouth Port,MA,Massachusetts,Barnstable,08,Territory III
02702,Assonet,MA,Massachusetts,Bristol,08,Territory I
02703,Attleboro,MA,Massachusetts,Bristol,08,Territory I
02713,Cuttyhunk,MA,Massachusetts,Dukes,08,Territory III
02715,Dighton,MA,Massachusetts,Bristol,08,Territory II
02717,East Freetown,MA,Massachusetts,Bristol,08,Territory II
02718,East Taunton,MA,Massachusetts,Bristol,08,Territory I
02719,Fairhaven,MA,Massachusetts,Bristol,08,Territory III
02720,Fall River,MA,Massachusetts,Bristol,08,Territory I
02721,Fall River,MA,Massachusetts,Bristol,08,Territory II
02723,Fall River,MA,Massachusetts,Bristol,08,Territory I
02724,Fall River,MA,Massachusetts,Bristol,08,Territory II
02725,Somerset,MA,Massachusetts,Bristol,08,Territory II
02726,Somerset,MA,Massachusetts,Bristol,08,Territory II
02738,Marion,MA,Massachusetts,Plymouth,08,Territory III
02739,Mattapoisett,MA,Massachusetts,Plymouth,08,Territory III
02740,New Bedford,MA,Massachusetts,Bristol,08,Territory III
02743,Acushnet,MA,Massachusetts,Bristol,08,Territory II
02744,New Bedford,MA,Massachusetts,Bristol,08,Territory III
02745,New Bedford,MA,Massachusetts,Bristol,08,Territory II
02746,New Bedford,MA,Massachusetts,Bristol,08,Territory II
02747,North Dartmouth,MA,Massachusetts,Bristol,08,Territory II
02748,South Dartmouth,MA,Massachusetts,Bristol,08,Territory III
02760,North Attleboro,MA,Massachusetts,Bristol,08,Territory I
02762,Plainville,MA,Massachusetts,Norfolk,08,Territory I
02763,Attleboro Falls,MA,Massachusetts,Bristol,08,Territory I
02764,North Dighton,MA,Massachusetts,Bristol,08,Territory I
02766,Norton,MA,Massachusetts,Bristol,08,Territory I
02767,Raynham,MA,Massachusetts,Bristol,08,Territory I
02769,Rehoboth,MA,Massachusetts,Bristol,08,Territory I
02770,Rochester,MA,Massachusetts,Plymouth,08,Territory II
02771,Seekonk,MA,Massachusetts,Bristol,08,Territory I
02777,Swansea,MA,Massachusetts,Bristol,08,Territory II
02779,Berkley,MA,Massachusetts,Bristol,08,Territory I
02780,Taunton,MA,Massachusetts,Bristol,08,Territory I
02790,Westport,MA,Massachusetts,Bristol,08,Territory III
02791,Westport Point,MA,Massachusetts,Bristol,08,Territory III
02802,Albion,RI,Rhode Island,Providence,09,Territory I
02804,Ashaway,RI,Rhode Island,Washington,09,Territory I
02806,Barrington,RI,Rhode Island,Bristol,09,Territory I
02807,Block Island,RI,Rhode Island,Washington,09,Territory II
02808,Bradford,RI,Rhode Island,Washington,09,Territory I
02809,Bristol,RI,Rhode Island,Bristol,09,Territory I
02812,Carolina,RI,Rhode Island,Washington,09,Territory I
02813,Charlestown,RI,Rhode Island,Washington,09,Territory II
02814,Chepachet,RI,Rhode Island,Providence,09,Territory I
02815,Clayville,RI,Rhode Island,Providence,09,Territory I
02816,Coventry,RI,Rhode Island,Kent,09,Territory I
02817,West Greenwich,RI,Rhode Island,Kent,09,Territory I
02818,East Greenwich,RI,Rhode Island,Kent,09,Territory I
02822,Exeter,RI,Rhode Island,Washington,09,Territory I
02825,Foster,RI,Rhode Island,Providence,09,Territory I
02826,Glendale,RI,Rhode Island,Providence,09,Territory I
02827,Greene,RI,Rhode Island,Kent,09,Territory I
02828,Greenville,RI,Rhode Island,Providence,09,Territory I
02830,Harrisville,RI,Rhode Island,Providence,09,Territory I
02831,Hope,RI,Rhode Island,Providence,09,Territory I
02832,Hope Valley,RI,Rhode Island,Washington,09,Territory I
02833,Hopkinton,RI,Rhode Island,Washington,09,Territory I
02835,Jamestown,RI,Rhode Island,Newport,09,Territory II
02836,Kenyon,RI,Rhode Island,Washington,09,Territory I
02837,Little Compton,RI,Rhode Island,Newport,09,Territory II
02838,Manville,RI,Rhode Island,Providence,09,Territory I
02839,Mapleville,RI,Rhode Island,Providence,09,Territory I
02840,Newport,RI,Rhode Island,Newport,09,Territory II
02841,Newport,RI,Rhode Island,Newport,09,Territory II
02842,Middletown,RI,Rhode Island,Newport,09,Territory II
02852,North Kingstown,RI,Rhode Island,Washington,09,Territory I
02857,North Scituate,RI,Rhode Island,Providence,09,Territory I
02858,Oakland,RI,Rhode Island,Providence,09,Territory I
02859,Pascoag,RI,Rhode Island,Providence,09,Territory I
02860,Pawtucket,RI,Rhode Island,Providence,09,Territory I
02861,Pawtucket,RI,Rhode Island,Providence,09,Territory I
02863,Central Falls,RI,Rhode Island,Providence,09,Territory I
02864,Cumberland,RI,Rhode Island,Providence,09,Territory I
02865,Lincoln,RI,Rhode Island,Providence,09,Territory I
02871,Portsmouth,RI,Rhode Island,Newport,09,Territory II
02872,Prudence Island,RI,Rhode Island,Newport,09,Territory II
02873,Rockville,RI,Rhode Island,Washington,09,Territory I
02874,Saunderstown,RI,Rhode Island,Washington,09,Territory I
02875,Shannock,RI,Rhode Island,Washington,09,Territory I
02876,Slatersville,RI,Rhode Island,Providence,09,Territory I
02878,Tiverton,RI,Rhode Island,Newport,09,Territory I
02879,Wakefield,RI,Rhode Island,Washington,09,Territory II
02881,Kingston,RI,Rhode Island,Washington,09,Territory I
02882,Narragansett,RI,Rhode Island,Washington,09,Territory II
02885,Warren,RI,Rhode Island,Bristol,09,Territory I
02886,Warwick,RI,Rhode Island,Kent,09,Territory I
02888,Warwick,RI,Rhode Island,Kent,09,Territory I
02889,Warwick,RI,Rhode Island,Kent,09,Territory I
02891,Westerly,RI,Rhode Island,Washington,09,Territory II
02892,West Kingston,RI,Rhode Island,Washington,09,Territory I
02893,West Warwick,RI,Rhode Island,Kent,09,Territory I
02894,Wood River Junction,RI,Rhode Island,Washington,09,Territory I
02895,Woonsocket,RI,Rhode Island,Providence,09,Territory I
02896,North Smithfield,RI,Rhode Island,Providence,09,Territory I
02898,Wyoming,RI,Rhode Island,Washington,09,Territory I
02903,Providence,RI,Rhode Island,Providence,09,Territory I
02904,Providence,RI,Rhode Island,Providence,09,Territory I
02905,Providence,RI,Rhode Island,Providence,09,Territory I
02906,Providence,RI,Rhode Island,Providence,09,Territory I
02907,Providence,RI,Rhode Island,Providence,09,Territory I
02908,Providence,RI,Rhode Island,Providence,09,Territory I
02909,Providence,RI,Rhode Island,Providence,09,Territory I
02910,Cranston,RI,Rhode Island,Providence,09,Territory I
02911,North Providence,RI,Rhode Island,Providence,09,Territory I
02912,Providence,RI,Rhode Island,Providence,09,Territory I
02914,East Providence,RI,Rhode Island,Providence,09,Territory I
02915,Riverside,RI,Rhode Island,Providence,09,Territory I
02916,Rumford,RI,Rhode Island,Providence,09,Territory I
02917,Smithfield,RI,Rhode Island,Providence,09,Territory I
02919,Johnston,RI,Rhode Island,Providence,09,Territory I
02920,Cranston,RI,Rhode Island,Providence,09,Territory I
02921,Cranston,RI,Rhode Island,Providence,09,Territory I
03031,Amherst,NH,New Hampshire,Hillsborough,09,Territory I
03032,Auburn,NH,New Hampshire,Rockingham,09,Territory I
03033,Brookline,NH,New Hampshire,Hillsborough,09,Territory I
03034,Candia,NH,New Hampshire,Rockingham,09,Territory I
03036,Chester,NH,New Hampshire,Rockingham,09,Territory I
03037,Deerfield,NH,New Hampshire,Rockingham,09,Territory I
03038,Derry,NH,New Hampshire,Rockingham,09,Territory I
03042,Epping,NH,New Hampshire,Rockingham,09,Territory I
03043,Francestown,NH,New Hampshire,Hillsborough,09,Territory I
03044,Fremont,NH,New Hampshire,Rockingham,09,Territory I
03045,Goffstown,NH,New Hampshire,Hillsborough,09,Territory I
03046,Dunbarton,NH,New Hampshire,Merrimack,09,Territory I
03047,Greenfield,NH,New Hampshire,Hillsborough,09,Territory I
03048,Greenville,NH,New Hampshire,Hillsborough,09,Territory I
03049,Hollis,NH,New Hampshire,Hillsborough,09,Territory I
03051,Hudson,NH,New Hampshire,Hillsborough,09,Territory I
03052,Litchfield,NH,New Hampshire,Hillsborough,09,Territory I
03053,Londonderry,NH,New Hampshire,Rockingham,09,Territory I
03054,Merrimack,NH,New Hampshire,Hillsborough,09,Territory I
03055,Milford,NH,New Hampshire,Hillsborough,09,Territory I
03057,Mont Vernon,NH,New Hampshire,Hillsborough,09,Territory I
03060,Nashua,NH,New Hampshire,Hillsborough,09,Territory I
03062,Nashua,NH,New Hampshire,Hillsborough,09,Territory I
03063,Nashua,NH,New Hampshire,Hillsborough,09,Territory I
03064,Nashua,NH,New Hampshire,Hillsborough,09,Territory I
03070,New Boston,NH,New Hampshire,Hillsborough,09,Territory I
03071,New Ipswich,NH,New Hampshire,Hillsborough,09,Territory I
03076,Pelham,NH,New Hampshire,Hillsborough,09,Territory I
03077,Raymond,NH,New Hampshire,Rockingham,09,Territory I
03079,Salem,NH,New Hampshire,Rockingham,09,Territory I
03082,Lyndeborough,NH,New Hampshire,Hillsborough,09,Territory I
03084,Temple,NH,New Hampshire,Hillsborough,09,Territory I
03086,Wilton,NH,New Hampshire,Hillsborough,09,Territory I
03087,Windham,NH,New Hampshire,Rockingham,09,Territory I
03101,Manchester,NH,New Hampshire,Hillsborough,09,Territory I
03102,Manchester,NH,New Hampshire,Hillsborough,09,Territory I
03103,Manchester,NH,New Hampshire,Hillsborough,09,Territory I
03104,Manchester,NH,New Hampshire,Hillsborough,09,Territory I
03106,Hooksett,NH,New Hampshire,Merrimack,09,Territory I
03109,Manchester,NH,New Hampshire,Hillsborough,09,Territory I
03110,Bedford,NH,New Hampshire,Hillsborough,09,Territory I
03215,Waterville Valley,NH,New Hampshire,Grafton,09,Territory I
03216,Andover,NH,New Hampshire,Merrimack,09,Territory I
03217,Ashland,NH,New Hampshire,Grafton,09,Territory I
03218,Barnstead,NH,New Hampshire,Belknap,09,Territory I
03220,Belmont,NH,New Hampshire,Belknap,09,Territory I
03221,Bradford,NH,New Hampshire,Merrimack,09,Territory I
03222,Bristol,NH,New Hampshire,Grafton,09,Territory I
03223,Campton,NH,New Hampshire,Grafton,09,Territory I
03224,Canterbury,NH,New Hampshire,Merrimack,09,Territory I
03225,Center Barnstead,NH,New Hampshire,Belknap,09,Territory I
03226,Center Harbor,NH,New Hampshire,Belknap,09,Territory I
03227,Center Sandwich,NH,New Hampshire,Carroll,09,Territory I
03229,Contoocook,NH,New Hampshire,Merrimack,09,Territory I
03230,Danbury,NH,New Hampshire,Merrimack,09,Territory I
03231,East Andover,NH,New Hampshire,Merrimack,09,Territory I
03233,Elkins,NH,New Hampshire,Merrimack,09,Territory I
03234,Epsom,NH,New Hampshire,Merrimack,09,Territory I
03235,Franklin,NH,New Hampshire,Merrimack,09,Territory I
03237,Gilmanton,NH,New Hampshire,Belknap,09,Territory I
03238,Glencliff,NH,New Hampshire,Grafton,09,Territory I
03240,Grafton,NH,New Hampshire,Grafton,09,Territory I
03241,Hebron,NH,New Hampshire,Grafton,09,Territory I
03242,Henniker,NH,New Hampshire,Merrimack,09,Territory I
03243,Hill,NH,New Hampshire,Merrimack,09,Territory I
03244,Hillsborough,NH,New Hampshire,Hillsborough,09,Territory I
03245,Holderness,NH,New Hampshire,Grafton,09,Territory I
03246,Laconia,NH,New Hampshire,Belknap,09,Territory I
03249,Gilford,NH,New Hampshire,Belknap,09,Territory I
03251,Lincoln,NH,New Hampshire,Grafton,09,Territory I
03253,Meredith,NH,New Hampshire,Belknap,09,Territory I
03254,Moultonborough,NH,New Hampshire,Carroll,09,Territory I
03255,Newbury,NH,New Hampshire,Merrimack,09,Territory I
03256,New Hampton,NH,New Hampshire,Belknap,09,Territory I
03257,New London,NH,New Hampshire,Merrimack,09,Territory I
03258,Chichester,NH,New Hampshire,Merrimack,09,Territory I
03259,North Sandwich,NH,New Hampshire,Carroll,09,Territory I
03260,North Sutton,NH,New Hampshire,Merrimack,09,Territory I
03261,Northwood,NH,New Hampshire,Rockingham,09,Territory I
03262,North Woodstock,NH,New Hampshire,Grafton,09,Territory I
03263,Pittsfield,NH,New Hampshire,Merrimack,09,Territory I
03264,Plymouth,NH,New Hampshire,Grafton,09,Territory I
03266,Rumney,NH,New Hampshire,Grafton,09,Territory I
03268,Salisbury,NH,New Hampshire,Merrimack,09,Territory I
03269,Sanbornton,NH,New Hampshire,Belknap,09,Territory I
03273,South Sutton,NH,New Hampshire,Merrimack,09,Territory I
03275,Suncook,NH,New Hampshire,Merrimack,09,Territory I
03276,Tilton,NH,New Hampshire,Merrimack,09,Territory I
03278,Warner,NH,New Hampshire,Merrimack,09,Territory I
03279,Warren,NH,New Hampshire,Grafton,09,Territory I
03280,Washington,NH,New Hampshire,Sullivan,09,Territory I
03281,Weare,NH,New Hampshire,Hillsborough,09,Territory I
03282,Wentworth,NH,New Hampshire,Grafton,09,Territory I
03284,Springfield,NH,New Hampshire,Sullivan,09,Territory I
03285,Thornton,NH,New Hampshire,Grafton,09,Territory I
03287,Wilmot,NH,New Hampshire,Merrimack,09,Territory I
03290,Nottingham,NH,New Hampshire,Rockingham,09,Territory I
03291,West Nottingham,NH,New Hampshire,Rockingham,09,Territory I
03293,Woodstock,NH,New Hampshire,Grafton,09,Territory I
03301,Concord,NH,New Hampshire,Merrimack,09,Territory I
03303,Concord,NH,New Hampshire,Merrimack,09,Territory I
03304,Bow,NH,New Hampshire,Merrimack,09,Territory I
03307,Loudon,NH,New Hampshire,Merrimack,09,Territory I
03431,Keene,NH,New Hampshire,Cheshire,09,Territory I
03440,Antrim,NH,New Hampshire,Hillsborough,09,Territory I
03441,Ashuelot,NH,New Hampshire,Cheshire,09,Territory I
03442,Bennington,NH,New Hampshire,Hillsborough,09,Territory I
03443,Chesterfield,NH,New Hampshire,Cheshire,09,Territory I
03444,Dublin,NH,New Hampshire,Cheshire,09,Territory I
03445,Sullivan,NH,New Hampshire,Cheshire,09,Territory I
03446,Swanzey,NH,New Hampshire,Cheshire,09,Territory I
03447,Fitzwilliam,NH,New Hampshire,Cheshire,09,Territory I
03448,Gilsum,NH,New Hampshire,Cheshire,09,Territory I
03449,Hancock,NH,New Hampshire,Hillsborough,09,Territory I
03450,Harrisville,NH,New Hampshire,Cheshire,09,Territory I
03451,Hinsdale,NH,New Hampshire,Cheshire,09,Territory I
03452,Jaffrey,NH,New Hampshire,Cheshire,09,Territory I
03455,Marlborough,NH,New Hampshire,Cheshire,09,Territory I
03456,Marlow,NH,New Hampshire,Cheshire,09,Territory I
03457,Nelson,NH,New Hampshire,Cheshire,09,Territory I
03458,Peterborough,NH,New Hampshire,Hillsborough,09,Territory I
03461,Rindge,NH,New Hampshire,Cheshire,09,Territory I
03462,Spofford,NH,New Hampshire,Cheshire,09,Territory I
03464,Stoddard,NH,New Hampshire,Cheshire,09,Territory I
03465,Troy,NH,New Hampshire,Cheshire,09,Territory I
03466,West Chesterfield,NH,New Hampshire,Cheshire,09,Territory I
03467,Westmoreland,NH,New Hampshire,Cheshire,09,Territory I
03470,Winchester,NH,New Hampshire,Cheshire,09,Territory I
03561,Littleton,NH,New Hampshire,Grafton,09,Territory I
03570,Berlin,NH,New Hampshire,Coos,09,Territory I
03574,Bethlehem,NH,New Hampshire,Grafton,09,Territory I
03575,Bretton Woods,NH,New Hampshire,Coos,09,Territory I
03576,Colebrook,NH,New Hampshire,Coos,09,Territory I
03579,Errol,NH,New Hampshire,Coos,09,Territory I
03580,Franconia,NH,New Hampshire,Grafton,09,Territory I
03581,Gorham,NH,New Hampshire,Coos,09,Territory I
03582,Groveton,NH,New Hampshire,Coos,09,Territory I
03583,Jefferson,NH,New Hampshire,Coos,09,Territory I
03584,Lancaster,NH,New Hampshire,Coos,09,Territory I
03585,Lisbon,NH,New Hampshire,Grafton,09,Territory I
03586,Sugar Hill,NH,New Hampshire,Grafton,09,Territory I
03588,Milan,NH,New Hampshire,Coos,09,Territory I
03590,North Stratford,NH,New Hampshire,Coos,09,Territory I
03592,Pittsburg,NH,New Hampshire,Coos,09,Territory I
03593,Randolph,NH,New Hampshire,Coos,09,Territory I
03595,Twin Mountain,NH,New Hampshire,Coos,09,Territory I
03597,West Stewartstown,NH,New Hampshire,Coos,09,Territory I
03598,Whitefield,NH,New Hampshire,Coos,09,Territory I
03601,Acworth,NH,New Hampshire,Sullivan,09,Territory I
03602,Alstead,NH,New Hampshire,Cheshire,09,Territory I
03603,Charlestown,NH,New Hampshire,Sullivan,09,Territory I
03604,Drewsville,NH,New Hampshire,Cheshire,09,Territory I
03605,Lempster,NH,New Hampshire,Sullivan,09,Territory I
03607,South Acworth,NH,New Hampshire,Sullivan,09,Territory I
03608,Walpole,NH,New Hampshire,Cheshire,09,Territory I
03609,North Walpole,NH,New Hampshire,Cheshire,09,Territory I
03740,Bath,NH,New Hampshire,Grafton,09,Territory I
03741,Canaan,NH,New Hampshire,Grafton,09,Territory I
03743,Claremont,NH,New Hampshire,Sullivan,09,Territory I
03745,Cornish,NH,New Hampshire,Sullivan,09,Territory I
03746,Cornish Flat,NH,New Hampshire,Sullivan,09,Territory I
03748,Enfield,NH,New Hampshire,Grafton,09,Territory I
03750,Etna,NH,New Hampshire,Grafton,09,Territory I
03751,Georges Mills,NH,New Hampshire,Sullivan,09,Territory I
03752,Goshen,NH,New Hampshire,Sullivan,09,Territory I
03753,Grantham,NH,New Hampshire,Sullivan,09,Territory I
03754,Guild,NH,New Hampshire,Sullivan,09,Territory I
03755,Hanover,NH,New Hampshire,Grafton,09,Territory I
