State,State Code,County,Lookup,AOP,WS,EQ,FL,Wildfire,PAF,Equipment Breakdown
Iowa,IA,Montgomery County,IAMontgomery County,Include,Include,Include,Include,Include,Include,Include
Iowa,IA,Muscatine County,IAMuscatine County,Include,Include,Include,Include,Include,Include,Include
Iowa,IA,OBrien County,IAOBrien County,Include,Include,Include,Include,Include,Include,Include
Iowa,IA,Osceola County,IAOsceola County,Include,Include,Include,Include,Include,Include,Include
Iowa,IA,Page County,IAPage County,Include,Include,Include,Include,Include,Include,Include
Iowa,IA,Palo Alto County,IAPalo Alto County,Include,Include,Include,Include,Include,Include,Include
Iowa,IA,Plymouth County,IAPlymouth County,Include,Include,Include,Include,Include,Include,Include
Iowa,IA,Pocahontas County,IAPocahontas County,Include,Include,Include,Include,Include,Include,Include
Iowa,IA,Polk County,IAPolk County,Include,Include,Include,Include,Include,Include,Include
Iowa,IA,Pottawattamie County,IAPottawattamie County,Include,Include,Include,Include,Include,Include,Include
Iowa,IA,Poweshiek County,IAPoweshiek County,Include,Include,Include,Include,Include,Include,Include
Iowa,IA,Ringgold County,IARinggold County,Include,Include,Include,Include,Include,Include,Include
Iowa,IA,Sac County,IASac County,Include,Include,Include,Include,Include,Include,Include
Iowa,IA,Scott County,IAScott County,Include,Include,Include,Include,Include,Include,Include
Iowa,IA,Shelby County,IAShelby County,Include,Include,Include,Include,Include,Include,Include
Iowa,IA,Sioux County,IASioux County,Include,Include,Include,Include,Include,Include,Include
Iowa,IA,Story County,IAStory County,Include,Include,Include,Include,Include,Include,Include
Iowa,IA,Tama County,IATama County,Include,Include,Include,Include,Include,Include,Include
Iowa,IA,Taylor County,IATaylor County,Include,Include,Include,Include,Include,Include,Include
Iowa,IA,Union County,IAUnion County,Include,Include,Include,Include,Include,Include,Include
Iowa,IA,Van Buren County,IAVan Buren County,Include,Include,Include,Include,Include,Include,Include
Iowa,IA,Wapello County,IAWapello County,Include,Include,Include,Include,Include,Include,Include
Iowa,IA,Warren County,IAWarren County,Include,Include,Include,Include,Include,Include,Include
Iowa,IA,Washington County,IAWashington County,Include,Include,Include,Include,Include,Include,Include
Iowa,IA,Wayne County,IAWayne County,Include,Include,Include,Include,Include,Include,Include
Iowa,IA,Webster County,IAWebster County,Include,Include,Include,Include,Include,Include,Include
Iowa,IA,Winnebago County,IAWinnebago County,Include,Include,Include,Include,Include,Include,Include
Iowa,IA,Winneshiek County,IAWinneshiek County,Include,Include,Include,Include,Include,Include,Include
Iowa,IA,Woodbury County,IAWoodbury County,Include,Include,Include,Include,Include,Include,Include
Iowa,IA,Worth County,IAWorth County,Include,Include,Include,Include,Include,Include,Include
Iowa,IA,Wright County,IAWright County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Allen County,KSAllen County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Anderson County,KSAnderson County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Atchison County,KSAtchison County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Barber County,KSBarber County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Barton County,KSBarton County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Bourbon County,KSBourbon County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Brown County,KSBrown County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Butler County,KSButler County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Chase County,KSChase County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Chautauqua County,KSChautauqua County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Cherokee County,KSCherokee County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Cheyenne County,KSCheyenne County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Clark County,KSClark County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Clay County,KSClay County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Cloud County,KSCloud County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Coffey County,KSCoffey County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Comanche County,KSComanche County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Cowley County,KSCowley County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Crawford County,KSCrawford County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Decatur County,KSDecatur County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Dickinson County,KSDickinson County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Doniphan County,KSDoniphan County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Douglas County,KSDouglas County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Edwards County,KSEdwards County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Elk County,KSElk County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Ellis County,KSEllis County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Ellsworth County,KSEllsworth County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Finney County,KSFinney County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Ford County,KSFord County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Franklin County,KSFranklin County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Geary County,KSGeary County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Gove County,KSGove County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Graham County,KSGraham County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Grant County,KSGrant County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Gray County,KSGray County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Greeley County,KSGreeley County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Greenwood County,KSGreenwood County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Hamilton County,KSHamilton County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Harper County,KSHarper County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Harvey County,KSHarvey County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Haskell County,KSHaskell County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Hodgeman County,KSHodgeman County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Jackson County,KSJackson County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Jefferson County,KSJefferson County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Jewell County,KSJewell County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Johnson County,KSJohnson County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Kearny County,KSKearny County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Kingman County,KSKingman County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Kiowa County,KSKiowa County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Labette County,KSLabette County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Lane County,KSLane County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Leavenworth County,KSLeavenworth County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Lincoln County,KSLincoln County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Linn County,KSLinn County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Logan County,KSLogan County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Lyon County,KSLyon County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Marion County,KSMarion County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Marshall County,KSMarshall County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,McPherson County,KSMcPherson County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Meade County,KSMeade County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Miami County,KSMiami County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Mitchell County,KSMitchell County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Montgomery County,KSMontgomery County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Morris County,KSMorris County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Morton County,KSMorton County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Nemaha County,KSNemaha County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Neosho County,KSNeosho County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Ness County,KSNess County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Excluderton County,KSExcluderton County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Osage County,KSOsage County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Osborne County,KSOsborne County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Ottawa County,KSOttawa County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Pawnee County,KSPawnee County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Phillips County,KSPhillips County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Pottawatomie County,KSPottawatomie County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Pratt County,KSPratt County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Rawlins County,KSRawlins County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,ReExclude County,KSReExclude County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Republic County,KSRepublic County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Rice County,KSRice County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Riley County,KSRiley County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Rooks County,KSRooks County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Rush County,KSRush County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Russell County,KSRussell County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Saline County,KSSaline County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Scott County,KSScott County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Sedgwick County,KSSedgwick County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Seward County,KSSeward County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Shawnee County,KSShawnee County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Sheridan County,KSSheridan County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Sherman County,KSSherman County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Smith County,KSSmith County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Stafford County,KSStafford County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Stanton County,KSStanton County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Stevens County,KSStevens County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Sumner County,KSSumner County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Thomas County,KSThomas County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Trego County,KSTrego County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Wabaunsee County,KSWabaunsee County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Wallace County,KSWallace County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Washington County,KSWashington County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Wichita County,KSWichita County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Wilson County,KSWilson County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Woodson County,KSWoodson County,Include,Include,Include,Include,Include,Include,Include
Kansas,KS,Wyandotte County,KSWyandotte County,Include,Include,Include,Include,Include,Include,Include
