State,State Code,County,Lookup,RI Name,NFIP Flood Zone,AOP,WS,EQ,Excess FL,Wildfire
Indiana,IN,Parke County,INParke County,,A,I3,I3,3,2,I3
Indiana,IN,Perry County,INPerry County,,A,I3,I3,3,2,I3
Indiana,IN,Pike County,INPike County,,A,I3,I3,3,2,I3
Indiana,IN,Porter County,INPorter County,,A,I3,I3,3,3,I3
Indiana,IN,Posey County,INPosey County,,A,I3,I3,2,3,I3
Indiana,IN,Pulaski County,INPulaski County,,A,I3,I3,3,3,I3
Indiana,IN,Putnam County,INPutnam County,,A,I2,I2,3,2,I2
Indiana,IN,Randolph County,INRandolph County,,A,I3,I3,3,3,I3
Indiana,IN,Ripley County,INRipley County,,A,I3,I3,3,3,I3
Indiana,IN,Rush County,INRush County,,A,I3,I3,3,3,I3
Indiana,IN,Scott County,INScott County,,A,I3,I3,3,1,I3
Indiana,IN,Shelby County,INShelby County,,A,I3,I3,3,3,I3
Indiana,IN,Spencer County,INSpencer County,,A,I3,I3,3,3,I3
Indiana,IN,St. Joseph County,INSt. Joseph County,,A,I2,I2,3,3,I2
Indiana,IN,Starke County,INStarke County,,A,I2,I2,3,3,I2
Indiana,IN,Steuben County,INSteuben County,,A,I2,I2,3,3,I2
Indiana,IN,Sullivan County,INSullivan County,,A,I3,I3,3,1,I3
Indiana,IN,Switzerland County,INSwitzerland County,,A,I3,I3,3,3,I3
Indiana,IN,Tippecanoe County,INTippecanoe County,,A,I2,I2,3,2,I2
Indiana,IN,Tipton County,INTipton County,,A,I3,I3,3,3,I3
Indiana,IN,Union County,INUnion County,,A,I3,I3,3,3,I3
Indiana,IN,Vanderburgh County,INVanderburgh County,,A,I2,I2,2,3,I2
Indiana,IN,Vermillion County,INVermillion County,,A,I2,I2,3,1,I2
Indiana,IN,Vigo County,INVigo County,,A,I2,I2,3,1,I2
Indiana,IN,Wabash County,INWabash County,,A,I3,I3,3,3,I3
Indiana,IN,Warren County,INWarren County,,A,I3,I3,3,2,I3
Indiana,IN,Warrick County,INWarrick County,,A,I2,I2,2,3,I2
Indiana,IN,Washington County,INWashington County,,A,I3,I3,3,1,I3
Indiana,IN,Wayne County,INWayne County,,A,I3,I3,3,3,I3
Indiana,IN,Wells County,INWells County,,A,I3,I3,3,3,I3
Indiana,IN,White County,INWhite County,,A,I3,I3,3,3,I3
Indiana,IN,Whitley County,INWhitley County,,A,I2,I2,3,3,I2
Kentucky,KY,Adair County,KYAdair County,,A,I3,I3,3,3,I3
Kentucky,KY,Allen County,KYAllen County,,A,I3,I3,2,3,I3
Kentucky,KY,Anderson County,KYAnderson County,,A,I3,I3,3,3,I3
Kentucky,KY,Ballard County,KYBallard County,New Madrid EQ,A,I3,I3,1,1,I3
Kentucky,KY,Barren County,KYBarren County,,A,I3,I3,2,3,I3
Kentucky,KY,Bath County,KYBath County,,A,I2,I2,3,2,I2
Kentucky,KY,Bell County,KYBell County,,A,I3,I3,3,3,I3
Kentucky,KY,Boone County,KYBoone County,,A,I2,I2,3,3,I2
Kentucky,KY,Bourbon County,KYBourbon County,,A,I3,I3,3,3,I3
Kentucky,KY,Boyd County,KYBoyd County,,A,I1,I1,3,1,I1
Kentucky,KY,Boyle County,KYBoyle County,,A,I2,I2,3,3,I2
Kentucky,KY,Bracken County,KYBracken County,,A,I3,I3,3,3,I3
Kentucky,KY,Breathitt County,KYBreathitt County,,A,I3,I3,3,2,I3
Kentucky,KY,Breckinridge County,KYBreckinridge County,,A,I3,I3,2,2,I3
Kentucky,KY,Bullitt County,KYBullitt County,,A,I3,I3,3,2,I3
Kentucky,KY,Butler County,KYButler County,,A,I3,I3,3,3,I3
Kentucky,KY,Caldwell County,KYCaldwell County,New Madrid EQ,A,I3,I3,1,2,I3
Kentucky,KY,Calloway County,KYCalloway County,New Madrid EQ,A,I2,I2,1,1,I2
Kentucky,KY,Campbell County,KYCampbell County,,A,I1,I1,3,3,I1
Kentucky,KY,Carlisle County,KYCarlisle County,New Madrid EQ,A,I3,I3,1,1,I3
Kentucky,KY,Carroll County,KYCarroll County,,A,I2,I2,3,2,I2
Kentucky,KY,Carter County,KYCarter County,,A,I3,I3,3,1,I3
Kentucky,KY,Casey County,KYCasey County,,A,I3,I3,3,3,I3
Kentucky,KY,Christian County,KYChristian County,New Madrid EQ,A,I3,I3,2,3,I3
Kentucky,KY,Clark County,KYClark County,,A,I3,I3,3,3,I3
Kentucky,KY,Clay County,KYClay County,,A,I3,I3,3,3,I3
Kentucky,KY,Clinton County,KYClinton County,,A,I2,I2,3,3,I2
Kentucky,KY,Crittenden County,KYCrittenden County,New Madrid EQ,A,I3,I3,2,2,I3
Kentucky,KY,Cumberland County,KYCumberland County,,A,I3,I3,3,3,I3
Kentucky,KY,Daviess County,KYDaviess County,,A,I2,I2,2,3,I2
Kentucky,KY,Edmonson County,KYEdmonson County,,A,I3,I3,2,3,I3
Kentucky,KY,Elliott County,KYElliott County,,A,I3,I3,3,1,I3
Kentucky,KY,Estill County,KYEstill County,,A,I3,I3,3,3,I3
Kentucky,KY,Fayette County,KYFayette County,,A,I3,I3,3,3,I3
Kentucky,KY,Fleming County,KYFleming County,,A,I3,I3,3,2,I3
Kentucky,KY,Floyd County,KYFloyd County,,A,I2,I2,3,1,I2
Kentucky,KY,Franklin County,KYFranklin County,,A,I3,I3,3,3,I3
Kentucky,KY,Fulton County,KYFulton County,New Madrid EQ,A,I3,I3,1,1,I3
Kentucky,KY,Gallatin County,KYGallatin County,,A,I3,I3,3,3,I3
Kentucky,KY,Garrard County,KYGarrard County,,A,I3,I3,3,3,I3
Kentucky,KY,Grant County,KYGrant County,,A,I3,I3,3,3,I3
Kentucky,KY,Graves County,KYGraves County,New Madrid EQ,A,I3,I3,1,1,I3
Kentucky,KY,Grayson County,KYGrayson County,,A,I3,I3,2,3,I3
Kentucky,KY,Green County,KYGreen County,,A,I3,I3,3,3,I3
Kentucky,KY,Greenup County,KYGreenup County,,A,I3,I3,3,1,I3
Kentucky,KY,Hancock County,KYHancock County,,A,I3,I3,2,2,I3
Kentucky,KY,Hardin County,KYHardin County,,A,I3,I3,2,2,I3
Kentucky,KY,Harlan County,KYHarlan County,,A,I3,I3,3,3,I3
Kentucky,KY,Harrison County,KYHarrison County,,A,I3,I3,3,3,I3
Kentucky,KY,Hart County,KYHart County,,A,I3,I3,3,2,I3
Kentucky,KY,Henderson County,KYHenderson County,New Madrid EQ,A,I3,I3,2,2,I3
Kentucky,KY,Henry County,KYHenry County,,A,I3,I3,3,2,I3
Kentucky,KY,Hickman County,KYHickman County,New Madrid EQ,A,I3,I3,1,1,I3
Kentucky,KY,Hopkins County,KYHopkins County,New Madrid EQ,A,I3,I3,2,2,I3
Kentucky,KY,Jackson County,KYJackson County,,A,I3,I3,3,3,I3
Kentucky,KY,Jefferson County,KYJefferson County,,A,I1,I1,3,2,I1
Kentucky,KY,Jessamine County,KYJessamine County,,A,I3,I3,3,3,I3
Kentucky,KY,Johnson County,KYJohnson County,,A,I2,I2,3,1,I2
Kentucky,KY,Kenton County,KYKenton County,,A,I2,I2,3,3,I2
Kentucky,KY,Knott County,KYKnott County,,A,I3,I3,3,2,I3
Kentucky,KY,Knox County,KYKnox County,,A,I3,I3,2,3,I3
Kentucky,KY,Larue County,KYLarue County,,A,I3,I3,3,2,I3
Kentucky,KY,Laurel County,KYLaurel County,,A,I2,I2,2,3,I2
Kentucky,KY,Lawrence County,KYLawrence County,0,A,I3,I3,3,1,I3
Kentucky,KY,Lee County,KYLee County,,A,I3,I3,3,2,I3
Kentucky,KY,Leslie County,KYLeslie County,,A,I2,I2,3,3,I2
Kentucky,KY,Letcher County,KYLetcher County,,A,I3,I3,2,2,I3
Kentucky,KY,Lewis County,KYLewis County,,A,I3,I3,3,2,I3
Kentucky,KY,Lincoln County,KYLincoln County,,A,I3,I3,3,3,I3
Kentucky,KY,Livingston County,KYLivingston County,New Madrid EQ,A,I3,I3,1,2,I3
Kentucky,KY,Logan County,KYLogan County,,A,I3,I3,2,3,I3
Kentucky,KY,Lyon County,KYLyon County,New Madrid EQ,A,I3,I3,1,2,I3
Kentucky,KY,Madison County,KYMadison County,,A,I2,I2,3,3,I2
Kentucky,KY,Magoffin County,KYMagoffin County,,A,I3,I3,3,1,I3
Kentucky,KY,Marion County,KYMarion County,,A,I3,I3,3,3,I3
Kentucky,KY,Marshall County,KYMarshall County,New Madrid EQ,A,I2,I2,1,2,I2
Kentucky,KY,Martin County,KYMartin County,,A,I3,I3,3,1,I3
Kentucky,KY,Mason County,KYMason County,,A,I3,I3,3,3,I3
Kentucky,KY,McCracken County,KYMcCracken County,New Madrid EQ,A,I2,I2,1,1,I2
Kentucky,KY,McCreary County,KYMcCreary County,,A,I3,I3,3,3,I3
Kentucky,KY,McLean County,KYMcLean County,,A,I3,I3,2,2,I3
Kentucky,KY,Meade County,KYMeade County,,A,I2,I2,2,2,I2
Kentucky,KY,Menifee County,KYMenifee County,,A,I3,I3,3,1,I3
Kentucky,KY,Mercer County,KYMercer County,,A,I3,I3,3,3,I3
Kentucky,KY,Metcalfe County,KYMetcalfe County,,A,I3,I3,3,3,I3
Kentucky,KY,Monroe County,KYMonroe County,,A,I3,I3,3,3,I3
Kentucky,KY,Montgomery County,KYMontgomery County,,A,I2,I2,3,3,I2
Kentucky,KY,Morgan County,KYMorgan County,,A,I3,I3,3,1,I3
Kentucky,KY,Muhlenberg County,KYMuhlenberg County,New Madrid EQ,A,I3,I3,2,3,I3
Kentucky,KY,Nelson County,KYNelson County,,A,I2,I2,3,2,I2
Kentucky,KY,Nicholas County,KYNicholas County,,A,I3,I3,3,3,I3
Kentucky,KY,Ohio County,KYOhio County,,A,I3,I3,2,3,I3
Kentucky,KY,Oldham County,KYOldham County,,A,I2,I2,3,2,I2
Kentucky,KY,Owen County,KYOwen County,,A,I3,I3,3,3,I3
Kentucky,KY,Owsley County,KYOwsley County,,A,I2,I2,3,3,I2
Kentucky,KY,Pendleton County,KYPendleton County,,A,I3,I3,3,3,I3
Kentucky,KY,Perry County,KYPerry County,,A,I3,I3,2,2,I3
Kentucky,KY,Pike County,KYPike County,,A,I3,I3,3,1,I3
Kentucky,KY,Powell County,KYPowell County,,A,I1,I1,3,3,I1
Kentucky,KY,Pulaski County,KYPulaski County,,A,I2,I2,3,3,I2
Kentucky,KY,Robertson County,KYRobertson County,,A,I3,I3,3,3,I3
Kentucky,KY,Rockcastle County,KYRockcastle County,,A,I2,I2,3,3,I2
Kentucky,KY,Rowan County,KYRowan County,,A,I3,I3,3,1,I3
Kentucky,KY,Russell County,KYRussell County,,A,I3,I3,3,3,I3
Kentucky,KY,Scott County,KYScott County,,A,I3,I3,3,3,I3
Kentucky,KY,Shelby County,KYShelby County,,A,I3,I3,3,2,I3
Kentucky,KY,Simpson County,KYSimpson County,,A,I3,I3,3,3,I3
Kentucky,KY,Spencer County,KYSpencer County,,A,I2,I2,3,2,I2
Kentucky,KY,Taylor County,KYTaylor County,,A,I2,I2,3,3,I2
Kentucky,KY,Todd County,KYTodd County,New Madrid EQ,A,I3,I3,2,3,I3
Kentucky,KY,Trigg County,KYTrigg County,New Madrid EQ,A,I3,I3,1,2,I3
Kentucky,KY,Trimble County,KYTrimble County,,A,I3,I3,3,2,I3
Kentucky,KY,Union County,KYUnion County,New Madrid EQ,A,I3,I3,1,2,I3
Kentucky,KY,Warren County,KYWarren County,,A,I3,I3,2,3,I3
Kentucky,KY,Washington County,KYWashington County,,A,I3,I3,3,3,I3
Kentucky,KY,Wayne County,KYWayne County,,A,I3,I3,3,3,I3
Kentucky,KY,Webster County,KYWebster County,New Madrid EQ,A,I3,I3,2,2,I3
Kentucky,KY,Whitley County,KYWhitley County,,A,I3,I3,2,3,I3
Kentucky,KY,Wolfe County,KYWolfe County,,A,I3,I3,3,1,I3
Kentucky,KY,Woodford County,KYWoodford County,,A,I3,I3,3,3,I3
Massachusetts,MA,Barnstable County,MABarnstable County,NE WS,A,C1,C1,3,3,C1
Massachusetts,MA,Berkshire County,MABerkshire County,,A,C3,C3,3,1,C3
Massachusetts,MA,Bristol County,MABristol County,NE WS,A,C2,C2,3,3,C2
Massachusetts,MA,Dukes County,MADukes County,NE WS,A,C1,C1,3,3,C1
Massachusetts,MA,Essex County,MAEssex County,NE WS,A,C2,C2,3,1,C2
Massachusetts,MA,Franklin County,MAFranklin County,,A,C3,C3,3,2,C3
Massachusetts,MA,Hampden County,MAHampden County,,A,C3,C3,3,3,C3
Massachusetts,MA,Hampshire County,MAHampshire County,,A,C3,C3,3,3,C3
Massachusetts,MA,Middlesex County,MAMiddlesex County,,A,C2,C2,3,2,C2
Massachusetts,MA,Nantucket County,MANantucket County,NE WS,A,C1,C1,3,1,C1
Massachusetts,MA,Norfolk County,MANorfolk County,NE WS,A,C2,C2,3,3,C2
Massachusetts,MA,Plymouth County,MAPlymouth County,NE WS,A,C2,C2,3,3,C2
Massachusetts,MA,Suffolk County,MASuffolk County,NE WS,A,C2,C2,3,2,C2
Massachusetts,MA,Worcester County,MAWorcester County,,A,C3,C3,3,3,C3
Maine,ME,Androscoggin County,MEAndroscoggin County,,A,C3,C3,3,3,C3
Maine,ME,Aroostook County,MEAroostook County,,A,I3,C3,3,2,I3
Maine,ME,Cumberland County,MECumberland County,NE WS,A,C2,C2,3,3,C2
Maine,ME,Franklin County,MEFranklin County,,A,I3,C3,3,2,I3
Maine,ME,Hancock County,MEHancock County,NE WS,A,C2,C2,3,3,C2
Maine,ME,Kennebec County,MEKennebec County,,A,C3,C3,3,3,C3
Maine,ME,Knox County,MEKnox County,NE WS,A,C2,C2,3,3,C2
Maine,ME,Lincoln County,MELincoln County,NE WS,A,C2,C2,3,3,C2
Maine,ME,Oxford County,MEOxford County,,A,I3,C3,3,1,I3
Maine,ME,Penobscot County,MEPenobscot County,,A,I3,C3,3,3,I3
Maine,ME,Piscataquis County,MEPiscataquis County,,A,I3,C3,3,2,I3
Maine,ME,Sagadahoc County,MESagadahoc County,NE WS,A,C2,C2,3,3,C2
Maine,ME,Somerset County,MESomerset County,,A,I3,C3,3,2,I3
Maine,ME,Waldo County,MEWaldo County,NE WS,A,C3,C3,3,3,C3
Maine,ME,Washington County,MEWashington County,NE WS,A,C2,C2,3,3,C2
Maine,ME,York County,MEYork County,NE WS,A,C2,C2,3,3,C2
Michigan,MI,Alcona County,MIAlcona County,,A,I3,I3,3,3,I3
Michigan,MI,Alger County,MIAlger County,,A,I3,I3,3,3,I3
Michigan,MI,Allegan County,MIAllegan County,,A,I3,I3,3,2,I3
Michigan,MI,Alpena County,MIAlpena County,,A,I3,I3,3,3,I3
Michigan,MI,Antrim County,MIAntrim County,,A,I3,I3,3,3,I3
Michigan,MI,Arenac County,MIArenac County,,A,I3,I3,3,3,I3
Michigan,MI,Baraga County,MIBaraga County,,A,I3,I3,3,3,I3
Michigan,MI,Barry County,MIBarry County,,A,I3,I3,3,2,I3
Michigan,MI,Bay County,MIBay County,,A,I1,I1,3,2,I1
Michigan,MI,Benzie County,MIBenzie County,,A,I3,I3,3,3,I3
Michigan,MI,Berrien County,MIBerrien County,,A,I3,I3,3,3,I3
Michigan,MI,Branch County,MIBranch County,,A,I3,I3,3,3,I3
Michigan,MI,Calhoun County,MICalhoun County,,A,I3,I3,3,3,I3
Michigan,MI,Cass County,MICass County,,A,I3,I3,3,3,I3
Michigan,MI,Charlevoix County,MICharlevoix County,,A,I3,I3,3,3,I3
Michigan,MI,Cheboygan County,MICheboygan County,,A,I3,I3,3,3,I3
Michigan,MI,Chippewa County,MIChippewa County,,A,I3,I3,3,3,I3
Michigan,MI,Clare County,MIClare County,,A,I3,I3,3,3,I3
Michigan,MI,Clinton County,MIClinton County,,A,I3,I3,3,2,I3
Michigan,MI,Crawford County,MICrawford County,,A,I3,I3,3,3,I3
Michigan,MI,Delta County,MIDelta County,,A,I3,I3,3,3,I3
Michigan,MI,Dickinson County,MIDickinson County,,A,I3,I3,3,3,I3
Michigan,MI,Eaton County,MIEaton County,,A,I3,I3,3,2,I3
Michigan,MI,Emmet County,MIEmmet County,,A,I3,I3,3,3,I3
Michigan,MI,Genesee County,MIGenesee County,,A,I1,I1,3,2,I1
Michigan,MI,Gladwin County,MIGladwin County,,A,I3,I3,3,3,I3
Michigan,MI,Gogebic County,MIGogebic County,,A,I3,I3,3,3,I3
Michigan,MI,Grand Traverse County,MIGrand Traverse County,,A,I3,I3,3,3,I3
Michigan,MI,Gratiot County,MIGratiot County,,A,I3,I3,3,2,I3
Michigan,MI,Hillsdale County,MIHillsdale County,,A,I3,I3,3,3,I3
Michigan,MI,Houghton County,MIHoughton County,,A,I3,I3,3,3,I3
Michigan,MI,Huron County,MIHuron County,,A,I3,I3,3,2,I3
Michigan,MI,Ingham County,MIIngham County,,A,I3,I3,3,2,I3
Michigan,MI,Ionia County,MIIonia County,,A,I3,I3,3,1,I3
Michigan,MI,Iosco County,MIIosco County,,A,I3,I3,3,3,I3
Michigan,MI,Iron County,MIIron County,,A,I3,I3,3,3,I3
Michigan,MI,Isabella County,MIIsabella County,,A,I3,I3,3,2,I3
Michigan,MI,Jackson County,MIJackson County,,A,I3,I3,3,3,I3
Michigan,MI,Kalamazoo County,MIKalamazoo County,,A,I3,I3,3,3,I3
Michigan,MI,Kalkaska County,MIKalkaska County,,A,I3,I3,3,3,I3
Michigan,MI,Kent County,MIKent County,,A,I3,I3,3,1,I3
Michigan,MI,Keweenaw County,MIKeweenaw County,,A,I3,I3,3,3,I3
Michigan,MI,Lake County,MILake County,,A,I3,I3,3,2,I3
Michigan,MI,Lapeer County,MILapeer County,,A,I3,I3,3,2,I3
Michigan,MI,Leelanau County,MILeelanau County,,A,I3,I3,3,3,I3
Michigan,MI,Lenawee County,MILenawee County,,A,I2,I2,3,3,I2
Michigan,MI,Livingston County,MILivingston County,,A,I3,I3,3,2,I3
Michigan,MI,Luce County,MILuce County,,A,I3,I3,3,3,I3
Michigan,MI,Mackinac County,MIMackinac County,,A,I3,I3,3,3,I3
Michigan,MI,Macomb County,MIMacomb County,,A,I1,I1,3,1,I1
Michigan,MI,Manistee County,MIManistee County,,A,I3,I3,3,3,I3
Michigan,MI,Marquette County,MIMarquette County,,A,I3,I3,3,3,I3
Michigan,MI,Mason County,MIMason County,,A,I3,I3,3,2,I3
Michigan,MI,Mecosta County,MIMecosta County,,A,I3,I3,3,1,I3
Michigan,MI,Menominee County,MIMenominee County,,A,I3,I3,3,3,I3
Michigan,MI,Midland County,MIMidland County,,A,I2,I2,3,2,I2
Michigan,MI,Missaukee County,MIMissaukee County,,A,I3,I3,3,3,I3
Michigan,MI,Monroe County,MIMonroe County,,A,I2,I2,3,2,I2
Michigan,MI,Montcalm County,MIMontcalm County,,A,I3,I3,3,1,I3
Michigan,MI,Montmorency County,MIMontmorency County,,A,I3,I3,3,3,I3
Michigan,MI,Muskegon County,MIMuskegon County,,A,I3,I3,3,1,I3
Michigan,MI,Newaygo County,MINewaygo County,,A,I3,I3,3,1,I3
Michigan,MI,Oakland County,MIOakland County,,A,I2,I2,3,1,I2
Michigan,MI,Oceana County,MIOceana County,,A,I3,I3,3,1,I3
Michigan,MI,Ogemaw County,MIOgemaw County,,A,I3,I3,3,3,I3
Michigan,MI,Ontonagon County,MIOntonagon County,,A,I3,I3,3,3,I3
Michigan,MI,Osceola County,MIOsceola County,,A,I3,I3,3,2,I3
Michigan,MI,Oscoda County,MIOscoda County,,A,I3,I3,3,3,I3
Michigan,MI,Otsego County,MIOtsego County,,A,I3,I3,3,3,I3
Michigan,MI,Ottawa County,MIOttawa County,,A,I3,I3,3,1,I3
Michigan,MI,Presque Isle County,MIPresque Isle County,,A,I3,I3,3,3,I3
Michigan,MI,Roscommon County,MIRoscommon County,,A,I3,I3,3,3,I3
Michigan,MI,Saginaw County,MISaginaw County,,A,I2,I2,3,2,I2
Michigan,MI,Sanilac County,MISanilac County,,A,I3,I3,3,2,I3
Michigan,MI,Schoolcraft County,MISchoolcraft County,,A,I3,I3,3,3,I3
Michigan,MI,Shiawassee County,MIShiawassee County,,A,I3,I3,3,2,I3
Michigan,MI,St. Clair County,MISt. Clair County,,A,I3,I3,3,1,I3
Michigan,MI,St. Joseph County,MISt. Joseph County,,A,I3,I3,3,3,I3
Michigan,MI,Tuscola County,MITuscola County,,A,I3,I3,3,2,I3
Michigan,MI,Van Buren County,MIVan Buren County,,A,I3,I3,3,3,I3
Michigan,MI,Washtenaw County,MIWashtenaw County,,A,I1,I1,3,2,I1
Michigan,MI,Wayne County,MIWayne County,,A,I2,I2,3,1,I2
Michigan,MI,Wexford County,MIWexford County,,A,I3,I3,3,3,I3
Minnesota,MN,Aitkin County,MNAitkin County,,A,I3,I3,3,3,I3
Minnesota,MN,Anoka County,MNAnoka County,,A,I1,I1,3,3,I1
Minnesota,MN,Becker County,MNBecker County,,A,I3,I3,3,2,I3
Minnesota,MN,Beltrami County,MNBeltrami County,,A,I3,I3,3,2,I3
Minnesota,MN,Benton County,MNBenton County,,A,I3,I3,3,3,I3
Minnesota,MN,Big Stone County,MNBig Stone County,,A,I3,I3,3,3,I3
Minnesota,MN,Blue Earth County,MNBlue Earth County,,A,I3,I3,3,2,I3
Minnesota,MN,Brown County,MNBrown County,,A,I3,I3,3,3,I3
Minnesota,MN,Carlton County,MNCarlton County,,A,I3,I3,3,3,I3
Minnesota,MN,Carver County,MNCarver County,,A,I2,I2,3,3,I2
Minnesota,MN,Cass County,MNCass County,,A,I3,I3,3,3,I3
Minnesota,MN,Chippewa County,MNChippewa County,,A,I3,I3,3,3,I3
Minnesota,MN,Chisago County,MNChisago County,,A,I3,I3,3,3,I3
Minnesota,MN,Clay County,MNClay County,,A,I3,I3,3,1,I3
Minnesota,MN,Clearwater County,MNClearwater County,,A,I3,I3,3,2,I3
Minnesota,MN,Cook County,MNCook County,,A,I3,I3,3,3,I3
Minnesota,MN,Cottonwood County,MNCottonwood County,,A,I3,I3,3,3,I3
Minnesota,MN,Crow Wing County,MNCrow Wing County,,A,I3,I3,3,3,I3
Minnesota,MN,Dakota County,MNDakota County,,A,I1,I1,3,3,I1
Minnesota,MN,Dodge County,MNDodge County,,A,I3,I3,3,2,I3
Minnesota,MN,Douglas County,MNDouglas County,,A,I3,I3,3,2,I3
Minnesota,MN,Faribault County,MNFaribault County,,A,I3,I3,3,2,I3
Minnesota,MN,Fillmore County,MNFillmore County,,A,I3,I3,3,1,I3
Minnesota,MN,Freeborn County,MNFreeborn County,,A,I3,I3,3,1,I3
Minnesota,MN,Goodhue County,MNGoodhue County,,A,I3,I3,3,2,I3
Minnesota,MN,Grant County,MNGrant County,,A,I3,I3,3,2,I3
Minnesota,MN,Hennepin County,MNHennepin County,,A,I1,I1,3,3,I1
Minnesota,MN,Houston County,MNHouston County,,A,I3,I3,3,1,I3
Minnesota,MN,Hubbard County,MNHubbard County,,A,I3,I3,3,2,I3
Minnesota,MN,Isanti County,MNIsanti County,,A,I3,I3,3,3,I3
Minnesota,MN,Itasca County,MNItasca County,,A,I3,I3,3,3,I3
Minnesota,MN,Jackson County,MNJackson County,,A,I3,I3,3,3,I3
Minnesota,MN,Kanabec County,MNKanabec County,,A,I3,I3,3,3,I3
Minnesota,MN,Kandiyohi County,MNKandiyohi County,,A,I3,I3,3,3,I3
Minnesota,MN,Kittson County,MNKittson County,,A,I3,I3,3,1,I3
Minnesota,MN,Koochiching County,MNKoochiching County,,A,I3,I3,3,3,I3
Minnesota,MN,Lac qui Parle County,MNLac qui Parle County,,A,I3,I3,3,3,I3
Minnesota,MN,Lake County,MNLake County,,A,I3,I3,3,3,I3
Minnesota,MN,Lake of the Woods County,MNLake of the Woods County,,A,I3,I3,3,2,I3
Minnesota,MN,Le Sueur County,MNLe Sueur County,,A,I3,I3,3,2,I3
Minnesota,MN,Lincoln County,MNLincoln County,,A,I3,I3,3,3,I3
Minnesota,MN,Lyon County,MNLyon County,,A,I2,I2,3,3,I2
Minnesota,MN,Mahnomen County,MNMahnomen County,,A,I3,I3,3,1,I3
Minnesota,MN,Marshall County,MNMarshall County,,A,I3,I3,3,1,I3
Minnesota,MN,Martin County,MNMartin County,,A,I3,I3,3,2,I3
Minnesota,MN,McLeod County,MNMcLeod County,,A,I2,I2,3,3,I2
Minnesota,MN,Meeker County,MNMeeker County,,A,I3,I3,3,3,I3
Minnesota,MN,Mille Lacs County,MNMille Lacs County,,A,I3,I3,3,3,I3
Minnesota,MN,Morrison County,MNMorrison County,,A,I3,I3,3,3,I3
Minnesota,MN,Mower County,MNMower County,,A,I3,I3,3,1,I3
Minnesota,MN,Murray County,MNMurray County,,A,I3,I3,3,3,I3
Minnesota,MN,Nicollet County,MNNicollet County,,A,I3,I3,3,2,I3
Minnesota,MN,Nobles County,MNNobles County,,A,I3,I3,3,3,I3
Minnesota,MN,Norman County,MNNorman County,,A,I3,I3,3,1,I3
Minnesota,MN,Olmsted County,MNOlmsted County,,A,I2,I2,3,2,I2
Minnesota,MN,Otter Tail County,MNOtter Tail County,,A,I3,I3,3,2,I3
Minnesota,MN,Pennington County,MNPennington County,,A,I3,I3,3,1,I3
Minnesota,MN,Pine County,MNPine County,,A,I3,I3,3,3,I3
Minnesota,MN,Pipestone County,MNPipestone County,,A,I3,I3,3,3,I3
Minnesota,MN,Polk County,MNPolk County,,A,I3,I3,3,1,I3
Minnesota,MN,Pope County,MNPope County,,A,I3,I3,3,3,I3
Minnesota,MN,Ramsey County,MNRamsey County,,A,I1,I1,3,3,I1
Minnesota,MN,Red Lake County,MNRed Lake County,,A,I3,I3,3,1,I3
Minnesota,MN,Redwood County,MNRedwood County,,A,I3,I3,3,3,I3
Minnesota,MN,Renville County,MNRenville County,,A,I3,I3,3,3,I3
Minnesota,MN,Rice County,MNRice County,,A,I2,I2,3,2,I2
Minnesota,MN,Rock County,MNRock County,,A,I3,I3,3,3,I3
Minnesota,MN,Roseau County,MNRoseau County,,A,I3,I3,3,1,I3
Minnesota,MN,Scott County,MNScott County,,A,I2,I2,3,2,I2
Minnesota,MN,Sherburne County,MNSherburne County,,A,I2,I2,3,3,I2
Minnesota,MN,Sibley County,MNSibley County,,A,I3,I3,3,2,I3
Minnesota,MN,St. Louis County,MNSt. Louis County,,A,I3,I3,3,3,I3
Minnesota,MN,Stearns County,MNStearns County,,A,I3,I3,3,3,I3
Minnesota,MN,Steele County,MNSteele County,,A,I3,I3,3,2,I3
Minnesota,MN,Stevens County,MNStevens County,,A,I3,I3,3,2,I3
Minnesota,MN,Swift County,MNSwift County,,A,I3,I3,3,3,I3
Minnesota,MN,Todd County,MNTodd County,,A,I3,I3,3,3,I3
Minnesota,MN,Traverse County,MNTraverse County,,A,I3,I3,3,2,I3
Minnesota,MN,Wabasha County,MNWabasha County,,A,I3,I3,3,2,I3
Minnesota,MN,Wadena County,MNWadena County,,A,I3,I3,3,3,I3
Minnesota,MN,Waseca County,MNWaseca County,,A,I3,I3,3,2,I3
Minnesota,MN,Washington County,MNWashington County,,A,I2,I2,3,3,I2
Minnesota,MN,Watonwan County,MNWatonwan County,,A,I3,I3,3,2,I3
Minnesota,MN,Wilkin County,MNWilkin County,,A,I3,I3,3,1,I3
Minnesota,MN,Winona County,MNWinona County,,A,I3,I3,3,1,I3
Minnesota,MN,Wright County,MNWright County,,A,I2,I2,3,3,I2
Minnesota,MN,Yellow Medicine County,MNYellow Medicine County,,A,I3,I3,3,3,I3
Montana,MT,Beaverhead County,MTBeaverhead County,,A,I3,I3,3,1,I3
Montana,MT,Big Horn County,MTBig Horn County,,A,I3,I3,3,3,I3
Montana,MT,Blaine County,MTBlaine County,,A,I3,I3,3,3,I3
Montana,MT,Broadwater County,MTBroadwater County,,A,I3,I3,3,3,I3
Montana,MT,Carbon County,MTCarbon County,,A,I3,I3,3,3,I3
