PolicyReference,SectionReference,YOA,CoverageName,TriFocusName,Division,RateChangeDivisor,SettlementCurrency,WrittenOrEstimatPrem,TotalIncurred,RateChangeReformat,WEPOnLevel,Index,TotalWrittenIfNotSignedMultiplier,TotalWEP
JLE34Q20,JLE34Q20ANFM,2020,General Specie,Fine Art and Specie,Property Risks,1,USD,34414.6176,0,1,34414.6176,JLE34QANFM,0.054316,633600
JBM55S20,JBM55S20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,0,GBP,33761.1296,0,1,33761.1296,JBM55SANFR,0.05290262,638175.0015
LD029A20,LD029A20ANFJ,2020,Jewellers - Retail,Jewellers,Property Risks,1,USD,42950.25,20446.4526,1,42950.25,LD029AANFJ,0.0909,472500
LJ001V20,LJ001V20ANFJ,2020,Jewellers - Retail,Jewellers,Property Risks,0,USD,78125,0,1,78125,LJ001VANFJ,0.25,312500
LJ001V20,LJ001V20BNFJ,2020,Jewellers - Retail,Jewellers,Property Risks,0,USD,375000,267208.7013,1,375000,LJ001VBNFJ,0.25,1500000
LJ001V20,LJ001V20CNFJ,2020,Jewellers - Retail,Jewellers,Property Risks,0,USD,24999.9994,0,1,24999.9994,LJ001VCNFJ,0.12307692,203125.0002
B7735E20,B7735E20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,1,EUR,2125485.944,1603993.277,1,2125485.944,B7735EANFR,1,2125485.944
JBL77K20,JBL77K20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,0,USD,6175,0,1,6175,JBL77KANFR,0.2,30875
JBL77K20,JBL77K20BNUZ,2020,Fine Art & Specie TRIA,Fine Art and Specie,Property Risks,0,USD,0,0,1,0,JBL77KBNUZ,0.2,0
L4237S20,L4237S20CNFJ,2020,Jewellers - Retail,Jewellers,Property Risks,1,CAD,255133.8,0,1,255133.8,L4237SCNFJ,1,255133.8
L4237S20,L4237S20ANFJ,2020,Jewellers - Retail,Jewellers,Property Risks,1.101564026,USD,405000,98903.385,1.101564026,446133.4305,L4237SANFJ,0.3,1350000
L4237S20,L4237S20BNFJ,2020,Jewellers - Retail,Jewellers,Property Risks,1,USD,0,90901.2523,1,0,L4237SBNFJ,0.3,0
L4237S20,L4237S20BNUJ,2020,Jewellers Block & Homeowners US Terrorism (TRIA),Jewellers,Property Risks,1,USD,0,0,1,0,L4237SBNUJ,0.300000005,0
L4237S20,L4237S20ANUJ,2020,Jewellers Block & Homeowners US Terrorism (TRIA),Jewellers,Property Risks,1,USD,0,0,1,0,L4237SANUJ,0.300000005,0
JBM49C20,JBM49C20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,0,GBP,30993.4021,0,1,30993.4021,JBM49CANFR,0.04281448,723900.0007
JNN19E20,JNN19E20ANFM,2020,General Specie,Fine Art and Specie,Property Risks,1,USD,34080.7505,0,1,34080.7505,JNN19EANFM,0.150000002,227204.9997
JMY20Q20,JMY20Q20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,1.01,USD,20449.125,0,1.01,20653.61625,JMY20QANFR,1,20449.125
L4557F20,L4557F20CNUJ,2020,Jewellers Block & Homeowners US Terrorism (TRIA),Jewellers,Property Risks,1.049424973,USD,0,0,1.049424973,0,L4557FCNUJ,0.297530007,0
LE033S20,LE033S20ANFM,2020,General Specie,Fine Art and Specie,Property Risks,1,USD,73661.5366,36596.9988,1,73661.5366,LE033SANFM,0.06153846,1197000
LE033S20,LE033S20ANUZ,2020,Fine Art & Specie TRIA,Fine Art and Specie,Property Risks,1,USD,40.9231,0,1,40.9231,LE033SANUZ,0.06153846,665.0003916
LE033S20,LE033S20BNFM,2020,General Specie,Fine Art and Specie,Property Risks,1,USD,980.7692,0,1,980.7692,LE033SBNFM,0.06153846,15937.4999
LE033S20,LE033S20BNUZ,2020,Fine Art & Specie TRIA,Fine Art and Specie,Property Risks,1,USD,39.2307,0,1,39.2307,LE033SBNUZ,0.06153846,637.4988909
LD029A20,LD029A20CNFJ,2020,Jewellers - Retail,Jewellers,Property Risks,1,EUR,2236.0913,166060.2875,1,2236.0913,LD029ACNFJ,0.0909,24599.46425
B7724K20,B7724K20ANFJ,2020,Jewellers - Retail,Jewellers,Property Risks,1,EUR,38240.4907,35098.5057,1,38240.4907,B7724KANFJ,0.0909,420687.4664
JXU35Z20,JXU35Z20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,1,GBP,3214.6875,0,1,3214.6875,JXU35ZANFR,1,3214.6875
JBQ77C20,JBQ77C20ANFM,2020,General Specie,Fine Art and Specie,Property Risks,0,USD,15367.3153,0,1,15367.3153,JBQ77CANFM,0.178572,86056.6903
JFQ34J20,JFQ34J20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,1.1,GBP,8200.1566,0,1.1,9020.17226,JFQ34JANFR,0.141667,57883.32216
JFQ34J20,JFQ34J20BNFR,2020,Fine Art,Fine Art and Specie,Property Risks,1.1,GBP,3772.8305,17459.1767,1.1,4150.11355,JFQ34JBNFR,0.141667,26631.68204
JBT80V20,JBT80V20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,0,USD,4335.7338,0,1,4335.7338,JBT80VANFR,0.394999995,10976.5414
SJ007J20ANFM,SJ007J20ANFM-01,2020,General Specie,Jewellers,Property Risks,0,USD,11361.2721,0,1,11361.2721,SJ007JM-01,0.215,52843.12605
SJ006J20ANFM,SJ006J20ANFM-01,2020,General Specie,Jewellers,Property Risks,0,USD,32716.8428,0,1,32716.8428,SJ006JM-01,1,32716.8428
W8679620PNFJ,W8679620PNFJ-01,2020,Miscellaneous,Jewellers,Property Risks,0,EUR,2517.8883,0,1,2517.8883,W86796J-01,1,2517.8883
W8747120PNFJ,W8747120PNFJ-01,2020,Miscellaneous,Jewellers,Property Risks,0,EUR,12783.3088,0,1,12783.3088,W87471J-01,1,12783.3088
JBN74L20,JBN74L20ANYJ,2020,Cash In Transit,Fine Art and Specie,Property Risks,0,USD,4629.1303,0,1,4629.1303,JBN74LANYJ,0.22055293,20988.74996
JBW64V20,JBW64V20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,0,USD,9428.5283,0,1,9428.5283,JBW64VANFR,0.5,18857.0566
JFW27N20,JFW27N20BNZS,2020,Residual Value,Fine Art and Specie,Property Risks,1,USD,3151.125,0,1,3151.125,JFW27NBNZS,0.5,6302.25
JFW26E20,JFW26E20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,1,USD,2362.95,0,1,2362.95,JFW26EANFR,0.5,4725.9
JFW27N20,JFW27N20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,1,USD,3151.125,0,1,3151.125,JFW27NANFR,0.5,6302.25
LE047Q20,LE047Q20ANYJ,2020,Cash In Transit,Fine Art and Specie,Property Risks,1,GBP,24063.1633,0,1,24063.1633,LE047QANYJ,0.13,185101.2562
JBW65E20,JBW65E20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,0,USD,18510.2532,0,1,18510.2532,JBW65EANFR,0.48000001,38563.0267
LE048C20,LE048C20ANYJ,2020,Cash In Transit,Fine Art and Specie,Property Risks,1,GBP,743.6402,0,1,743.6402,LE048CANYJ,0.1175,6328.852766
YM030H20,YM030H20ANFJ,2020,Jewellers - Retail,Jewellers,Property Risks,0,EUR,472.0329,0,1,472.0329,YM030HANFJ,1,472.0329
YM030H20,YM030H20BNFJ,2020,Jewellers - Retail,Jewellers,Property Risks,0,EUR,660.1232,0,1,660.1232,YM030HBNFJ,1,660.1232
YM030H20,YM030H20CNFJ,2020,Jewellers - Retail,Jewellers,Property Risks,0,EUR,141.3065,0,1,141.3065,YM030HCNFJ,1,141.3065
JQU19G20,JQU19G20ENFJ,2020,Jewellers - Retail,Jewellers,Property Risks,1,USD,42223.9395,648.2427,1,42223.9395,JQU19GENFJ,0.2,211119.6975
JPU19H20,JPU19H20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,1,GBP,11578.6521,0,1,11578.6521,JPU19HANFR,1,11578.6521
JQU19G20,JQU19G20FNFJ,2020,Jewellers - Retail,Jewellers,Property Risks,1,USD,29340.36,0,1,29340.36,JQU19GFNFJ,0.2,146701.8
B7690F19,B7690F19FNZP,2019,Jewellers El Pl,Jewellers,Property Risks,0,GBP,0,0,1,0,B7690FFNZP,1,0
W7782120JNFJ,W7782120JNFJ-01,2020,Miscellaneous,Jewellers,Property Risks,1,USD,196989.0523,7800,1,196989.0523,W77821J-01,0.78,252550.0671
JQL19V20,JQL19V20ANFM,2020,General Specie,Fine Art and Specie,Property Risks,1.05123703,USD,6820.2072,0,1.05123703,7169.654361,JQL19VANFM,0.243902,27962.89985
W8809020PNFJ,W8809020PNFJ-01,2020,Miscellaneous,Jewellers,Property Risks,0,USD,29183.3881,9702.87,1,29183.3881,W88090J-01,0.643,45386.29565
W8753720PNFJ,W8753720PNFJ-01,2020,Miscellaneous,Jewellers,Property Risks,0,USD,4360.56,0,1,4360.56,W87537J-01,0.605,7207.53719
JBV76F20,JBV76F20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,0,USD,2091.7152,0,1,2091.7152,JBV76FANFR,0.5,4183.4304
JQK19D20,JQK19D20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,1.04,EUR,5424.0395,0,1.04,5641.00108,JQK19DANFR,0.5,10848.079
JQK21D20,JQK21D20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,1.04,EUR,23584.4713,0,1.04,24527.85015,JQK21DANFR,0.5,47168.9426
L4557F20,L4557F20ANFJ,2020,Jewellers - Retail,Jewellers,Property Risks,1.149055023,USD,247425.9563,129368.7995,1.149055023,284306.038,L4557FANFJ,0.29753001,831599.9999
JBU63C20,JBU63C20ANFM,2020,General Specie,Fine Art and Specie,Property Risks,0,GBP,40940.9776,0,1,40940.9776,JBU63CANFM,0.173912995,235410.6871
LJ007F20,LJ007F20ANFJ,2020,Jewellers - Retail,Jewellers,Property Risks,0,GBP,68568.6561,0,1,68568.6561,LJ007FANFJ,0.068182,1005670.941
JBW49F20,JBW49F20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,1,USD,18850.65,0,1,18850.65,JBW49FANFR,1,18850.65
JQB18L20,JQB18L20ANFJ,2020,Jewellers - Retail,Jewellers,Property Risks,1.045419006,USD,30537.4993,0,1.045419006,31924.48217,JQB18LANFJ,0.099999998,305375.0003
JBE86K20,JBE86K20JNFM,2020,General Specie,Fine Art and Specie,Property Risks,1,USD,20685.312,0,1,20685.312,JBE86KJNFM,0.32,64641.6
JBE86K20,JBE86K20JNUZ,2020,Fine Art & Specie TRIA,Fine Art and Specie,Property Risks,1,USD,408.0282,0,1,408.0282,JBE86KJNUZ,0.32,1275.088125
JBX53S20,JBX53S20CNFJ,2020,Jewellers - Retail,Jewellers,Property Risks,0,USD,60197.68,14079.807,1,60197.68,JBX53SCNFJ,0.1,601976.8
JBX53S20,JBX53S20BNUJ,2020,Jewellers Block & Homeowners US Terrorism (TRIA),Jewellers,Property Risks,0,USD,2546.24,0,1,2546.24,JBX53SBNUJ,0.1,25462.4
H8337J20,H8337J20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,0,USD,3530.8476,0,1,3530.8476,H8337JANFR,0.79999998,4413.55961
JBT68K20,JBT68K20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,0,USD,86766.6526,50396.68,1,86766.6526,JBT68KANFR,1,86766.6526
JBY82X20,JBY82X20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,0,USD,0,0,1,0,JBY82XANFR,0.76999999,0
JBY49L20,JBY49L20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,0,USD,3070.9982,7383.7802,1,3070.9982,JBY49LANFR,0.0458964,66911.52683
JBW77G20,JBW77G20ANFM,2020,General Specie,Fine Art and Specie,Property Risks,0,USD,29711.1704,0,1,29711.1704,JBW77GANFM,0.127179,233616.9525
JTA20V20,JTA20V20BNZR,2020,Fine Art & Specie El Pl,Fine Art and Specie,Property Risks,1,GBP,514.35,0,1,514.35,JTA20VBNZR,1,514.35
JTA20V20,JTA20V20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,1,GBP,5143.5,0,1,5143.5,JTA20VANFR,1,5143.5
JBK38C20,JBK38C20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,1,USD,13583.0655,0,1,13583.0655,JBK38CANFR,1,13583.0655
JCG56X20,JCG56X20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,0,USD,8474.7028,0,1,8474.7028,JCG56XANFR,0.799999981,10593.37875
JQX22Q20,JQX22Q20ANFM,2020,General Specie,Fine Art and Specie,Property Risks,1,USD,3375,0,1,3375,JQX22QANFM,0.25,13500
JCA53S20,JCA53S20ANFM,2020,General Specie,Fine Art and Specie,Property Risks,0,USD,5609.25,0,1,5609.25,JCA53SANFM,0.5,11218.5
JQX24K20,JQX24K20ANFM,2020,General Specie,Fine Art and Specie,Property Risks,1,USD,3363.6812,0,1,3363.6812,JQX24KANFM,0.25,13454.7248
JCG83K20,JCG83K20ANFM,2020,General Specie,Fine Art and Specie,Property Risks,0,USD,21851.1676,0,1,21851.1676,JCG83KANFM,0.3375,64744.2003
JCA91C20,JCA91C20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,0,USD,3149.6589,0,1,3149.6589,JCA91CANFR,0.769999991,4090.466154
JYF28B20,JYF28B20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,1,EUR,9050.3533,0,1,9050.3533,JYF28BANFR,1,9050.3533
JFM29F20,JFM29F20ANFJ,2020,Jewellers - Retail,Jewellers,Property Risks,1.037498016,USD,14000.0007,0,1.037498016,14524.97296,JFM29FANFJ,0.0952381,147000
W9007320PNFJ,W9007320PNFJ-01,2020,Miscellaneous,Fine Art and Specie,Property Risks,0,EUR,10971.6029,0,1,10971.6029,W90073J-01,1,10971.6029
W9007320PNFJ,W9007320PNFJ-02,2020,Miscellaneous,Fine Art and Specie,Property Risks,0,EUR,1655.5853,0,1,1655.5853,W90073J-02,1,1655.5853
W9007320PNFJ,W9007320PNFJ-03,2020,Miscellaneous,Fine Art and Specie,Property Risks,0,EUR,196.9831,0,1,196.9831,W90073J-03,1,196.9831
JCG58Q20,JCG58Q20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,0,USD,13690.0815,0,1,13690.0815,JCG58QANFR,0.209999993,65190.86652
JHK27B20,JHK27B20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,1,USD,1883.25,0,1,1883.25,JHK27BANFR,0.5,3766.5
JHT29H20,JHT29H20ANYJ,2020,Cash In Transit,Fine Art and Specie,Property Risks,1.023018036,USD,39899.9608,3901.1994,1.023018036,40818.37953,JHT29HANYJ,0.111111002,359099.9998
JBN44Q20,JBN44Q20ANFM,2020,General Specie,Fine Art and Specie,Property Risks,1.15,USD,7762.5,0,1.15,8926.875,JBN44QANFM,0.25,31050
JAL44J20,JAL44J20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,1,GBP,1071.5625,0,1,1071.5625,JAL44JANFR,1,1071.5625
JAL44J20,JAL44J20BNZR,2020,Fine Art & Specie El Pl,Fine Art and Specie,Property Risks,1,GBP,642.9375,0,1,642.9375,JAL44JBNZR,1,642.9375
LF029X20,LF029X20ANFM,2020,General Specie,Fine Art and Specie,Property Risks,1,USD,44970.7522,0,1,44970.7522,LF029XANFM,0.02128793,2112500.004
L1156J20,L1156J20KNFR,2020,Fine Art,Fine Art and Specie,Property Risks,1,GBP,34925.2418,849.457,1,34925.2418,L1156JKNFR,0.5,69850.4836
JRC25E20,JRC25E20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,1,USD,6328.125,0,1,6328.125,JRC25EANFR,0.5,12656.25
JRC25E20,JRC25E20BNUA,2020,Jewellers Stand Alone Terrorism,Jewellers,Property Risks,1,USD,2109.375,0,1,2109.375,JRC25EBNUA,0.5,4218.75
JBF41Z20,JBF41Z20ANFM,2020,General Specie,Fine Art and Specie,Property Risks,1.041667023,GBP,9048.1156,0,1.041667023,9425.123638,JBF41ZANFM,0.030719,294544.6011
LC032J20,LC032J20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,1,USD,13070.685,6168.1438,1,13070.685,LC032JANFR,0.079517475,164375.0006
L1156J20,L1156J20LNFR,2020,Fine Art,Fine Art and Specie,Property Risks,1,GBP,0,0,1,0,L1156JLNFR,0.5,0
JCD49X20,JCD49X20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,0,USD,10908.2297,0,1,10908.2297,JCD49XANFR,0.769999991,14166.53225
B7698L20,B7698L20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,1.05,EUR,43423.973,4070.5125,1.05,45595.17165,B7698LANFR,0.22125,196266.5446
B7698L20,B7698L20BNFJ,2020,Jewellers - Retail,Jewellers,Property Risks,1.05,EUR,131061.4457,0,1.05,137614.518,B7698LBNFJ,0.22125,592368.1162
JBV39G20,JBV39G20ANFM,2020,General Specie,Fine Art and Specie,Property Risks,1.1,GBP,12941.4016,0,1.1,14235.54176,JBV39GANFM,0.038,340563.2
JLV15L20,JLV15L20ANUJ,2020,Jewellers Block & Homeowners US Terrorism (TRIA),Jewellers,Property Risks,1.008640976,USD,1357.8695,0,1.008640976,1369.602818,JLV15LANUJ,0.089019612,15253.59938
LF029X20,LF029X20ANUZ,2020,Fine Art & Specie TRIA,Fine Art and Specie,Property Risks,1,USD,34.5929,0,1,34.5929,LF029XANUZ,0.02128793,1625.000646
JQU18Z20,JQU18Z20ANYJ,2020,Cash In Transit,Fine Art and Specie,Property Risks,1.100196991,USD,6468.3265,0,1.100196991,7116.433352,JQU18ZANYJ,0.25,25873.306
JLV15L20,JLV15L20ANFJ,2020,Jewellers - Retail,Jewellers,Property Risks,1.105028,USD,13578.4816,0,1.105028,15004.60236,JLV15LANFJ,0.08901961,152533.6002
W8149520JNFJ,W8149520JNFJ-01,2020,Miscellaneous,Jewellers,Property Risks,1,USD,8285.47,0,1,8285.47,W81495J-01,0.643,12885.64541
JRR19A20,JRR19A20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,1,GBP,18381.2975,0,1,18381.2975,JRR19AANFR,1,18381.2975
JRR19A20,JRR19A20BNZR,2020,Fine Art & Specie El Pl,Fine Art and Specie,Property Risks,1,GBP,588.1688,0,1,588.1688,JRR19ABNZR,1,588.1688
JCB45Z20,JCB45Z20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,1,GBP,13987.4144,0,1,13987.4144,JCB45ZANFR,0.125870996,111125.0002
JFJ39N20,JFJ39N20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,1.075,USD,67340.9632,0,1.075,72391.53544,JFJ39NANFR,0.032,2104405.1
JFH45N20,JFH45N20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,1.15,USD,4168.7499,0,1.15,4794.062385,JFH45NANFR,0.0125,333500
JFJ40E20,JFJ40E20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,1,USD,13128.75,0,1,13128.75,JFJ40EANFR,0.1167,112500
JFJ39N20,JFJ39N20BNFR,2020,Fine Art,Fine Art and Specie,Property Risks,1.075,USD,5453.4048,0,1.075,5862.41016,JFJ39NBNFR,0.032,170418.9
JRM19H20,JRM19H20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,1.09,USD,35515.4033,0,1.09,38711.7896,JRM19HANFR,0.245,144960.8298
JCF92S20,JCF92S20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,0,GBP,54685.047,0,1,54685.047,JCF92SANFR,0.5,109370.094
JCN44N20,JCN44N20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,1,GBP,7694.9808,0,1,7694.9808,JCN44NANFR,1,7694.9808
JCF74A20,JCF74A20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,0,USD,16470.909,0,1,16470.909,JCF74AANFR,0.06,274515.15
JCF74A20,JCF74A20BNFR,2020,Fine Art,Fine Art and Specie,Property Risks,0,USD,2792.4419,0,1,2792.4419,JCF74ABNFR,0.06,46540.69833
JCE71C20,JCE71C20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,0,USD,890.3048,0,1,890.3048,JCE71CANFR,0.5,1780.6096
JCF91G20,JCF91G20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,0,USD,31130.7673,0,1,31130.7673,JCF91GANFR,0.95000002,32769.22805
JBW78S20,JBW78S20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,0,USD,2531.25,0,1,2531.25,JBW78SANFR,1,2531.25
JBW78S20,JBW78S20ANUZ,2020,Fine Art & Specie TRIA,Fine Art and Specie,Property Risks,0,USD,0,0,1,0,JBW78SANUZ,1,0
JCD50J20,JCD50J20ANFM,2020,General Specie,Fine Art and Specie,Property Risks,0,USD,5280.0002,0,1,5280.0002,JCD50JANFM,0.22000001,23999.99987
JTA24J20,JTA24J20ANYJ,2020,Cash In Transit,Fine Art and Specie,Property Risks,1.18847702,USD,98454.5469,0,1.18847702,117010.9665,JTA24JANYJ,0.097402599,1010800
JTA23B20,JTA23B20ANYJ,2020,Cash In Transit,Fine Art and Specie,Property Risks,1.073935013,USD,423143.75,463167.649,1.073935013,454428.8886,JTA23BANYJ,0.125,3385150
JCG53N20,JCG53N20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,0,USD,2556.9218,0,1,2556.9218,JCG53NANFR,0.700000019,3652.745329
JCP41B20,JCP41B20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,1.125,GBP,8336.3144,4259.5724,1.125,9378.3537,JCP41BANFR,0.18823529,44286.67122
JTU25X20,JTU25X20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,1.15,GBP,7239.2422,0,1.15,8325.12853,JTU25XANFR,0.0496,145952.4637
JTU24J20,JTU24J20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,1.15,GBP,12922.7043,0,1.15,14861.10995,JTU24JANFR,0.1902,67942.71451
JUN17C20,JUN17C20ANFM,2020,General Specie,Fine Art and Specie,Property Risks,1.0625,EUR,13357.324,0,1.0625,14192.15675,JUN17CANFM,0.25,53429.296
JCG54B20,JCG54B20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,0,USD,66593.6763,0,1,66593.6763,JCG54BANFR,0.5,133187.3526
JCN45B20,JCN45B20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,1,USD,26881.2373,0,1,26881.2373,JCN45BANFR,0.18947368,141873.2
JCF68G20,JCF68G20ANFJ,2020,Jewellers - Retail,Jewellers,Property Risks,0,GBP,13465.0122,0,1,13465.0122,JCF68GANFJ,1,13465.0122
LC046H20,LC046H20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,1,USD,50909.0901,9539.5396,1,50909.0901,LC046HANFR,0.11188811,455000.0004
JJM20H20,JJM20H20JNUA,2020,Jewellers Stand Alone Terrorism,Jewellers,Property Risks,1.1,USD,3174,0,1.1,3491.4,JJM20HJNUA,0.15,21160
JJM20H20,JJM20H20KNFR,2020,Fine Art,Fine Art and Specie,Property Risks,1.1,USD,1797.0589,0,1.1,1976.76479,JJM20HKNFR,0.15,11980.39267
JJM20H20,JJM20H20JNFR,2020,Fine Art,Fine Art and Specie,Property Risks,1.1,USD,56336.5635,0,1.1,61970.21985,JJM20HJNFR,0.15,375577.09
JCE65J20,JCE65J20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,1,USD,2068.0088,185.1995,1,2068.0088,JCE65JANFR,0.11188811,18482.82896
JCA65X20,JCA65X20ANFM,2020,General Specie,Fine Art and Specie,Property Risks,0,EUR,63337.174,0,1,63337.174,JCA65XANFM,0.238095236,266016.1333
JBY95H20,JBY95H20ANFM,2020,General Specie,Fine Art and Specie,Property Risks,0,EUR,68415.1416,0,1,68415.1416,JBY95HANFM,0.25847401,264688.6687
LC043D20,LC043D20ANFM,2020,General Specie,Fine Art and Specie,Property Risks,1,USD,37800,0,1,37800,LC043DANFM,0.2,189000
JCC80Q20,JCC80Q20ANYJ,2020,Cash In Transit,Fine Art and Specie,Property Risks,0,USD,6343.75,0,1,6343.75,JCC80QANYJ,0.05,126875
JCH61S20,JCH61S20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,0,USD,39196.0811,0,1,39196.0811,JCH61SANFR,0.666600018,58800.0001
JCJ47F20,JCJ47F20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,0,USD,3712.5,0,1,3712.5,JCJ47FANFR,0.5,7425
JCJ47F20,JCJ47F20BNZS,2020,Residual Value,Fine Art and Specie,Property Risks,0,USD,3712.5,0,1,3712.5,JCJ47FBNZS,0.5,7425
JCH95F20,JCH95F20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,0,USD,5062.5,0,1,5062.5,JCH95FANFR,0.5,10125
JCF80N20,JCF80N20ANFM,2020,General Specie,Fine Art and Specie,Property Risks,0,USD,98410.96,0,1,98410.96,JCF80NANFM,0.5,196821.92
JTN19A20,JTN19A20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,1.07,GBP,7429.3833,0,1.07,7949.440131,JTN19AANFR,0.5,14858.7666
JTL20F20,JTL20F20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,1.1,USD,8764.4271,0,1.1,9640.86981,JTL20FANFR,0.0231287,378941.6223
JTL20F20,JTL20F20BNFR,2020,Fine Art,Fine Art and Specie,Property Risks,1.1,USD,42.4795,0,1.1,46.72745,JTL20FBNFR,0.0231287,1836.657486
JKD26N20,JKD26N20ANFJ,2020,Jewellers - Retail,Jewellers,Property Risks,1.047368011,USD,12063.9157,0,1.047368011,12635.3594,JKD26NANFJ,0.9,13404.35078
B8035N20,B8035N20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,1,EUR,152018.4386,25450.7348,1,152018.4386,B8035NANFR,0.3333,456100.9259
B8035N20,B8035N20BNFM,2020,General Specie,Fine Art and Specie,Property Risks,1,EUR,16890.9377,0,1,16890.9377,B8035NBNFM,0.3333,50677.88089
B8035N20,B8035N20CNFR,2020,Fine Art,Fine Art and Specie,Property Risks,1,EUR,158734.1125,0,1,158734.1125,B8035NCNFR,0.3333,476249.9625
B8035N20,B8035N20DNFM,2020,General Specie,Fine Art and Specie,Property Risks,1,EUR,17637.1236,18554.6552,1,17637.1236,B8035NDNFM,0.3333,52916.66247
JJV27V20,JJV27V20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,1.1,USD,41102.0012,0,1.1,45212.20132,JJV27VANFR,0.1707,240785.01
JCT72F20,JCT72F20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,0,USD,39467.6813,2250.7704,1,39467.6813,JCT72FANFR,0.38,103862.3192
JCD36G20,JCD36G20ANFJ,2020,Jewellers - Retail,Jewellers,Property Risks,1.144861984,USD,10116.5084,0,1.144861984,11582.00588,JCD36GANFJ,0.180645163,56002.09952
W7288420PNFJ,W7288420PNFJ-01,2020,Miscellaneous,Jewellers,Property Risks,1,USD,17881.5,0,1,17881.5,W72884J-01,1,17881.5
JDJ44A20,JDJ44A20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,1.05,USD,4593.75,0,1.05,4823.4375,JDJ44AANFR,0.25,18375
JDJ44A20,JDJ44A20BNUZ,2020,Fine Art & Specie TRIA,Fine Art and Specie,Property Risks,1.05,USD,574.2188,0,1.05,602.92974,JDJ44ABNUZ,0.25,2296.8752
JDJ42D20,JDJ42D20BNUZ,2020,Fine Art & Specie TRIA,Fine Art and Specie,Property Risks,1.05,USD,1145.7667,0,1.05,1203.055035,JDJ42DBNUZ,0.08333,13749.75039
JDJ42D20,JDJ42D20ANFR,2020,Fine Art,Fine Art and Specie,Property Risks,1.05,USD,11465.3226,0,1.05,12038.58873,JDJ42DANFR,0.08333,137589.3748
