"Path","Name","Type","Mode","Optionality","Label","Default Value","Async Input","Async Output"
"cds/layers/quote/rol_ty/air_scs_attach","air_scs_attach","float","output","n/a","Not set","n/a","n/a","['peril_allocation_task']"
"cds/layers/quote/rol_ty/air_scs_exit","air_scs_exit","float","output","n/a","Not set","n/a","n/a","['peril_allocation_task']"
"cds/layers/quote/rol_ty/air_winter_attach","air_winter_attach","float","output","n/a","Not set","n/a","n/a","['peril_allocation_task']"
"cds/layers/quote/rol_ty/air_winter_exit","air_winter_exit","float","output","n/a","Not set","n/a","n/a","['peril_allocation_task']"
"cds/layers/quote/rol_ty/air_wf_attach","air_wf_attach","float","output","n/a","Not set","n/a","n/a","['peril_allocation_task']"
"cds/layers/quote/rol_ty/air_wf_exit","air_wf_exit","float","output","n/a","Not set","n/a","n/a","['peril_allocation_task']"
"cds/layers/quote/rol_ty/rp_attach","rp_attach","float","output","n/a","RP Attach","n/a","n/a","n/a"
"cds/layers/quote/rol_ty/rp_exit","rp_exit","float","output","n/a","RP Exit","n/a","n/a","n/a"
"cds/layers/quote/rol_ty/rp_pml_selection","rp_pml_selection","str","input","required","PML Selection","Curve Agg","n/a","n/a"
"cds/layers/quote/rol_ty/rp_attach_peak","rp_attach_peak","float","output","n/a","RP Attach","n/a","n/a","n/a"
"cds/layers/quote/rol_ty/rp_exit_peak","rp_exit_peak","float","output","n/a","RP Exit","n/a","n/a","n/a"
"cds/layers/quote/rol_ty/rp_pml_selection_peak","rp_pml_selection_peak","str","input","required","PML Selection","Curve Agg","n/a","n/a"
"cds/layers/quote/rol_ty","rol_ty","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/layers/quote/rol_ly/rol_rms","rol_rms","float","output","n/a","RMS ROL (GG)","n/a","n/a","['start_renewal_task']"
"cds/layers/quote/rol_ly/rol_ivor","rol_ivor","float","output","n/a","IVOR ROL (GG)","n/a","n/a","['start_renewal_task']"
"cds/layers/quote/rol_ly/rol_air","rol_air","float","output","n/a","AIR ROL (GG)","n/a","n/a","['start_renewal_task']"
"cds/layers/quote/rol_ly/rol_burn","rol_burn","float","output","n/a","Burn ROL (GG)","n/a","n/a","['start_renewal_task']"
"cds/layers/quote/rol_ly/rol_burn_override","rol_burn_override","float","output","n/a","Burn Override (GG)","n/a","n/a","['start_renewal_task']"
"cds/layers/quote/rol_ly/weighting_rms","weighting_rms","float","output","n/a","RMS Weighting","n/a","n/a","['start_renewal_task']"
"cds/layers/quote/rol_ly/weighting_ivor","weighting_ivor","float","output","n/a","IVOR Weighting","n/a","n/a","['start_renewal_task']"
"cds/layers/quote/rol_ly/weighting_air","weighting_air","float","output","n/a","AIR Weighting","n/a","n/a","['start_renewal_task']"
"cds/layers/quote/rol_ly/weighting_burn","weighting_burn","float","output","n/a","Burn Weighting","n/a","n/a","['start_renewal_task']"
"cds/layers/quote/rol_ly/lol_rms","lol_rms","float","output","n/a","RMS LOL","n/a","n/a","['start_renewal_task']"
"cds/layers/quote/rol_ly/lol_ivor","lol_ivor","float","output","n/a","IVOR LOL","n/a","n/a","['start_renewal_task']"
"cds/layers/quote/rol_ly/lol_air","lol_air","float","output","n/a","AIR LOL","n/a","n/a","['start_renewal_task']"
"cds/layers/quote/rol_ly/lol_burn","lol_burn","float","output","n/a","Burn LOL","n/a","n/a","['start_renewal_task']"
"cds/layers/quote/rol_ly/lol_weighted","lol_weighted","float","output","n/a","Weighted LOL","n/a","n/a","['start_renewal_task']"
"cds/layers/quote/rol_ly/gross_lol_weighted","gross_lol_weighted","float","output","n/a","Gross Weighted LOL","n/a","['rate_change_task']","['start_renewal_task']"
"cds/layers/quote/rol_ly/rol_afb_tech","rol_afb_tech","float","output","n/a","AFB Tech ROL (GG)","n/a","n/a","['start_renewal_task']"
"cds/layers/quote/rol_ly/tpi","tpi","float","output","n/a","TPI","n/a","n/a","['start_renewal_task']"
"cds/layers/quote/rol_ly/roc","roc","float","output","n/a","ROC","n/a","n/a","['start_renewal_task']"
"cds/layers/quote/rol_ly/ulr","ulr","float","output","n/a","ULR (GN)","n/a","n/a","['start_renewal_task']"
"cds/layers/quote/rol_ly/bpi","bpi","float","output","n/a","BPI","n/a","n/a","n/a"
"cds/layers/quote/rol_ly/rol_quote","rol_quote","float","output","n/a","Quoted ROL","n/a","n/a","['start_renewal_task']"
"cds/layers/quote/rol_ly/rol_fot","rol_fot","float","output","n/a","FOT ROL","n/a","n/a","['start_renewal_task']"
"cds/layers/quote/rol_ly/quote_fot_ratio","quote_fot_ratio","float","output","n/a","FOT / Quote Comparison","n/a","n/a","['start_renewal_task']"
"cds/layers/quote/rol_ly/prem_full_line","prem_full_line","float","output","n/a","Premium 100%","n/a","n/a","['start_renewal_task']"
"cds/layers/quote/rol_ly/quote_adequacy","quote_adequacy","float","output","n/a","Quote Adequacy","n/a","n/a","['start_renewal_task']"
"cds/layers/quote/rol_ly/fot_adequacy","fot_adequacy","float","output","n/a","FOT Adequacy","n/a","n/a","['start_renewal_task']"
"cds/layers/quote/rol_ly/rms_adequacy","rms_adequacy","float","output","n/a","RMS Adequacy","n/a","n/a","['start_renewal_task']"
"cds/layers/quote/rol_ly/written_line","written_line","float","output","n/a","Written Line","n/a","n/a","['start_renewal_task']"
"cds/layers/quote/rol_ly/estimated_signing","estimated_signing","float","output","n/a","Estimated Signing","n/a","n/a","['start_renewal_task']"
"cds/layers/quote/rol_ly/signed_line","signed_line","float","output","n/a","Signed Line","n/a","n/a","['start_renewal_task']"
"cds/layers/quote/rol_ly/epi_written","epi_written","float","output","n/a","Written EPI","n/a","n/a","['start_renewal_task']"
"cds/layers/quote/rol_ly/epi_estimated","epi_estimated","float","output","n/a","Estimated EPI","n/a","n/a","['start_renewal_task']"
"cds/layers/quote/rol_ly/epi_signed","epi_signed","float","output","n/a","Signed EPI","n/a","n/a","['start_renewal_task']"
"cds/layers/quote/rol_ly/rp_quote_break_even","rp_quote_break_even","float","output","n/a","Quote Break Even","n/a","n/a","['start_renewal_task']"
"cds/layers/quote/rol_ly/rp_fot_break_even","rp_fot_break_even","float","output","n/a","FOT Break Even","n/a","n/a","['start_renewal_task']"
"cds/layers/quote/rol_ly/rp_attach","rp_attach","float","output","n/a","RP Attach","n/a","n/a","['start_renewal_task']"
"cds/layers/quote/rol_ly/rp_exit","rp_exit","float","output","n/a","RP Exit","n/a","n/a","['start_renewal_task']"
"cds/layers/quote/rol_ly/rp_pml_selection","rp_pml_selection","str","output","n/a","PML Selection","n/a","n/a","['start_renewal_task']"
"cds/layers/quote/rol_ly/rp_attach_peak","rp_attach_peak","float","output","n/a","RP Attach","n/a","n/a","['start_renewal_task']"
"cds/layers/quote/rol_ly/rp_exit_peak","rp_exit_peak","float","output","n/a","RP Exit","n/a","n/a","['start_renewal_task']"
"cds/layers/quote/rol_ly/rp_pml_selection_peak","rp_pml_selection_peak","str","output","n/a","PML Selection","n/a","n/a","['start_renewal_task']"
"cds/layers/quote/rol_ly","rol_ly","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/layers/quote/rms_tp_calc/gross_lol","gross_lol","float","output","n/a","Gross LOL","n/a","n/a","n/a"
"cds/layers/quote/rms_tp_calc/gross_el","gross_el","float","output","n/a","Gross EL","n/a","n/a","n/a"
"cds/layers/quote/rms_tp_calc/gross_sd","gross_sd","float","output","n/a","Gross SD","n/a","n/a","n/a"
"cds/layers/quote/rms_tp_calc/model_limit_factor","model_limit_factor","float","output","n/a","Model Adj. Factor","n/a","n/a","n/a"
"cds/layers/quote/rms_tp_calc/override_limit_factor","override_limit_factor","float","input","optional","Override Adj. Factor","None","n/a","n/a"
"cds/layers/quote/rms_tp_calc/net_el_excl_reins_prem","net_el_excl_reins_prem","float","output","n/a","Net EL (Free Reinstatements)","n/a","n/a","n/a"
"cds/layers/quote/rms_tp_calc/no_expected_reins","no_expected_reins","float","output","n/a","Expected Reinstatement Cost","n/a","n/a","n/a"
"cds/layers/quote/rms_tp_calc/net_el","net_el","float","output","n/a","Net EL","n/a","n/a","n/a"
"cds/layers/quote/rms_tp_calc/net_sd","net_sd","float","output","n/a","Net SD","n/a","n/a","n/a"
"cds/layers/quote/rms_tp_calc/net_el_incl_bs","net_el_incl_bs","float","output","n/a","Net EL + Black Swan","n/a","n/a","n/a"
"cds/layers/quote/rms_tp_calc/net_sd_incl_bs","net_sd_incl_bs","float","output","n/a","Net SD + Black Swan","n/a","n/a","n/a"
"cds/layers/quote/rms_tp_calc/afb_net_el","afb_net_el","float","output","n/a","AFB Net EL","n/a","n/a","n/a"
"cds/layers/quote/rms_tp_calc/afb_net_sd","afb_net_sd","float","output","n/a","AFB Net SD","n/a","n/a","n/a"
"cds/layers/quote/rms_tp_calc/mi_250","mi_250","float","output","n/a","Marginal Impact %","n/a","n/a","n/a"
"cds/layers/quote/rms_tp_calc/marginal_impact","marginal_impact","float","output","n/a","Marginal Impact","n/a","n/a","n/a"
"cds/layers/quote/rms_tp_calc/capital_us","capital_us","float","output","n/a","US Capital","n/a","n/a","n/a"
"cds/layers/quote/rms_tp_calc/capital_intl","capital_intl","float","output","n/a","Intl. Capital","n/a","n/a","n/a"
"cds/layers/quote/rms_tp_calc/attritional_capital","attritional_capital","float","output","n/a","Attr. Capital","n/a","n/a","n/a"
"cds/layers/quote/rms_tp_calc/total_capital","total_capital","float","output","n/a","Total Capital","n/a","n/a","n/a"
"cds/layers/quote/rms_tp_calc/total_coc","total_coc","float","output","n/a","Total CoC","n/a","n/a","n/a"
"cds/layers/quote/rms_tp_calc/ri_cost","ri_cost","float","output","n/a","Total Reinsurance Cost","n/a","n/a","n/a"
"cds/layers/quote/rms_tp_calc/indirect_expenses","indirect_expenses","float","output","n/a","Indirect Expenses","n/a","n/a","n/a"
"cds/layers/quote/rms_tp_calc/direct_expenses","direct_expenses","float","output","n/a","Direct Expenses","n/a","n/a","n/a"
"cds/layers/quote/rms_tp_calc/lae","lae","float","output","n/a","LAE","n/a","n/a","n/a"
"cds/layers/quote/rms_tp_calc/total_expenses","total_expenses","float","output","n/a","Total Expenses","n/a","n/a","n/a"
"cds/layers/quote/rms_tp_calc/sd_load","sd_load","float","output","n/a","SD Load","n/a","n/a","n/a"
"cds/layers/quote/rms_tp_calc/calc_3_lr_load","calc_3_lr_load","float","output","n/a","LR Load","n/a","n/a","n/a"
"cds/layers/quote/rms_tp_calc/expenses_less_inv_income","expenses_less_inv_income","float","output","n/a","Expnenses less Investment Inc.","n/a","n/a","n/a"
"cds/layers/quote/rms_tp_calc/tp_calc_1","tp_calc_1","float","output","n/a","Calculation 1","n/a","n/a","n/a"
"cds/layers/quote/rms_tp_calc/tp_calc_2","tp_calc_2","float","output","n/a","Calculation 2","n/a","n/a","n/a"
"cds/layers/quote/rms_tp_calc/tp_calc_3","tp_calc_3","float","output","n/a","Calculation 3","n/a","n/a","n/a"
"cds/layers/quote/rms_tp_calc/tp_max_calculation","tp_max_calculation","str","output","n/a","Max Calculation","n/a","n/a","n/a"
"cds/layers/quote/rms_tp_calc/tp_non_loss_cost","tp_non_loss_cost","float","output","n/a","Non-Loss Cost Load","n/a","n/a","n/a"
"cds/layers/quote/rms_tp_calc/tp_final","tp_final","float","output","n/a","Final Technical Premium (GN)","n/a","n/a","n/a"
"cds/layers/quote/rms_tp_calc","rms_tp_calc","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/layers/quote/ivor_tp_calc/afb_net_el","afb_net_el","float","output","n/a","AFB Net EL","n/a","n/a","n/a"
"cds/layers/quote/ivor_tp_calc/afb_net_sd","afb_net_sd","float","output","n/a","AFB Net SD","n/a","n/a","n/a"
"cds/layers/quote/ivor_tp_calc/tp_final","tp_final","float","output","n/a","Final Technical Premium (GN)","n/a","n/a","n/a"
"cds/layers/quote/ivor_tp_calc","ivor_tp_calc","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/layers/quote/air_tp_calc/afb_net_el","afb_net_el","float","output","n/a","AFB Net EL","n/a","n/a","n/a"
"cds/layers/quote/air_tp_calc/afb_net_sd","afb_net_sd","float","output","n/a","AFB Net SD","n/a","n/a","n/a"
"cds/layers/quote/air_tp_calc/tp_final","tp_final","float","output","n/a","Final Technical Premium (GN)","n/a","n/a","n/a"
"cds/layers/quote/air_tp_calc","air_tp_calc","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/layers/quote/burn_tp_calc/afb_net_el","afb_net_el","float","output","n/a","AFB Net EL","n/a","n/a","n/a"
"cds/layers/quote/burn_tp_calc/afb_net_sd","afb_net_sd","float","output","n/a","AFB Net SD","n/a","n/a","n/a"
"cds/layers/quote/burn_tp_calc/tp_final","tp_final","float","output","n/a","Final Technical Premium (GN)","n/a","n/a","n/a"
"cds/layers/quote/burn_tp_calc","burn_tp_calc","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/layers/quote","quote","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/layers/summary/year_after_next/share","share","float","input","optional","Share","None","n/a","n/a"
"cds/layers/summary/year_after_next/section_reference","section_reference","str","output","n/a","Section Reference","n/a","n/a","n/a"
"cds/layers/summary/year_after_next/risk_adjusted_rate_change","risk_adjusted_rate_change","float","output","n/a","Rate Change","n/a","n/a","n/a"
"cds/layers/summary/year_after_next/roc","roc","float","output","n/a","ROC","n/a","n/a","n/a"
"cds/layers/summary/year_after_next/rms_adequacy","rms_adequacy","float","output","n/a","RMS Adequacy","n/a","n/a","n/a"
"cds/layers/summary/year_after_next/show_row","show_row","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/layers/summary/year_after_next","year_after_next","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/layers/summary/next_year/share","share","float","input","optional","Share","None","n/a","n/a"
"cds/layers/summary/next_year/section_reference","section_reference","str","output","n/a","Section Reference","n/a","n/a","n/a"
"cds/layers/summary/next_year/risk_adjusted_rate_change","risk_adjusted_rate_change","float","output","n/a","Rate Change","n/a","n/a","n/a"
"cds/layers/summary/next_year/roc","roc","float","output","n/a","ROC","n/a","n/a","n/a"
"cds/layers/summary/next_year/rms_adequacy","rms_adequacy","float","output","n/a","RMS Adequacy","n/a","n/a","n/a"
"cds/layers/summary/next_year/show_row","show_row","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/layers/summary/next_year","next_year","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/layers/summary/ty/share","share","float","input","optional","Share","None","n/a","n/a"
"cds/layers/summary/ty/multi_year_period","multi_year_period","int","input","required","Multi-Year Period","1","n/a","['start_renewal_task']"
"cds/layers/summary/ty/reinstatement_description","reinstatement_description","str","output","n/a","Reinstatements","n/a","n/a","n/a"
"cds/layers/summary/ty/risk_adjusted_rate_change","risk_adjusted_rate_change","float","output","n/a","Rate Change","n/a","n/a","n/a"
"cds/layers/summary/ty/fot_adequacy","fot_adequacy","float","output","n/a","FOT Adequacy","n/a","n/a","n/a"
"cds/layers/summary/ty/rms_adequacy","rms_adequacy","float","output","n/a","RMS Adequacy","n/a","n/a","n/a"
"cds/layers/summary/ty/ulr","ulr","float","output","n/a","ULR (GN)","n/a","n/a","n/a"
"cds/layers/summary/ty/epi_adj_rate","epi_adj_rate","float","output","n/a","EPI ADJ. RATE","n/a","n/a","n/a"
"cds/layers/summary/ty/prem_full_line","prem_full_line","float","output","n/a","Not set","n/a","n/a","n/a"
"cds/layers/summary/ty/line_written_summary_fx","line_written_summary_fx","float","output","n/a","Not set","n/a","n/a","n/a"
"cds/layers/summary/ty/line_estimated_summary_fx","line_estimated_summary_fx","float","output","n/a","Not set","n/a","n/a","n/a"
"cds/layers/summary/ty/line_signed_summary_fx","line_signed_summary_fx","float","output","n/a","Not set","n/a","n/a","n/a"
"cds/layers/summary/ty/epi_written_summary_fx","epi_written_summary_fx","float","output","n/a","Not set","n/a","n/a","n/a"
"cds/layers/summary/ty/epi_estimated_summary_fx","epi_estimated_summary_fx","float","output","n/a","Not set","n/a","n/a","n/a"
"cds/layers/summary/ty/epi_signed_summary_fx","epi_signed_summary_fx","float","output","n/a","Not set","n/a","n/a","n/a"
"cds/layers/summary/ty/mi_250","mi_250","float","output","n/a","1 in 250","n/a","n/a","n/a"
"cds/layers/summary/ty/mi_250_prem_ratio","mi_250_prem_ratio","float","output","n/a","1 in 250 / Premium","n/a","n/a","n/a"
"cds/layers/summary/ty/mi_10","mi_10","float","output","n/a","1 in 10","n/a","n/a","n/a"
"cds/layers/summary/ty/mi_10_prem_ratio","mi_10_prem_ratio","float","output","n/a","1 in 10 / Premium","n/a","n/a","n/a"
"cds/layers/summary/ty","ty","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/layers/summary/ly/next_year_section_reference","next_year_section_reference","str","output","n/a","Next Year Reference","n/a","n/a","['start_renewal_task']"
"cds/layers/summary/ly/next_year_share","next_year_share","float","output","n/a","Next Year Share","n/a","n/a","['start_renewal_task']"
"cds/layers/summary/ly/current_year_section_reference","current_year_section_reference","str","output","n/a","Current Year Reference","n/a","n/a","['start_renewal_task']"
"cds/layers/summary/ly/current_year_share","current_year_share","float","output","n/a","Current Year Share","n/a","n/a","['start_renewal_task']"
"cds/layers/summary/ly/multi_year_period","multi_year_period","int","output","n/a","Multi-Year Period","n/a","n/a","['start_renewal_task']"
"cds/layers/summary/ly/reinstatement_description","reinstatement_description","str","output","n/a","Reinstatements","n/a","n/a","['start_renewal_task']"
"cds/layers/summary/ly/risk_adjusted_rate_change","risk_adjusted_rate_change","float","output","n/a","Rate Change","n/a","n/a","['start_renewal_task']"
"cds/layers/summary/ly/fot_adequacy","fot_adequacy","float","output","n/a","FOT Adequacy","n/a","n/a","['start_renewal_task']"
"cds/layers/summary/ly/rms_adequacy","rms_adequacy","float","output","n/a","RMS Adequacy","n/a","n/a","['start_renewal_task']"
"cds/layers/summary/ly/ulr","ulr","float","output","n/a","ULR (GN)","n/a","n/a","['start_renewal_task']"
"cds/layers/summary/ly/epi_adj_rate","epi_adj_rate","float","output","n/a","EPI ADJ. RATE","n/a","n/a","['start_renewal_task']"
"cds/layers/summary/ly/prem_full_line","prem_full_line","float","output","n/a","Not set","n/a","n/a","['start_renewal_task']"
"cds/layers/summary/ly/line_written_summary_fx","line_written_summary_fx","float","output","n/a","Not set","n/a","n/a","n/a"
"cds/layers/summary/ly/line_estimated_summary_fx","line_estimated_summary_fx","float","output","n/a","Not set","n/a","n/a","n/a"
"cds/layers/summary/ly/line_signed_summary_fx","line_signed_summary_fx","float","output","n/a","Not set","n/a","n/a","n/a"
"cds/layers/summary/ly/epi_written_summary_fx","epi_written_summary_fx","float","output","n/a","Not set","n/a","n/a","n/a"
"cds/layers/summary/ly/epi_estimated_summary_fx","epi_estimated_summary_fx","float","output","n/a","Not set","n/a","n/a","n/a"
