"Path","Name","Type","Mode","Optionality","Label","Default Value","Async Input","Async Output"
"cds/layers/risk_adjustments/ihs_score/scores","scores","list","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/layers/risk_adjustments/ihs_score/roe_calculated","roe_calculated","float","output","n/a","ROE (Calculated)","n/a","n/a","n/a"
"cds/layers/risk_adjustments/ihs_score/roe_selected","roe_selected","float","output","n/a","ROE (Selected)","n/a","n/a","n/a"
"cds/layers/risk_adjustments/ihs_score/uw_rationale","uw_rationale","str","input","optional","Comment","None","n/a","n/a"
"cds/layers/risk_adjustments/ihs_score","ihs_score","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/layers/risk_adjustments/ihs_score_read_only/level","level","str","input","required","Risk
Level","<hx_data_schema.nodes.Undefined object at 0x7f074e738f00>","['rarc_task']","n/a"
"cds/layers/risk_adjustments/ihs_score_read_only/description","description","str","output","n/a","Description","n/a","n/a","n/a"
"cds/layers/risk_adjustments/ihs_score_read_only/min","min","float","output","n/a","Min","n/a","n/a","n/a"
"cds/layers/risk_adjustments/ihs_score_read_only/max","max","float","output","n/a","Max","n/a","n/a","n/a"
"cds/layers/risk_adjustments/ihs_score_read_only/override","override","float","output","n/a","Override
Score","n/a","['rarc_task']","n/a"
"cds/layers/risk_adjustments/ihs_score_read_only/is_override_valid","is_override_valid","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/layers/risk_adjustments/ihs_score_read_only/is_override_invalid","is_override_invalid","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/layers/risk_adjustments/ihs_score_read_only/calculated","calculated","float","output","n/a","Calculated
Score","n/a","n/a","n/a"
"cds/layers/risk_adjustments/ihs_score_read_only/selected","selected","float","output","n/a","Selected
Score","n/a","n/a","n/a"
"cds/layers/risk_adjustments/ihs_score_read_only/scores/score","score","int","output","n/a","Not set","n/a","n/a","n/a"
"cds/layers/risk_adjustments/ihs_score_read_only/scores","scores","list","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/layers/risk_adjustments/ihs_score_read_only/roe_calculated","roe_calculated","float","output","n/a","ROE (Calculated)","n/a","n/a","n/a"
"cds/layers/risk_adjustments/ihs_score_read_only/roe_selected","roe_selected","float","output","n/a","ROE (Selected)","n/a","n/a","n/a"
"cds/layers/risk_adjustments/ihs_score_read_only/uw_rationale","uw_rationale","str","input","optional","Comment","None","n/a","n/a"
"cds/layers/risk_adjustments/ihs_score_read_only","ihs_score_read_only","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/layers/risk_adjustments/ihs_score_expiring/level","level","str","input","required","Risk
Level","<hx_data_schema.nodes.Undefined object at 0x7f074e738f00>","['rarc_task']","n/a"
"cds/layers/risk_adjustments/ihs_score_expiring/description","description","str","output","n/a","Description","n/a","n/a","n/a"
"cds/layers/risk_adjustments/ihs_score_expiring/min","min","float","output","n/a","Min","n/a","n/a","n/a"
"cds/layers/risk_adjustments/ihs_score_expiring/max","max","float","output","n/a","Max","n/a","n/a","n/a"
"cds/layers/risk_adjustments/ihs_score_expiring/override","override","float","output","n/a","Override
Score","n/a","['rarc_task']","n/a"
"cds/layers/risk_adjustments/ihs_score_expiring/is_override_valid","is_override_valid","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/layers/risk_adjustments/ihs_score_expiring/is_override_invalid","is_override_invalid","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/layers/risk_adjustments/ihs_score_expiring/calculated","calculated","float","output","n/a","Calculated
Score","n/a","n/a","['start_renewal_task']"
"cds/layers/risk_adjustments/ihs_score_expiring/selected","selected","float","output","n/a","Selected
Score","n/a","n/a","['start_renewal_task']"
"cds/layers/risk_adjustments/ihs_score_expiring/scores/score","score","int","output","n/a","Not set","n/a","n/a","n/a"
"cds/layers/risk_adjustments/ihs_score_expiring/scores","scores","list","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/layers/risk_adjustments/ihs_score_expiring/roe_calculated","roe_calculated","float","output","n/a","ROE (Calculated)","n/a","n/a","n/a"
"cds/layers/risk_adjustments/ihs_score_expiring/roe_selected","roe_selected","float","output","n/a","ROE (Selected)","n/a","n/a","n/a"
"cds/layers/risk_adjustments/ihs_score_expiring/uw_rationale","uw_rationale","str","input","optional","Comment","None","n/a","n/a"
"cds/layers/risk_adjustments/ihs_score_expiring","ihs_score_expiring","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/layers/risk_adjustments/total_adj_score","total_adj_score","int","output","n/a","Total Adjustment Score","n/a","n/a","n/a"
"cds/layers/risk_adjustments/uw_multiplier","uw_multiplier","float","output","n/a","Underwriter Multiplier","n/a","n/a","n/a"
"cds/layers/risk_adjustments/uw_ihs_adjustment","uw_ihs_adjustment","float","output","n/a","Underwriter IHS Adjustment","n/a","n/a","n/a"
"cds/layers/risk_adjustments","risk_adjustments","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/layers/uw_authorities/authority/nb_gross_line","nb_gross_line","float","output","n/a","New Business Gross Line Cost","n/a","n/a","n/a"
"cds/layers/uw_authorities/authority/nb_net_premium","nb_net_premium","float","output","n/a","New Business Beazley Net Premium","n/a","n/a","n/a"
"cds/layers/uw_authorities/authority/ren_gross_line","ren_gross_line","float","output","n/a","Renewals Gross Line Cost","n/a","n/a","n/a"
"cds/layers/uw_authorities/authority/ren_net_premium","ren_net_premium","float","output","n/a","Renewals Beazley Net Premium","n/a","n/a","n/a"
"cds/layers/uw_authorities/authority/term","term","float","output","n/a","Term (months)","n/a","n/a","n/a"
"cds/layers/uw_authorities/authority","authority","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/layers/uw_authorities/policy/nb_gross_line","nb_gross_line","float","output","n/a","New Business Gross Line Cost","n/a","n/a","n/a"
"cds/layers/uw_authorities/policy/nb_net_premium","nb_net_premium","float","output","n/a","New Business Beazley Net Premium","n/a","n/a","n/a"
"cds/layers/uw_authorities/policy/ren_gross_line","ren_gross_line","float","output","n/a","Renewals Gross Line Cost","n/a","n/a","n/a"
"cds/layers/uw_authorities/policy/ren_net_premium","ren_net_premium","float","output","n/a","Renewals Beazley Net Premium","n/a","n/a","n/a"
"cds/layers/uw_authorities/policy/term","term","float","output","n/a","Term (months)","n/a","n/a","n/a"
"cds/layers/uw_authorities/policy","policy","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/layers/uw_authorities/warning/nb_gross_line","nb_gross_line","str","output","n/a","Not set","n/a","n/a","n/a"
"cds/layers/uw_authorities/warning/nb_net_premium","nb_net_premium","str","output","n/a","Not set","n/a","n/a","n/a"
"cds/layers/uw_authorities/warning/ren_gross_line","ren_gross_line","str","output","n/a","Not set","n/a","n/a","n/a"
"cds/layers/uw_authorities/warning/ren_net_premium","ren_net_premium","str","output","n/a","Not set","n/a","n/a","n/a"
"cds/layers/uw_authorities/warning/term","term","str","output","n/a","Not set","n/a","n/a","n/a"
"cds/layers/uw_authorities/warning","warning","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/layers/uw_authorities","uw_authorities","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/layers/bpi_case_priced","bpi_case_priced","float","input","required","BPI (Case Priced)","0","n/a","n/a"
"cds/layers/premium_label","premium_label","str","output","n/a","Not set","n/a","n/a","n/a"
"cds/layers/quoted_premium_100_pct","quoted_premium_100_pct","float","input","optional","Gross Quoted Premium (100 Percent)","None","n/a","n/a"
"cds/layers/deal_status_record","deal_status_record","str","output","n/a","Deal Status by Renewal Layers","n/a","n/a","n/a"
"cds/layers/quoted_premium_annualised","quoted_premium_annualised","float","output","n/a","Not set","n/a","['rarc_task']","n/a"
"cds/layers/benchmark_premium_annualised","benchmark_premium_annualised","float","output","n/a","Not set","n/a","['rarc_task']","n/a"
"cds/layers","layers","list","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/currencies/target_currency","target_currency","str","input","optional","Target Currency","None","n/a","n/a"
"cds/currencies/source_currency","source_currency","str","input","optional","Source Currency","USD","['rarc_task']","n/a"
"cds/currencies/multi_currency_support","multi_currency_support","bool","input","required","Multi Currency Support","False","n/a","n/a"
"cds/currencies/rates/code","code","str","input","optional","Code","None","n/a","n/a"
"cds/currencies/rates/rate","rate","float","input","optional","Rate","None","n/a","n/a"
"cds/currencies/rates","rates","list","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/currencies","currencies","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/experience_rating/claims_available","claims_available","bool","input","required","Loss Data Avaialble","False","n/a","n/a"
"cds/experience_rating/claims_fgu","claims_fgu","bool","input","required","Claims From Ground Up","False","n/a","n/a"
"cds/experience_rating/claims_net_of_deductible","claims_net_of_deductible","bool","input","required","Are Claims net of Deductible","False","n/a","n/a"
"cds/experience_rating","experience_rating","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/cover_selection/are_fields_full","are_fields_full","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/cover_selection","cover_selection","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/database_id","database_id","int","output","n/a","Database ID","n/a","n/a","n/a"
"cds/policy_option_id","policy_option_id","int","output","n/a","Policy Option ID","n/a","n/a","n/a"
"cds/case_pricing_analysis_location","case_pricing_analysis_location","str","input","optional","Case Pricing Analysis Filepath","None","n/a","n/a"
"cds/policy_info/term","term","float","output","n/a","Term","n/a","['rarc_task']","n/a"
"cds/policy_info/terrorism_only","terrorism_only","float","input","required","TO (Terrorism Only)","1","n/a","n/a"
"cds/policy_info/war_on_land","war_on_land","float","input","required","WL (War on Land)","0","n/a","n/a"
"cds/policy_info/application_date","application_date","date","input","optional","Application Date","None","n/a","n/a"
"cds/policy_info/broker_contact","broker_contact","str","input","required","Broker Contact","","n/a","n/a"
"cds/policy_info/source_system","source_system","str","input","optional","Source System","Eurobase","n/a","n/a"
"cds/policy_info","policy_info","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/rate_change/show_layer_1","show_layer_1","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/rate_change/expiring_policy_option_id","expiring_policy_option_id","int","override","n/a","Expiring Policy Option","n/a","['expiring_policy_fetch_task', 'rarc_task']","n/a"
"cds/rate_change/has_fetch_not_run","has_fetch_not_run","bool","input","required","Not set","True","n/a","['expiring_policy_fetch_task', 'rarc_task']"
"cds/rate_change/has_fetch_run","has_fetch_run","bool","output","n/a","Not set","n/a","n/a","['expiring_policy_fetch_task']"
"cds/rate_change/has_rarc_not_run","has_rarc_not_run","bool","input","required","Not set","True","n/a","['rarc_task']"
"cds/rate_change/has_rarc_run","has_rarc_run","bool","output","n/a","Not set","n/a","n/a","['rarc_task']"
"cds/rate_change/rarc_run_again_message","rarc_run_again_message","str","output","n/a","Not set","n/a","n/a","n/a"
"cds/rate_change/rarc_message_show","rarc_message_show","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/rate_change/layer_mapping","layer_mapping","str","output","n/a","Not set","n/a","n/a","['expiring_policy_fetch_task', 'rarc_task']"
"cds/rate_change/rarc_calc_update","rarc_calc_update","str","output","n/a","Not set","n/a","n/a","['rarc_task']"
"cds/rate_change/rarc_calcs_show","rarc_calcs_show","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/rate_change","rate_change","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/rationale/actuarial_review","actuarial_review","str","input","required","Actuarial Reviewed?","No","n/a","n/a"
"cds/rationale/actuarial_notes","actuarial_notes","str","input","optional","Actuarial Commentary","None","n/a","n/a"
"cds/rationale/help_file","help_file","str","output","n/a","Help file","n/a","n/a","n/a"
"cds/rationale","rationale","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/show_hide/page/show_actuarial","show_actuarial","bool","output","n/a","Not set","n/a","n/a","n/a"
"cds/show_hide/page","page","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds/show_hide","show_hide","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"cds","cds","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"model_state/pressed_start_renewal_task","pressed_start_renewal_task","bool","output","n/a","pressed_start_renewal_task","n/a","n/a","['start_renewal_task']"
"model_state/show_landing_page","show_landing_page","bool","output","n/a","show_landing_page","n/a","n/a","n/a"
"model_state/show_after_landing_page","show_after_landing_page","bool","output","n/a","show_after_landing_page","n/a","n/a","n/a"
"model_state/show_rate_change","show_rate_change","bool","output","n/a","show_rate_change","n/a","n/a","n/a"
"model_state/has_import_failed","has_import_failed","bool","output","n/a","has_import_failed","n/a","n/a","['start_renewal_task']"
"model_state/landing_page_info","landing_page_info","str","input","required","Not set","Click the 'import expiring policy data' arrow in the top right corner then click **Start Policy**. ","n/a","['start_renewal_task']"
"model_state/expiring_policy_option_id","expiring_policy_option_id","int","input","optional","Not set","None","n/a","['start_renewal_task', 'sync_expiring_ids']"
"model_state/is_migrated","is_migrated","bool","input","required","is_migrated","False","['rarc_task']","['start_renewal_task', 'sync_expiring_ids']"
"model_state/not_migrated","not_migrated","bool","output","n/a","not_migrated","n/a","n/a","n/a"
"model_state/is_new","is_new","bool","input","required","is_new","True","n/a","n/a"
"model_state/show_rs_cvg","show_rs_cvg","bool","input","required","Show coverage detail","False","n/a","n/a"
"model_state/show_rs_before_uw_adj","show_rs_before_uw_adj","bool","input","required","Show Values Before UW Adjustment","False","n/a","n/a"
"model_state/show_rs_not_cvg_not_before_uw_adj","show_rs_not_cvg_not_before_uw_adj","bool","output","n/a","show_rs_not_cvg_not_before_uw_adj","n/a","n/a","n/a"
"model_state/show_rs_yes_cvg_not_before_uw_adj","show_rs_yes_cvg_not_before_uw_adj","bool","output","n/a","show_rs_yes_cvg_not_before_uw_adj","n/a","n/a","n/a"
"model_state/show_rs_not_cvg_yes_before_uw_adj","show_rs_not_cvg_yes_before_uw_adj","bool","output","n/a","show_rs_not_cvg_yes_before_uw_adj","n/a","n/a","n/a"
"model_state/show_rs_yes_cvg_yes_before_uw_adj","show_rs_yes_cvg_yes_before_uw_adj","bool","output","n/a","show_rs_yes_cvg_yes_before_uw_adj","n/a","n/a","n/a"
"model_state","model_state","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"bug_report_email","bug_report_email","str","output","n/a","Not set","n/a","n/a","n/a"
"ihs/country_code","country_code","str","input","optional","Country Code","None","['rarc_task']","['task_fetch_ihs_data', 'start_renewal_task']"
"ihs/risk_name","risk_name","str","input","optional","Name","None","['rarc_task']","['task_fetch_ihs_data', 'start_renewal_task']"
"ihs/value","value","float","input","optional","Value","None","['rarc_task']","['task_fetch_ihs_data', 'start_renewal_task']"
"ihs/updated_on","updated_on","date","input","optional","Updated On","None","['rarc_task']","['task_fetch_ihs_data', 'start_renewal_task']"
"ihs/description","description","str","input","optional","Description","None","['rarc_task']","['task_fetch_ihs_data', 'start_renewal_task']"
"ihs","ihs","list","n/a","n/a","n/a","n/a","n/a","n/a"
"ihs_political/country_code","country_code","str","output","n/a","Country Code","n/a","n/a","n/a"
"ihs_political/risk_name","risk_name","str","output","n/a","Name","n/a","n/a","n/a"
"ihs_political/value","value","float","output","n/a","Value","n/a","n/a","n/a"
"ihs_political/updated_on","updated_on","date","output","n/a","Updated On","n/a","n/a","n/a"
"ihs_political/description","description","str","output","n/a","Description","n/a","n/a","n/a"
"ihs_political","ihs_political","list","n/a","n/a","n/a","n/a","n/a","n/a"
"ihs_terrorism_raw/country_code","country_code","str","output","n/a","Country Code","n/a","n/a","n/a"
"ihs_terrorism_raw/risk_name","risk_name","str","output","n/a","Name","n/a","n/a","n/a"
"ihs_terrorism_raw/value","value","float","output","n/a","Value","n/a","n/a","n/a"
"ihs_terrorism_raw/updated_on","updated_on","date","output","n/a","Updated On","n/a","n/a","n/a"
"ihs_terrorism_raw/description","description","str","output","n/a","Description","n/a","n/a","n/a"
"ihs_terrorism_raw","ihs_terrorism_raw","list","n/a","n/a","n/a","n/a","n/a","n/a"
"ihs_labour_strikes/country_code","country_code","str","output","n/a","Country Code","n/a","n/a","n/a"
"ihs_labour_strikes/risk_name","risk_name","str","output","n/a","Name","n/a","n/a","n/a"
"ihs_labour_strikes/value","value","float","output","n/a","Value","n/a","n/a","n/a"
"ihs_labour_strikes/updated_on","updated_on","date","output","n/a","Updated On","n/a","n/a","n/a"
"ihs_labour_strikes/description","description","str","output","n/a","Description","n/a","n/a","n/a"
"ihs_labour_strikes","ihs_labour_strikes","list","n/a","n/a","n/a","n/a","n/a","n/a"
"ihs_protests_riots/country_code","country_code","str","output","n/a","Country Code","n/a","n/a","n/a"
"ihs_protests_riots/risk_name","risk_name","str","output","n/a","Name","n/a","n/a","n/a"
"ihs_protests_riots/value","value","float","output","n/a","Value","n/a","n/a","n/a"
"ihs_protests_riots/updated_on","updated_on","date","output","n/a","Updated On","n/a","n/a","n/a"
"ihs_protests_riots/description","description","str","output","n/a","Description","n/a","n/a","n/a"
"ihs_protests_riots","ihs_protests_riots","list","n/a","n/a","n/a","n/a","n/a","n/a"
"ihs_interstate_war/country_code","country_code","str","output","n/a","Country Code","n/a","n/a","n/a"
"ihs_interstate_war/risk_name","risk_name","str","output","n/a","Name","n/a","n/a","n/a"
"ihs_interstate_war/value","value","float","output","n/a","Value","n/a","n/a","n/a"
"ihs_interstate_war/updated_on","updated_on","date","output","n/a","Updated On","n/a","n/a","n/a"
"ihs_interstate_war/description","description","str","output","n/a","Description","n/a","n/a","n/a"
"ihs_interstate_war","ihs_interstate_war","list","n/a","n/a","n/a","n/a","n/a","n/a"
"ihs_civil_war/country_code","country_code","str","output","n/a","Country Code","n/a","n/a","n/a"
"ihs_civil_war/risk_name","risk_name","str","output","n/a","Name","n/a","n/a","n/a"
"ihs_civil_war/value","value","float","output","n/a","Value","n/a","n/a","n/a"
"ihs_civil_war/updated_on","updated_on","date","output","n/a","Updated On","n/a","n/a","n/a"
"ihs_civil_war/description","description","str","output","n/a","Description","n/a","n/a","n/a"
"ihs_civil_war","ihs_civil_war","list","n/a","n/a","n/a","n/a","n/a","n/a"
"ihs_descriptions/risk_name","risk_name","str","output","n/a","Risk Name","n/a","n/a","n/a"
"ihs_descriptions/description","description","str","output","n/a","Latest Description","n/a","n/a","n/a"
"ihs_descriptions","ihs_descriptions","list","n/a","n/a","n/a","n/a","n/a","n/a"
"ihs_countries_retrieved","ihs_countries_retrieved","str","input","required","Not set","","['rarc_task']","['task_fetch_ihs_data', 'start_renewal_task']"
"rate_change/countries","countries","str","output","n/a","Not set","n/a","['rarc_task']","n/a"
"rate_change","rate_change","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"policy_doc/output_file","output_file","file","output","n/a","Not set","n/a","n/a","n/a"
"policy_doc/data_dict","data_dict","str","output","n/a","Not set","n/a","['task_policy_to_excel']","n/a"
"policy_doc/task_data_dict","task_data_dict","str","output","n/a","Not set","n/a","n/a","['task_policy_to_excel']"
"policy_doc/show_generate_button","show_generate_button","bool","output","n/a","Not set","n/a","n/a","n/a"
"policy_doc/show_download","show_download","bool","output","n/a","Not set","n/a","n/a","n/a"
"policy_doc/premium_check","premium_check","str","output","n/a","Not set","n/a","n/a","n/a"
"policy_doc/show_premium_check","show_premium_check","bool","output","n/a","Not set","n/a","n/a","n/a"
"policy_doc","policy_doc","structure","n/a","n/a","n/a","n/a","n/a","n/a"
"debug_str","debug_str","str","output","n/a","Not set","n/a","n/a","n/a"
"live_hxd","live_hxd","bool","output","n/a","hxd live = True; hxd transient= False","n/a","n/a","n/a"
