eventid,AL,CT,DC,DE,FL,GA,HI,LA,MA,MD,ME,MS,NC,NH,NJ,NY,PA,RI,SC,TX,VA,VT,WV,Caribbean
2849832,0,0,0,0,0.893676047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005720472,0,0,0,0.100603481
2873613,0,0,0,0,0.894646853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105353147
2868083,0.1336876,0,0,0,0.86282785,0.000398876,0,0,0,0,0,0.00137075,0,0,0,0,0,0,0,0,0,0,0,0.001714924
2883274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2861299,0,0.034499558,0.005886604,0.030922131,0,0,0,0,0.107940316,0.069736887,0.003157466,0,0.091551006,0.00218714,0.17537305,0.220653011,0.066569431,0.026779242,0,0,0.164744158,0,0,0
2860446,0,0,0,0,0.999401393,0,0,0,0,0,0,0,0.000598607,0,0,0,0,0,0,0,0,0,0,0
2894741,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2866829,0,0.165790827,0,0.01006844,0.000928679,1.20E-05,0,0,0.051984706,0.012423663,0.001817803,0,0.028562942,0.015039346,0.208715182,0.444886861,0.006267002,0.004297143,0.000829443,0,0.002168936,0.001786936,0,0.044420043
2874867,0,0,0,0,0,0,0,0.995322915,0,0,0,0.004251357,0,0,0,0,0,0,0,0,0,0,0,0.000425728
2872763,0,0,0,0,0.827476162,0,0,0,0.000540548,0,0.001214229,0,0,0,0,0,0,2.24E-07,0,0,0,0,0,0.170768837
2882338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2892952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2872614,0,0,0,0,0.868752852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131247148
2889122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2862149,0.018427751,0,0,0,0.809046196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172526053
2865979,0,0,0,0,0.998038795,0.001734367,0,0,0,0,0,0,0,0,0,0,0,0,5.92E-05,0,0,0,0,0.000167638
2891615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2881402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2873699,0.001064602,0,0,0,0.000106399,0,0,0.148989213,0,0,0,0.011302252,0,0,0,0,0,0,0,0.000247826,0,0,0,0.838289708
2888186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2861213,0,0.084142945,0.000178441,0.021383242,0.067820425,2.78E-06,0,4.11E-06,0.069488498,0.012210381,0.000667657,0,0.030628957,0.004830131,0.237413206,0.312204768,0.113602283,0.019915897,0.008465445,0.000698824,0.016281103,6.09E-05,0,0
2866915,0.005459002,0,0,0,0.001740858,0,0,0.90719715,0,0,0,0.083136216,0,0,0,0,0,0,0,0,0,0,0,0.002466774
2893888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2858574,0,0.005446338,1.10E-08,0.011374109,0,0.006149623,0,0,0.046450752,0.015066745,0.000272683,0,0.126500101,0.000185805,0.032833552,0.022924087,4.90E-06,0.01492247,0.605406361,0,0.110390728,0,0,0.002071738
2864422,0.014056558,0,0,0,0.583122512,0,0,0.031637188,0,0,0,0.086202197,0,0,0,0,0,0,0,0,0,0,0,0.284981544
2887785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2874635,0,4.24E-07,0,0.000928254,0,0,0,0,0,0.000402185,0,0,0.045450527,0,0.100347046,0.228880626,3.08E-08,1.51E-05,0,0,0.007586659,0,0,0.616389168
2884210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2884296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2848896,0,0,0,0,0.079343396,0,0,0,0.011779745,0,0.020101654,0,0,0.001041288,0,0,0,0,0,0,0,0,0,0.887733918
2890994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2860277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.968618448,0,0,0,0.031381552
2859510,0,0.070298746,0,0.00695192,0,0,0,0,0.01517709,0.003417819,8.45E-05,0,0.000419281,0.001750186,0.210405794,0.354918871,0.023157458,0.003561732,0,0,0.000525502,0.000307757,0,0.309023297
2891080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2876590,0,0,0,0,0.235554852,0,0,0.531446331,0,0,0,0.00514517,0,0,0,0,0,0,0,0.219929489,0,0,0,0.007924157
2880569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2871827,0.000768527,0,0,0,0.904687442,0.045407548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049136483
2879530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2861064,0,0,0,0,0.980171774,0.000105091,0,0.013717338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006005797
2869869,0,0,0,0,0.948791605,0.000337614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050870781
2871678,0,0,0.00223799,0,0.815729333,0,0,0,0,0.000175252,0,0,0.118428174,0,0,1.63E-05,0.000193172,0,0.00260874,0,0.016853182,0,0.000168854,0.043588973
2863085,0,0,0,0,0.667063607,0,0,9.49E-05,0,0,0,0,0,0,0,0,0,0,0,0.294259051,0,0,0,0.038582465
2894655,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2865043,0.000163148,0,0,0,0.710895511,0,0,0.001161097,0,0,0,0.000265619,0,0,0,0,0,0,0,0.258111339,0,0,0,0.029403287
2895760,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2892551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2866294,0,0,0,0,0,0,0,0,0,2.70E-06,0,0,0.004698664,0,0,0,0,0,0,0,0.180086456,0,0,0.815212184
2885913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2848999,0,0,2.30E-08,0,1.40E-05,7.19E-06,0,0,0,1.23E-05,0,0,0.273863044,0,0,0,0,0,0.059014082,0,0.000983144,0,0,0.666106275
2858256,0.047099553,0,0,0,0.952900447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2876507,0,0,0,0,0.289098016,0,0,1.89E-06,0,0,0,0,0,0,0,0,0,0,0,0.71090009,0,0,0,0
2886082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2892866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2858405,0,0,0.004755976,0,0,0,0,0,0,0.000259768,0,0,0.531053591,0,0,0,0,0,0,0,0.463930666,0,0,0
2865040,0,0.048614831,0,0.075947725,0,0,0,0,0.011526072,0.047253677,0.000185338,0,0.15343515,0.004480367,0.320625356,0.242560548,0.021723074,0,0,0,0.073558149,8.97E-05,0,0
2893719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2868870,4.55E-06,0,0,0,0.955474903,0,0,6.46E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044514083
2874718,0.020268385,0,0,0,0.000256566,0,0,0.605365275,0,0,0,0.326214224,0,0,0,0,0,0,0,0,0,0,0,0.047895549
2871741,0.000535098,0,0,0,0.988876769,0.000991154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009596979
2869955,0,0,0,0,0.044715577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.955284423
2885146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2851704,0.008520423,0,0,0,0.001947397,0,0,0.700972621,0,0,0,0.043406567,0,0,0,0,0,0,0,0.000783885,0,0,0,0.244369107
2863171,0,0,0,0,0.940746546,0.000311999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058941455
2892783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2891930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2864957,0,0,0,0,0.994219489,0,0,0,0,0,0,0,6.78E-06,0,0,0,0,0,0,0,0,0,0,0.005773729
2862318,0,0,0,0,0.990456602,4.61E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009543397
2858488,0.00083817,0,0,0,0.987567987,0,0,0.000840673,0,0,0,0.000190259,0,0,0,0,0,0,0,0.00740387,0,0,0,0.003159042
2875654,3.31E-06,0,0,0,0.505232965,0.000509953,0,0.145958793,0,0,0,0.000942005,0,0,0,0,0,0,0.000101764,0.344820739,0,0,0,0.002430471
2876739,0.0068862,0,0,0,0.449302382,0.502341435,0,0,0,0,0,0.000121721,0,0,0,0,0,0,0.040506545,0,0,0,0,0.000841717
2852640,0.070144778,0,0,0,0.565813885,0.363531018,0,0,0,0,0,0,0,0,0,0,0,0,0.000510319,0,0,0,0,0
2880466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2870805,0.132338377,0,0,0,0.794677446,0.035878704,0,0.013736032,0,0,0,0.023369441,0,0,0,0,0,0,0,0,0,0,0,0
2870891,0.001569949,0,0,0,0.949456255,0.046733609,0,0,0,1.14E-09,0,0,6.76E-08,0,6.42E-05,0,0,0,0.000173077,0,0,0,0,0.002002856
2888103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2887250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2891933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2864107,0,0,0,0,0,0,0,0,0,0,0,0,0.985696152,0,0,0,0,0.014303848,0,0,0,0,0,0
2864021,0.046483164,0,0,0,0.886038704,0.025046742,0,0,0,0,0,0,0,0,0,0.001410207,0.003138368,0,0,0,1.86E-06,0,0.00063426,0.037246696
2863254,0,0,0,0,0.983173278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016826722
2859424,0.02822731,0,0,0,0,0.002677212,0,0.632002327,0,0,0,0.336746862,3.13E-07,0,0,0,0,0,0,0,0.000324894,0,2.11E-05,0
2865358,0,0.039304118,0,0.012716512,0.0014921,0,0,0,0.363216374,0.012519031,0.051789941,0,0.030931803,0.038138284,0.121198214,0.200959839,0.03315353,0.053532324,0.000198282,0,0.040785966,6.37E-05,0,0
2877675,0,0,0,0.000662974,0,0,0,0,0,0.012078289,0,0,0.966425822,0,0.006970665,0,0,0,0,0,0.01386225,0,0,0
2848913,0.057214502,0,0,0,0.910280934,0.031834634,0,0.00010442,0,0,0,0.000563308,0,0,0,0,0,0,0,0,0,0,0,2.20E-06
2876825,0,0,0,0,0,0,0,0.004194398,0,0,0,0,0,0,0,0,0,0,0,0.995805602,0,0,0,0
2890762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2875571,0.052833077,0,0,0,0.379987554,0.555877968,0,2.50E-08,0,0,0,8.60E-07,0.000104361,0,0,0,0,0,0.009971507,0,0,0,0,0.001224649
2857320,0,0,0,0,0.999704334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000295666
2892016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2864104,0.000953506,0,0,0,0.512748529,0.218868617,0,0,0,0,0,0,0.017557488,0,0,0,0,0,0.24708708,0,0,0,0,0.002784779
2867934,0,0.029786913,5.72E-05,0.011775142,0,0,0,0,0.001871363,0.005343828,1.86E-07,0,0,4.44E-05,0.469212046,0.278025184,0.203544492,7.24E-05,0,0,7.37E-05,0.000123857,0,6.92E-05
2859341,0,0,0,0,0.998899706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001100294
2870038,0.014251713,0,0,0,0.94954278,0.000491101,0,0,0,0,0,0.00332889,0,0,0,0,0,0,0,0,0,0,0,0.032385517
2853593,0,0,0,0,0,0,0,0,0,0,0,0,0.880033374,0,0,0,0,0,0.119732177,0,0.000234449,0,0,0
2859941,0.057039742,0,0,0,0.911668711,0.00316831,0,0,0,0,0,0,0,0,0.005879512,0,0,0,0,0,0,0,0,0.022243725
2852994,0,0,0,0,0.381913305,0.490973586,0,0,0,0,0,0,0,0,0,0,0,0,0.123337506,0,0,0,0,0.003775604
2869974,0,0,0,0,0.409967695,0,0,5.67E-05,0,0,0,0,0,0,0,0,0,0,0,0.441840398,0,0,0,0.148135198
2885411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2878132,0,0,0,0,0.928291629,0,0,5.23E-06,0,0,0,0,0,0,0,0,0,0,0,0.036682596,0,0,0,0.035020545
2877253,0,0,0,0,0.982458634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017541366
2851783,0,0.160502749,0,0.002922071,0.00013016,0,0,0,0.277144257,0.002374514,0.013278643,0,0.000219316,0.019919104,0.082299743,0.37672045,7.37E-07,0.063988368,0,0,0.000112052,4.14E-05,0,0.000346457
2895444,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2858212,0,0,0,0,0.104707808,1.63E-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.895292029
2855802,0,0,0,0,0.000160543,0,0,5.59E-05,0,0,0,0,0,0,0,0,0,0,0,0.999650843,0,0,0,0.000132712
2889453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2853489,0.021730255,0,0,0,0.317937333,1.49E-05,0,0.439070776,0,0,0,0.050073395,0,0,0,0,0,0,0,0.149895437,0,0,0,0.021277885
2857276,2.91E-06,0,0,0,0.916152629,0,0,0.002794603,0,0,0,1.57E-05,0,0,0,0,0,0,0,0.019627007,0,0,0,0.06140717
2870801,0.231823587,0,0,0,0.122663684,0.026924259,0,0.323764741,0,0,0,0.20490319,0.002300229,0,0,0,0,0,0.079982606,0.007637704,0,0,0,0
2884584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2852862,0.0002455,0,0,0,0,0,0,0.997540842,0,0,0,0.001918411,0,0,0,0,0,0,0,0.000295247,0,0,0,0
2891468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2855261,0,0,0,0,0.832202718,0.000316257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167481025
2847103,0,0,0,0,0,0.000872735,0,0,0,0,0,0,0.030296836,0,0,0,0,0,0.968830429,0,0,0,0,0
2883648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2872573,0,0,0,0,0,0,0,0.962960058,0,0,0,0,0,0,0,0,0,0,0,0.037039942,0,0,0,0
2888219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2863081,0,0,0,0,0,0,0,1.50E-06,0,0,0,0,0,0,0,0,0,0,0,0.999998502,0,0,0,0
2856197,0,0,0,0,0.001190886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714246922,0,0,0,0.284562192
2856738,0,0,0,0,0.09546316,0.003563104,0,0,0,0,0,0,0,0,0,0,0,0,0.81247211,0,0,0,0,0.088501626
2881876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2848039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2873509,0,0,0,0,0.982630587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017369413
2866625,0.020115268,0,0,0,0.001315117,0,0,0.701996628,0,0,0,0.27297794,0,0,0,0,0,0,0,0,0,0,0,0.003595048
2850054,0.331426288,0,0,0,0.350427818,0.000634382,0,0.050032074,0,0,0,0.205783004,0,0,0,0,0,0,0,0,0,0,0,0.061696434
2859546,0.469550762,0,0,0,0.478104319,0.000299826,0,0.002664791,0,0,0,0.048477048,0,0,0,0,0,0,1.07E-06,0,0,0,0,0.000902189
2871448,0.009490262,0,0.003839971,0,0.657842665,0.062637521,0,0.006099401,1.24E-05,0.094598122,0.000207089,0.000225,0,0.000363161,0.014935468,0.015021223,0.08212657,0,0.016419963,0,0.036181154,0,0,0
2883937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2849118,0.019627825,0,0,0,0.630907786,0,0,0.000247842,0,0,0,8.58E-05,0,0,0,0,0,0,0,0,0,0,0,0.349130725
2857233,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2876987,0,0,0.03609617,0.043230317,0,0,0,0,0,0.505670182,0,0,0.026116211,0,0.015355131,0,0.175379555,0,0,0,0.195303754,0,0.002228352,0.000620328
2893801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2885643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2868331,0,0.017904163,0,0,0,0,0,0,0.681022692,5.28E-09,0.04286125,0,0.000195314,0.004027963,0.003711666,0.130234999,0,0.120041947,0,0,0,0,0,0
2868829,0,0,0,0,0,0,0,0.011957628,0,0,0,0,0,0,0,0,0,0,0,0.988042372,0,0,0,0
2860173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2894299,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2850615,7.48E-05,0,0,0,0.808528004,0,0,0.135682586,0,0,0,0.012870556,0,0,0,0,0,0,0,0.006588383,0,0,0,0.036255658
2869138,0,0,0,0,0.986124663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013875337
2851826,0.389541098,0,0,0,0.043657199,0.025360945,0,0.314719652,0,0,0,0.219818603,0.002529817,0,0,0,0,0,0.003431163,3.30E-07,5.73E-05,0,1.32E-06,0.00088259
2860482,0.026483435,0,0,0,0.002381726,0,0,0.416262672,0,0,0,0.086650278,0,0,0,0,0,0,0,0.468221889,0,0,0,0
2887681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2858467,0.508753974,0,0,0,0.326068239,0.003693075,0,0.02647319,0,0,0,0.13490726,0,0,0,0,0,0,0,0,0,0,0,0.000104262
2870369,0.308285872,0,0,0,0.63375058,0.00043335,0,0.006796877,0,0,0,0.024105979,0,0,0,0,0,0,0,0,0,0,0,0.026627342
2890598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2861713,0,0,0,0,0.811591662,0.000301628,0,0,0,0,0,0,0,0,0,0,0,0,1.21E-05,0,0,0,0,0.188094643
2879025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2887658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2854030,0,0,0,0,0.19739668,0.116839469,0,0,0,0,0,0,0.00818035,0,0,0,0,0,0.674510983,0,0,0,0,0.003072518
2858444,0.047030787,0,0,0,0.04183022,0,0,0.645735081,0,0,0,0.024340978,0,0,0,0,0,0,0,0.168803852,0,0,0,0.072259081
2874047,0,0,2.32E-05,0.004187301,0.716472298,0.00514639,0,0,0.000223028,0.008697207,2.63E-05,0,0.085732739,0,0.005983596,0.000205224,7.10E-05,1.30E-05,0.02797592,0,0.015116677,0,0,0.13012611
2879002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2849788,0,0,0,0,0.031322503,0,0,0.000207862,0,0,0,0,0,0,0,0,0,0,0,0.967811264,0,0,0,0.000658371
2875756,0,0,0,0,0,0,0,2.26E-05,0,0,0,0,0,0,0,0,0,0,0,0.999977449,0,0,0,0
2867100,0.004796737,0,0,0,0.004229886,0.537843742,0,0,0,0,0,0.001907009,0,0,0,0,0,0,0.451222626,0,0,0,0,0
2889387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2880731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2872075,0.000127125,0,0,0,0.905364014,0,0,0.033617846,0,0,0,0.015028538,0,0,0,0,0,0,0,0,0,0,0,0.045862478
2864183,0,0,0,0,0.99583642,0.000697064,0,0,0,0,0,0,0.000202195,0,0,0,0,0,1.95E-05,0,0,0,0,0.003244841
2864226,0,0,0,0,0.992057047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007942953
2863685,0,0,0,0,0.997392086,0.000556618,0,0,0,0,0,0,0,0,0,0,0,0,0.00039574,0,0,0,0,0.001655557
2872341,0,0,0,0.003152115,0,0,0,0,0,0.006276271,0,0,0.630568227,0,0.001715338,0,0,0,0.004767796,0,0.349537192,0,0,0.003983062
2855570,0.018893147,0,0,0,0.706904562,0.002301168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271901123
2872882,0.000243369,0,0,0,0.010698634,0,0,0.228271709,0,0,0,0.002612909,0,0,0,0,0,0,0,0.751551814,0,0,0,0.006621564
2855527,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2862211,1.65E-05,0,0,0,0.853982828,0.087498992,0,0,0,0,0,0,0.008456063,0,0,0,9.79E-06,0,0.047198381,0,0.000125753,0,0.000411947,0.002299769
2874113,0,0,0,0,0.95382607,0.004922418,0,0,0,0,0,0,0.007115417,0,0,0,0,0,0.033341089,0,0,0,0,0.000795006
2853555,0,0.010255398,0,1.40E-10,0,0,0,0,0.001184363,0,6.61E-05,0,0,0.001401903,6.99E-05,0.016963039,0,1.43E-06,0,0,0,0,0,0.970057876
2882769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2862188,0.004809477,0,0,0,0.942687154,0.052501167,0,0,0,0,0,0,0,0,0,0,0,0,2.20E-06,0,0,0,0,0
2853532,0,0,0,0,0,0,0,0.00029797,0,0,0,0,0,0,0,0,0,0,0,0.99970203,0,0,0,0
2879500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2870844,0,0.121920535,0,0.001617805,0,0,0,0,0.0051064,0.00028639,4.33E-05,0,0,0.000103599,0.272302414,0.536591375,0.060088273,0.001074826,0,0,4.59E-06,0.000860473,0,0
2870303,0,0,0,0,4.37E-05,0,0,2.35E-05,0,0,0,0,0,0,0,0,0,0,0,0.999932844,0,0,0,0
2894969,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2851760,0.004436902,0,0,0,0.357119842,0.000574625,0,0.611440016,0,0,0,0.022003385,0,0,0,0,0,0,2.39E-06,1.31E-05,0,0,0,0.004409695
2851156,0.038082751,0,0,0,0.954132446,0,0,0,0,0,0,0.004085086,0,0,0,0,0,0,0,0,0,0,0,0.003699717
2896071,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2859314,0,0,0,0,0,0,0,0.962628975,0,0,0,0,0,0,0,0,0,0,0,0.037371025,0,0,0,0
2850658,0,0,0,0,0,0,0,0.95995148,0,0,0,0.04004852,0,0,0,0,0,0,0,0,0,0,0,0
2889430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2852885,0,0,0,0,0.109766759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.810717922,0,0,0,0.079515319
2877857,0,0,0,6.67E-05,0.068779138,0,0,0,0,0.000164626,0.001090184,0,0.021872439,0,0.000305458,5.34E-05,0,0,0,0,0.004937061,0,0,0.902731027
2857299,1.60E-06,0,0,0,0.924488139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075510257
2877528,0,0,0,0,0.110078539,0.017085142,0,0,0,0,0,0,0.315645245,0,0,0,0,0,0.542958193,0,0.01083969,0,0,0.003393191
2886513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2865955,0.008778525,0,0,0,0.962802394,0.015166345,0,0,0,0,0,0,0,0,0,0,0,0,0.000184209,0,0,0,0,0.013068527
2848643,0,0,0,0,0.878271713,0.055117703,0,0,0,0,0,0,0.038549474,0,0,0,0,0,0.02166039,0.00640072,0,0,0,0
2868872,0,0.063373939,0.000267498,0.025728885,0,0,0,0,0.279326595,0.024027962,0.0225202,0,0.024890208,0.011633969,0.142924569,0.241220237,0.005263486,0.080344932,0,0,0.078475088,0,2.43E-06,0
2880170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2859612,0,0,0,0,0.956668652,0,0,0,0,0,0,0,0.039927767,0,0,0,0,0,0.000432815,0,4.86E-07,0,0,0.002970279
2892527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2866559,0,0,0,0,0.958322471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000122091,0,0,0,0.041555438
2871514,0,0,0,0,0,0,0,0.001330641,0,0,0,0,0,0,0,0,0,0,0,0.998651282,0,0,0,1.81E-05
2875215,0,0,0,0,0,0,0,0,0,0,0,0,0.985179453,0,0,0,0,0,0.001974898,0,0.012845649,0,0,0
2883871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2888826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2862858,0,0,0,0,0,0,0,0.025465858,0,0,0,0,0,0,0,0,0,0,0,0.969255148,0,0,0,0.005278994
2856672,0,0,0,0.001332,0,0.060435462,0,0,0,0.009974483,0,0,0.08440322,0,0.001682465,0.000572517,4.34E-05,0,0.768884533,0,0.006766352,0,0,0.065905606
2881899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2890555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2873486,0.354513544,0,0,0,0.288898427,0.002542381,0,0.186450222,0,3.92E-06,0,0.153288698,0,0,0,0,0,0,0,0,1.81E-05,0,0,0.014284672
2890057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2864830,0,0,0,0,0.92010348,0.000128971,0,0,0,0,4.53E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.079722212
2873243,0,0,0,0,0.355244576,0.030544034,0,0,0,0,0,0,0.14428308,0,0,0,0,0,0.357247,0,0,0,0,0.11268131
2865328,0,0,0,0,0,0,0,0.007038869,0,0,0,0,0,0,0,0,0,0,0,0.992961131,0,0,0,0
2873784,0,0,0,0,0,0,0,3.45E-05,0,0,0,0,0,0,0,0,0,0,0,0.99982848,0,0,0,0.000137066
