year,business_plan_class,attr_base,attr_inflation,attr_rate_change,attr_rarc_margin,attr_portfolio_change,attr_selected_attritional,cat_base,cat_inflation,cat_rate_change,cat_rarc_margin,cat_climate_change,cat_non_modelled_perils_general,cat_non_modelled_perils_weather,cat_anti_selection,cat_taiwan_rds,cat_greenwashing,cat_recession,cat_scaling,selected_cat,bp_expenses,cat_non_modelled_perils_all_other
2025,"Int Package (ML, PI & Cyber)",0.58369052372268200000,0.00600000000000000000,0.01975527108432840000,0.00000000000000000000,0.00000000000000000000,0.57581724117066200000,0.00000000000000000000,0.00600000000000000000,0.01975527108432840000,0.00000000000000000000,0,0.02400000000000000000,0,0,0,0,0,0,0.02400000000000000000,0.23000000000000000000,0.00000000000000000000
2025,Int Healthcare,0.65134077974648500000,0.00600000000000000000,0.02000000000000000000,0.00000000000000000000,0.00000000000000000000,0.64240080825976900000,0.00000000000000000000,0.00600000000000000000,0.02000000000000000000,0.00000000000000000000,0,0.02400000000000000000,0,0,0,0,0,0,0.02400000000000000000,0.21000000000000000000,0.00000000000000000000
2025,Marine,0.65000000000000000000,0.00600000000000000000,0.03000000000000000000,0.00000000000000000000,0.00000000000000000000,0.63485436893203900000,0.00000000000000000000,0.00600000000000000000,0.03000000000000000000,0.00000000000000000000,0,0.02400000000000000000,0,0,0,0,0,0,0.02400000000000000000,0.23000000000000000000,0.00000000000000000000
2025,BZD Contingency,0.71603358530753000000,0.00600000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.72032978681937500000,0.00000000000000000000,0.00600000000000000000,0.00000000000000000000,0.00000000000000000000,0,0.02400000000000000000,0,0,0,0,0,0,0.02400000000000000000,0.23902439024390300000,0.00000000000000000000
2025,Cat,0.17144146399772700000,0.00600000000000000000,0.00000000000000000000,0.05000000000000000000,0.00000000000000000000,0.18109361842079900000,0.28300000000000000000,0.00600000000000000000,0.00000000000000000000,0.05000000000000000000,0.00560000000000000000,0.02400000000000000000,0.00830000000000000000,0,0,0,0,0.73500000000000000000,0.33290692424000000000,0.13631748436408500000,0.00830000000000000000
2025,Ex Cat,0.37552600352134100000,0.00600000000000000000,0.00000000000000000000,0.05000000000000000000,0.10000000000000000000,0.43633492927155200000,0.11150246754453400000,0.00600000000000000000,0.00000000000000000000,0.05000000000000000000,0.00560000000000000000,0.02400000000000000000,0.00830000000000000000,0,0,0,0,0.73500000000000000000,0.15073962478350800000,0.23000000000000000000,0.00830000000000000000
2025,Clash,0.18450000000000000000,0.00600000000000000000,-0.10000000000000000000,0.05000000000000000000,0.00000000000000000000,0.21654150000000000000,0.02880000000000000000,0.00600000000000000000,-0.10000000000000000000,0.05000000000000000000,0.00560000000000000000,0.02400000000000000000,0.00830000000000000000,0,0,0,0,0,0.06629088896000000000,0.14000000000000000000,0.00830000000000000000
2025,Treaty Misc,0.29307627962553100000,0.00600000000000000000,-0.10000000000000000000,0.05000000000000000000,0.00000000000000000000,0.34397386018716500000,0.36950000000000000000,0.00600000000000000000,-0.10000000000000000000,0.05000000000000000000,0.00560000000000000000,0.02400000000000000000,0.00830000000000000000,0,0,0,0,0,0.46839838440000000000,0.09627570584664590000,0.00830000000000000000
2025,Not Found,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,"Open Market",0.425,0.006,-0.15,0,-0.15,0.42755,0.224,0.006,-0.15,0,0.0042,0,0,0,0,0,0,0,0.266224052705883,0.15,0
2026,"European Commercial Property",0.55,0.006,0,0,0,0.5533,0.15,0.006,0,0,0.0042,0,0,0,0,0,0,0,0.15153378,0.15,0
2026,"Structured RI",0.739999999995688,0.006,0,0,0,0.744439999995662,0,0.006,0,0,0.0042,0,0,0,0,0,0,0,0,0.2976,0
2026,"Ki Open Market",0.425,0.006,-0.15,0,-0.05,0.47785,0.224,0.006,-0.15,0,0.0042,0,0,0.0380157256730157,0,0,0,0,0.304239778378898,0.259973865817306,0.0380157256730157
2026,"US Property",0.348057570965321,0.006,-0.15,0,0,0.411936372224839,0.195,0.006,-0.15,0,0.0042,0,0,0,0,0,0,0,0.231757545882353,0.12,0
2026,"Beazley Canada Property",0.509501662813936,0.006,-0.15,0,0,0.603010203283317,0.195,0.006,-0.15,0,0.0042,0,0,0,0,0,0,0,0.231757545882353,0.155,0
2026,"Covers",0.411842707124227,0.006,-0.0577356221354575,0,0,0.439700123553363,0.167,0.006,-0.0577356221354575,0,0.0042,0,0,0,0,0,0,0,0.179044875688013,0.25692194641737,0
2026,"Jewellers",0.624563200020659,0.006,0.000354961255490538,0,0,0.628087632446211,0.004,0.006,0.000354961255490538,0,0,0,0,0,0,0,0,0,0.00402257214274191,0.315,0
2026,"Specie",0.531414931063006,0.006,-0.0823399865819486,0,0,0.582572426424163,0.009,0.006,-0.0823399865819486,0,0,0,0,0,0,0,0,0,0.00986639917574281,0.31,0
2026,"Private Clients",0.639813282523371,0.006,0.015,0,0,0.634140061299026,0.016,0.006,0.015,0,0,0,0,0,0,0,0,0,0.0158581280788177,0.37,0
2026,"E&S Homeowners",0.422754506272355,0.006,0.02,0,0,0.416951993441166,0.173,0.006,0.02,0,0.0042,0,0,0,0,0,0,0,0.171342117254902,0.2,0
2026,"Aviation PD",0.5638883840033,0.006,-0.0624357254549142,0,0,0.605048346773414,0.046867,0.006,-0.0624357254549142,0,0,0,0,0,0,0,0,0,0.0502879677479997,0.222,0
2026,"Aviation Liab",0.377047047615337,0.006,-0.0634341400713166,0,0,0.405000167238546,0.30866,0.006,-0.0634341400713166,0,0,0,0,0,0,0,0,0,0.33154311222026,0.222,0
2026,"Satellite",0.620448110755491,0.006,0.05,0,0,0.594448380400023,0.06036,0.006,0.05,0,0,0,0,0,0,0,0,0,0.0578306285714286,0.0899999999999999,0
2026,"Ki Cargo",0.525358950420518,0.006,-0.0723244340801684,0,0,0.569715451758179,0.0422025870344296,0.006,-0.0723244340801684,0,0.0042,0,0,0.0293544498171272,0,0,0,0,0.0753124533408057,0.259973865817306,0.0293544498171272
2026,"Cargo",0.525358950420518,0.006,-0.0723244340801684,0,0,0.569715451758179,0.0422025870344296,0.006,-0.0723244340801684,0,0.0042,0,0,0,0,0,0,0,0.0459580035236785,0.260476826680067,0
2026,"Energy PD",0.554946006773875,0.006,-0.023012488923387,0,0,0.571425608295969,0.140141818716998,0.006,-0.023012488923387,0,0,0,0,0,0,0,0,0,0.144303451201685,0.15,0
2026,"Energy Liab and Cas",0.215166311233334,0.006,0,0,0,0.216457309100734,0.347527272727273,0.006,0,0,0,0,0,0,0,0,0,0,0.349612436363636,0.175,0
2026,"Ki Energy Midstream",0.554946006773875,0.006,-0.023012488923387,0,0,0.571425608295969,0.140141818716998,0.006,-0.023012488923387,0,0,0,0,0.0357864529748827,0,0,0,0,0.180089904176568,0.259973865817306,0.0357864529748827
2026,"Downhole",0.821694203095947,0.006,0,0,0,0.826624368314523,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0.28,0
2026,"Ki Hull",0.553,0.006,-0.0459685394174588,0,0,0.583123327673394,0.0419856501107145,0.006,-0.0459685394174588,0,0,0,0,0.0313698021890125,0,0,0,0,0.0756425182958672,0.259973865817306,0.0313698021890125
2026,"Hull",0.553,0.006,-0.0459685394174588,0,0,0.583123327673394,0.0419856501107145,0.006,-0.0459685394174588,0,0,0,0,0,0,0,0,0,0.0442727161068547,0.202228149184557,0
2026,"Marine Misc",0.341639569406501,0.006,0,0,0,0.34368940682294,6.98052726733067E-18,0.006,0,0,0,0,0,0,0,0,0,0,7.02241043093466E-18,0.236,0
2026,"Marine Liab",0.420550561015618,0.006,-0.0277294048883735,0,0,0.435140038697909,0.12,0.006,-0.0277294048883735,0,0,0,0,0,0,0,0,0,0.124162965132294,0.188270576474508,0
2026,"War",0.339657074612067,0.006,-0.05,0,0,0.359678965326042,0.205018460721717,0.006,0,0,0,0,0,0,0,0,0,0,0.206248571486047,0.292731575616958,0
2026,"Contingency",0.509835314133391,0.006,-0.05,0,0,0.539888764229675,0.108724754128075,0.006,-0.05,0,0,0,0,0,0,0,0,0,0.115133792266151,0.224491815970632,0
2026,"Ki Contingency",0.509835314133391,0.006,-0.05,0,0,0.539888764229675,0.108724754128075,0.006,-0.05,0,0,0,0,0.0409846128474887,0,0,0,0,0.15611840511364,0.259973865817306,0.0409846128474887
2026,"Political",0.323997802123464,0.006,0,0,0,0.325941788936205,0.162925521408215,0.006,0,0,0,0,0,0,0.06,0,0,0,0.223903074536664,0.20903503002015,0.06
2026,"Terrorism",0.143261341979001,0.006,-0.0715293855498007,0,0,0.155223986400708,0.380696560909931,0.006,0,0,0,0,0,0,0,0,0,0,0.38298074027539,0.179505300664941,0
2026,"DWP",0.143111884263636,0.086,0.0310280373831776,0,0,0.150742269535923,0.373657142857143,0.006,0,0,0,0,0,0,0,0,0,0,0.375899085714286,0.234964180596435,0
2026,"PA Direct",0.584252084077385,0.006,0.0198919159813891,0,0,0.576294004660564,0,0.006,0.0198919159813891,0,0,0,0,0,0,0,0,0,0,0.39,0
2026,"PA Reinsurance",0.266673746232533,0.006,-0.0328931612351863,0,0,0.277398295572563,0.0785141845538985,0.006,-0.0328931612351863,0,0,0,0,0,0,0,0,0,0.0816717103997545,0.171258746949833,0
2026,"Sports",0.583339282390191,0.006,0.01,0,0,0.581029027806468,0,0.006,0.01,0,0,0,0,0,0,0,0,0,0,0.29,0
2026,"BICI A&H PA ",0.419309806280981,0.006,0,0,0,0.421825665118666,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,"Life Direct",0.539149014225924,0.006,0,0,0.17,0.634589172724197,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0.16,0
2026,"Life Reinsurance",0.397920507660235,0.006,0,0,0,0.400308030706196,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0.18554054054054,0
2026,"International E&O",0.802502934555526,0.006,0.05,0.025,-0.129849823846947,0.685761956898271,0,0.006,0.05,0.025,0,0,0,0,0,0,0,0,0,0.0764549957166391,0
2026,"US E&O",0.823992643651426,0.006,0.05,0.025,-0.15,0.68782001173904,0,0.006,0.05,0.025,0,0,0,0,0,0,0,0,0,0.0935039159809486,0
2026,"London E&O",0.689714784467148,0.006,0.05,0.025,-0.129849823846947,0.589381222088397,0,0.006,0.05,0.025,0,0,0,0,0,0,0,0,0,0.0992854486365249,0
2026,"US Cyber",0.556,0.006,0,0.025,-0.0736894952509235,0.531071782796438,0.155526437683778,0.006,0,0.025,0,0,0,0,0,0,0,0,0.160371086217627,0.123671933346268,0
2026,"Ki Cyber Privacy & Tech",0.585,0.006,0,0.025,0,0.60322275,0.1531635,0.006,0,0.025,0,0,0,0.0361317967714778,0,0,0,0,0.194066339796478,0.26,0.0361317967714778
2026,"London Cyber",0.585,0.006,0,0.025,-0.101654143886452,0.541902657775919,0.1531635,0.006,0,0.025,0,0,0,0,0,0,0,0,0.157934543025,0.187541841135916,0
2026,"International Cyber",0.417357123220466,0.006,-0.1,0.025,-0.154037002234914,0.404518636196341,0.165582162162162,0.006,-0.1,0.025,0,0,0,0,0,0,0,0,0.189711162792793,0.140754808950375,0
2026,"Large Risk Cyber",0.302570569249956,0.006,0,0.025,-0.211456951900312,0.24602199491665,0.156968692279754,0.006,0,0.025,0,0,0,0,0,0,0,0,0.161858267044269,0.0547753864694279,0
2026,"US A&E",0.521802938715044,0.006,0.02,0,0,0.514640937595426,0,0.006,0.02,0,0,0,0,0,0,0,0,0,0,0.149019385297024,0
2026,"Environmental",0.590927782312484,0.006,0,0,-0.0168209610749968,0.5844737359426,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0.151585531261966,0
2026,"Ki PI",0.652677661728631,0.006,0,0,0,0.656593727699003,0.06036,0.006,0,0,0,0,0,0.0358657943849502,0,0,0,0,0.0965879543849502,0.259973865817306,0.0358657943849502
2026,"Large Client Professional",0.652677661728631,0.006,0,0,0,0.656593727699003,0.06036,0.006,0,0,0,0,0,0,0,0,0,0,0.06072216,0.068890781252886,0
2026,"Specialty Professions",0.428,0.006,-0.0499384893048128,0,0,0.453200129836795,0,0.006,-0.0499384893048128,0,0,0,0,0,0,0,0,0,0,0.238387162836392,0
2026,"BMD Specialty Professions",0.428,0.006,-0.0499384893048128,0,0,0.453200129836795,0,0.006,-0.0499384893048128,0,0,0,0,0,0,0,0,0,0,0,0
2026,"DIN US Lawyers",0.511655576425,0.006,-0.05,0,0,0.54181632619321,0,0.006,-0.05,0,0,0,0,0,0,0,0,0,0,0.200414288248735,0
2026,"M&A",0.700261453833856,0.006,0,0,0,0.70446302255686,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0.220292594364155,0
2026,"BMD M&A",0.700261453833856,0.006,0,0,0,0.70446302255686,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,"US Misc Med",0.602902551807163,0.086,0.0496687315805259,0,0,0.623770292058423,0,0.006,0.0496687315805259,0,0,0,0,0,0,0,0,0,0,0.148539444408149,0
2026,"US Life Sciences",0.573023398303924,0.086,-0.05,0,0,0.655056221640065,0,0.006,-0.05,0,0,0,0,0,0,0,0,0,0,0.138555179193537,0
2026,"Intl Misc Med & Life Sciences",0.633731385049599,0.026,0,0,0,0.650208401060889,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0.134954955745776,0
2026,"Healthcare Management Liability",1.12365963396048,0.136,0.25,0.25,-0.052,1.21010052228179,0,0.006,0.25,0.25,0,0,0,0,0,0,0,0,0,0.117286598699252,0
2026,"Ki FI",0.510863643618065,0.006,-0.04,0,0,0.535342526541431,0.175785263157895,0.006,-0.04,0,0,0,0,0.0359775416779488,0,0,0,0,0.220185848695493,0.259973865817306,0.0359775416779488
2026,"Financial Institutions",0.510863643618065,0.006,-0.04,0,0,0.535342526541431,0.175785263157895,0.006,-0.04,0,0,0,0,0,0,0,0,0,0.184208307017544,0.15446685815359,0
2026,"International ML",0.499526638530352,0.006,-0.04,0,0,0.523462289959931,0.134133333333333,0.006,-0.04,0,0,0,0,0,0,0,0,0,0.140560555555556,0.126307748859427,0
2026,"International Specialty Programmes",0.523284020419889,0.016,-0.02,0,0,0.542506698721027,0,0.006,-0.02,0,0,0,0,0,0,0,0,0,0,0.31181915945176,0
2026,"Specialty Reinsurance",0.424659531305784,0.026,0.0298427599481643,0,0,0.423074954803455,3.388605469578E-18,0.006,0.0298427599481643,0,0,0,0,0,0,0,0,0,3.31015300099507E-18,0.19863265699015,0
2026,"BMD Mortgage Liability",0.2,0.006,0,0,0,0.2012,0.5,0.006,0,0,0,0,0,0,0,0,0,0,0.503,0.31627899982944,0
2026,"Specialty Surety",0.982870963659222,0.006,0.0505462761374268,0,0,0.941194321374027,6.82831623883258E-18,0.006,0.0505462761374268,0,0,0,0,0,0,0,0,0,6.53877538981155E-18,0.397608861009779,0
2026,"Specialty BPS",0.461067008869089,0.006,0.0097620433122377,0,0,0.459349223903119,0.115540594059406,0.006,0.0097620433122377,0,0,0,0,0,0,0,0,0,0.11511012757272,0.320035055162471,0
2026,"Small Business Misc Med",0.484970067466058,0.046,0.08,0,0,0.469702491268052,3.3240606034908E-18,0.006,0.08,0,0,0,0,0,0,0,0,0,3.09630089547383E-18,0.18302732826295,0
2026,"Recall",0.754363353960903,0.006,0.04,0,0,0.729701475081412,0,0.006,0.04,0,0,0,0,0,0,0,0,0,0,0.188218890231913,0
2026,"Media",0.569633399001863,0.006,0,0,0,0.573051199395874,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0.219200959961202,0
2026,"Package",0.879065410982456,0.086,0.25,0,0,0.763732029061558,0,0.006,0.25,0,0,0,0,0,0,0,0,0,0,0.23,0
2026,"US Specialty Programmes",0.5807912745789,0.056,0.035,0,0,0.592575445367457,0,0.006,0.035,0,0,0,0,0,0,0,0,0,0,0.268363459927478,0
2026,"Ki D&O",0.608,0.006,-0.02,0,0,0.624130612244898,0.169431578947368,0.006,-0.02,0,0,0,0,0.0395255091323575,0,0,0,0,0.213452211602819,0.259973865817306,0.0395255091323575
2026,"London D&O",0.608,0.026,-0.02,0,0,0.636538775510204,0.169431578947368,0.006,-0.02,0,0,0,0,0,0,0,0,0,0.173926702470462,0.147275337213292,0
2026,"London EPL",0.705542814623544,0.106,-0.05,0,-0.0217957697837958,0.803497318152546,0,0.006,-0.05,0,0,0,0,0,0,0,0,0,0,0.22426161805909,0
2026,"London Safeguard",0.557043118375183,0.086,-0.05,0,0,0.63678823847942,0,0.006,-0.05,0,0,0,0,0,0,0,0,0,0,0.227042690476744,0
2026,"US D&O",0.482355166253232,0.026,0,0,0,0.494896400575816,0.169431578947368,0.006,0,0,0,0,0,0,0,0,0,0,0.170448168421053,0.115746865489044,0
2026,"BMD US D&O",0.482355166253232,0.026,0,0,0,0.494896400575816,0.169431578947368,0.006,0,0,0,0,0,0,0,0,0,0,0.170448168421053,0,0
2026,"US EPL",0.554940028622553,0.106,-0.05,0,0,0.646067022796362,0,0.006,-0.05,0,0,0,0,0,0,0,0,0,0,0.130796670530861,0
2026,"US Safeguard",0.551470520796667,0.086,-0.05,0,0,0.630417879563347,0,0.006,-0.05,0,0,0,0,0,0,0,0,0,0,0.134544925438123,0
2026,"Fidelity and Crime",0.609615522786104,0.006,-0.05,0,0,0.645550753602969,0,0.006,-0.05,0,0,0,0,0,0,0,0,0,0,0.135560832793149,0
2026,"US Tech",0.432998678495376,0.006,0,0,0,0.435596670566349,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0.199550958890393,0
2026,"BZD US Cyber",0.507161134994205,0.006,0,0.025,0,0.522959204349274,0.095,0.006,0,0.025,0,0,0,0,0,0,0,0,0.09795925,0.2,0
2026,"Canada",0.483046064795661,0.006,-0.12,0,0,0.552209478618677,0,0.006,-0.12,0,0,0,0,0,0,0,0,0,0,0.16,0
2026,"Int Package (ML, PI & Cyber)",0.453260824349113,0.006,-0.1,0,0,0.506644876994676,0,0.006,-0.1,0,0,0,0,0,0,0,0,0,0,0.23,0
2026,"Int Healthcare",0.607374690008955,0.006,-0.02,0,0,0.623488712396948,0,0.006,-0.02,0,0,0,0,0,0,0,0,0,0,0.21,0
2026,"Marine",0.539738345221174,0.006,-0.05,0,0,0.571554500307896,0,0.006,-0.05,0,0,0,0,0,0,0,0,0,0,0.23,0
2026,"BZD Contingency",0.719751795782245,0.006,0,0,0,0.724070306556939,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0.24,0
2026,"Cat",0.162129477628537,0.006,-0.15,0,0.0898222881195592,0.209120555518172,0.293,0.006,-0.15,0,0.0042,0,0,0,0,0,0,0,0.348230568941176,0.155563754308809,0
2026,"BMD Cat",0.162129477628537,0.006,-0.15,0,0.0898222881195592,0.209120555518172,0.293,0.006,-0.15,0,0.0042,0,0,0,0,0,0,0,0.348230568941176,0.1032,0
2026,"BMD ART",0.162129477628537,0.006,-0.15,0,0.0898222881195592,0.209120555518172,0.293,0.006,-0.15,0,0.0042,0,0,0,0,0,0,0,0.348230568941176,0.1,0
2026,"Ex Cat",0.364555804375288,0.006,-0.15,0,0,0.431462516707694,0.117780056467291,0.006,-0.15,0,0.0042,0,0,0,0,0,0,0,0.13998162482433,0.25,0
2026,"Treaty Misc",0.288375727849922,0.006,-0.15,0,0,0.341301155549437,0.227,0.006,-0.15,0,0.0042,0,0,0,0,0,0,0,0.269789553411765,0.11804008908686,0
