lloyds_risk_code,yoa,gpi,gnpi,acquisition_cost,latest_paid_position,latest_incurred_position,gn_ulr,incurred_development,paid_development,premium_development
NL,2019,20672514.97,19580346.44,0.052831914,7033.1672,7033.1672,0,1,0,1
NL,2020,18670123.42,17418647.7,0.067030929,-1867.8167,6129.1933,0,1,0,1
NL,2021,18995874.05,17479594.12,0.07982154,19899.3397,65847.3397,0,1,0,1
NL,2022,24169167.2,23084025.44,0.044897772,42953.6091,45289.9784,0,1,0,1
NL,2023,35569177.81,34861882.67,0.019885057,313824.1057,560898.8468,0,1,0,1
NL,2024,16501417.98,15875871.74,0.037908636,504570.5537,510463.5537,0,0.918842836,0,0.930496284
NL,2025,0,0,0,0,0,0,0.174951481,0,0.360888682
NP,2005,0,0,0,0,0,0,1,0,1
NP,2006,46790039.29,45424287.31,0.029188947,929946.8032,929946.8132,0,1,0,1
NP,2007,50364771.41,48920084.29,0.028684477,1203388.253,1203388.243,0,1,0,1
NP,2008,48608933.9,46728026.85,0.038694678,4671842.027,4671841.987,0,1,0,1
NP,2009,54320872.25,52038965,0.042007927,1487608.286,1487607.813,0,1,0,1
NP,2010,48732007.74,45450949.52,0.067328607,5917943.475,5917943.836,0,1,0,1
NP,2011,51963423.43,49922342.17,0.039279192,30842164.6,30842164.63,0,1,0,1
NP,2012,53272079.12,50593112.66,0.050288378,1341410.431,1341409.778,0,1,0,0.999998847
NP,2013,50447547.57,47815640.9,0.052171152,7397372.414,7397372.334,0,1,0,1
NP,2014,49788514.2,47004160.27,0.05592362,268104.5523,268104.4123,0,1,0,1
NP,2015,49587810.97,46795329.26,0.056313873,5909128.711,5909128.671,0,1,0,0.999996496
NP,2016,54246473.09,51146468.33,0.05714666,7569638.662,7569684.672,0,1,0,1
NP,2017,57335126.58,54211859.64,0.054473882,3146803.545,3163828.245,0,1,0,1
NP,2018,48641285.92,45792299.16,0.05857137,970515.8978,992519.8778,0,1,0,1
NP,2019,46490296.46,44285462.28,0.047425686,360460.9526,361391.9426,0,1,0,1
NP,2020,51947391.24,49350030.26,0.049999835,39726.876,91138.896,0,1,0,1
NP,2021,51162178.21,48696419.22,0.048194957,132149.9311,195844.9311,0,1,0,0.999684997
NP,2022,53415457.4,50227950.44,0.059673868,3609107.942,5472305.484,0,1,0,1
NP,2023,56972278.78,54094619.51,0.050509815,2703724.193,23777878.89,0,1,0,1
NP,2024,45654129.11,43136693.86,0.055141458,335487.8129,1911911.873,0,0.918842836,0,0.870206388
NP,2025,8788449.225,7740105.351,0.11928656,140513.7722,140513.7722,0,0.174951481,0,0.36962334
NR,2005,0,0,0,0,0,0,1,0,1
NR,2006,0,0,0,0,0,0,1,0,1
NR,2007,0,0,0,0,0,0,1,0,1
NR,2008,0,0,0,0,0,0,1,0,1
NR,2009,0,0,0,0,0,0,1,0,1
NR,2010,0,0,0,0,0,0,1,0,1
NR,2011,0,0,0,0,0,0,1,0,1
NR,2012,0,0,0,0,0,0,1,0,1
NR,2013,0,0,0,0,0,0,1,0,1
NR,2014,0,0,0,0,0,0,1,0,1
NR,2015,0,0,0,0,0,0,1,0,1
NR,2016,0,0,0,0,0,0,0.993056142,0,1
NR,2017,0,0,0,0,0,0,0.974986976,0,1
NR,2018,0,0,0,0,0,0,0.954180807,0,1
NR,2019,629549254.4,448698403.8,0.287270375,209222439.6,300214335.9,0,0.919920111,0,1
NR,2020,692292551.5,494100083.3,0.286284271,157846580.9,267132993.6,0,0.857476689,0,1
NR,2021,861780821,613572610.4,0.288017794,144358584.3,275642470.9,0,0.754650093,0,1
NR,2022,972503001.1,690409160.4,0.290069892,95248539.85,237576944.2,0,0.614621809,0,1
NR,2023,1083030742,767157671.1,0.291656606,61081967.12,160503428.6,0,0.473453666,0,1
NR,2024,1066178442,750877100.7,0.295730367,23524931.71,78472815.63,0,0.28311961,0,0.93245167
NR,2025,443391365,313349940.8,0.29328813,2300916.687,10342822.37,0,0.055537654,0,0.366869063
NS,2005,0,0,0,0,0,0,1,0,1
NS,2006,0,0,0,0,0,0,1,0,1
NS,2007,0,0,0,0,0,0,1,0,1
NS,2008,0,0,0,0,0,0,1,0,1
NS,2009,0,0,0,0,0,0,1,0,1
NS,2010,0,0,0,0,0,0,1,0,1
NS,2011,0,0,0,0,0,0,1,0,1
NS,2012,0,0,0,0,0,0,1,0,1
NS,2013,0,0,0,0,0,0,1,0,1
NS,2014,0,0,0,0,0,0,1,0,1
NS,2015,0,0,0,0,0,0,1,0,1
NS,2016,0,0,0,0,0,0,0.993056142,0,1
NS,2017,0,0,0,0,0,0,0.974986976,0,1
NS,2018,0,0,0,0,0,0,0.954180807,0,1
NS,2019,45069352.5,32738123.57,0.273605638,15160579,19965773.41,0,0.919920111,0,1
NS,2020,33593509.9,24954642.01,0.257158836,2760084.081,3376598.469,0,0.857476689,0,1
NS,2021,43154582.62,32195756.11,0.253943518,3308004.449,6021923.231,0,0.754650093,0,0.994969109
NS,2022,56114266.68,42486169.98,0.242863313,5622856.818,10953130.2,0,0.614621809,0,0.987997236
NS,2023,59090721.61,43029734.31,0.271802186,7481413.41,13156524.05,0,0.473453666,0,0.97331317
NS,2024,47867467.86,34846577.43,0.27201962,2300149.433,5506757.125,0,0.28311961,0,0.791626151
NS,2025,12937520.37,10114783.41,0.218182223,1014960.873,2243466.158,0,0.055537654,0,0.21064373
NV,2005,0,0,0,0,0,0,1,0,1
NV,2006,0,0,0,0,0,0,1,0,1
NV,2007,0,0,0,0,0,0,1,0,1
NV,2008,0,0,0,0,0,0,1,0,1
NV,2009,0,0,0,0,0,0,1,0,1
NV,2010,0,0,0,0,0,0,1,0,1
NV,2011,0,0,0,0,0,0,1,0,1
NV,2012,0,0,0,0,0,0,1,0,0.999998847
NV,2013,0,0,0,0,0,0,1,0,1
NV,2014,0,0,0,0,0,0,1,0,1
NV,2015,0,0,0,0,0,0,1,0,0.999996496
NV,2016,0,0,0,0,0,0,1,0,1
NV,2017,0,0,0,0,0,0,1,0,1
NV,2018,0,0,0,0,0,0,1,0,1
NV,2019,0,0,0,0,0,0,1,0,1
NV,2020,0,0,0,0,0,0,1,0,1
NV,2021,0,0,0,0,0,0,1,0,0.999684997
NV,2022,1136042.752,829124.6555,0.270164213,0,0,0,1,0,1
NV,2023,0,0,0,0,0,0,1,0,1
NV,2024,455645.69,340516.94,0.252671654,2714.42,2714.42,0,0.918842836,0,0.870206388
NV,2025,0,0,0,0,0,0,0.174951481,0,0.36962334
NX,2005,0,0,0,0,0,0,1,0,1
NX,2006,5872566.708,5243088.077,0.107189694,6754493.265,6754493.283,0,1,0,1
NX,2007,5378781.245,4771271.206,0.112945668,1243967.007,1243967.007,0,1,0,1
NX,2008,6450921.617,5725378.501,0.112471234,1362549.298,1362549.291,0,1,0,1
NX,2009,5254828.558,4637339.327,0.11750892,1194510.266,1194511.266,0,1,0,1
NX,2010,5466871.105,4781830.83,0.125307559,1325638.93,1325637.93,0,1,0,1
NX,2011,6168934.507,5405567.006,0.123743817,2718737.42,2718737.41,0,1,0,1
NX,2012,6419157.714,5565169.153,0.133037479,1395005.18,1395005.18,0,1,0,1
NX,2013,5765416.407,5046444.195,0.124704299,1443532.64,1443532.64,0,1,0,1
NX,2014,6208413.076,5448698.303,0.122368593,1416749.993,1416749.993,0,1,0,0.999990883
NX,2015,7298620.538,6526482.657,0.105792304,4421323.122,4421323.125,0,1,0,0.999922673
NX,2016,7601648.989,6284773.553,0.173235496,2455788.35,2455788.35,0,1,0,0.999357553
NX,2017,7800612.472,6415173.25,0.177606467,1247246.29,1379841.49,0,0.994896655,0,0.998633221
NX,2018,7111556.348,5862508.04,0.175636421,1480624.02,1480624.02,0,0.996800151,0,0.998733712
NX,2019,6109594.842,5363940.717,0.122046411,6622693.42,6622693.42,0,0.995054095,0,0.998710411
NX,2020,6434732.86,5641286.759,0.123306766,7694697.37,7694697.37,0,0.997167572,0,0.998784202
NX,2021,7702370.98,6769598.7,0.121101967,3101965.24,3209754.17,0,1,0,0.995600423
NX,2022,4989196.418,4331896.141,0.131744718,4071979.977,4089429.847,0,1,0,0.994767908
NX,2023,8934047.615,7806871.643,0.126166327,3470171.155,3475033.085,0,0.986851237,0,0.991959556
NX,2024,13508467.27,11671115.98,0.136014786,3863255.853,4984481.419,0,0.936459452,0,0.944436951
NX,2025,7719849.828,6797277.642,0.119506494,8229527.642,9211084.492,0,0.364892281,0,0.67611325
O,2005,0,0,0,0,0,0,1,0,1
O,2006,101222536.1,74147264.34,0.267482646,49229149.35,49229149.29,0,1,0,1
O,2007,123866858.4,90232730.18,0.271534522,58477027.69,58757617.77,0,1,0,1
O,2008,135069890.7,98138037.05,0.27342773,75287012.9,75301530.08,0,1,0,1
O,2009,137872512.2,98377350.27,0.286461466,65194657.88,65206450.61,0,1,0,1
O,2010,145426351.9,104872935.9,0.278858786,89980484.34,90331189.51,0,1,0,1
O,2011,159126647.3,115315311.6,0.27532369,90895526.72,90948308.86,0,1,0,1
O,2012,160359667.6,114816833.6,0.284004293,86013708.2,86780724.08,0,1,0,1
O,2013,180662263,128620768.8,0.288059572,111563261.1,112006722.6,0,1,0,1
O,2014,179251372.7,125991215.6,0.297125519,115991882.6,117484298.8,0,1,0,1
O,2015,186214662.7,136387778.1,0.267577665,182572535.9,182722794.6,0,1,0,1
O,2016,224113384.7,163712291.2,0.269511317,260445481.9,265502408.6,0,1,0,1
O,2017,222913687.8,164596455.4,0.261613511,329180734.3,330455731.7,0,1,0,1
O,2018,220438772.9,163970518,0.256162989,193353954.9,189154780.3,0,1,0,1
O,2019,100438165.8,72104220.22,0.282103375,45515704.69,46545723.22,0,1,0,1
O,2020,93932891.83,69488132.58,0.260236417,31536698.81,33357520.86,0,1,0,0.999668681
O,2021,101207937,74652429.67,0.26238562,48563532.41,51028821.6,0,1,0,0.999944716
O,2022,116497023.4,86101512.08,0.260912343,50410471.3,54690988.39,0,1,0,1
O,2023,142586419,102033234.9,0.284411267,58180050.14,72916631.03,0,0.99483061,0,1
O,2024,138067234,98468724.29,0.28680599,21467330.57,34824678.24,0,0.823233916,0,0.957891059
O,2025,58080622.95,41439533.12,0.286517069,6429137.03,10936901.04,0,0.255633215,0,0.492483036
P,2005,0,0,0,0,0,0,1,0,1
P,2006,0,0,0,0,0,0,1,0,1
P,2007,0,0,0,0,0,0,1,0,1
P,2008,0,0,0,0,0,0,1,0,1
P,2009,0,0,0,0,0,0,1,0,1
P,2010,0,0,0,0,0,0,1,0,1
P,2011,78569760.73,53912116.89,0.31383122,40126071.34,42973203.29,0,1,0,1
P,2012,91193271.6,64330943.61,0.294564802,48171021.82,49176213.76,0,1,0,1
P,2013,123598818.2,86573980.91,0.299556564,31057913.16,31017603.66,0,1,0,1
P,2014,170394958.3,119222509.6,0.300316683,25607722.48,26054521.34,0,1,0,1
P,2015,178315641.4,129171666.3,0.275601034,29075237,29386165.36,0,1,0,1
P,2016,154683004,109024612.2,0.29517394,78902074.33,80963193.08,0,1,0,1
P,2017,174424986.1,117307412.2,0.32746211,77158628.22,78541926.61,0,0.995391419,0,1
P,2018,147035900,92744341.65,0.369240154,34187004.98,35130544.65,0,0.977542577,0,1
P,2019,121869071.3,80155030.13,0.342285706,105723141.7,107611923.2,0,0.942161077,0,1
P,2020,140892408.1,92683317.06,0.342169544,47629951.93,54676221.02,0,0.883204047,0,1
P,2021,146164553,99657758.78,0.318181072,55979748.6,74330748.75,0,0.792554208,0,1
P,2022,141716878.3,96272269.7,0.320671815,35033588.89,39134890.92,0,0.659891581,0,1
P,2023,137455796.1,96100829.6,0.300860114,39268878.36,52946340.88,0,0.474987508,0,1
P,2024,122316499.8,88570578.8,0.275890179,10044680.89,11936728.34,0,0.241905379,0,0.931239906
P,2025,45275644.4,31112820.21,0.31281331,5997525.606,8529113.275,0,0.037720067,0,0.475127378
P2,2005,0,0,0,0,0,0,1,0,1
P2,2006,561707843,485636585.7,0.135428512,155904639.4,156517139.3,0,1,0,1
P2,2007,650644792.6,571016969,0.122382942,372472418.3,372472416.2,0,1,0,1
P2,2008,487029914.7,429144725.4,0.118853458,406055054.1,406055047.3,0,1,0,1
P2,2009,512959437.1,452644802.8,0.117581684,193728830.9,193729137.7,0,1,0,0.999997216
P2,2010,470632132.2,417590940.7,0.112702019,323372886.1,323372884.9,0,1,0,1
P2,2011,497162170.6,443071970.9,0.108797899,413683608,413946563.5,0,1,0,0.999998097
P2,2012,576954097.5,508941338.7,0.117882444,391586992.2,391598374.3,0,1,0,0.999948341
P2,2013,686461654.7,604825110.8,0.118923677,223073550.5,224360591.2,0,1,0,0.999889192
P2,2014,726360944.7,634384553.4,0.12662629,401187572.3,401427996.3,0,1,0,0.999912474
P2,2015,740049574.6,640336876,0.134737863,425134465.6,425734100.4,0,1,0,0.999976174
P2,2016,789267438.6,677655147.5,0.141412512,927757681.9,930988066.7,0,1,0,0.999825239
P2,2017,763496036.6,658688458.9,0.137273244,1547343843,1549640078,0,1,0,0.999567588
P2,2018,844561163.1,728750986.7,0.137124677,659555227.5,664714632.3,0,1,0,0.999741963
P2,2019,958262596.7,831829560.2,0.131939864,502268531.1,517839635.9,0,1,0,0.999742728
P2,2020,1185620709,1039722114,0.123056719,806987124.4,840560402.9,0,0.999540752,0,0.99975404
P2,2021,1467627228,1287987998,0.122401129,836064582.6,868576456.7,0,1,0,0.999566021
P2,2022,1846632742,1614421495,0.125748473,1080491623,1186076140,0,0.998562483,0,0.998022576
P2,2023,2653750164,2319713609,0.1258734,658656331.8,863685613.3,0,0.988910129,0,0.996659528
P2,2024,2899981587,2515500118,0.132580659,632601037.6,1089538799,0,0.932502209,0,0.993758198
P2,2025,2310222819,1986854431,0.139972814,63927220.35,271310641.3,0,0.412228162,0,0.813195313
P3,2005,0,0,0,0,0,0,1,0,1
P3,2006,408970712.1,353628229.5,0.135321384,315715831.6,315804755.6,0,1,0,1
P3,2007,429481605.7,368382575.5,0.142262275,371593691.1,371592409.5,0,0.99991878,0,1
P3,2008,426416805.2,363702749.8,0.147072195,254929044.9,255063557,0,0.999877338,0,1
P3,2009,448566584.1,381037466.2,0.150544245,322749083.3,323345831.6,0,1,0,1
P3,2010,452537451.2,385256910.1,0.148673974,358379620.8,358389138.6,0,1,0,1
P3,2011,486213028.9,413826465.3,0.148878289,224535146,224535217.7,0,1,0,1
P3,2012,489060631.9,411056419.1,0.159498041,141804514.2,143909195.5,0,1,0,0.999918043
P3,2013,493380320.5,414841427.8,0.159185297,257455772,258008876.9,0,1,0,0.999799283
P3,2014,498677165.4,416575541.9,0.164638827,315750137,316103479.2,0,1,0,0.999962271
P3,2015,517027661,429563228.7,0.169167801,325409396.8,328598123.8,0,1,0,0.999841934
P3,2016,582372402.1,478761690,0.177911439,597482792.1,617807755.6,0,1,0,0.999828743
P3,2017,577343785.2,481893896.2,0.165325914,901096089.3,906149243.5,0,1,0,0.999015415
P3,2018,631319965.5,520796814.7,0.175066776,352601752.1,361167916.3,0,1,0,0.999045735
P3,2019,588338129.7,493166693.7,0.161763162,230380090.2,246274658.7,0,1,0,0.998927853
P3,2020,675826396,571220807.1,0.154781745,232305198.5,255924994.2,0,1,0,0.998872835
P3,2021,776151055.8,656804513.7,0.153767158,306152834.2,337276317.1,0,1,0,0.998529547
P3,2022,899034231.7,761178889.1,0.153337145,293031863.4,378603368.6,0,1,0,0.993002945
P3,2023,1111054005,940818789.1,0.153219569,259633884.9,371317038.6,0,1,0,0.987967748
P3,2024,1260290750,1056931545,0.161358961,151292820.8,408012629.6,0,0.946380752,0,0.968438262
P3,2025,788475914.5,659297520.6,0.163833025,50613747.17,224578773.4,0,0.354537736,0,0.643543915
P4,2005,0,0,0,0,0,0,1,0,1
P4,2006,40788847.94,33418604.83,0.180692603,13915142.67,13915141.66,0,1,0,1
P4,2007,49299017.29,39535656.36,0.198043723,20509145.13,20509145.13,0,1,0,1
P4,2008,29169109.65,23253099.99,0.202817629,38155217.49,38155218.49,0,0.999963667,0,1
P4,2009,19469445.82,15229447.98,0.217777018,2338259.071,2338259.061,0,0.999963667,0,0.999948681
P4,2010,18884922.16,14777983.55,0.217471832,5009029.144,5336027.132,0,0.999963662,0,0.999948681
P4,2011,14841778.45,12171718.15,0.179901641,4062242.238,4063847.228,0,0.999086602,0,0.999949158
P4,2012,25677159.17,19358964.08,0.246062855,8833279.502,8856954.483,0,0.999078081,0,0.999934122
P4,2013,0,0,0,0,0,0,0.999691613,0,0.999972487
P4,2014,31097646.21,21940323.87,0.294469951,6125093.836,6600214.441,0,1,0,0.999772068
P4,2015,100072789.1,78018320.16,0.220384273,23372084.92,24625635.43,0,0.997610249,0,0.999003738
P4,2016,104946227.7,81845723.36,0.220117529,81547625.57,86032102.84,0,0.998122704,0,0.998889776
P4,2017,115450014.6,90293236.92,0.217901901,177297691.6,180122372,0,0.991652683,0,0.998608889
P4,2018,115780401.5,91491009.15,0.209788462,78498988.63,80133710.4,0,0.978987865,0,0.998587943
P4,2019,99647646.17,81195713.32,0.185171788,41013592.8,42741347.13,0,0.970505149,0,0.998184602
P4,2020,105280363.3,86266001.37,0.180606918,46773779.61,51020282.32,0,0.955030132,0,0.997156993
P4,2021,0,0,0,0,0,0,0.93906682,0,0.995135045
P4,2022,0,0,0,0,0,0,0.942378743,0,0.992228095
P4,2023,0,0,0,0,0,0,0.901794307,0,0.984974109
P4,2024,103398739.2,92000206.67,0.110238603,3447713.1,11503835.42,0,0.7365831,0,0.968298272
P4,2025,86853097.4,76108571.66,0.123709183,660231.2829,1587621.664,0,0.202014124,0,0.674666049
P5,2005,0,0,0,0,0,0,1,0,1
P5,2006,116780779,97399213.95,0.165965368,34188997.09,34192780.14,0,1,0,1
P5,2007,126602133.5,107403236.5,0.1516475,30945375.36,30945373.34,0,0.999927769,0,1
P5,2008,118459297.1,97940681.53,0.17321237,35080237.83,35080234.83,0,0.999926468,0,1
P5,2009,138844570.7,111775756.6,0.194957671,68550886.77,68550884.77,0,0.999923244,0,1
P5,2010,159077386.7,125946174.8,0.208271034,52763590.79,52764328.99,0,0.999821641,0,1
P5,2011,168440359.1,132919151.1,0.210882999,64435279.06,64554774.04,0,1,0,1
P5,2012,201445313.7,158584467.1,0.21276666,73939814.76,74691392.01,0,1,0,0.999993576
P5,2013,190413993.5,150611520,0.209031242,79398779.25,79889608.38,0,1,0,0.999992783
P5,2014,216574455.2,172411068.9,0.203917799,62226799.64,62644100.25,0,1,0,1
P5,2015,246963335,196107872.6,0.205923128,123061515.7,123529119.7,0,0.999137303,0,1
P5,2016,262772335.9,206973327,0.212347349,154230409.7,155492042,0,1,0,0.999745911
P5,2017,0,0,0,0,0,0,1,0,0.999166425
P5,2018,319261434.7,260333775.1,0.184574938,109641796.4,112186364.9,0,1,0,0.998704795
P5,2019,232076404.7,187413283.3,0.192450074,171978229.2,189518049.1,0,1,0,0.997845331
P5,2020,170109127.7,138461958.3,0.186040395,44960239.52,49293774.93,0,1,0,0.996796012
P5,2021,170629341.9,138320338.9,0.189351976,73764924.05,81790300.87,0,1,0,0.995539773
P5,2022,211571309.9,171156325.1,0.191022993,51121814.05,66867024.43,0,1,0,0.989797809
P5,2023,256783064.7,205421825.1,0.200018018,46491589.83,65621295.16,0,1,0,0.981150419
P5,2024,319026120.5,260229424.4,0.184300571,28282086.37,74795571.9,0,0.924853829,0,0.942551395
P5,2025,187463096.3,154621636.6,0.175188932,1779902.446,37662970.09,0,0.278066268,0,0.605615365
P6,2005,0,0,0,0,0,0,1,0,1
P6,2006,484476277,422147716.5,0.128651419,16996721.45,16996723.45,0,1,0,1
P6,2007,441274088.5,386274131.4,0.124638991,182461074,185676162.1,0,1,0,1
P6,2008,352496029.2,309536165.1,0.121873328,152804562,152804565.3,0,0.99929598,0,1
P6,2009,378303228.3,334242350.1,0.116469739,43232117.86,43232121.4,0,1,0,0.999994401
P6,2010,326756244.1,286292604.1,0.123834328,51872173.55,51872174.74,0,1,0,1
P6,2011,354743581.7,310200670.5,0.125563685,133207815.5,133210232.7,0,1,0,1
P6,2012,420165948,370570048.2,0.118038837,231226241.3,231226240.9,0,0.998867268,0,0.999929022
P6,2013,431744676.3,377830834.7,0.124874363,165123354.3,165416903.1,0,0.991340475,0,0.999877847
P6,2014,357076976.6,312586368.4,0.124596687,105064755.1,105489666.1,0,0.99013766,0,1
P6,2015,296602898.3,257964113.1,0.130271098,65655798.06,66847875.34,0,0.990673386,0,0.999983991
P6,2016,287719186.3,248695881.1,0.135629833,191980085.4,196699003,0,0.988590725,0,0.999919478
P6,2017,266757593.6,232295379.9,0.129189251,461147561.2,464485043.7,0,0.984520057,0,0.999819074
P6,2018,273246066.6,235461961.8,0.138278678,188524101.4,191367537.4,0,0.978912822,0,0.9996969
P6,2019,329801280.6,283535550.3,0.140283659,203053252.7,214367824.5,0,0.978835121,0,0.99967648
P6,2020,392185415,345449608,0.119167631,164764934,187727256.5,0,0.978191042,0,0.999671674
P6,2021,470396437.4,412398431.5,0.123296014,187726294.5,205410075.3,0,0.96520023,0,0.999460507
P6,2022,666287882.9,581713589.5,0.126933561,250651318,318476370,0,0.963082166,0,0.996771724
P6,2023,1071319509,938142749.3,0.124310963,74667170.13,110373293.5,0,0.929899579,0,0.993725821
P6,2024,1126571325,980585775.6,0.129583939,153964269.7,317595029.4,0,0.827902332,0,0.988154593
P6,2025,837448103.5,721282504,0.138713789,1828901.802,61575313.33,0,0.318345409,0,0.830697554
P7,2005,0,0,0,0,0,0,1,0,1
P7,2006,258640850.8,218290988.2,0.156007307,112059171.3,112059167.3,0,1,0,1
P7,2007,270527231.4,229124393.9,0.15304499,143016143.1,152279028.6,0,1,0,1
P7,2008,288319010.5,243267599.7,0.156255429,87328972.9,87328966.9,0,1,0,1
P7,2009,285506278.7,244100086.2,0.145027257,204711902.9,204712920.5,0,1,0,1
P7,2010,311586566.1,262337689.4,0.158058408,246064151,254703488,0,1,0,1
P7,2011,354731771.4,300062353.7,0.154114805,209815318.4,209815502.4,0,1,0,0.999984216
P7,2012,384587864,324069556.7,0.157358859,76118272.18,76138321.85,0,1,0,0.999989922
P7,2013,338061401.4,287554714.6,0.149400927,128330971,128630902.7,0,1,0,1
P7,2014,301676736.3,254591379.9,0.156078845,132218355.5,132258054.5,0,1,0,1
P7,2015,245986728.9,206687234.7,0.159762661,127336255.4,127969846.5,0,1,0,1
P7,2016,241342215,200778015.1,0.168077516,241186997.3,248121272.1,0,1,0,0.99992735
P7,2017,238328278.7,198331305.1,0.167823029,331705185.7,333372428.8,0,1,0,0.999623517
P7,2018,283824054.7,235536311.8,0.170132665,122774144.3,124592766.9,0,1,0,0.999562807
P7,2019,270476412.8,225103634.7,0.16775133,75426967.95,84513439.97,0,1,0,0.999119983
P7,2020,319899012.7,269212195.6,0.158446307,90509363.45,97731302.77,0,1,0,0.998788501
P7,2021,374846396.5,315349105,0.158724459,134447935.4,158295887.1,0,1,0,0.998341252
P7,2022,431807293.6,363446097,0.158314131,119540655.5,148266045.1,0,1,0,0.992307306
P7,2023,575045540.9,483752965.7,0.158757122,129410853.1,226072031.3,0,1,0,0.98727925
P7,2024,590947290.7,491349801.3,0.168538702,41169222.66,143020907.7,0,0.950964972,0,0.969096479
P7,2025,318746163.8,264551584.3,0.170024256,2215942.245,71589209.84,0,0.269203492,0,0.640147777
PB,2005,0,0,0,0,0,0,1,0,1
PB,2006,12576199.48,9595591.123,0.237003902,5136589.782,5136589.742,0,1,0,1
PB,2007,0,0,0,0,0,0,1,0,1
PB,2008,0,0,0,0,0,0,1,0,1
PB,2009,0,0,0,0,0,0,1,0,1
PB,2010,0,0,0,0,0,0,1,0,1
PB,2011,0,0,0,0,0,0,1,0,1
PB,2012,0,0,0,0,0,0,1,0,1
PB,2013,64805933.57,53060773,0.181235883,34257471.31,34257471.32,0,1,0,1
PB,2014,71326574.19,58304187.41,0.182574124,50293492.15,50412373.15,0,1,0,1
PB,2015,79197936.15,65647215,0.171099423,81830356.98,82662790.71,0,1,0,1
PB,2016,86100157.52,70665938.97,0.179258889,74482679.08,74605036.22,0,1,0,1
PB,2017,84780716.83,68572109.7,0.191182709,41318784.57,41584514.8,0,1,0,1
PB,2018,98372985.04,77332412.48,0.213885678,60610342.34,60855925.75,0,1,0,1
PB,2019,94158026.59,76379042.61,0.188820695,40156327.88,40621500.04,0,1,0,0.999324964
PB,2020,116402552.9,92817649.5,0.202615001,27282713.65,33954048.04,0,1,0,0.998047599
PB,2021,183541723.6,151190728.4,0.176259624,96580643.88,124174107.4,0,1,0,0.99831159
PB,2022,233586716.8,191023868.4,0.182214336,98983297.97,113756680.1,0,1,0,0.998441527
PB,2023,267626791.8,216928228,0.18943755,80980433.27,113907015,0,1,0,1
PB,2024,271451808.9,218698961.4,0.194335959,39939782.62,56892491.6,0,0.609341443,0,0.97126398
PB,2025,151848734.1,123462566.2,0.186937139,676037.6066,1540358.966,0,0.09756211,0,0.599010059
PC,2005,0,0,0,0,0,0,1,0,1
PC,2006,38184474.75,28781415.65,0.246253462,8148403.207,8148403.205,0,1,0,1
PC,2007,43033689.02,32443867.37,0.246082125,19361870.56,19361870.56,0,1,0,1
PC,2008,44906062.71,33683945.7,0.249902047,13505654.47,13505653.45,0,1,0,1
PC,2009,41147710.85,29994997.96,0.271040907,14082424.79,14082425.79,0,1,0,1
PC,2010,52963045.67,39562232.51,0.253021951,20913821.54,20913821.54,0,1,0,1
PC,2011,51800148.23,38420671.52,0.258290317,25779112.19,25864638.49,0,0.999999998,0,1
PC,2012,60262103.63,43483303.1,0.278430382,28595445.73,28595445.72,0,0.999557487,0,1
PC,2013,59181644.21,43998846.37,0.256545725,24346586.67,24356392.88,0,0.999004344,0,0.999973829
PC,2014,67172222.06,51548006.64,0.232599354,26980625.64,27077697.58,0,0.999002565,0,0.999228289
PC,2015,66728856.84,51373153.25,0.230120885,42783438.28,42851111.93,0,0.999086736,0,0.999621412
PC,2016,71494018.71,55802836.16,0.219475459,62669073.89,62744289.49,0,0.9992466,0,0.999761638
PC,2017,79952946.4,62306930.94,0.220705005,90624133.42,90653067.78,0,0.999655161,0,0.999038867
PC,2018,96955754.33,75748430.62,0.218731976,529653737.8,532714335.8,0,1,0,0.998930717
PC,2019,95025637.93,74056037.2,0.220673086,1220509532,1220332307,0,1,0,0.995870848
PC,2020,43368761.35,34736642.57,0.199040012,503685916.3,503868757.4,0,1,0,0.993261876
PC,2021,90158670.61,70958935.22,0.212954952,49499559.78,49726729.77,0,0.996412632,0,0.991647378
PC,2022,144375475.4,114603732.6,0.206210527,57496875.67,58081382.94,0,0.96915526,0,0.9932122
PC,2023,147584352,117034789.7,0.206997299,65901528.49,68543854.59,0,0.8495203,0,0.980936653
PC,2024,145769157.5,115267205.6,0.209248324,35524861.61,38204663.9,0,0.561230981,0,0.942390195
PC,2025,86248144.89,70317670.85,0.184705121,12022508.38,23570215.62,0,0.312036839,0,0.604322818
PF,2005,0,0,0,0,0,0,1,0,1
PF,2006,7194816.792,5224692.29,0.273825527,2175431.157,2204809.147,0,1,0,1
PF,2007,9849283.98,6661612.568,0.32364499,14187892.09,14187892.06,0,1,0,1
