risk_code,yoa,gn_written_premium,acquisition_costs,paid_cat,paid_total_ex_cat,paid_total,incurred_cat,incurred_total_ex_cat,incurred_total,rate_change
UA,2025,9420618.639,1986756.466,512.0937179,24678.37771,25190.47143,1614.151658,53165.98536,54780.13702,1.004902815
UA,2026,5321261.906,1046052.277,0,131.4994225,131.4994225,0,1171.296706,1171.296706,1.077499097
UA,2027,0,0,0,0,0,0,0,0,1
UC,2000,2261446.022,926953.1577,16980.9154,2118333.75,2135314.665,16980.9154,2585348.089,2602329.005,1.009608464
UC,2001,14163227.11,5563423.421,1373197.281,15199072.24,16572269.52,1373197.281,15199072.24,16572269.52,1.069330423
UC,2002,32350188.33,10363066.69,0,20298168.46,20298168.46,0,20446599.46,20446599.46,1.344872468
UC,2003,41066658.63,10891523.4,0,20957004.44,20957004.44,0,20957004.44,20957004.44,1.205319487
UC,2004,42470410.87,11137460.05,0,20254809.12,20254809.12,0,20254809.12,20254809.12,1.012640733
UC,2005,47256880.15,11566965.05,0,26872366.07,26872366.07,0,26872366.07,26872366.07,0.997396639
UC,2006,51575182.4,12806146.05,0,36546717.64,36546717.64,0,36546717.64,36546717.64,1.002284423
UC,2007,51365561.76,14064150.23,131080.39,57193948.95,57325029.34,131080.39,57195037.75,57326118.14,0.975478049
UC,2008,68561101.65,17030275.49,0,74930575.78,74930575.78,0,74930721.28,74930721.28,0.965250697
UC,2009,61981682.98,15270452.85,18892.4265,58089165.89,58108058.32,18892.4265,58184322.89,58203215.32,0.991810595
UC,2010,73512176.63,17779846.96,0,72436248.47,72436248.47,0,72546346.47,72546346.47,1.012566191
UC,2011,82911053.65,21305046.69,0,71849490.13,71849490.13,0,71951032.8,71951032.8,1.035078423
UC,2012,100563946.8,26068655.6,0,95391056.78,95391056.78,0,95417499.02,95417499.02,1.131085235
UC,2013,103794978.4,27409045.73,4507684.61,63913337.74,68421022.35,4507684.61,63929819.74,68437504.35,1.120541302
UC,2014,127829738.7,33219367.31,1126456.17,77617974.25,78744430.42,1126456.17,78350291.25,79476747.42,1.084860926
UC,2015,137501640.9,35465003.65,1106028.42,101637871.5,102743899.9,1106028.42,108202888.5,109308916.9,1.050704466
UC,2016,91675757.05,22465801.95,473214.18,56433264.01,56906478.19,473214.18,57947968.01,58421182.19,1.046670117
UC,2017,95477513.38,23437830.71,1847271.79,52796966.74,54644238.53,1847271.79,53744113.74,55591385.53,0.998141841
UC,2018,112692961.5,28583647.31,459918.475,80219099.2,80679017.68,459918.475,81946581.7,82406500.18,1.010178653
UC,2019,38491100.62,10641158.9,5810575.396,14546735.67,20357311.06,5838085.101,15199559.32,21037644.42,1.011401181
UC,2020,37623913.51,8864271.567,3984894.149,15718278.67,19703172.82,4041685.336,16052487.66,20094173,1.141474135
UC,2021,48021982.08,10755239.31,65683.62364,14636203.26,14701886.88,72373.80625,15291831.54,15364205.34,1.121706012
UC,2022,44212582.82,10463894.2,29823.95294,4345047.742,4374871.695,132902.1436,8485402.324,8618304.468,1.204914019
UC,2023,46668905.37,11450752.27,79181.94254,9054698.885,9133880.828,83451.61679,14324398.17,14407849.78,1.05543886
UC,2024,52856102.01,12510198.72,201783.6977,587584.9344,789368.6321,243045.8443,1580886.734,1823932.579,1.044013423
UC,2025,61888556.04,14582496.56,454.2275409,135936.5224,136390.7499,3575.140141,275312.1579,278887.2981,1.020565203
UC,2026,21489425.32,5117407.929,0,55.798375,55.798375,0,2147.418177,2147.418177,1.028060143
UC,2027,0,0,0,0,0,0,0,0,1
UR,2000,0,0,0,0,0,0,0,0,1
UR,2001,0,0,0,0,0,0,0,0,1
UR,2002,0,0,0,0,0,0,0,0,1
UR,2003,0,0,0,0,0,0,0,0,1
UR,2004,0,0,0,0,0,0,0,0,1
UR,2005,0,0,0,0,0,0,0,0,1
UR,2006,0,0,0,0,0,0,0,0,1
UR,2007,0,0,0,0,0,0,0,0,1
UR,2008,0,0,0,0,0,0,0,0,1
UR,2009,0,0,0,0,0,0,0,0,1
UR,2010,0,0,0,0,0,0,0,0,1
UR,2011,0,0,0,0,0,0,0,0,1
UR,2012,0,0,0,0,0,0,0,0,1
UR,2013,0,0,0,0,0,0,0,0,1
UR,2014,0,0,0,0,0,0,0,0,1
UR,2015,0,0,0,0,0,0,0,0,1
UR,2016,0,0,0,0,0,0,0,0,1
UR,2017,0,0,0,0,0,0,0,0,1
UR,2018,0,0,0,0,0,0,0,0,1
UR,2019,88609092.8,20956442.92,42556.84905,42807664.49,42850221.34,42556.84905,47743690.24,47786247.09,1.021523937
UR,2020,99922834.43,23354707.39,1645437.134,19005941.23,20651378.36,1645743.358,19743686.46,21389429.82,1.0393078
UR,2021,53447645.18,8570244.715,173686.2222,18800753.17,18974439.4,173698.2503,20942041.87,21115740.12,1.047113062
UR,2022,34487327.74,12421150.62,1300153.201,11847068.23,13147221.43,1301567.955,14768658.45,16070226.4,1.021888336
UR,2023,63121545.25,24134056.51,379083.5102,12962623.98,13341707.49,385359.3503,21579806.53,21965165.88,1.040791407
UR,2024,71628883.88,27623532.34,344405.8997,5473752.087,5818157.986,384648.3605,10495560.31,10880208.67,1.045446762
UR,2025,89785903.18,35550535.95,484.3551525,1434439.498,1434923.854,490.0582775,2860431.718,2860921.777,1.051219375
UR,2026,48583189.02,19550361.57,0,246793.0494,246793.0494,0,259638.7696,259638.7696,1.027175436
UR,2027,0,0,0,0,0,0,0,0,1
US,2000,0,0,0,0,0,0,0,0,1
US,2001,0,0,0,0,0,0,0,0,1
US,2002,0,0,0,0,0,0,0,0,1
US,2003,0,0,0,0,0,0,0,0,1
US,2004,0,0,0,0,0,0,0,0,1
US,2005,0,0,0,0,0,0,0,0,1
US,2006,0,0,0,0,0,0,0,0,1
US,2007,0,0,0,0,0,0,0,0,1
US,2008,0,0,0,0,0,0,0,0,1
US,2009,0,0,0,0,0,0,0,0,1
US,2010,0,0,0,0,0,0,0,0,1
US,2011,0,0,0,0,0,0,0,0,1
US,2012,0,0,0,0,0,0,0,0,1
US,2013,0,0,0,0,0,0,0,0,1
US,2014,0,0,0,0,0,0,0,0,1
US,2015,0,0,0,0,0,0,0,0,1
US,2016,0,0,0,0,0,0,0,0,1
US,2017,0,0,0,0,0,0,0,0,1
US,2018,0,0,0,0,0,0,0,0,1
US,2019,16038775.86,5136605.859,50,4062476.344,4062526.344,50,4062851.344,4062901.344,1.008152079
US,2020,39176092.14,12435297.84,1759657.349,15947840.23,17707497.58,1777475.573,16847447.06,18624922.63,1.080121834
US,2021,51047504.03,16545648.8,286642.8545,22538308.33,22824951.19,286644.7905,25751379.02,26038023.81,1.068088202
US,2022,71551736.08,22074445.05,418545.2,38878428.23,39296973.43,453152.2,45205600.9,45658753.1,1.040800938
US,2023,72200175.18,25071674,172282.7554,17943485.44,18115768.19,445096.9312,21266489.95,21711586.88,1.078397465
US,2024,76200474.24,27352341.79,43074.99931,17396597.11,17439672.11,195098.6443,21692799.59,21887898.23,1.03910616
US,2025,71618239.93,26637107.73,11.84348888,1988431.213,1988443.057,29.83026388,2885965.719,2885995.549,1.034106412
US,2026,32917156.43,12503855.56,0,11539.21472,11539.21472,0,92007.65342,92007.65342,1.014484172
US,2027,0,0,0,0,0,0,0,0,1
V,2000,78365.0904,19213.30154,0,7863.4206,7863.4206,0,7863.4206,7863.4206,0.998598282
V,2001,1180642.719,119698.6498,0,383004.7904,383004.7904,0,383004.7904,383004.7904,1.050505325
V,2002,1762823.081,506297.0031,0,325789.6252,325789.6252,0,325789.6252,325789.6252,1.016341564
V,2003,16436855.28,5987444.07,380814.0261,7607625.806,7988439.832,380814.0261,7612588.072,7993402.098,1.027170155
V,2004,24180499.67,8608594.856,2152384.867,14394162.71,16546547.58,2152384.867,14394338.13,16546723,0.97269177
V,2005,29399450.91,11091322.7,4524065.939,20978660.85,25502726.79,4524065.939,20982854.57,25506920.51,0.998817385
V,2006,32273380.27,11460572.48,32681.9368,16503643.86,16536325.8,32681.9368,16525855.08,16558537.02,0.996085359
V,2007,28413391.16,9075584.405,129441.1575,21910912.87,22040354.03,129441.1575,21910912.87,22040354.03,0.90310168
V,2008,22738987.9,6954618.399,4626123.726,9489734.8,14115858.53,4626123.726,9489875.707,14115999.43,0.93755857
V,2009,26135040.22,7968095.268,828847.8608,11611444.44,12440292.3,828847.8608,11612694.43,12441542.29,1.039917519
V,2010,27646054.45,8595893.347,515678.8725,11552166.97,12067845.84,515678.8725,11562721.13,12078400,0.9584924
V,2011,25760783.03,8117800.254,491392.2501,16590207.81,17081600.06,491392.2501,16837181.26,17328573.51,0.989671618
V,2012,28271763.2,9143629.319,768507.8887,11161829.71,11930337.6,768507.8887,11223742.62,11992250.51,0.993109008
V,2013,32855053.34,10691489.15,307160.9797,23439315.48,23746476.46,307160.9797,23497000.05,23804161.03,0.998711731
V,2014,32301910.43,10353830.28,32539.7515,15078652.13,15111191.88,32539.7515,15087743.29,15120283.04,0.977632871
V,2015,29428674.32,10462400.63,6514672.108,14822024.43,21336696.53,6514672.108,14939235.99,21453908.1,0.956044894
V,2016,32997101.41,11739357.02,2063106.467,17666569.41,19729675.88,2063106.467,18022336.67,20085443.14,0.959848125
V,2017,38085527.92,13384330.26,1770515.959,27725378.23,29495894.19,1770515.959,28202884.72,29973400.68,0.998497464
V,2018,40144118.85,15079692.75,369100.9396,24731975.82,25101076.76,371567.9277,25810321.8,26181889.72,1.020059912
V,2019,46841751.05,16573685.96,2677772.651,14600235.2,17278007.85,2678665.701,14720782.35,17399448.06,1.124570427
V,2020,61366556.04,20520077.63,4083157.329,20835464.2,24918621.53,4337471.699,21447103.77,25784575.47,1.176865836
V,2021,76421969.23,25023703.87,506430.129,26186939.58,26693369.71,506940.9477,27077712.35,27584653.3,1.084347718
V,2022,90041762.65,27564040.59,5847390.877,32597189.13,38444580,5875900.336,33446844.68,39322745.01,1.027890769
V,2023,94345948.71,29076511.48,1446130.268,47863673.88,49309804.15,1513910.494,52813053.33,54326963.83,1.012263523
V,2024,93167456.43,30203607.78,1634169.022,26782637.8,28416806.82,1671833.847,32134672.58,33806506.43,0.977451188
V,2025,96862249.05,32128902.42,159.5085,17821142.91,17821302.42,32438.56371,36561020.38,36593458.94,0.949010733
V,2026,57806037.83,21675121.09,0,8712.780414,8712.780414,0,748817.9092,748817.9092,0.931490139
V,2027,0,0,0,0,0,0,0,0,1
VL,2000,142347.8248,12433.8017,0,28739.54297,28739.54297,0,28739.54297,28739.54297,1.1
VL,2001,31606.5131,9176.084448,0,0,0,0,0,0,1
VL,2002,7408.9555,1852.238875,0,0,0,0,0,0,1.3
VL,2003,39511.7471,10778.48036,0,3151.5972,3151.5972,0,3151.5972,3151.5972,1.054109545
VL,2004,511946.8803,123283.1495,233.2513842,150286.9385,150520.1898,233.2513842,150286.9385,150520.1898,1.034707744
VL,2005,513862.5224,175967.6559,0,62839.81587,62839.81587,0,62839.81587,62839.81587,1.002481052
VL,2006,1312390.26,482885.0569,0,744380.3226,744380.3226,0,744380.3226,744380.3226,1.004955936
VL,2007,2322234.303,830134.3563,0,1361469.454,1361469.454,0,1361469.454,1361469.454,0.994779521
VL,2008,2908811.09,1091110.493,139601.6577,1313527.795,1453129.453,139601.6577,1313527.795,1453129.453,0.933211405
VL,2009,3331539.424,1253348.925,566.5023,1721377.254,1721943.756,566.5023,1721377.254,1721943.756,1.030393021
VL,2010,3776250.829,1329612.909,1932.418033,1626175.208,1628107.626,1932.418033,1626175.208,1628107.626,1.000651425
VL,2011,3322158.389,1052640.278,0,1261144.844,1261144.844,0,1261144.844,1261144.844,0.999340296
VL,2012,4907529.369,1511444.034,64200.81163,1766611.155,1830811.967,64200.81163,1766834.152,1831034.963,1.008213762
VL,2013,5234215.356,1922217.86,583.0347667,2141488.779,2142071.814,583.0347667,2183185.779,2183768.814,1.029292898
VL,2014,6057371.687,2261459.843,2527.120517,3425604.387,3428131.508,2527.120517,3426954.387,3429481.508,1.000773417
VL,2015,6205597.086,2437535.588,10755.35828,2396370.46,2407125.818,10755.35828,2429634.645,2440390.003,0.981290824
VL,2016,7406578.256,2911833.843,345463.6819,3927949.562,4273413.244,345463.6819,4165484.465,4510948.147,0.976517459
VL,2017,8907625.132,3410897.216,595921.112,5142625.378,5738546.49,595921.112,5365372.823,5961293.935,1.007701217
VL,2018,10200909.62,3932059.843,166060.0885,6921285.545,7087345.634,167415.9673,7190857.107,7358273.074,1.031476479
VL,2019,10856142.46,3726824.068,51818.79002,5735845.421,5787664.211,51818.79002,5798532.014,5850350.804,1.068227594
VL,2020,6668950.24,1796537.393,362718.963,3286245.1,3648964.063,405297.4562,3661659.547,4066957.003,1.116767104
VL,2021,4457359.672,1311060.327,11380.08361,2200152.917,2211533,11388.2067,2464069.018,2475457.224,1.062032462
VL,2022,6177484.491,1896752.197,20100.63467,2129809.224,2149909.859,22381.51063,2491687.235,2514068.745,1.082494879
VL,2023,8314241.013,2491060.368,2556.891173,3502944.438,3505501.329,4520.241637,5906179.585,5910699.827,1.027447297
VL,2024,7383581.649,2226411.087,69691.09611,1377111.019,1446802.115,70009.82974,2201585.266,2271595.096,1.000804689
VL,2025,7151903.342,2161582.491,0,397355.6296,397355.6296,2781.1675,964526.8167,967307.9842,0.969351006
VL,2026,4529114.289,1297548.903,0,73.92964467,73.92964467,0,6180.876207,6180.876207,0.942363876
VL,2027,0,0,0,0,0,0,0,0,1
VX,2000,4670.6237,518.9581889,0,0,0,0,0,0,1
VX,2001,21876.7653,3339.760158,0,0,0,0,0,0,0.99
VX,2002,109862.5,19387.5,0,0,0,0,0,0,1
VX,2003,237547.1872,41920.09186,285922.5974,0,285922.5974,285922.5974,0,285922.5974,1.09
VX,2004,80180.5768,14149.51355,0,0,0,0,0,0,1
VX,2005,0,0,0,0,0,0,0,0,1
VX,2006,226429.766,39958.194,0,0,0,0,0,0,1.59
VX,2007,112334.3953,28083.59883,0,0,0,0,0,0,1
VX,2008,0,0,0,0,0,0,0,0,1
VX,2009,0,0,0,0,0,0,0,0,1
VX,2010,0,0,0,0,0,0,0,0,1
VX,2011,0,0,0,0,0,0,0,0,1
VX,2012,0,0,0,0,0,0,0,0,1
VX,2013,31379.4127,0,0,679.79,679.79,0,679.79,679.79,1
VX,2014,645975,332775,0,344262.17,344262.17,0,344262.17,344262.17,1
VX,2015,1299999.75,0,0,2948914.37,2948914.37,0,2948914.37,2948914.37,1
VX,2016,0,0,0,0,0,0,0,0,1
VX,2017,25517.2899,3608.212987,0,11197.9267,11197.9267,0,11197.9267,11197.9267,1.175087967
VX,2018,0,0,0,0,0,0,0,0,1
VX,2019,0,0,0,0,0,0,0,0,1
VX,2020,6780.637857,2966.139292,0,0,0,0,0,0,1
VX,2021,5410.146586,1134.913414,0.12575,1673.442521,1673.568271,0.86275,6374.824021,6375.686771,1
VX,2022,29460.72762,7663.93828,0,324.4925991,324.4925991,0,454.3907547,454.3907547,1
VX,2023,25985.35954,7145.468405,1220.827319,94941.50559,96162.3329,1220.827319,94941.50559,96162.3329,1
VX,2024,50608.76507,16161.12645,0,2523.636941,2523.636941,0,17070.0602,17070.0602,0.991999969
VX,2025,21058.97667,6920.832772,0,0,0,0,0,0,0.954000015
VX,2026,0,0,0,0,0,0,0,0,1
VX,2027,0,0,0,0,0,0,0,0,1
W,2000,820237.9762,326349.8114,529175.6026,13405.4323,542581.0349,529175.6026,13405.4323,542581.0349,1.059868123
W,2001,8941677.869,2913435.724,0,1086982.183,1086982.183,0,1086982.183,1086982.183,1.075869788
W,2002,11007266.65,3273019.416,0,263352.0565,263352.0565,0,263352.0565,263352.0565,1.300194289
W,2003,13797528.83,4690886.258,0,417468.9264,417468.9264,0,417468.9264,417468.9264,0.979295503
W,2004,16151224.07,5823802.13,0,297394.0173,297394.0173,0,297394.0173,297394.0173,0.90757788
W,2005,17037698.91,5390974.197,3207677.338,468310.7539,3675988.092,3207677.338,468310.7539,3675988.092,0.90982073
W,2006,15629095.7,4525478.495,12232.7751,2344804.121,2357036.896,12232.7751,2344804.121,2357036.896,0.988792493
W,2007,13298252.45,4249682.415,92604.3802,1315997.155,1408601.536,92604.3802,1315997.155,1408601.536,0.915788027
W,2008,17068310.65,6240665.861,6013038.391,3205635.788,9218674.179,6013038.391,3205635.788,9218674.179,0.87508926
W,2009,18267931.41,6101830.952,3067175.534,7420641.455,10487816.99,3067175.534,7420641.455,10487816.99,1.038790697
W,2010,18480978.01,6594092.717,1020488.755,13607763.81,14628252.56,1020488.755,13647263.81,14667752.56,0.966719004
W,2011,15614311.93,5788376.944,355855.2326,2540623.901,2896479.134,355855.2326,2540623.901,2896479.134,0.979337712
W,2012,15903614.93,6034593.351,149104.6308,1477420.766,1626525.397,149104.6308,1497254.524,1646359.155,0.985964494
W,2013,16388662.51,5926778.799,186964.9205,4335532.271,4522497.192,186964.9205,4335532.271,4522497.192,0.941847712
W,2014,15667790,5991699.609,12040.9736,10531129.89,10543170.87,12040.9736,10537379.89,10549420.87,0.940277887
W,2015,12915976.37,4568416.886,5805.63295,1041199.076,1047004.709,5805.63295,1065052.075,1070857.707,0.881367079
W,2016,10169795.01,3486892.089,3640.375867,13655411.27,13659051.65,3640.375867,13688758.52,13692398.9,0.907512811
W,2017,10113503.56,3320943.22,0,3151130.177,3151130.177,0,3222470.282,3222470.282,0.951712051
W,2018,11265100.58,3669349.571,414.8799136,12144834.98,12145249.85,550.5599136,12194960.81,12195511.37,0.995361014
W,2019,18627323.9,7222027.427,0,5811440.647,5811440.647,0,5854994.548,5854994.548,1.002068117
W,2020,19478284.84,6733243.706,11214868.85,2775015.765,13989884.61,11257447.34,2904228.241,14161675.58,1.103242574
W,2021,19345871.41,6667673.631,2953283.251,2309688.898,5262972.149,2953504.248,2462039.147,5415543.395,1.032378162
W,2022,20495383.82,6773075.408,1620222.344,5003377.865,6623600.209,1622360.674,5134378.359,6756739.033,1.009331543
W,2023,18098860.7,5983471.076,568152.3303,3999747.222,4567899.552,903746.9664,4396979.413,5300726.38,1.048624421
W,2024,18312158.36,5472166.693,438.142007,5405728.468,5406166.61,332111.1746,6243495.858,6575607.032,0.992065559
W,2025,14834492.15,4251067.889,4734.908272,7478852.03,7483586.938,6512822.174,8172868.508,14685690.68,0.979507741
W,2026,12415503.78,1642695.151,0,0,0,22500,400.013033,22900.01303,0.973428885
W,2027,0,0,0,0,0,0,0,0,1
W3,2000,0,0,0,0,0,0,0,0,1
W3,2001,0,0,0,0,0,0,0,0,1
W3,2002,0,0,0,0,0,0,0,0,1
W3,2003,0,0,0,0,0,0,0,0,1
W3,2004,145494,16166,0,0,0,0,0,0,1
W3,2005,145494,16166,0,0,0,0,0,0,1
W3,2006,151037.02,22898.18,0,0,0,0,0,0,1.04
W3,2007,60499.748,19868.562,0,0,0,0,0,0,1
W3,2008,122602.3625,40556.4525,0,0,0,0,0,0,1
W3,2009,141588.4075,47036.3025,0,0,0,0,0,0,1
W3,2010,95638.878,29617.482,0,1126.68,1126.68,0,1126.68,1126.68,1
W3,2011,144345.2295,41445.9165,0,0,0,0,0,0,1
W3,2012,127825.563,42521.91206,0,132799.55,132799.55,0,132799.55,132799.55,1
W3,2013,98946.8115,32882.8085,0,1500,1500,0,11850,11850,0.999133693
W3,2014,54278.715,18695.705,0,2750,2750,0,15550,15550,1
W3,2015,114126.343,44206.612,0,3750,3750,0,3750,3750,0.990271995
W3,2016,171993.636,69874.384,0,2250,2250,0,2250,2250,1
W3,2017,292439.46,118967.3364,0,1125,1125,0,1125,1125,1
W3,2018,495868.4512,207945.9667,0,114772.75,114772.75,0,114772.75,114772.75,0.999103357
W3,2019,774468.9266,296735.3028,0,25819.1,25819.1,0,25819.1,25819.1,1.002941859
W3,2020,534758.064,187412.2267,30506.2036,67991.95685,98498.16046,30812.42758,117721.9302,148534.3578,1.028153583
W3,2021,891191.9709,365950.5542,809.081179,290963.763,291772.8442,811.017179,361391.3595,362202.3767,1.127696648
W3,2022,1299518.921,488556.0201,0,401909.4538,401909.4538,0,428806.8288,428806.8288,0.999525749
W3,2023,1695084.401,613664.9348,569.610039,243848.4953,244418.1053,577.785884,319265.6743,319843.4602,1.012961239
W3,2024,933615.839,421361.516,14.495543,26859.49058,26873.98612,51.117436,43749.71164,43800.82908,1
W3,2025,1229853.281,536278.5844,2.518785875,18623.05384,18625.57262,8.221910875,24872.34461,24880.56652,0.996903622
W3,2026,2226561.912,861641.8227,0,1119.32798,1119.32798,0,2177.616679,2177.616679,0.985334208
W3,2027,0,0,0,0,0,0,0,0,1
W4,2000,0,0,0,0,0,0,0,0,1
W4,2001,0,0,0,0,0,0,0,0,1
W4,2002,0,0,0,0,0,0,0,0,1
W4,2003,0,0,0,0,0,0,0,0,1
W4,2004,0,0,0,0,0,0,0,0,1
W4,2005,0,0,0,0,0,0,0,0,1
W4,2006,0,0,0,0,0,0,0,0,1
W4,2007,0,0,0,0,0,0,0,0,1
W4,2008,0,0,0,0,0,0,0,0,1
W4,2009,0,0,0,0,0,0,0,0,1
W4,2010,0,0,0,0,0,0,0,0,1
W4,2011,0,0,0,0,0,0,0,0,1
W4,2012,0,0,0,0,0,0,0,0,1
W4,2013,0,0,0,0,0,0,0,0,1
W4,2014,0,0,0,0,0,0,0,0,1
W4,2015,3405316.367,497478.4542,0,2527634.42,2527634.42,0,2529679.42,2529679.42,1.092790948
W4,2016,3975788.207,572480.6601,0,3083916.41,3083916.41,0,3088125.41,3088125.41,1
W4,2017,3730408.936,546568.1155,0,2800832.37,2800832.37,0,2813058.37,2813058.37,0.980387754
W4,2018,174259.8603,60423.47014,0,55248.95,55248.95,0,55248.95,55248.95,0.891757083
W4,2019,95947.03235,33172.86729,0,8127.3,8127.3,0,8127.3,8127.3,1.017095759
W4,2020,153294.5653,54938.83327,0,0,0,0,0,0,1.040898025
W4,2021,85251.7723,32175.35827,0,0,0,0,0,0,1.007478651
W4,2022,65414.91815,23132.13079,0,0,0,0,0,0,0.993866875
W4,2023,714598.4325,259583.167,0,31609.35832,31609.35832,0,104187.775,104187.775,0.993890729
W4,2024,102309.4899,45578.06787,0,0,0,0,0,0,0.994710699
W4,2025,52677.91641,24362.8018,0,255.435878,255.435878,0,287.539148,287.539148,0.994535108
W4,2026,1258019.601,417568.6677,0,58.82917647,58.82917647,0,71.96369465,71.96369465,0.980031828
W4,2027,0,0,0,0,0,0,0,0,1
W5,2000,0,0,0,0,0,0,0,0,1
W5,2001,0,0,0,0,0,0,0,0,1
W5,2002,0,0,0,0,0,0,0,0,1
W5,2003,0,0,0,0,0,0,0,0,1
W5,2004,0,0,0,0,0,0,0,0,1
W5,2005,0,0,0,0,0,0,0,0,1
W5,2006,0,0,0,0,0,0,0,0,1
W5,2007,0,0,0,0,0,0,0,0,1
W5,2008,0,0,0,0,0,0,0,0,1
W5,2009,0,0,0,0,0,0,0,0,1
W5,2010,0,0,0,0,0,0,0,0,1
W5,2011,0,0,0,0,0,0,0,0,1
W5,2012,0,0,0,0,0,0,0,0,1
W5,2013,13497.7681,2381.959076,0,0,0,0,0,0,1.079458008
W5,2014,0,0,0,0,0,0,0,0,1
W5,2015,0,0,0,0,0,0,0,0,1
W5,2016,1624.430512,286.664208,0,0,0,0,0,0,1.005746994
W5,2017,19719.36384,10421.06421,0,0,0,0,0,0,0.901875992
W5,2018,0,0,0,0,0,0,0,0,1
W5,2019,0,0,0,0,0,0,0,0,1
W5,2020,0,0,0,0,0,0,0,0,1
W5,2021,0,0,0,0,0,0,0,0,1
W5,2022,0,0,0,0,0,0,0,0,1
W5,2023,0,0,0,0,0,0,0,0,1
W5,2024,0,0,0,0,0,0,0,0,1
W5,2025,0,0,0,0,0,0,0,0,1
W5,2026,0,0,0,0,0,0,0,0,1
W5,2027,0,0,0,0,0,0,0,0,1
W6,2000,0,0,0,0,0,0,0,0,1
W6,2001,0,0,0,0,0,0,0,0,1
W6,2002,0,0,0,0,0,0,0,0,1
W6,2003,0,0,0,0,0,0,0,0,1
W6,2004,0,0,0,0,0,0,0,0,1
W6,2005,0,0,0,0,0,0,0,0,1
W6,2006,0,0,0,0,0,0,0,0,1
W6,2007,0,0,0,0,0,0,0,0,1
W6,2008,0,0,0,0,0,0,0,0,1
W6,2009,0,0,0,0,0,0,0,0,1
W6,2010,846357.256,134562.6308,0,0,0,0,0,0,0.93660654
W6,2011,757477.4897,128354.8655,0,0,0,0,0,0,0.932394971
W6,2012,787602.6048,134693.842,0,0,0,0,0,0,0.981782336
W6,2013,996457.2864,172536.7974,0,0,0,0,0,0,0.951818754
W6,2014,1048871.949,179646.5203,0,0,0,0,0,0,0.91376267
W6,2015,1602610.418,494840.8937,0,30680.5,30680.5,0,30680.5,30680.5,0.893130425
W6,2016,1712747.385,502051.338,0,0,0,0,0,0,0.962619545
W6,2017,1090349.856,188934.151,145833.3333,0,145833.3333,145833.3333,0,145833.3333,0.963555017
