Mode,CDS Path,Template Excel rater named range,Add to excel
input,cds/layers/tower_5/limit,DB.RatingSummary.Limits.Layer15.Cover5.CCY,True
input,cds/layers/tower_6/limit,DB.RatingSummary.Limits.Layer15.Cover6.CCY,True
input,cds/layers/tower_1/limit,DB.RatingSummary.Limits.Layer16.Cover1.CCY,True
input,cds/layers/tower_2/limit,DB.RatingSummary.Limits.Layer16.Cover2.CCY,True
input,cds/layers/tower_3/limit,DB.RatingSummary.Limits.Layer16.Cover3.CCY,True
input,cds/layers/tower_4/limit,DB.RatingSummary.Limits.Layer16.Cover4.CCY,True
input,cds/layers/tower_5/limit,DB.RatingSummary.Limits.Layer16.Cover5.CCY,True
input,cds/layers/tower_6/limit,DB.RatingSummary.Limits.Layer16.Cover6.CCY,True
input,cds/layers/tower_1/limit,DB.RatingSummary.Limits.Layer2.Cover1.CCY,True
input,cds/layers/tower_2/limit,DB.RatingSummary.Limits.Layer2.Cover2.CCY,True
input,cds/layers/tower_3/limit,DB.RatingSummary.Limits.Layer2.Cover3.CCY,True
input,cds/layers/tower_4/limit,DB.RatingSummary.Limits.Layer2.Cover4.CCY,True
input,cds/layers/tower_5/limit,DB.RatingSummary.Limits.Layer2.Cover5.CCY,True
input,cds/layers/tower_6/limit,DB.RatingSummary.Limits.Layer2.Cover6.CCY,True
input,cds/layers/tower_1/limit,DB.RatingSummary.Limits.Layer3.Cover1.CCY,True
input,cds/layers/tower_2/limit,DB.RatingSummary.Limits.Layer3.Cover2.CCY,True
input,cds/layers/tower_3/limit,DB.RatingSummary.Limits.Layer3.Cover3.CCY,True
input,cds/layers/tower_4/limit,DB.RatingSummary.Limits.Layer3.Cover4.CCY,True
input,cds/layers/tower_5/limit,DB.RatingSummary.Limits.Layer3.Cover5.CCY,True
input,cds/layers/tower_6/limit,DB.RatingSummary.Limits.Layer3.Cover6.CCY,True
input,cds/layers/tower_1/limit,DB.RatingSummary.Limits.Layer4.Cover1.CCY,True
input,cds/layers/tower_2/limit,DB.RatingSummary.Limits.Layer4.Cover2.CCY,True
input,cds/layers/tower_3/limit,DB.RatingSummary.Limits.Layer4.Cover3.CCY,True
input,cds/layers/tower_4/limit,DB.RatingSummary.Limits.Layer4.Cover4.CCY,True
input,cds/layers/tower_5/limit,DB.RatingSummary.Limits.Layer4.Cover5.CCY,True
input,cds/layers/tower_6/limit,DB.RatingSummary.Limits.Layer4.Cover6.CCY,True
input,cds/layers/tower_1/limit,DB.RatingSummary.Limits.Layer5.Cover1.CCY,True
input,cds/layers/tower_2/limit,DB.RatingSummary.Limits.Layer5.Cover2.CCY,True
input,cds/layers/tower_3/limit,DB.RatingSummary.Limits.Layer5.Cover3.CCY,True
input,cds/layers/tower_4/limit,DB.RatingSummary.Limits.Layer5.Cover4.CCY,True
input,cds/layers/tower_5/limit,DB.RatingSummary.Limits.Layer5.Cover5.CCY,True
input,cds/layers/tower_6/limit,DB.RatingSummary.Limits.Layer5.Cover6.CCY,True
input,cds/layers/tower_1/limit,DB.RatingSummary.Limits.Layer6.Cover1.CCY,True
input,cds/layers/tower_2/limit,DB.RatingSummary.Limits.Layer6.Cover2.CCY,True
input,cds/layers/tower_3/limit,DB.RatingSummary.Limits.Layer6.Cover3.CCY,True
input,cds/layers/tower_4/limit,DB.RatingSummary.Limits.Layer6.Cover4.CCY,True
input,cds/layers/tower_5/limit,DB.RatingSummary.Limits.Layer6.Cover5.CCY,True
input,cds/layers/tower_6/limit,DB.RatingSummary.Limits.Layer6.Cover6.CCY,True
input,cds/layers/tower_1/limit,DB.RatingSummary.Limits.Layer7.Cover1.CCY,True
input,cds/layers/tower_2/limit,DB.RatingSummary.Limits.Layer7.Cover2.CCY,True
input,cds/layers/tower_3/limit,DB.RatingSummary.Limits.Layer7.Cover3.CCY,True
input,cds/layers/tower_4/limit,DB.RatingSummary.Limits.Layer7.Cover4.CCY,True
input,cds/layers/tower_5/limit,DB.RatingSummary.Limits.Layer7.Cover5.CCY,True
input,cds/layers/tower_6/limit,DB.RatingSummary.Limits.Layer7.Cover6.CCY,True
input,cds/layers/tower_1/limit,DB.RatingSummary.Limits.Layer8.Cover1.CCY,True
input,cds/layers/tower_2/limit,DB.RatingSummary.Limits.Layer8.Cover2.CCY,True
input,cds/layers/tower_3/limit,DB.RatingSummary.Limits.Layer8.Cover3.CCY,True
input,cds/layers/tower_4/limit,DB.RatingSummary.Limits.Layer8.Cover4.CCY,True
input,cds/layers/tower_5/limit,DB.RatingSummary.Limits.Layer8.Cover5.CCY,True
input,cds/layers/tower_6/limit,DB.RatingSummary.Limits.Layer8.Cover6.CCY,True
input,cds/layers/tower_1/limit,DB.RatingSummary.Limits.Layer9.Cover1.CCY,True
input,cds/layers/tower_2/limit,DB.RatingSummary.Limits.Layer9.Cover2.CCY,True
input,cds/layers/tower_3/limit,DB.RatingSummary.Limits.Layer9.Cover3.CCY,True
input,cds/layers/tower_4/limit,DB.RatingSummary.Limits.Layer9.Cover4.CCY,True
input,cds/layers/tower_5/limit,DB.RatingSummary.Limits.Layer9.Cover5.CCY,True
input,cds/layers/tower_6/limit,DB.RatingSummary.Limits.Layer9.Cover6.CCY,True

input,cds/layers/tower_1/limit_fx,DB.RatingSummary.Limits.Layer1.Cover1.USD,True
input,cds/layers/tower_2/limit_fx,DB.RatingSummary.Limits.Layer1.Cover2.USD,True
input,cds/layers/tower_3/limit_fx,DB.RatingSummary.Limits.Layer1.Cover3.USD,True
input,cds/layers/tower_4/limit_fx,DB.RatingSummary.Limits.Layer1.Cover4.USD,True
input,cds/layers/tower_5/limit_fx,DB.RatingSummary.Limits.Layer1.Cover5.USD,True
input,cds/layers/tower_6/limit_fx,DB.RatingSummary.Limits.Layer1.Cover6.USD,True
input,cds/layers/tower_1/limit_fx,DB.RatingSummary.Limits.Layer10.Cover1.USD,True
input,cds/layers/tower_2/limit_fx,DB.RatingSummary.Limits.Layer10.Cover2.USD,True
input,cds/layers/tower_3/limit_fx,DB.RatingSummary.Limits.Layer10.Cover3.USD,True
input,cds/layers/tower_4/limit_fx,DB.RatingSummary.Limits.Layer10.Cover4.USD,True
input,cds/layers/tower_5/limit_fx,DB.RatingSummary.Limits.Layer10.Cover5.USD,True
input,cds/layers/tower_6/limit_fx,DB.RatingSummary.Limits.Layer10.Cover6.USD,True
input,cds/layers/tower_1/limit_fx,DB.RatingSummary.Limits.Layer11.Cover1.USD,True
input,cds/layers/tower_2/limit_fx,DB.RatingSummary.Limits.Layer11.Cover2.USD,True
input,cds/layers/tower_3/limit_fx,DB.RatingSummary.Limits.Layer11.Cover3.USD,True
input,cds/layers/tower_4/limit_fx,DB.RatingSummary.Limits.Layer11.Cover4.USD,True
input,cds/layers/tower_5/limit_fx,DB.RatingSummary.Limits.Layer11.Cover5.USD,True
input,cds/layers/tower_6/limit_fx,DB.RatingSummary.Limits.Layer11.Cover6.USD,True
input,cds/layers/tower_1/limit_fx,DB.RatingSummary.Limits.Layer12.Cover1.USD,True
input,cds/layers/tower_2/limit_fx,DB.RatingSummary.Limits.Layer12.Cover2.USD,True
input,cds/layers/tower_3/limit_fx,DB.RatingSummary.Limits.Layer12.Cover3.USD,True
input,cds/layers/tower_4/limit_fx,DB.RatingSummary.Limits.Layer12.Cover4.USD,True
input,cds/layers/tower_5/limit_fx,DB.RatingSummary.Limits.Layer12.Cover5.USD,True
input,cds/layers/tower_6/limit_fx,DB.RatingSummary.Limits.Layer12.Cover6.USD,True
input,cds/layers/tower_4/limit_fx,DB.RatingSummary.Limits.Layer13.Cover4.USD,True
input,cds/layers/tower_1/limit_fx,DB.RatingSummary.Limits.Layer13.Cover1.USD,True
input,cds/layers/tower_2/limit_fx,DB.RatingSummary.Limits.Layer13.Cover2.USD,True
input,cds/layers/tower_3/limit_fx,DB.RatingSummary.Limits.Layer13.Cover3.USD,True
input,cds/layers/tower_4/limit_fx,DB.RatingSummary.Limits.Layer13.Cover4.USD,True
input,cds/layers/tower_5/limit_fx,DB.RatingSummary.Limits.Layer13.Cover5.USD,True
input,cds/layers/tower_6/limit_fx,DB.RatingSummary.Limits.Layer13.Cover6.USD,True
input,cds/layers/tower_1/limit_fx,DB.RatingSummary.Limits.Layer14.Cover1.USD,True
input,cds/layers/tower_2/limit_fx,DB.RatingSummary.Limits.Layer14.Cover2.USD,True
input,cds/layers/tower_3/limit_fx,DB.RatingSummary.Limits.Layer14.Cover3.USD,True
input,cds/layers/tower_4/limit_fx,DB.RatingSummary.Limits.Layer14.Cover4.USD,True
input,cds/layers/tower_5/limit_fx,DB.RatingSummary.Limits.Layer14.Cover5.USD,True
input,cds/layers/tower_6/limit_fx,DB.RatingSummary.Limits.Layer14.Cover6.USD,True
input,cds/layers/tower_1/limit_fx,DB.RatingSummary.Limits.Layer15.Cover1.USD,True
input,cds/layers/tower_2/limit_fx,DB.RatingSummary.Limits.Layer15.Cover2.USD,True
input,cds/layers/tower_3/limit_fx,DB.RatingSummary.Limits.Layer15.Cover3.USD,True
input,cds/layers/tower_4/limit_fx,DB.RatingSummary.Limits.Layer15.Cover4.USD,True
input,cds/layers/tower_5/limit_fx,DB.RatingSummary.Limits.Layer15.Cover5.USD,True
input,cds/layers/tower_6/limit_fx,DB.RatingSummary.Limits.Layer15.Cover6.USD,True
input,cds/layers/tower_1/limit_fx,DB.RatingSummary.Limits.Layer16.Cover1.USD,True
input,cds/layers/tower_2/limit_fx,DB.RatingSummary.Limits.Layer16.Cover2.USD,True
input,cds/layers/tower_3/limit_fx,DB.RatingSummary.Limits.Layer16.Cover3.USD,True
input,cds/layers/tower_4/limit_fx,DB.RatingSummary.Limits.Layer16.Cover4.USD,True
input,cds/layers/tower_5/limit_fx,DB.RatingSummary.Limits.Layer16.Cover5.USD,True
input,cds/layers/tower_6/limit_fx,DB.RatingSummary.Limits.Layer16.Cover6.USD,True
input,cds/layers/tower_1/limit_fx,DB.RatingSummary.Limits.Layer2.Cover1.USD,True
input,cds/layers/tower_2/limit_fx,DB.RatingSummary.Limits.Layer2.Cover2.USD,True
input,cds/layers/tower_3/limit_fx,DB.RatingSummary.Limits.Layer2.Cover3.USD,True
input,cds/layers/tower_4/limit_fx,DB.RatingSummary.Limits.Layer2.Cover4.USD,True
input,cds/layers/tower_5/limit_fx,DB.RatingSummary.Limits.Layer2.Cover5.USD,True
input,cds/layers/tower_6/limit_fx,DB.RatingSummary.Limits.Layer2.Cover6.USD,True
input,cds/layers/tower_1/limit_fx,DB.RatingSummary.Limits.Layer3.Cover1.USD,True
input,cds/layers/tower_2/limit_fx,DB.RatingSummary.Limits.Layer3.Cover2.USD,True
input,cds/layers/tower_3/limit_fx,DB.RatingSummary.Limits.Layer3.Cover3.USD,True
input,cds/layers/tower_4/limit_fx,DB.RatingSummary.Limits.Layer3.Cover4.USD,True
input,cds/layers/tower_5/limit_fx,DB.RatingSummary.Limits.Layer3.Cover5.USD,True
input,cds/layers/tower_6/limit_fx,DB.RatingSummary.Limits.Layer3.Cover6.USD,True
input,cds/layers/tower_1/limit_fx,DB.RatingSummary.Limits.Layer4.Cover1.USD,True
input,cds/layers/tower_2/limit_fx,DB.RatingSummary.Limits.Layer4.Cover2.USD,True
input,cds/layers/tower_3/limit_fx,DB.RatingSummary.Limits.Layer4.Cover3.USD,True
input,cds/layers/tower_4/limit_fx,DB.RatingSummary.Limits.Layer4.Cover4.USD,True
input,cds/layers/tower_5/limit_fx,DB.RatingSummary.Limits.Layer4.Cover5.USD,True
input,cds/layers/tower_6/limit_fx,DB.RatingSummary.Limits.Layer4.Cover6.USD,True
input,cds/layers/tower_1/limit_fx,DB.RatingSummary.Limits.Layer5.Cover1.USD,True
input,cds/layers/tower_2/limit_fx,DB.RatingSummary.Limits.Layer5.Cover2.USD,True
input,cds/layers/tower_3/limit_fx,DB.RatingSummary.Limits.Layer5.Cover3.USD,True
input,cds/layers/tower_4/limit_fx,DB.RatingSummary.Limits.Layer5.Cover4.USD,True
input,cds/layers/tower_5/limit_fx,DB.RatingSummary.Limits.Layer5.Cover5.USD,True
input,cds/layers/tower_6/limit_fx,DB.RatingSummary.Limits.Layer5.Cover6.USD,True
input,cds/layers/tower_1/limit_fx,DB.RatingSummary.Limits.Layer6.Cover1.USD,True
input,cds/layers/tower_2/limit_fx,DB.RatingSummary.Limits.Layer6.Cover2.USD,True
input,cds/layers/tower_3/limit_fx,DB.RatingSummary.Limits.Layer6.Cover3.USD,True
input,cds/layers/tower_4/limit_fx,DB.RatingSummary.Limits.Layer6.Cover4.USD,True
input,cds/layers/tower_5/limit_fx,DB.RatingSummary.Limits.Layer6.Cover5.USD,True
input,cds/layers/tower_6/limit_fx,DB.RatingSummary.Limits.Layer6.Cover6.USD,True
input,cds/layers/tower_1/limit_fx,DB.RatingSummary.Limits.Layer7.Cover1.USD,True
input,cds/layers/tower_2/limit_fx,DB.RatingSummary.Limits.Layer7.Cover2.USD,True
input,cds/layers/tower_3/limit_fx,DB.RatingSummary.Limits.Layer7.Cover3.USD,True
input,cds/layers/tower_4/limit_fx,DB.RatingSummary.Limits.Layer7.Cover4.USD,True
input,cds/layers/tower_5/limit_fx,DB.RatingSummary.Limits.Layer7.Cover5.USD,True
input,cds/layers/tower_6/limit_fx,DB.RatingSummary.Limits.Layer7.Cover6.USD,True
input,cds/layers/tower_1/limit_fx,DB.RatingSummary.Limits.Layer8.Cover1.USD,True
input,cds/layers/tower_2/limit_fx,DB.RatingSummary.Limits.Layer8.Cover2.USD,True
input,cds/layers/tower_3/limit_fx,DB.RatingSummary.Limits.Layer8.Cover3.USD,True
input,cds/layers/tower_4/limit_fx,DB.RatingSummary.Limits.Layer8.Cover4.USD,True
input,cds/layers/tower_5/limit_fx,DB.RatingSummary.Limits.Layer8.Cover5.USD,True
input,cds/layers/tower_6/limit_fx,DB.RatingSummary.Limits.Layer8.Cover6.USD,True
input,cds/layers/tower_1/limit_fx,DB.RatingSummary.Limits.Layer9.Cover1.USD,True
input,cds/layers/tower_2/limit_fx,DB.RatingSummary.Limits.Layer9.Cover2.USD,True
input,cds/layers/tower_3/limit_fx,DB.RatingSummary.Limits.Layer9.Cover3.USD,True
input,cds/layers/tower_4/limit_fx,DB.RatingSummary.Limits.Layer9.Cover4.USD,True
input,cds/layers/tower_5/limit_fx,DB.RatingSummary.Limits.Layer9.Cover5.USD,True
input,cds/layers/tower_6/limit_fx,DB.RatingSummary.Limits.Layer9.Cover6.USD,True

output,cds/layers/coverages/crime/losses_split,DB.RatingSummary.LossSplit.BB.Layer1,True
output,cds/layers/coverages/crime/losses_split,DB.RatingSummary.LossSplit.BB.Layer10,True
output,cds/layers/coverages/crime/losses_split,DB.RatingSummary.LossSplit.BB.Layer11,True
output,cds/layers/coverages/crime/losses_split,DB.RatingSummary.LossSplit.BB.Layer12,True
output,cds/layers/coverages/crime/losses_split,DB.RatingSummary.LossSplit.BB.Layer13,True
output,cds/layers/coverages/crime/losses_split,DB.RatingSummary.LossSplit.BB.Layer14,True
output,cds/layers/coverages/crime/losses_split,DB.RatingSummary.LossSplit.BB.Layer15,True
output,cds/layers/coverages/crime/losses_split,DB.RatingSummary.LossSplit.BB.Layer16,True
output,cds/layers/coverages/crime/losses_split,DB.RatingSummary.LossSplit.BB.Layer2,True
output,cds/layers/coverages/crime/losses_split,DB.RatingSummary.LossSplit.BB.Layer3,True
output,cds/layers/coverages/crime/losses_split,DB.RatingSummary.LossSplit.BB.Layer4,True
output,cds/layers/coverages/crime/losses_split,DB.RatingSummary.LossSplit.BB.Layer5,True
output,cds/layers/coverages/crime/losses_split,DB.RatingSummary.LossSplit.BB.Layer6,True
output,cds/layers/coverages/crime/losses_split,DB.RatingSummary.LossSplit.BB.Layer7,True
output,cds/layers/coverages/crime/losses_split,DB.RatingSummary.LossSplit.BB.Layer8,True
output,cds/layers/coverages/crime/losses_split,DB.RatingSummary.LossSplit.BB.Layer9,True
output,cds/layers/coverages/do/losses_split,DB.RatingSummary.LossSplit.D5.Layer1,True
output,cds/layers/coverages/do/losses_split,DB.RatingSummary.LossSplit.D5.Layer10,True
output,cds/layers/coverages/do/losses_split,DB.RatingSummary.LossSplit.D5.Layer11,True
output,cds/layers/coverages/do/losses_split,DB.RatingSummary.LossSplit.D5.Layer12,True
output,cds/layers/coverages/do/losses_split,DB.RatingSummary.LossSplit.D5.Layer13,True
output,cds/layers/coverages/do/losses_split,DB.RatingSummary.LossSplit.D5.Layer14,True
output,cds/layers/coverages/do/losses_split,DB.RatingSummary.LossSplit.D5.Layer15,True
output,cds/layers/coverages/do/losses_split,DB.RatingSummary.LossSplit.D5.Layer16,True
output,cds/layers/coverages/do/losses_split,DB.RatingSummary.LossSplit.D5.Layer2,True
output,cds/layers/coverages/do/losses_split,DB.RatingSummary.LossSplit.D5.Layer3,True
output,cds/layers/coverages/do/losses_split,DB.RatingSummary.LossSplit.D5.Layer4,True
output,cds/layers/coverages/do/losses_split,DB.RatingSummary.LossSplit.D5.Layer5,True
output,cds/layers/coverages/do/losses_split,DB.RatingSummary.LossSplit.D5.Layer6,True
output,cds/layers/coverages/do/losses_split,DB.RatingSummary.LossSplit.D5.Layer7,True
output,cds/layers/coverages/do/losses_split,DB.RatingSummary.LossSplit.D5.Layer8,True
output,cds/layers/coverages/do/losses_split,DB.RatingSummary.LossSplit.D5.Layer9,True
output,cds/layers/coverages/pi/losses_split,DB.RatingSummary.LossSplit.F3.Layer1,True
output,cds/layers/coverages/pi/losses_split,DB.RatingSummary.LossSplit.F3.Layer10,True
output,cds/layers/coverages/pi/losses_split,DB.RatingSummary.LossSplit.F3.Layer11,True
output,cds/layers/coverages/pi/losses_split,DB.RatingSummary.LossSplit.F3.Layer12,True
output,cds/layers/coverages/pi/losses_split,DB.RatingSummary.LossSplit.F3.Layer13,True
output,cds/layers/coverages/pi/losses_split,DB.RatingSummary.LossSplit.F3.Layer14,True
output,cds/layers/coverages/pi/losses_split,DB.RatingSummary.LossSplit.F3.Layer15,True
output,cds/layers/coverages/pi/losses_split,DB.RatingSummary.LossSplit.F3.Layer16,True
output,cds/layers/coverages/pi/losses_split,DB.RatingSummary.LossSplit.F3.Layer2,True
output,cds/layers/coverages/pi/losses_split,DB.RatingSummary.LossSplit.F3.Layer3,True
output,cds/layers/coverages/pi/losses_split,DB.RatingSummary.LossSplit.F3.Layer4,True
output,cds/layers/coverages/pi/losses_split,DB.RatingSummary.LossSplit.F3.Layer5,True
output,cds/layers/coverages/pi/losses_split,DB.RatingSummary.LossSplit.F3.Layer6,True
output,cds/layers/coverages/pi/losses_split,DB.RatingSummary.LossSplit.F3.Layer7,True
output,cds/layers/coverages/pi/losses_split,DB.RatingSummary.LossSplit.F3.Layer8,True
output,cds/layers/coverages/pi/losses_split,DB.RatingSummary.LossSplit.F3.Layer9,True

output,cds/layers/coverages/crime/losses_split,DB.RatingSummary.LossSplit.BB.Layer1.USD,True
output,cds/layers/coverages/crime/losses_split,DB.RatingSummary.LossSplit.BB.Layer10.USD,True
output,cds/layers/coverages/crime/losses_split,DB.RatingSummary.LossSplit.BB.Layer11.USD,True
output,cds/layers/coverages/crime/losses_split,DB.RatingSummary.LossSplit.BB.Layer12.USD,True
output,cds/layers/coverages/crime/losses_split,DB.RatingSummary.LossSplit.BB.Layer13.USD,True
output,cds/layers/coverages/crime/losses_split,DB.RatingSummary.LossSplit.BB.Layer14.USD,True
output,cds/layers/coverages/crime/losses_split,DB.RatingSummary.LossSplit.BB.Layer15.USD,True
output,cds/layers/coverages/crime/losses_split,DB.RatingSummary.LossSplit.BB.Layer16.USD,True
output,cds/layers/coverages/crime/losses_split,DB.RatingSummary.LossSplit.BB.Layer2.USD,True
output,cds/layers/coverages/crime/losses_split,DB.RatingSummary.LossSplit.BB.Layer3.USD,True
output,cds/layers/coverages/crime/losses_split,DB.RatingSummary.LossSplit.BB.Layer4.USD,True
output,cds/layers/coverages/crime/losses_split,DB.RatingSummary.LossSplit.BB.Layer5.USD,True
output,cds/layers/coverages/crime/losses_split,DB.RatingSummary.LossSplit.BB.Layer6.USD,True
output,cds/layers/coverages/crime/losses_split,DB.RatingSummary.LossSplit.BB.Layer7.USD,True
output,cds/layers/coverages/crime/losses_split,DB.RatingSummary.LossSplit.BB.Layer8.USD,True
output,cds/layers/coverages/crime/losses_split,DB.RatingSummary.LossSplit.BB.Layer9.USD,True
output,cds/layers/coverages/do/losses_split,DB.RatingSummary.LossSplit.D5.Layer1.USD,True
output,cds/layers/coverages/do/losses_split,DB.RatingSummary.LossSplit.D5.Layer10.USD,True
output,cds/layers/coverages/do/losses_split,DB.RatingSummary.LossSplit.D5.Layer11.USD,True
output,cds/layers/coverages/do/losses_split,DB.RatingSummary.LossSplit.D5.Layer12.USD,True
output,cds/layers/coverages/do/losses_split,DB.RatingSummary.LossSplit.D5.Layer13.USD,True
output,cds/layers/coverages/do/losses_split,DB.RatingSummary.LossSplit.D5.Layer14.USD,True
output,cds/layers/coverages/do/losses_split,DB.RatingSummary.LossSplit.D5.Layer15.USD,True
output,cds/layers/coverages/do/losses_split,DB.RatingSummary.LossSplit.D5.Layer16.USD,True
output,cds/layers/coverages/do/losses_split,DB.RatingSummary.LossSplit.D5.Layer2.USD,True
output,cds/layers/coverages/do/losses_split,DB.RatingSummary.LossSplit.D5.Layer3.USD,True
output,cds/layers/coverages/do/losses_split,DB.RatingSummary.LossSplit.D5.Layer4.USD,True
output,cds/layers/coverages/do/losses_split,DB.RatingSummary.LossSplit.D5.Layer5.USD,True
output,cds/layers/coverages/do/losses_split,DB.RatingSummary.LossSplit.D5.Layer6.USD,True
output,cds/layers/coverages/do/losses_split,DB.RatingSummary.LossSplit.D5.Layer7.USD,True
output,cds/layers/coverages/do/losses_split,DB.RatingSummary.LossSplit.D5.Layer8.USD,True
output,cds/layers/coverages/do/losses_split,DB.RatingSummary.LossSplit.D5.Layer9.USD,True
output,cds/layers/coverages/pi/losses_split,DB.RatingSummary.LossSplit.F3.Layer1.USD,True
output,cds/layers/coverages/pi/losses_split,DB.RatingSummary.LossSplit.F3.Layer10.USD,True
output,cds/layers/coverages/pi/losses_split,DB.RatingSummary.LossSplit.F3.Layer11.USD,True
output,cds/layers/coverages/pi/losses_split,DB.RatingSummary.LossSplit.F3.Layer12.USD,True
output,cds/layers/coverages/pi/losses_split,DB.RatingSummary.LossSplit.F3.Layer13.USD,True
output,cds/layers/coverages/pi/losses_split,DB.RatingSummary.LossSplit.F3.Layer14.USD,True
output,cds/layers/coverages/pi/losses_split,DB.RatingSummary.LossSplit.F3.Layer15.USD,True
output,cds/layers/coverages/pi/losses_split,DB.RatingSummary.LossSplit.F3.Layer16.USD,True
output,cds/layers/coverages/pi/losses_split,DB.RatingSummary.LossSplit.F3.Layer2.USD,True
